SampleDate,StationCode,Factor,Taxon,Algal Type,Genus,Unit Abundance,Total Cells Counted,GALD 1,Biovolume 1,Sample Type
1/11/2019,D28A,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,430,872,0.8,0.18,Surface
2/7/2019,C9,255.54,Melosira varians,Centric Diatom,Melosira,2,2,20.4,6667.76,Surface
2/7/2019,C9,255.54,Nitzschia acicularis,Pennate Diatom,Nitzschia,1,1,57.4,225.01,Surface
2/7/2019,C9,255.54,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
2/7/2019,C9,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,818,0.8,0.18,Surface
2/12/2019,D4,919.94,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,13,139.78,Surface
2/12/2019,D4,919.94,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,25.9,220.41,Surface
2/12/2019,D4,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
2/12/2019,D4,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,560,1136,0.8,0.18,Surface
2/13/2019,D12,919.94,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,240.85,Surface
2/13/2019,D12,919.94,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
2/13/2019,D12,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,525,1087,0.8,0.18,Surface
2/12/2019,D22,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,460,945,0.8,0.18,Surface
2/7/2019,C10A,901.46,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,10.2,103.18,Surface
2/7/2019,C10A,901.46,Navicula gregaria,Pennate Diatom,Navicula,1,1,45.3,855.66,Surface
2/7/2019,C10A,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,642,1386,0.8,0.18,Surface
2/19/2019,D8,1839.88,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,91.13,Surface
2/19/2019,D8,1839.88,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
2/19/2019,D8,1839.88,Eucapsis microscopica,Cyanobacterium,Eucapsis,643,1318,0.8,0.18,Surface
2/19/2019,D8,1839.88,cf. Snowella sp.,Cyanobacterium,Snowella,1,8,0.9,0.38,Surface
2/19/2019,D6,1802.92,Aulacoseira alpigena,Centric Diatom,Aulacoseira,1,1,8.3,204.43,Surface
2/19/2019,D6,1802.92,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,19.4,528.01,Surface
2/19/2019,D6,1802.92,Navicula gregaria,Pennate Diatom,Navicula,1,1,24.1,392.19,Surface
2/19/2019,D6,1802.92,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,14.8,95.31,Surface
2/19/2019,D6,1802.92,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,232.66,Surface
2/19/2019,D6,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,457,992,0.8,0.18,Surface
2/19/2019,D10,1839.88,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,15.7,127.75,Surface
2/19/2019,D10,1839.88,Chlorella sp.,Green Alga,Chlorella,3,3,3.7,11.49,Surface
2/19/2019,D10,1839.88,Eucapsis microscopica,Cyanobacterium,Eucapsis,552,1116,0.8,0.18,Surface
2/15/2019,P8,766.62,cf. Chrysochromulina sp.,Haptophyte,Chrysochromulina,1,1,4.6,18.88,Surface
2/15/2019,P8,766.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,475,978,0.8,0.18,Surface
2/7/2019,C3A,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,1,1,2.4,7.24,Surface
2/7/2019,C3A,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,508,1088,0.8,0.18,Surface
2/12/2019,NZ068,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
2/12/2019,NZ068,919.94,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,7.4,172.03,Surface
2/12/2019,NZ068,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,574,1185,0.8,0.18,Surface
2/17/2019,D7,4507.30,cf. Chlorella sp.,Green Alga,Chlorella,1,1,2.4,7.24,Surface
2/17/2019,D7,4507.30,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,828,0.8,0.18,Surface
2/15/2019,EZ6,657.10,Staurosirella pinnata,Pennate Diatom,Staurosirella,1,1,7.4,45.57,Surface
2/15/2019,EZ6,657.10,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
2/15/2019,EZ6,657.10,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,818,0.8,0.18,Surface
2/20/2019,NZ032,1802.92,Nitzschia gracilis,Pennate Diatom,Nitzschia,1,1,55.6,186.82,Surface
2/20/2019,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,763,1638,0.8,0.18,Surface
2/21/2019,D41,901.46,Melosira sp.,Centric Diatom,Melosira,2,2,26.8,8759.61,Surface
2/21/2019,D41,901.46,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,31.5,1946.39,Surface
2/21/2019,D41,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,573,1222,0.8,0.18,Surface
2/20/2019,NZ002,919.94,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,66.7,456.56,Surface
2/20/2019,NZ002,919.94,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,13,1234.41,Surface
2/20/2019,NZ002,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
2/20/2019,NZ002,919.94,Chroococcus minimus,Cyanobacterium,Chroococcus,1,4,2.8,11.49,Surface
2/20/2019,NZ002,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,756,1563,0.8,0.18,Surface
2/15/2019,MD10A,1502.43,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,10.2,479.38,Surface
2/15/2019,MD10A,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,892,0.8,0.18,Surface
2/20/2019,NZ325,4599.69,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,4.6,61.49,Surface
2/20/2019,NZ325,4599.69,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
2/20/2019,NZ325,4599.69,Eucapsis microscopica,Cyanobacterium,Eucapsis,659,1347,0.8,0.18,Surface
2/15/2019,EZ2,2504.06,cf. Ulnaria sp.,Pennate Diatom,Ulnaria,1,1,59.3,2633.76,Surface
2/15/2019,EZ2,2504.06,Eucapsis microscopica,Cyanobacterium,Eucapsis,424,896,0.8,0.18,Surface
2/19/2019,NZS42,4599.69,Eucapsis microscopica,Cyanobacterium,Eucapsis,458,935,0.8,0.18,Surface
2/15/2019,D16,459.97,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,6,6.5,86.36,Surface
2/15/2019,D16,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,599,1217,0.8,0.18,Surface
2/15/2019,D26,450.73,Navicula sp.,Pennate Diatom,Navicula,1,1,18.5,349.44,Surface
2/15/2019,D26,450.73,Nitzschia sp.,Pennate Diatom,Nitzschia,2,2,14.8,114.55,Surface
2/15/2019,D26,450.73,cf. Chlorella sp.,Green Alga,Chlorella,3,3,2.4,4.85,Surface
2/15/2019,D26,450.73,Chroococcus minimus,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Surface
2/15/2019,D26,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,555,1192,0.8,0.18,Surface
2/13/2019,D19,919.94,Bacillaria sp.,Pennate Diatom,Bacillaria,1,1,83.3,2612.29,Surface
2/13/2019,D19,919.94,Navicula sp.,Pennate Diatom,Navicula,1,1,20.4,412.73,Surface
2/13/2019,D19,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,488,1004,0.8,0.18,Surface
2/13/2019,D28A,321.95,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,27.8,1809.61,Surface
2/13/2019,D28A,321.95,cf. Chlorella sp.,Green Alga,Chlorella,5,5,2.4,4.19,Surface
2/13/2019,D28A,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,433,928,0.8,0.18,Surface
2/21/2019,D41A,901.46,Gomphonema sp.,Pennate Diatom,Gomphonema,1,1,17.6,756.12,Surface
2/21/2019,D41A,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,436,922,0.8,0.18,Surface
3/11/2019,C3A,1802.92,Monoraphidium convolutum,Green Alga,Monoraphidium,1,1,8.3,7.34,Surface
3/11/2019,C3A,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,560,1198,0.8,0.18,Surface
3/11/2019,C10A,643.90,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
3/11/2019,C10A,643.90,Chroococcus minimus,Cyanobacterium,Chroococcus,2,4,1.9,3.59,Surface
3/11/2019,C10A,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,439,940,0.8,0.18,Surface
3/15/2019,D6,1839.88,Diatoma moniliformis,Pennate Diatom,Diatoma,1,1,16.7,271.77,Surface
3/15/2019,D6,1839.88,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
3/15/2019,D6,1839.88,Eucapsis microscopica,Cyanobacterium,Eucapsis,478,971,0.8,0.18,Surface
3/18/2019,D7,1533.23,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
3/18/2019,D7,1533.23,Eucapsis microscopica,Cyanobacterium,Eucapsis,438,900,0.8,0.18,Surface
3/15/2019,D8,766.62,Navicula sp.,Pennate Diatom,Navicula,1,1,13,320.19,Surface
3/15/2019,D8,766.62,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
3/15/2019,D8,766.62,Monoraphidium sp.,Green Alga,Monoraphidium,1,1,22.2,9.42,Surface
3/15/2019,D8,766.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,833,0.8,0.18,Surface
3/11/2019,C9,300.49,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,20.4,915.18,Surface
3/11/2019,C9,300.49,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Surface
3/11/2019,C9,300.49,Monoraphidium convolutum,Green Alga,Monoraphidium,1,1,6.5,5.75,Surface
3/11/2019,C9,300.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,403,834,0.8,0.18,Surface
3/14/2019,D16,1287.80,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,122.78,Surface
3/14/2019,D16,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,844,0.8,0.18,Surface
3/13/2019,D12,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,529,1076,0.8,0.18,Surface
3/13/2019,D19,459.97,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,8.2,32.14,Surface
3/13/2019,D19,459.97,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
3/13/2019,D19,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,841,0.8,0.18,Surface
3/12/2019,D22,1408.53,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
3/12/2019,D22,1408.53,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,848,0.8,0.18,Surface
3/14/2019,P8,643.90,Navicula sp.,Pennate Diatom,Navicula,1,1,25.9,842.96,Surface
3/14/2019,P8,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,415,874,0.8,0.18,Surface
3/15/2019,D10,766.62,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,3.7,39.78,Surface
3/15/2019,D10,766.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,827,0.8,0.18,Surface
3/12/2019,D4,1733.58,Eucapsis microscopica,Cyanobacterium,Eucapsis,439,916,0.8,0.18,Surface
3/19/2019,NZ325,500.81,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Surface
3/19/2019,NZ325,500.81,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
3/19/2019,NZ325,500.81,cf. Chrysococcus sp.,Chrysophyte,Chrysococcus,1,9,5.6,48.66,Surface
3/19/2019,NZ325,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,433,890,0.8,0.18,Surface
3/15/2019,EZ2,643.90,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,9.3,312.47,Surface
3/15/2019,EZ2,643.90,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1,1,9.3,357.76,Surface
3/15/2019,EZ2,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,421,894,0.8,0.18,Surface
3/14/2019,MD10A,281.71,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
3/14/2019,MD10A,281.71,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,7,42,6.5,53.01,Surface
3/14/2019,MD10A,281.71,cf. Kephyrion sp.,Chrysophyte,Kephyrion,3,3,8.3,71.64,Surface
3/14/2019,MD10A,281.71,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,862.76,Surface
3/14/2019,MD10A,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,844,0.8,0.18,Surface
3/18/2019,NZS42,1252.03,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,7,21,5.6,65.14,Surface
3/18/2019,NZS42,1252.03,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,828,0.8,0.18,Surface
3/15/2019,EZ6,901.46,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,10.2,346.98,Surface
3/15/2019,EZ6,901.46,cf. Chlorella sp.,Green Alga,Chlorella,1,1,2.4,7.24,Surface
3/15/2019,EZ6,901.46,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,2,21,5.6,62.86,Surface
3/15/2019,EZ6,901.46,Chroococcus minimus,Cyanobacterium,Chroococcus,1,8,1.9,3.59,Surface
3/15/2019,EZ6,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,561,1188,0.8,0.18,Surface
3/12/2019,NZ068,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
3/12/2019,NZ068,1126.83,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,3,6.5,74.17,Surface
3/12/2019,NZ068,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,838,0.8,0.18,Surface
3/13/2019,D28A,164.27,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
3/13/2019,D28A,164.27,cf. Chrysosaccus sp.,Soft Body,Chysosaccus ,3,14,7.4,74.61,Surface
3/13/2019,D28A,164.27,cf. Ochromonas sp.,Chrysophyte,Ochromonas,2,2,8.2,149.57,Surface
3/13/2019,D28A,164.27,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,11.1,488.57,Surface
3/13/2019,D28A,164.27,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,76.35,Surface
3/13/2019,D28A,164.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,838,0.8,0.18,Surface
3/19/2019,D41,353.82,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,91.13,Surface
3/19/2019,D41,353.82,Planothidium dubium,Pennate Diatom,Planothidium,1,1,10.2,165.99,Surface
3/19/2019,D41,353.82,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,2,4,7.4,118.01,Surface
3/19/2019,D41,353.82,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,802,0.8,0.18,Surface
3/14/2019,D26,459.97,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,240.85,Surface
3/14/2019,D26,459.97,Encyonema sp.,Pennate Diatom,Encyonema,1,1,11.1,39.39,Surface
3/14/2019,D26,459.97,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,17.6,120.47,Surface
3/14/2019,D26,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,421,866,0.8,0.18,Surface
3/18/2019,NZ032,1802.92,Skeletonema potamos,Centric Diatom,Skeletonema,2,2,7.4,45.57,Surface
3/18/2019,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,610,1284,0.8,0.18,Surface
3/19/2019,NZ002,901.46,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,1,6.5,143.79,Surface
3/19/2019,NZ002,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,426,896,0.8,0.18,Surface
3/19/2019,D41A,229.98,cf. Cyclotella sp.,Centric Diatom,Cyclotella,4,4,10.2,130.92,Surface
3/19/2019,D41A,229.98,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
3/19/2019,D41A,229.98,cf. Chrysosaccus sp.,Chrysophyte,Chrysococcus,7,31,9.3,99.24,Surface
3/19/2019,D41A,229.98,Chroococcus minimus,Cyanobacterium,Chroococcus,2,6,1.9,3.59,Surface
3/19/2019,D41A,229.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,813,0.8,0.18,Surface
3/19/2019,NZ004,751.22,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,9.3,312.47,Surface
3/19/2019,NZ004,751.22,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,1,6.5,85.08,Surface
3/19/2019,NZ004,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,412,870,0.8,0.18,Surface
4/16/2019,D7,500.81,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
4/16/2019,D7,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,439,908,0.8,0.18,Surface
4/15/2019,D8,919.94,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,8.2,50.49,Surface
4/15/2019,D8,919.94,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,33.3,130.54,Surface
4/15/2019,D8,919.94,Skeletonema potamos,Centric Diatom,Skeletonema,2,2,13,80.05,Surface
4/15/2019,D8,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
4/15/2019,D8,919.94,Monoraphidium minutum,Green Alga,Monoraphidium,1,1,6.5,12.29,Surface
4/15/2019,D8,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,429,874,0.8,0.18,Surface
4/9/2019,C3A,563.41,Asterionella formosa,Pennate Diatom,Asterionella,1,1,42.6,433.82,Surface
4/9/2019,C3A,563.41,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,9.3,48.17,Surface
4/9/2019,C3A,563.41,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,21.6,3737.64,Surface
4/9/2019,C3A,563.41,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
4/9/2019,C3A,563.41,Monoraphidium sp.,Green Alga,Monoraphidium,1,1,16.7,7.08,Surface
4/9/2019,C3A,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,431,906,0.8,0.18,Surface
4/9/2019,C9,255.54,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,20.4,287.12,Surface
4/9/2019,C9,255.54,Cyclotella sp.,Centric Diatom,Cyclotella,3,3,13,523.44,Surface
4/9/2019,C9,255.54,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,27.8,108.98,Surface
4/9/2019,C9,255.54,Staurosirella pinnata,Pennate Diatom,Staurosirella,1,1,7.4,98.92,Surface
4/9/2019,C9,255.54,Chlorella sp.,Green Alga,Chlorella,7,7,3.2,8.18,Surface
4/9/2019,C9,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,445,914,0.8,0.18,Surface
4/10/2019,D4,173.36,Eucapsis microscopica,Cyanobacterium,Eucapsis,413,838,0.8,0.18,Surface
4/12/2019,D26,225.37,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,20.4,818.09,Surface
4/12/2019,D26,225.37,cf. Encyonema sp.,Pennate Diatom,Encyonema,1,1,20.4,385.81,Surface
4/12/2019,D26,225.37,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,6.8,35.22,Surface
4/12/2019,D26,225.37,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,22.2,3599.80,Surface
4/12/2019,D26,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,836,0.8,0.18,Surface
4/12/2019,D16,328.55,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
4/12/2019,D16,328.55,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,2,7.6,108.37,Surface
4/12/2019,D16,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,425,877,0.8,0.18,Surface
4/11/2019,D19,73.01,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,4.6,61.49,Surface
4/11/2019,D19,73.01,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,48.2,1658.56,Surface
4/11/2019,D19,73.01,Chlamydomonas sp.,Green Alga,Chlamydomonas,1,1,5.6,62.04,Surface
4/11/2019,D19,73.01,Chlorella sp.,Green Alga,Chlorella,4,4,2.8,4.85,Surface
4/11/2019,D19,73.01,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus ,3,4,7.4,79.20,Surface
4/11/2019,D19,73.01,Eucapsis microscopica,Cyanobacterium,Eucapsis,420,866,0.8,0.18,Surface
4/11/2019,D28A,225.37,Cocconeis placentula,Pennate Diatom,Cocconeis,3,3,25.9,885.64,Surface
4/11/2019,D28A,225.37,Gomphonema sp.,Pennate Diatom,Gomphonema,1,1,31.5,3861.68,Surface
4/11/2019,D28A,225.37,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,9.3,55.99,Surface
4/11/2019,D28A,225.37,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
4/11/2019,D28A,225.37,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,3,8,7.4,118.01,Surface
4/11/2019,D28A,225.37,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1,1,9.3,337.38,Surface
4/11/2019,D28A,225.37,Chroococcus minimus,Cyanobacterium,Chroococcus,7,14,1.9,3.59,Surface
4/11/2019,D28A,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,419,856,0.8,0.18,Surface
4/9/2019,C10A,418.15,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,13,1234.41,Surface
4/9/2019,C10A,418.15,Encyonema sp.,Pennate Diatom,Encyonema,1,1,20.4,106.65,Surface
4/9/2019,C10A,418.15,Chlorella sp.,Green Alga,Chlorella,11,11,2.8,6.37,Surface
4/9/2019,C10A,418.15,Monoraphidium convolutum,Green Alga,Monoraphidium,2,2,11.1,19.28,Surface
4/9/2019,C10A,418.15,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,1,7.4,121.51,Surface
4/9/2019,C10A,418.15,Eucapsis microscopica,Cyanobacterium,Eucapsis,397,810,0.8,0.18,Surface
4/16/2019,D6,409.75,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,3,6.5,91.19,Surface
4/16/2019,D6,409.75,Chroococcus minimus,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Surface
4/16/2019,D6,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,848,0.8,0.18,Surface
4/12/2019,MD10A,209.08,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,9.3,38.86,Surface
4/12/2019,MD10A,209.08,Chlorella sp.,Green Alga,Chlorella,30,30,2.8,4.85,Surface
4/12/2019,MD10A,209.08,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,1,6.5,106.73,Surface
4/12/2019,MD10A,209.08,cf. Ochromonas sp.,Chrysophyte,Ochromonas,2,2,5.6,83.74,Surface
4/12/2019,MD10A,209.08,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,596.74,Surface
4/12/2019,MD10A,209.08,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,7.4,118.35,Surface
4/12/2019,MD10A,209.08,Chroococcus minimus,Cyanobacterium,Chroococcus,2,6,2.8,11.49,Surface
4/12/2019,MD10A,209.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,385,799,0.8,0.18,Surface
4/17/2019,NZ002,751.22,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Surface
4/17/2019,NZ002,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,416,864,0.8,0.18,Surface
4/15/2019,D10,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
4/15/2019,D10,919.94,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,3,5.6,51.31,Surface
4/15/2019,D10,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,827,0.8,0.18,Surface
4/11/2019,D12,229.98,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,13,80.05,Surface
4/11/2019,D12,229.98,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
4/11/2019,D12,229.98,Monoraphidium tortile,Green Alga,Monoraphidium,2,2,27.8,36.86,Surface
4/11/2019,D12,229.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,405,831,0.8,0.18,Surface
4/17/2019,D41,563.41,Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Surface
4/17/2019,D41,563.41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,323.80,Surface
4/17/2019,D41,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,437,892,0.8,0.18,Surface
4/10/2019,D22,328.55,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,10.2,136.35,Surface
4/10/2019,D22,328.55,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,3.7,39.78,Surface
4/10/2019,D22,328.55,Chlorella sp.,Green Alga,Chlorella,5,5,2.8,6.37,Surface
4/10/2019,D22,328.55,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,4,19,6.5,73.30,Surface
4/10/2019,D22,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,415,855,0.8,0.18,Surface
4/17/2019,D41A,643.90,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
4/17/2019,D41A,643.90,cf. Chrysosaccus sp.,Soft Body,Chrysosaccus,1,1,5.6,62.04,Surface
4/17/2019,D41A,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,429,878,0.8,0.18,Surface
4/12/2019,P8,287.48,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,7.4,115.76,Surface
4/12/2019,P8,287.48,Chlorella sp.,Green Alga,Chlorella,8,8,2.8,6.37,Surface
4/12/2019,P8,287.48,Crucigenia cf. tetrapedia,Green Alga,Crucigenia,1,4,2.8,21.95,Surface
4/12/2019,P8,287.48,Monoraphidium sp.,Green Alga,Monoraphidium,3,3,22.2,30.24,Surface
4/12/2019,P8,287.48,cf. Chrysosaccus sp.,Chrysophyte,Chrysosaccus,2,92,8.2,118.22,Surface
4/12/2019,P8,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,841,0.8,0.18,Surface
4/16/2019,NZ032,1802.92,Nitzschia dissipata,Pennate Diatom,Nitzschia,1,1,59.3,763.78,Surface
4/16/2019,NZ032,1802.92,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
4/16/2019,NZ032,1802.92,Monoraphidium sp.,Green Alga,Monoraphidium,1,1,14.8,6.28,Surface
4/16/2019,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,575,1220,0.8,0.18,Surface
