SampleDate,StationCode,Factor,Taxon,Algal Type,Genus,Unit Abundance,Total Cells Counted,GALD 1,Biovolume 1,Sample Type
12/10/2018,C10A,173.36,Nitzschia palea,Pennate Diatom,Nitzschia,2,2,31.5,110.72,Regular
12/10/2018,C10A,173.36,Surirella suecica,Pennate Diatom,Surirella,1,1,24.1,1162.56,Regular
12/10/2018,C10A,173.36,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
12/10/2018,C10A,173.36,Coccomyxa sp.,Green Alga,Coccomyxa,9,9,8.3,32.43,Regular
12/10/2018,C10A,173.36,Desmodesmus armatus var. bicaudatus,Green Alga,Desmodesmus,1,8,13,93.18,Regular
12/10/2018,C10A,173.36,Eucapsis microscopica,Cyanobacterium,Eucapsis,380,766,0.8,0.18,Regular
12/12/2018,D12,250.41,Coccomyxa sp.,Green Alga,Coccomyxa,16,16,9.3,19.17,Regular
12/12/2018,D12,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,420,846,0.8,0.18,Regular
12/12/2018,D12,250.41,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
12/10/2018,C9,88.38,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,289.87,Regular
12/10/2018,C9,88.38,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
12/10/2018,C9,88.38,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,18.5,65.03,Regular
12/10/2018,C9,88.38,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,1.77,Regular
12/10/2018,C9,88.38,Coccomyxa sp.,Green Alga,Coccomyxa,10,10,7.4,10.14,Regular
12/10/2018,C9,88.38,Eucapsis microscopica,Cyanobacterium,Eucapsis,387,770,0.8,0.18,Regular
12/10/2018,C9,88.38,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
12/10/2018,C3A-Hood,160.98,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,2,2,16.7,292.56,Regular
12/10/2018,C3A-Hood,160.98,Encyonema sp.,Pennate Diatom,Encyonema,1,1,22.2,640.06,Regular
12/10/2018,C3A-Hood,160.98,Frustulia rhomboides,Pennate Diatom,Frustulia,1,1,87,14845.29,Regular
12/10/2018,C3A-Hood,160.98,Nitzschia gracilis,Pennate Diatom,Nitzschia,1,1,35.2,42.24,Regular
12/10/2018,C3A-Hood,160.98,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,8.7,30.58,Regular
12/10/2018,C3A-Hood,160.98,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
12/10/2018,C3A-Hood,160.98,Coccomyxa sp.,Green Alga,Coccomyxa,6,6,8.3,13.23,Regular
12/10/2018,C3A-Hood,160.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,826,0.8,0.18,Regular
12/11/2018,D4,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,420,848,0.8,0.18,Regular
12/11/2018,D22,563.41,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
12/11/2018,D22,563.41,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,11.1,59.05,Regular
12/11/2018,D22,563.41,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,8.3,15.69,Regular
12/11/2018,D22,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,802,0.8,0.18,Regular
12/18/2018,NZ032,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,808,0.8,0.18,Regular
12/18/2018,NZ032,643.90,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
12/11/2018,EZ2,4507.30,Nitzschia incerta,Pennate Diatom,Nitzschia,1,1,70.4,601.22,Regular
12/11/2018,EZ2,4507.30,Eucapsis microscopica,Cyanobacterium,Eucapsis,446,896,0.8,0.18,Regular
12/13/2018,D26,166.94,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,8.3,15.69,Regular
12/13/2018,D26,166.94,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,13,834.48,Regular
12/13/2018,D26,166.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,416,836,0.8,0.18,Regular
12/14/2018,D8,321.95,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.3,1.15,Regular
12/14/2018,D8,321.95,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.6,4.96,Regular
12/14/2018,D8,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,808,0.8,0.18,Regular
12/12/2018,EZ2-SJR,321.95,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
12/12/2018,EZ2-SJR,321.95,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,6.1,4.34,Regular
12/12/2018,EZ2-SJR,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,429,874,0.8,0.18,Regular
12/13/2018,MD10A,125.20,cf. Chlorella sp.,Green Alga,Chlorella,56,56,1.9,3.59,Regular
12/13/2018,MD10A,125.20,Coccomyxa sp.,Green Alga,Cladophora,2,2,6.1,11.53,Regular
12/13/2018,MD10A,125.20,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.5,112.82,Regular
12/13/2018,MD10A,125.20,Chroococcus sp.,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Regular
12/13/2018,MD10A,125.20,Eucapsis microscopica,Cyanobacterium,Eucapsis,365,734,0.8,0.18,Regular
12/13/2018,MD10A,125.20,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
12/12/2018,D19,187.80,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,596.74,Regular
12/12/2018,D19,187.80,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,14.8,1118.22,Regular
12/12/2018,D19,187.80,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
12/12/2018,D19,187.80,Coccomyxa sp.,Green Alga,Coccomyxa,36,36,7.4,12.78,Regular
12/12/2018,D19,187.80,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,11.1,538.68,Regular
12/12/2018,D19,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,362,733,0.8,0.18,Regular
12/18/2018,NZS42,901.46,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
12/18/2018,NZS42,901.46,Coccomyxa sp.,Green Alga,Coccomyxa,5,5,7.4,5.95,Regular
12/18/2018,NZS42,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,459,928,0.8,0.18,Regular
12/19/2018,NZ002,250.41,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.6,10.59,Regular
12/19/2018,NZ002,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,820,0.8,0.18,Regular
12/19/2018,NZ004,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,405,816,0.8,0.18,Regular
12/18/2018,D7,450.73,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,10.2,25.33,Regular
12/18/2018,D7,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,417,840,0.8,0.18,Regular
12/19/2018,D41,80.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,423,850,0.8,0.18,Regular
12/19/2018,D41,80.49,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,5.6,54.36,Regular
12/11/2018,EZ6,375.61,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
12/11/2018,EZ6,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,424,858,0.8,0.18,Regular
12/19/2018,NZ325,281.71,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
12/19/2018,NZ325,281.71,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.9,11.15,Regular
12/19/2018,NZ325,281.71,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,4,4,10.2,333.15,Regular
12/19/2018,NZ325,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,806,0.8,0.18,Regular
12/19/2018,NZ325,281.71,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,3.7,26.52,Regular
12/19/2018,D41A,136.58,Coscinodiscus radiatus,Centric Diatom,Coscinodiscus,1,1,66.7,115306.85,Regular
12/19/2018,D41A,136.58,Surirella minuta,Pennate Diatom,Surirella,1,1,24.1,966.47,Regular
12/19/2018,D41A,136.58,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
12/19/2018,D41A,136.58,Eucapsis microscopica,Cyanobacterium,Eucapsis,425,852,0.8,0.18,Regular
12/12/2018,D28A,112.68,Chlamydomonas globosa,Green Alga,Chlamydomonas,1,1,9.3,266.65,Regular
12/12/2018,D28A,112.68,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
12/12/2018,D28A,112.68,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,9.3,14.93,Regular
12/12/2018,D28A,112.68,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,20.4,18.05,Regular
12/12/2018,D28A,112.68,Plagioselmis lacustris,Cryptophyte,Plagioselmis,4,4,13,866.44,Regular
12/12/2018,D28A,112.68,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,4,4,9.3,337.38,Regular
12/12/2018,D28A,112.68,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,76.35,Regular
12/12/2018,D28A,112.68,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,840,0.8,0.18,Regular
1/19/2019,C9,300.49,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,1,1,8,199.93,Regular
1/19/2019,C9,300.49,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/19/2019,C9,300.49,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,9.3,17.58,Regular
1/19/2019,C9,300.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,417,836,0.8,0.18,Regular
1/19/2019,C9,300.49,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
1/9/2019,C3A,1502.43,Coccomyxa sp.,Green Alga,Coccomyxa,3,3,7.4,13.23,Regular
1/9/2019,C3A,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,432,876,0.8,0.18,Regular
1/9/2019,C10A,250.41,Aulacoseira sp. ,Centric Diatom,Aulacoseira,1,3,18.5,268.66,Regular
1/9/2019,C10A,250.41,Cyclotella meneghiniana,Centric Diatom,Cyclotella,2,2,9.3,312.47,Regular
1/9/2019,C10A,250.41,Cyclotella sp.,Centric Diatom,Cyclotella,4,4,8,117.74,Regular
1/9/2019,C10A,250.41,Navicula gregaria,Pennate Diatom,Navicula,3,3,26.6,362.68,Regular
1/9/2019,C10A,250.41,Navicula lanceolata,Pennate Diatom,Navicula,1,1,28.7,829.51,Regular
1/9/2019,C10A,250.41,Nitzschia fruticosa,Pennate Diatom,Nitzschia,2,2,20.4,17.44,Regular
1/9/2019,C10A,250.41,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,18.5,2499.86,Regular
1/9/2019,C10A,250.41,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,3.59,Regular
1/9/2019,C10A,250.41,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/9/2019,C10A,250.41,Coccomyxa sp.,Green Alga,Coccomyxa,6,6,6.5,15.01,Regular
1/9/2019,C10A,250.41,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,24.1,21.33,Regular
1/9/2019,C10A,250.41,Monoraphidium sp.,Green Alga,Monoraphidium,2,2,11.1,4.71,Regular
1/9/2019,C10A,250.41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.8,354.52,Regular
1/9/2019,C10A,250.41,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,7.4,159.13,Regular
1/9/2019,C10A,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,380,762,0.8,0.18,Regular
1/9/2019,C10A,250.41,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,3.7,18.82,Regular
1/10/2019,D4,450.73,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,1,1,16.7,139.56,Regular
1/10/2019,D4,450.73,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,548.36,Regular
1/10/2019,D4,450.73,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,4.6,8.69,Regular
1/10/2019,D4,450.73,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,3,3,9.3,257.52,Regular
1/10/2019,D4,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,460,928,0.8,0.18,Regular
1/16/2019,D10,450.73,Coccomyxa sp.,Green Alga,Coccomyxa,28,28,8.3,13.04,Regular
1/16/2019,D10,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,378,762,0.8,0.18,Regular
1/16/2019,D8,321.95,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/16/2019,D8,321.95,Coccomyxa sp.,Green Alga,Coccomyxa,12,12,8.3,18.70,Regular
1/16/2019,D8,321.95,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,538.68,Regular
1/16/2019,D8,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,397,806,0.8,0.18,Regular
1/11/2019,D19,500.81,Cocconeis sp.,Pennate Diatom,Cocconeis,2,2,14.8,163.43,Regular
1/11/2019,D19,500.81,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,159.13,Regular
1/11/2019,D19,500.81,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,14.8,64.68,Regular
1/11/2019,D19,500.81,Nitzschia sp.,Pennate Diatom,Nitzschia,3,3,20.4,245.31,Regular
1/11/2019,D19,500.81,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/11/2019,D19,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,824,0.8,0.18,Regular
1/15/2019,D16-Twitchell,450.73,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/15/2019,D16-Twitchell,450.73,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,7.4,13.99,Regular
1/15/2019,D16-Twitchell,450.73,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,10.2,454.87,Regular
1/15/2019,D16-Twitchell,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,398,806,0.8,0.18,Regular
1/10/2019,D22,643.90,Aulacoseira alpigena,Centric Diatom,Aulacoseira,1,1,6.5,160.10,Regular
1/10/2019,D22,643.90,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.6,10.59,Regular
1/10/2019,D22,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,421,850,0.8,0.18,Regular
1/15/2019,EZ2,375.61,Entomoneis paludosa,Pennate Diatom,Entomoneis,1,1,38.9,4386.04,Regular
1/15/2019,EZ2,375.61,Coccomyxa sp.,Green Alga,Coccomyxa,5,5,7.4,15.08,Regular
1/15/2019,EZ2,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,429,868,0.8,0.18,Regular
1/15/2019,P8,300.49,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/15/2019,P8,300.49,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,9.3,18.75,Regular
1/15/2019,P8,300.49,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,13,5.51,Regular
1/15/2019,P8,300.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,412,842,0.8,0.18,Regular
1/15/2019,D26,901.46,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,1,1,13,71.78,Regular
1/15/2019,D26,901.46,Melosira varians,Centric Diatom,Melosira,1,1,13,1725.52,Regular
1/15/2019,D26,901.46,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,22.2,97.01,Regular
1/15/2019,D26,901.46,Ulnaria ulna,Pennate Diatom,Ulnaria,1,1,74.1,2489.71,Regular
1/15/2019,D26,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,820,0.8,0.18,Regular
1/11/2019,D12,1287.80,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,11.1,541.91,Regular
1/11/2019,D12,1287.80,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/11/2019,D12,1287.80,Coccomyxa sp.,Green Alga,Coccomyxa,3,3,9.3,19.51,Regular
1/11/2019,D12,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,446,906,0.8,0.18,Regular
1/15/2019,EZ6,901.46,Entomoneis paludosa,Pennate Diatom,Entomoneis,1,1,47.2,7713.68,Regular
1/15/2019,EZ6,901.46,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.4,4.19,Regular
1/15/2019,EZ6,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,397,808,0.8,0.18,Regular
1/18/2019,NZ004,375.61,Planothidium sp.,Pennate Diatom,Planothidium,1,1,18.5,397.83,Regular
1/18/2019,NZ004,375.61,cf. Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
1/18/2019,NZ004,375.61,Drepanochloris nannoselene,Green Alga,Drepanochloris,1,1,4.6,2.93,Regular
1/18/2019,NZ004,375.61,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,942.40,Regular
1/18/2019,NZ004,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,391,794,0.8,0.18,Regular
1/18/2019,NZ004,375.61,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
1/11/2019,D28A,563.41,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,13,862.76,Regular
1/11/2019,D28A,563.41,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Regular
1/11/2019,D28A,563.41,cf. Melosira sp.,Centric Diatom,Melosira,1,1,16.7,2037.07,Regular
1/11/2019,D28A,563.41,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,11,15.40,Regular
1/11/2019,D28A,563.41,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,19.6,442.37,Regular
1/11/2019,D28A,563.41,cf. Ulnaria ulna,Pennate Diatom,Ulnaria,1,1,20.9,394.78,Regular
1/11/2019,D28A,563.41,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.4,7.24,Regular
1/11/2019,D28A,563.41,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,862.76,Regular
1/11/2019,D28A,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,822,0.8,0.18,Regular
1/18/2019,NZ002,375.61,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,9.3,312.47,Regular
1/18/2019,NZ002,375.61,cf. Chlorella sp.,Green Alga,Chlorella,17,17,2.4,7.24,Regular
1/18/2019,NZ002,375.61,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.5,112.82,Regular
1/18/2019,NZ002,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,448,904,0.8,0.18,Regular
1/16/2019,NZS42,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
1/16/2019,NZS42,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,557,1136,0.8,0.18,Regular
1/16/2019,NZS42,1802.92,cf. Microcystis sp.,Cyanobacterium,Microcystis,4,4,3.7,26.52,Regular
1/10/2019,NZ068,901.46,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,10.2,14.28,Regular
1/10/2019,NZ068,901.46,Nitzschia palea,Pennate Diatom,Nitzschia,2,2,29.6,129.35,Regular
1/10/2019,NZ068,901.46,cf. Chlorella sp.,Green Alga,Chlorella,5,5,2.4,4.19,Regular
1/10/2019,NZ068,901.46,Coccomyxa sp.,Green Alga,Coccomyxa,5,5,9.3,18.47,Regular
1/10/2019,NZ068,901.46,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,11.1,4.71,Regular
1/10/2019,NZ068,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,600,1218,0.8,0.18,Regular
1/17/2019,NZ032,901.46,Ulnaria ulna,Pennate Diatom,Ulnaria,1,1,33,364.41,Regular
1/17/2019,NZ032,901.46,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
1/17/2019,NZ032,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,415,844,0.8,0.18,Regular
1/17/2019,NZ032,901.46,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
1/17/2019,D7,409.75,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
1/17/2019,D7,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,422,846,0.8,0.18,Regular
1/16/2019,D6,500.81,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,14.8,963.39,Regular
1/16/2019,D6,500.81,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/16/2019,D6,500.81,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,7.4,13.99,Regular
1/16/2019,D6,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,826,0.8,0.18,Regular
1/18/2019,D41A,250.41,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
1/18/2019,D41A,250.41,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,7.4,13.99,Regular
1/18/2019,D41A,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,822,0.8,0.18,Regular
1/18/2019,NZ325,321.95,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,10.2,18.41,Regular
1/18/2019,NZ325,321.95,cf. Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
1/18/2019,NZ325,321.95,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,616.09,Regular
1/18/2019,NZ325,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,453,926,0.8,0.18,Regular
1/15/2019,MD10A,225.37,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,9.3,77.72,Regular
1/15/2019,MD10A,225.37,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.4,4.19,Regular
1/15/2019,MD10A,225.37,Coccomyxa sp.,Green Alga,Coccomyxa,8,8,9.3,17.09,Regular
1/15/2019,MD10A,225.37,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,10.2,430.35,Regular
1/15/2019,MD10A,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,463,946,0.8,0.18,Regular
1/18/2019,D41,150.24,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
1/18/2019,D41,150.24,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,7.4,12.29,Regular
1/18/2019,D41,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,820,0.8,0.18,Regular
2/7/2019,C10A,1126.83,Aulacoseira sp. ,Centric Diatom,Aulacoseira,11,11,9.3,154.56,Regular
2/7/2019,C10A,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
2/7/2019,C10A,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,834,0.8,0.18,Regular
2/7/2019,C3A,1126.83,Aulacoseira alpigena,Centric Diatom,Aulacoseira,5,5,9.3,154.56,Regular
2/7/2019,C3A,1126.83,Geissleria decussis,Pennate Diatom,Geissleria,1,1,20.4,403.12,Regular
2/7/2019,C3A,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
2/7/2019,C3A,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,423,864,0.8,0.18,Regular
2/7/2019,C9,187.80,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,9.3,312.47,Regular
2/7/2019,C9,187.80,Geissleria decussis,Pennate Diatom,Geissleria,1,1,20.4,438.69,Regular
2/7/2019,C9,187.80,Nitzschia capitellata,Pennate Diatom,Nitzschia,1,1,24.1,64.11,Regular
2/7/2019,C9,187.80,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,1,1,12,241.62,Regular
2/7/2019,C9,187.80,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
2/7/2019,C9,187.80,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,902.58,Regular
2/7/2019,C9,187.80,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
2/7/2019,C9,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,398,802,0.8,0.18,Regular
2/19/2019,D6,901.46,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.4,5.58,Regular
2/19/2019,D6,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,471,952,0.8,0.18,Regular
2/12/2019,D4,450.73,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,12,678.58,Regular
2/12/2019,D4,450.73,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
2/12/2019,D4,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,418,842,0.8,0.18,Regular
2/13/2019,D12,901.46,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
2/13/2019,D12,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,820,0.8,0.18,Regular
2/19/2019,D7,1802.92,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,1,1,16.7,315.44,Regular
2/19/2019,D7,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,427,864,0.8,0.18,Regular
2/19/2019,D10,1126.83,Aulacoseira sp. ,Centric Diatom,Aulacoseira,1,1,3.7,39.78,Regular
2/19/2019,D10,1126.83,Nitzschia acicularis,Pennate Diatom,Nitzschia,1,1,40.7,108.26,Regular
2/19/2019,D10,1126.83,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,37,130.06,Regular
2/19/2019,D10,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,451,906,0.8,0.18,Regular
2/19/2019,D8,1502.43,Achnanthidium exiguum,Pennate Diatom,Achnanthidium,1,1,15.7,209.87,Regular
2/19/2019,D8,1502.43,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,8.3,56.81,Regular
2/19/2019,D8,1502.43,cf. Chlorella sp.,Green Alga,Chlorella,5,5,2.4,4.85,Regular
2/19/2019,D8,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,444,896,0.8,0.18,Regular
2/13/2019,D19,751.22,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,976.41,Regular
2/13/2019,D19,751.22,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,25,2688.02,Regular
2/13/2019,D19,751.22,Melosira sp.,Centric Diatom,Melosira,1,1,18.5,3978.27,Regular
2/13/2019,D19,751.22,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,38.9,17589.38,Regular
2/13/2019,D19,751.22,Ulnaria ulna,Pennate Diatom,Ulnaria,4,4,98.2,2111.71,Regular
2/13/2019,D19,751.22,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,3.59,Regular
2/13/2019,D19,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,459,932,0.8,0.18,Regular
2/15/2019,D16,643.90,cf. Chlorella sp.,Green Alga,Chlorella,1,1,2.4,7.24,Regular
2/15/2019,D16,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,447,898,0.8,0.18,Regular
