Observation ID,Location ID,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Current Name,EA_Field Quality Flag,EA_Filter Container ID,EA_Modified Method,EA_Parent Sample ID,EA_Profile Type,EA_Project Type,EA_Reports To,EA_Sampling Depth
c67dd017-7032-4f73-b6ad-bd7ef92c8660,D19,Total Alkalinity,2025-09-11 08:35:00.000[PST],2025-09-19 13:45:00.000[PST],28.3,ft,LAB,64.4,mg/L,,,,Preliminary,Unknown,Water,83c1c860-d2e5-43fe-aac5-854b314b8e05,E0925B3145,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2025-09-12 09:50:00.000[PST],,,Bryte,,1,,,,,,,38.047662,-121.622335,,,,,,Bay,9/11/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c67f1b4b-0f12-4d98-ab01-4fdcbd3f9072,P8,Air Temperature,2025-10-13 14:05:00.000[PST],1950-01-01 12:00:00.000[PST],41.1,ft,FIELD,64.9,degF,,,,Preliminary,Unknown,Water,e9fb9a28-f944-4e1c-9b99-ac960cb50deb,E1025B3365,,,,,Field Data,,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,10/13/2025,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,
c67fd7b0-c9af-425f-bc3a-58870411955a,D12,Churn Bucket ID,2025-07-15 06:50:00.000[PST],1950-01-01 12:00:00.000[PST],42.7,ft,LAB,6,,,,,Preliminary,Unknown,Water,8911f435-e5e7-425d-951e-419c6467327e,E0725B2579,,,,,Lab Data,,,,,,,,,,,,,,,,,,,38.021427,-121.806965,,,,,,River,7/15/2025,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,
c68204bf-8b9d-49c4-8c19-07744bf1722d,C10A,pH,2025-02-04 13:25:00.000[PST],1950-01-01 12:00:00.000[PST],3.3,ft,FIELD,7.83,unitless,,,,Preliminary,Unknown,Water,4eaed1cf-93b4-4f61-9508-5ac2f45efe61,E0225B0270,,EMP-1,YSI EXO2 Sonde,Too shallow to get bottom readings,Field Data,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,,,,,,,,,,,,,,,,,,37.679343,-121.264857,,,,,,River,2/4/2025,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c6847f6f-636a-4f3f-b563-5cf398fc608b,D28A,Dissolved Organic Carbon,2025-07-15 09:05:00.000[PST],2025-07-23 23:30:00.000[PST],22.4,ft,LAB,2.3,mg/L,,,,Preliminary,Unknown,Water,5f9bd645-29f7-4e01-9544-d4d38410ce91,E0725B2581,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-07-16 14:00:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,7/15/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c68481a5-2584-4efe-b727-5d0a9129495f,LSZ6,Total Alkalinity,2025-04-22 11:40:00.000[PST],2025-04-28 14:25:00.000[PST],51,ft,LAB,59,mg/L,,,,Preliminary,Unknown,Water,1460b51a-1c46-47b4-925d-9ae5ef1f3148,E0425B1637,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2025-04-23 10:40:00.000[PST],,,Bryte,,1,,,,,,,,,,,,,,,4/22/2025,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,3
c686f9e5-031d-4124-83bf-e8fcb7b32cb6,D41A,Dissolved Nitrate + Nitrite,2025-07-22 11:30:00.000[PST],2025-07-30 12:00:00.000[PST],11.2,ft,LAB,0.3,mg/L,,,,Preliminary,Unknown,Water,490e9038-610d-49c1-8a41-c382ca1c259c,E0725B2765,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",,,,0.05,,2025-07-22 15:05:00.000[PST],,,Bryte,,1,,,,,,,38.083333,-122.396333,,,,,,Bay,7/22/2025,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,3
c68bdd3e-e12a-4d39-88a3-41a5e52cb5d9,D8,Water Temperature,2025-03-10 13:20:00.000[PST],1950-01-01 12:00:00.000[PST],48.9,ft,FIELD,13.38,degC,,,,Preliminary,Unknown,Water,50f0235d-ec75-4bfc-be7f-66c2cd31d08e,E0325B0583,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.059971,-121.992062,,,,,,Bay,3/10/2025,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c68cffeb-3cda-4015-b0b4-f6825342dbe8,D41,Dissolved Organic Carbon,2025-09-18 12:15:00.000[PST],2025-10-04 01:50:00.000[PST],43.7,ft,LAB,,mg/L,,,,Reviewed,Good,Water,88ca0eb5-8314-41ab-927b-afb31b466186,E0925B3332,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NOT_DETECTED,,,0.5,,2025-09-19 11:30:00.000[PST],,,Bryte,,1,,REPLICATE,89a0487a-6aee-4756-a8b5-ca60b17e41a0,,,,38.030135,-122.372771,,,,,,Bay,9/18/2025,,San Pablo Bay,,,,FALSE,E0925B3331,,Routine Monitoring,MRL,3
c68f1fd3-6c2e-4292-bb7c-2bfe21be2c7b,D10,MVI,2025-10-15 13:15:00.000[PST],1950-01-01 12:00:00.000[PST],41.4,ft,FIELD,1,,,,,Preliminary,Unknown,Water,0af32dba-fa65-4f4a-80cb-3a58e69eb7ce,E1025B3449,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.048364,-121.918587,,,,,,River,10/15/2025,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,0
c6a33cf2-9a9c-4c59-9b2e-f27f78f19c7c,D19,Pheophytin a,2025-11-24 09:45:00.000[PST],2025-12-05 11:05:00.000[PST],15.8,ft,LAB,,ug/L,,,,Reviewed,Good,Water,ab4f1a05-1094-409e-b260-1bc1ab95f166,E1125B3549,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NOT_DETECTED,,,0.5,,2025-11-25 13:45:00.000[PST],,,Bryte,,1,,REPLICATE,a1c73c7e-d012-45f2-904a-9ca97551097d,,,,38.047662,-121.622335,,,,,,Bay,11/24/2025,,Central Delta,,,,FALSE,E1125B3547,,Routine Monitoring,MRL,3
c6a3c70a-a072-4c1e-9a80-72d9f2e9d564,D28A,Total Suspended Solids,2025-05-20 12:00:00.000[PST],2025-05-22 15:10:00.000[PST],21.7,ft,LAB,2.6,mg/L,,,,Preliminary,Unknown,Water,eb3ed28f-f86c-472a-bdec-bd3e172993f4,E0525B2085,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,,,,2.5,,2025-05-21 14:20:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,5/20/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c6a874c6-1cb6-488b-a93b-36e0ba2bff12,NZ068,Wind Velocity,2025-02-07 13:30:00.000[PST],1950-01-01 12:00:00.000[PST],24,ft,FIELD,15.4,mph,,,,Preliminary,Unknown,Water,f8fe4e75-5c6d-425a-8933-96fae35ac376,E0225B0323,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.142716,-121.68948,,,,,,River,2/7/2025,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,
c6b752cc-8641-48d3-ae09-7876f9d347eb,Equipment Blank,Total Kjeldahl Nitrogen,2025-12-15 16:25:00.000[PST],2025-12-18 10:15:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,faf04f84-bad8-4a4c-97c8-88e743f43e27,E1225B3848,,,,,Lab Data,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.1,,2025-12-17 10:20:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/15/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
c6b909bf-4596-4c5b-b3fe-a0120b6644d8,D41,Total Phosphorus,2025-04-24 10:25:00.000[PST],2025-05-12 10:15:00.000[PST],48.5,ft,LAB,0.061,mg/L,,,,Preliminary,Unknown,Water,104fb183-6201-4041-b64e-302437985dfc,E0425B1804,,,,,Lab Data,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,,,,0.01,,2025-04-25 11:25:00.000[PST],,,Bryte,,1,,,,,,,38.030135,-122.372771,,,,,,Bay,4/24/2025,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,3
c6ba5b21-08fd-4502-84de-dff11f64b6c3,D6,Total Dissolved Solids,2025-10-15 11:20:00.000[PST],2025-10-17 15:00:00.000[PST],47.3,ft,LAB,14600,mg/L,,,,Preliminary,Unknown,Water,40e37631-0c47-407e-87fa-9cab5ba22269,E1025B3447,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,,,,2.5,,2025-10-16 23:40:00.000[PST],,,Bryte,,1,,,,,,,38.046308,-122.121838,,,,,,Bay,10/15/2025,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
c6bb742d-9106-47d6-8757-8a4a7a9acdd2,D19,(Bottom) Turbidity,2025-01-07 11:55:00.000[PST],1950-01-01 12:00:00.000[PST],34.5,ft,FIELD,28.2,FNU,,,,Preliminary,Unknown,Water,d6df2f78-b116-41da-ab52-01c610335d4f,E0125B0036,,EMP-2,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.047662,-121.622335,,,,,,Bay,1/7/2025,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,28.5
c6befaa2-7212-4d8c-a59b-3f4234519e02,D22,Air Temperature,2025-06-18 10:35:00.000[PST],1950-01-01 12:00:00.000[PST],32.9,ft,FIELD,77.9,degF,,,,Preliminary,Unknown,Water,6cb6d211-bd08-44f2-ae76-c95a43e6b703,E0625B2218,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.08709,-121.747399,,,,,,River,6/18/2025,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,
c6c16d2f-0283-4dd2-86dc-0f349e704305,LSZ6,Longitude,2025-09-15 11:30:00.000[PST],1950-01-01 12:00:00.000[PST],36.8,ft,FIELD,-121.8349617,decimal degrees,,,,Preliminary,Unknown,Water,4e80fe6c-cabe-4613-9a1d-ac6486f72675,E0925B3215,,,,same as D4,Field Data,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2025,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,
c6c8d541-79b2-49c6-a47c-35c79059a740,Equipment Blank,Total Dissolved Solids,2025-11-19 12:20:00.000[PST],2025-11-24 15:10:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,ffa7bbfd-ccad-4489-bad8-51813f473613,E1125B3731,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NOT_DETECTED,,,2.5,,2025-11-20 14:00:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,11/19/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
c6ca969c-3f31-474a-8d40-139bd5a7fec2,LSZ2,Total Dissolved Solids,2025-09-15 12:55:00.000[PST],2025-09-17 13:50:00.000[PST],33.8,ft,LAB,626,mg/L,,,,Preliminary,Unknown,Water,009fe62e-8343-4b88-8aa4-3d3b9ba99ce5,E0925B3216,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,,,,2.5,,2025-09-16 12:30:00.000[PST],,,Bryte,,1,,,,,,,,,,,,,,,9/15/2025,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,3
c6cfc15d-411a-46f3-9df4-c3ae9d6d5b58,D41,Dissolved Orthophosphate,2025-12-17 11:05:00.000[PST],2026-01-02 13:10:00.000[PST],43.7,ft,LAB,0.078,mg/L,,,,Reviewed,Good,Water,e9a19108-7cdb-4605-a781-365c7212ca3c,E1225B3935,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,,,,0.05,,2025-12-18 11:15:00.000[PST],,,Bryte,,1,,REPLICATE,ae2a0d84-b391-40e4-8414-0d3e549bfdd7,,,,38.030135,-122.372771,,,,,,Bay,12/17/2025,,San Pablo Bay,,,,FALSE,E1225B3934,,Routine Monitoring,MRL,3
c6dcab8c-de49-42c0-80f2-9a8974073be7,D28A,Churn Bucket ID,2025-11-24 10:50:00.000[PST],1950-01-01 12:00:00.000[PST],22,ft,LAB,11,,,,,Preliminary,Unknown,Water,8347ceac-3847-4ce5-b773-c77e826df23a,E1125B3548,,,,,Lab Data,,,,,,,,,,,,,,,,,,,37.969697,-121.573145,,,,,,River,11/24/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,
c6e1fd91-74fa-4e3c-9c3c-28fd2f775508,D12,Dissolved Silica,2025-08-28 07:45:00.000[PST],2025-09-15 10:50:00.000[PST],38.1,ft,LAB,13.9,mg/L,,,,Preliminary,Unknown,Water,e4373972-c15d-4268-b2b1-2b4e6314a7f9,E0825B2822,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,0.1,,2025-08-29 11:00:00.000[PST],,,Bryte,,1,,,,,,,38.021427,-121.806965,,,,,,River,8/28/2025,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
c6e3a7f4-2450-40c2-9dac-02ca492a0032,NZ032,Wave Scale,2025-07-21 14:55:00.000[PST],1950-01-01 12:00:00.000[PST],31.2,ft,FIELD,3,,,,,Preliminary,Unknown,Water,dfc53959-95ad-4445-8c27-823c5b24f32c,E0725B2722,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.171063,-122.020467,,,,,,Slough,7/21/2025,,Suisun Marsh,,,,FALSE,,,Routine Monitoring,MRL,
c6ef14e7-f2e8-4703-a2a1-b7dca7760a3b,D8,MVI,2025-07-18 09:45:00.000[PST],1950-01-01 12:00:00.000[PST],47.3,ft,FIELD,1,,,,,Preliminary,Unknown,Water,28d0c06f-f35b-404d-b9ef-91e632a0ae48,E0725B2682,,,,green algae in mysid tow,Field Data,,,,,,,,,,,,,,,,,,,38.059971,-121.992062,,,,,,Bay,7/18/2025,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,0
c6f156b8-e5a2-4d64-bf3f-6d34d8e43f00,NZ068,Wind Velocity,2025-06-18 11:35:00.000[PST],1950-01-01 12:00:00.000[PST],19.4,ft,FIELD,4.7,mph,,,,Preliminary,Unknown,Water,93ab6fc0-250c-42ce-b64c-6e7eab6b7137,E0625B2219,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.142716,-121.68948,,,,,,River,6/18/2025,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,
c6f4b564-034f-4ecc-8648-927c599bbbf7,D41,Specific Conductance,2025-04-24 10:25:00.000[PST],1950-01-01 12:00:00.000[PST],48.5,ft,FIELD,26576,uS/cm,,,,Preliminary,Unknown,Water,104fb183-6201-4041-b64e-302437985dfc,E0425B1804,,EMP-5,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,4/24/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c6f782ce-e28e-4e88-aa5b-07a61d728408,D10,pH,2025-01-10 15:30:00.000[PST],1950-01-01 12:00:00.000[PST],42,ft,FIELD,7.97,unitless,,,,Preliminary,Unknown,Water,52a8d8c1-c1a0-4878-850f-af97f42874c3,E0125B0168,,EMP-5,YSI EXO2 Sonde,,Field Data,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,,,,,,,,,,,,,,,,,,38.048364,-121.918587,,,,,,River,1/10/2025,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c6f7af2b-7824-4cac-8a3d-12558f1fb276,C9,Dissolved Nitrate + Nitrite,2025-04-02 10:00:00.000[PST],2025-04-09 12:40:00.000[PST],11.8,ft,LAB,0.456,mg/L,,,,Preliminary,Unknown,Water,57b3fcd9-7ad7-44bd-a5ce-0e3de37a5a35,E0425B1432,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",,,,0.05,,2025-04-03 10:30:00.000[PST],,,Bryte,,1,,,,,,,37.830917,-121.554004,,,,,,River,4/2/2025,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c6fa3a6f-81e0-47aa-b889-3cb9bc849e9d,Equipment Blank,Dissolved Chloride,2025-11-14 15:55:00.000[PST],2025-11-18 19:45:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,0d47b5e6-f328-4e5c-ae39-9a549dd3ee9d,E1125B3587,,,,,Lab Data,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NOT_DETECTED,,,1,,2025-11-17 12:20:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,11/14/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
c6fb1a1f-cbe4-47d2-8f7e-ce91fa49a355,P8,Dissolved Oxygen % Saturation,2025-02-06 14:00:00.000[PST],1950-01-01 12:00:00.000[PST],43,ft,FIELD,97.4,% Saturation,,,,Preliminary,Unknown,Water,a6cf5e73-b9c0-4304-9690-24f0631eb685,E0225B0299,,EMP-1,YSI EXO2 Sonde,No rotifer pump sample collected due to windy conditions,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,2/6/2025,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c6fc8471-ef11-452e-8ce3-e3c84c96c09e,D19,Dissolved Bromide,2025-09-11 08:35:00.000[PST],2025-09-17 22:40:00.000[PST],28.3,ft,LAB,0.762,mg/L,,,,Preliminary,Unknown,Water,83c1c860-d2e5-43fe-aac5-854b314b8e05,E0925B3145,,,,,Lab Data,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,,,,0.1,,2025-09-12 09:50:00.000[PST],,,Bryte,,1,,,,,,,38.047662,-121.622335,,,,,,Bay,9/11/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c70118cc-334b-4e73-a6fd-0e3a9702797e,NZS42,(Bottom) Specific Conductance,2025-04-23 11:40:00.000[PST],1950-01-01 12:00:00.000[PST],20.4,ft,FIELD,1007,uS/cm,,,,Preliminary,Unknown,Water,f5463cd5-608e-4cfb-a99f-81ca6538cba2,E0425B1742,,EMP-5,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.1808,-122.049008,,,,,,Slough,4/23/2025,,Suisun Marsh,,,,FALSE,,Discrete,Routine Monitoring,MRL,14.4
c70307cf-6d72-47a9-95a4-ec89127ad919,LSZ2,(Bottom) Water Temperature,2025-09-15 12:55:00.000[PST],1950-01-01 12:00:00.000[PST],33.8,ft,FIELD,21.41,degC,,,,Preliminary,Unknown,Water,009fe62e-8343-4b88-8aa4-3d3b9ba99ce5,E0925B3216,,EMP-1,YSI EXO2 Sonde,rapid salinity change at bottom within 100 ft,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2025,,Low Salinity Zone,,,,FALSE,,Discrete,Routine Monitoring,MRL,27.8
c7043eb2-e22b-44db-bd3e-ab311b897a88,Equipment Blank,Volatile Suspended Solids,2025-10-09 14:45:00.000[PST],2025-10-14 15:25:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Flagged,Water,7dfbba0e-f950-4afe-bddb-5572c650d57c,E1025B3333,,,,,Lab Data,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NOT_DETECTED,,,2.5,S1,2025-10-10 11:30:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,10/9/2025,A quality flag was present for this result,,,,,FALSE,,,Routine Monitoring,MRL,3
c709cf2d-c8f4-422e-b743-5063de0caa92,NZ068,Specific Conductance,2025-11-14 15:40:00.000[PST],1950-01-01 12:00:00.000[PST],22,ft,FIELD,249,uS/cm,,,,Preliminary,Unknown,Water,e71f24ad-d662-45ef-8832-b4fac0047058,E1125B3590,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.142716,-121.68948,,,,,,River,11/14/2025,,North Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c70c4de8-a198-4f98-a355-53768d84a5fc,D41A,MVI,2025-08-20 11:00:00.000[PST],1950-01-01 12:00:00.000[PST],10.9,ft,FIELD,1,,,,,Preliminary,Unknown,Water,0e1c131f-0084-4f81-b9cd-bde41e28edbd,E0825B3129,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.083333,-122.396333,,,,,,Bay,8/20/2025,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,0
c70eb8ea-b309-484f-97a6-2228ca5cef89,D7,Dissolved Oxygen mg/L,2025-12-16 10:35:00.000[PST],1950-01-01 12:00:00.000[PST],10.1,ft,FIELD,9.73,mg/L,,,,Preliminary,Unknown,Water,53c49b34-0014-49fa-af1d-b0507e2951f6,E1225B3888,,EMP-1,YSI EXO2 Sonde,No secchi equipment available on Corcoran. Zoop tows conducted by Compliance crew.,Field Data,,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,12/16/2025,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
c7107b28-4ce3-472b-ab26-302e353aa21c,D19,Total Organic Carbon,2025-12-10 11:20:00.000[PST],2025-12-24 23:55:00.000[PST],24.3,ft,LAB,2.8,mg/L,,,,Preliminary,Unknown,Water,ae79fd88-b10d-4522-b04b-aaf2c0a368d9,E1225B3748,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-12-11 14:05:00.000[PST],,,Bryte,,1,,,,,,,38.047662,-121.622335,,,,,,Bay,12/10/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c710b259-4cd6-4f11-8ad5-9df982253de9,D7,(Bottom) Specific Conductance,2025-12-16 10:35:00.000[PST],1950-01-01 12:00:00.000[PST],10.1,ft,FIELD,22957,uS/cm,,,,Preliminary,Unknown,Water,53c49b34-0014-49fa-af1d-b0507e2951f6,E1225B3888,,EMP-1,YSI EXO2 Sonde,No secchi equipment available on Corcoran. Zoop tows conducted by Compliance crew.,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,12/16/2025,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,7.1
c7137ea6-bdba-438a-acb8-7cf5f7250be6,LSZ2,(Bottom) Chlorophyll Fluorescence RFU,2025-01-10 14:50:00.000[PST],1950-01-01 12:00:00.000[PST],59.1,ft,FIELD,0.22,RFU,,,,Preliminary,Unknown,Water,9a952a53-5e51-46fe-80e9-d531e35764a8,E0125B0130,,EMP-5,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,,,,,,,,,1/10/2025,,Low Salinity Zone,,,,FALSE,,Discrete,Routine Monitoring,MRL,53.1
c713d085-2b27-47b3-8cf2-c8d815f9935a,Equipment Blank,Total Suspended Solids,2025-12-11 14:45:00.000[PST],2025-12-12 14:15:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,a5273169-a444-4284-9c72-795621db0c04,E1225B3763,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NOT_DETECTED,,,2.5,,2025-12-12 09:55:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/11/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
c71c4261-3e1f-49d2-930a-5f39f60151f6,D7,Dissolved Silica,2025-05-23 10:55:00.000[PST],2025-07-23 12:00:00.000[PST],8.9,ft,LAB,12.2,mg/L,,,,Reviewed,Flagged,Water,42d7e804-b9a4-46c0-a452-b04d7c910bf6,E0525B1970,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,0.5,R4,2025-05-27 14:30:00.000[PST],,,Bryte,,5,,,,,,,38.116854,-122.039512,,,,,,Bay,5/23/2025,A quality flag was present for this result,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
c720058b-dc66-496c-aca6-d31e0ac5052d,D19,Dissolved Orthophosphate,2025-06-16 08:35:00.000[PST],2025-06-20 13:20:00.000[PST],32.5,ft,LAB,0.069,mg/L,,,,Preliminary,Unknown,Water,bdbddcb9-dbd7-4c7a-bbf0-49c2d9be390c,E0625B2144,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,,,,0.05,,2025-06-17 11:50:00.000[PST],,,Bryte,,1,,,,,,,38.047662,-121.622335,,,,,,Bay,6/16/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
c722a759-5602-478c-8e05-8ce0e6800001,NZS42,Dissolved Orthophosphate,2025-11-18 13:55:00.000[PST],2025-11-26 11:40:00.000[PST],21.4,ft,LAB,0.072,mg/L,,,,Reviewed,Good,Water,488764d3-a153-4ad0-9c82-1d5aa34f2b9a,E1125B3690,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,,,,0.05,,2025-11-19 12:20:00.000[PST],,,Bryte,,1,,REPLICATE,010708c3-69a3-4f5f-b98f-307924947dc3,,,,38.1808,-122.049008,,,,,,Slough,11/18/2025,,Suisun Marsh,,,,FALSE,E1125B3688,,Routine Monitoring,MRL,3
c724250b-6463-41ef-96a9-1a2dfb8a2178,D41A,Dissolved Oxygen % Saturation,2025-01-14 11:25:00.000[PST],1950-01-01 12:00:00.000[PST],12.8,ft,FIELD,88.3,% Saturation,,,,Preliminary,Unknown,Water,d1e29234-4131-4bca-b8e3-2e8951a58223,E0125B0262,,EMP-5,YSI EXO2 Sonde,,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,38.083333,-122.396333,,,,,,Bay,1/14/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
