SampleID,AlgalType,BV.per.mL,,Year,Month,Season,StationCode,Region,RegionAbbreviation
NZS42.45126.2019,Green Alga,19424.82,,2019,19-Jul,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.45126.2019,Pennate Diatom,9863040.1,,2019,19-Jul,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZ032.45126.2019,Cyanobacterium,243394.35,,2019,19-Jul,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.45126.2019,Green Alga,26978.92,,2019,19-Jul,Summer,NZ032,Grizzly.Suisun Bay,GSB
D41A.45126.2019,Cyanobacterium,312842.87,,2019,19-Jul,Summer,D41A,San Pablo Bay,SPB
D41A.45126.2019,Pennate Diatom,208312.02,,2019,19-Jul,Summer,D41A,San Pablo Bay,SPB
D41.45126.2019,Centric Diatom,1062740.83,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
D41.45126.2019,Cyanobacterium,20651.64,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
D41.45126.2019,Green Alga,1962.1,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
NZ325.45126.2019,Cyanobacterium,47867.55,,2019,19-Jul,Summer,NZ325,San Pablo Bay,SPB
NZ325.45126.2019,Euglenoid,2425111.34,,2019,19-Jul,Summer,NZ325,San Pablo Bay,SPB
NZ002.45126.2019,Cyanobacterium,62544.97,,2019,19-Jul,Summer,NZ002,San Pablo Bay,SPB
NZ004.45126.2019,Cyanobacterium,53796.39,,2019,19-Jul,Summer,NZ004,San Pablo Bay,SPB
NZ004.45126.2019,Euglenoid,660331.08,,2019,19-Jul,Summer,NZ004,San Pablo Bay,SPB
C3A.Jun.2019,Chrysophyte,5833.31,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Cyanobacterium,26589.76,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Green Alga,10244.19,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Pennate Diatom,582882.46,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C9.Jun.2019,Cyanobacterium,24093.19,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C9.Jun.2019,Green Alga,11721.16,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C9.Jun.2019,Pennate Diatom,60677.01,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C10A.Jun.2019,Centric Diatom,2599877.22,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Cryptophyte,88721.63,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Cyanobacterium,91531.72,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Green Alga,275141.93,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Pennate Diatom,207206.91,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
D12.Jun.2019,Centric Diatom,71725.14,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Cyanobacterium,68474.94,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Green Alga,24281.03,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Haptophyte,11954.19,,2019,Jun,Summer,D12,Confluence,CON
D19.Jun.2019,Centric Diatom,100600.92,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Cryptophyte,22203.03,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Cyanobacterium,53546.76,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Green Alga,17531.55,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Pennate Diatom,132878.35,,2019,Jun,Summer,D19,Central Delta,CED
D28A.Jun.2019,Cyanobacterium,30992.21,,2019,Jun,Summer,D28A,Central Delta,CED
D28A.Jun.2019,Green Alga,16187.35,,2019,Jun,Summer,D28A,Central Delta,CED
D16.Jun.2019,Cyanobacterium,47056.24,,2019,Jun,Summer,D16,Central Delta,CED
D16.Jun.2019,Green Alga,16187.35,,2019,Jun,Summer,D16,Central Delta,CED
D26.Jun.2019,Centric Diatom,3873157.57,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Cyanobacterium,45866.31,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Green Alga,8633.25,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Pennate Diatom,11118.01,,2019,Jun,Summer,D26,Central Delta,CED
MD10A.Jun.2019,Centric Diatom,153207.64,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Cryptophyte,85724.28,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Cyanobacterium,34678.96,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Green Alga,66261.5,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
P8.Jun.2019,Cryptophyte,1356727.12,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Cyanobacterium,43218.71,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Green Alga,37493.84,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Pennate Diatom,18463.69,,2019,Jun,Summer,P8,Southern Interior Delta,SID
EZ6.Jun.2019,Centric Diatom,79694.6,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.Jun.2019,Cyanobacterium,155772.38,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.Jun.2019,Green Alga,31421.25,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ2.Jun.2019,Centric Diatom,62168.49,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Cryptophyte,741847.49,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Cyanobacterium,127863.16,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Green Alga,118503.49,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
D8.Jun.2019,Centric Diatom,445715.02,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Cryptophyte,378468.42,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Cyanobacterium,56251.14,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Green Alga,43792.76,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Pennate Diatom,348671.53,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D10.Jun.2019,Centric Diatom,192279.54,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Cryptophyte,414289.08,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Cyanobacterium,36613.55,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Green Alga,57338.98,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Haptophyte,3881.26,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Pennate Diatom,130987.93,,2019,Jun,Summer,D10,Confluence,CON
D4.Jun.2019,Centric Diatom,124547.8,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Cryptophyte,25085.8,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Cyanobacterium,48198.21,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Green Alga,33489.03,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Pennate Diatom,34718.48,,2019,Jun,Summer,D4,Confluence,CON
D22.Jun.2019,Centric Diatom,74783.01,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Cyanobacterium,51653.69,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Green Alga,27659.19,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Pennate Diatom,1720739.73,,2019,Jun,Summer,D22,Confluence,CON
NZ068.Jun.2019,Centric Diatom,144154.55,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Cyanobacterium,43433.39,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Green Alga,35375.58,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
D6.Jun.2019,Centric Diatom,16122.14,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D6.Jun.2019,Cyanobacterium,50823.06,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D6.Jun.2019,Green Alga,19060.56,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D7.Jun.2019,Centric Diatom,225927.86,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Cyanobacterium,106868.55,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Green Alga,53220.27,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Centric Diatom,373360.87,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Cyanobacterium,106868.55,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Green Alga,5082.82,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Haptophyte,8133.69,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Centric Diatom,292290.08,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Cryptophyte,548965.11,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Cyanobacterium,193076.69,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Green Alga,17843.29,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
D41A.Jun.2019,Centric Diatom,945662.68,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Chrysophyte,14476.04,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Cyanobacterium,116464.21,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Green Alga,2753.19,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41.Jun.2019,Centric Diatom,41032.28,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Cryptophyte,47485.45,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Cyanobacterium,33788.03,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Dinoflagellate,1394197.11,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Green Alga,4013.84,,2019,Jun,Summer,D41,San Pablo Bay,SPB
NZ325.Jun.2019,Centric Diatom,168505.51,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Cyanobacterium,89004.05,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Dinoflagellate,289018.7,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Green Alga,192679.13,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ002.Jun.2019,Cyanobacterium,166806.26,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ002.Jun.2019,Green Alga,12949.88,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ002.Jun.2019,Pennate Diatom,510181.22,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ004.Jun.2019,Centric Diatom,145445.44,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Cyanobacterium,122778.93,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Green Alga,24281.03,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Haptophyte,19923.65,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
C3A.Mar.2019,Cyanobacterium,111150.09,,2019,Mar,Spring,C3A,Northern Interior Delta,NID
C3A.Mar.2019,Green Alga,8093.68,,2019,Mar,Spring,C3A,Northern Interior Delta,NID
C9.Mar.2019,Centric Diatom,197184.47,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Cryptophyte,534006.11,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Cyanobacterium,90164.35,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Green Alga,21898.85,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C10A.Mar.2019,Centric Diatom,275337.43,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Cyanobacterium,63607.06,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Green Alga,37328.61,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Haptophyte,23908.38,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Pennate Diatom,81417.73,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
D4.Mar.2019,Cryptophyte,1373158.57,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Cyanobacterium,93880.68,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Green Alga,23124.79,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Pennate Diatom,169995.23,,2019,Mar,Spring,D4,Confluence,CON
D22.Mar.2019,Centric Diatom,121723.74,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Cryptophyte,86036.75,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Cyanobacterium,93909.65,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Green Alga,16187.35,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Pennate Diatom,123776.95,,2019,Mar,Spring,D22,Confluence,CON
NZ068.Mar.2019,Centric Diatom,2765643.98,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Cyanobacterium,63931.58,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Green Alga,14568.62,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Pennate Diatom,1641452.62,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
D12.Mar.2019,Centric Diatom,126573.78,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Cyanobacterium,75404.52,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Green Alga,17139.55,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Pennate Diatom,27228.62,,2019,Mar,Spring,D12,Confluence,CON
D19.Mar.2019,Cyanobacterium,51674.49,,2019,Mar,Spring,D19,Central Delta,CED
D19.Mar.2019,Green Alga,17427.81,,2019,Mar,Spring,D19,Central Delta,CED
D19.Mar.2019,Pennate Diatom,422254.1,,2019,Mar,Spring,D19,Central Delta,CED
D28A.Mar.2019,Centric Diatom,18695.75,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Cryptophyte,144678.29,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Cyanobacterium,32633.21,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Green Alga,10117.09,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Pennate Diatom,75117.55,,2019,Mar,Spring,D28A,Central Delta,CED
D16.Mar.2019,Cyanobacterium,165726.15,,2019,Mar,Spring,D16,Central Delta,CED
D16.Mar.2019,Green Alga,22662.29,,2019,Mar,Spring,D16,Central Delta,CED
D16.Mar.2019,Pennate Diatom,236052.85,,2019,Mar,Spring,D16,Central Delta,CED
D26.Mar.2019,Cyanobacterium,75302.77,,2019,Mar,Spring,D26,Central Delta,CED
D26.Mar.2019,Green Alga,12949.88,,2019,Mar,Spring,D26,Central Delta,CED
MD10A.Mar.2019,Centric Diatom,102464.49,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Cryptophyte,860638.57,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Cyanobacterium,46476.73,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Green Alga,8124.19,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Pennate Diatom,11542.88,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
P8.Mar.2019,Centric Diatom,25154.29,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Cyanobacterium,28617.27,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Green Alga,40683.14,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Pennate Diatom,260056.62,,2019,Mar,Spring,P8,Southern Interior Delta,SID
EZ6.Mar.2019,Cyanobacterium,65229.69,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Mar.2019,Green Alga,12949.88,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Mar.2019,Pennate Diatom,326751.49,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ2.Mar.2019,Cyanobacterium,66527.79,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Mar.2019,Green Alga,6474.94,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Mar.2019,Pennate Diatom,101955.53,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
D8.Mar.2019,Cyanobacterium,149642.45,,2019,Mar,Spring,D8,Grizzly.Suisun Bay,GSB
D8.Mar.2019,Green Alga,21583.13,,2019,Mar,Spring,D8,Grizzly.Suisun Bay,GSB
D10.Mar.2019,Cyanobacterium,148921.28,,2019,Mar,Spring,D10,Confluence,CON
D10.Mar.2019,Green Alga,7194.38,,2019,Mar,Spring,D10,Confluence,CON
D6.Mar.2019,Cyanobacterium,149642.45,,2019,Mar,Spring,D6,San Pablo Bay,SPB
D6.Mar.2019,Green Alga,10791.57,,2019,Mar,Spring,D6,San Pablo Bay,SPB
D7.Mar.2019,Centric Diatom,138152.2,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Cyanobacterium,170798.56,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Green Alga,13435.97,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Pennate Diatom,68301.66,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
NZ032.Mar.2019,Cyanobacterium,284933.65,,2019,Mar,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Mar.2019,Green Alga,64749.4,,2019,Mar,Spring,NZ032,Grizzly.Suisun Bay,GSB
D41A.Mar.2019,Cyanobacterium,59299.71,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41A.Mar.2019,Green Alga,19130.51,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41A.Mar.2019,Pennate Diatom,7435,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41.Mar.2019,Cryptophyte,185176.99,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Cyanobacterium,315157.14,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Green Alga,72319.22,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Pennate Diatom,36259.29,,2019,Mar,Spring,D41,San Pablo Bay,SPB
NZ325.Mar.2019,Centric Diatom,36569.7,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ325.Mar.2019,Cyanobacterium,75977.22,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ325.Mar.2019,Green Alga,30470.31,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ002.Mar.2019,Cyanobacterium,107093.51,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ002.Mar.2019,Green Alga,20428.66,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ002.Mar.2019,Pennate Diatom,37779.86,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ004.Mar.2019,Centric Diatom,83261.37,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Cyanobacterium,169159.07,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Green Alga,24281.03,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Pennate Diatom,50055.85,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZS42.Mar.2019,Cyanobacterium,183125.27,,2019,Mar,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Mar.2019,Green Alga,64749.4,,2019,Mar,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZ004.May.2019,Centric Diatom,29941.12,,2019,May,Spring,NZ004,San Pablo Bay,SPB
NZ004.May.2019,Cyanobacterium,99116.8,,2019,May,Spring,NZ004,San Pablo Bay,SPB
NZ004.May.2019,Green Alga,4422.15,,2019,May,Spring,NZ004,San Pablo Bay,SPB
C3A.May.2019,Centric Diatom,36725.08,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Cryptophyte,24398.45,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Cyanobacterium,21747.35,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Dinoflagellate,90264.1,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Green Alga,9686.95,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Pennate Diatom,99712.07,,2019,May,Spring,C3A,Northern Interior Delta,NID
C9.May.2019,Cyanobacterium,35819.5,,2019,May,Spring,C9,Southern Interior Delta,SID
C9.May.2019,Green Alga,7009.18,,2019,May,Spring,C9,Southern Interior Delta,SID
C9.May.2019,Pennate Diatom,578899.2,,2019,May,Spring,C9,Southern Interior Delta,SID
C10A.May.2019,Centric Diatom,552721,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Cyanobacterium,44377.83,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Green Alga,17756.59,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Pennate Diatom,1490577.7,,2019,May,Spring,C10A,Southern Interior Delta,SID
D4.May.2019,Centric Diatom,308211.88,,2019,May,Spring,D4,Confluence,CON
D4.May.2019,Cyanobacterium,74239.04,,2019,May,Spring,D4,Confluence,CON
D4.May.2019,Green Alga,7341.85,,2019,May,Spring,D4,Confluence,CON
D22.May.2019,Centric Diatom,80091.57,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Cyanobacterium,47843.37,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Green Alga,13498.17,,2019,May,Spring,D22,Confluence,CON
NZ068.May.2019,Centric Diatom,34385.51,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Cryptophyte,26141.2,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Cyanobacterium,24187.81,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Green Alga,7552.72,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Pennate Diatom,41148.85,,2019,May,Spring,NZ068,Northern Interior Delta,NID
D12.May.2019,Centric Diatom,56049.1,,2019,May,Spring,D12,Confluence,CON
D12.May.2019,Cyanobacterium,36647.45,,2019,May,Spring,D12,Confluence,CON
D12.May.2019,Green Alga,869.43,,2019,May,Spring,D12,Confluence,CON
D19.May.2019,Centric Diatom,13972.52,,2019,May,Spring,D19,Central Delta,CED
D19.May.2019,Cyanobacterium,43549.89,,2019,May,Spring,D19,Central Delta,CED
D19.May.2019,Green Alga,57929.2,,2019,May,Spring,D19,Central Delta,CED
D28A.May.2019,Centric Diatom,3469505.4,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Cryptophyte,100586.73,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Cyanobacterium,29281.08,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Green Alga,20602.08,,2019,May,Spring,D28A,Central Delta,CED
D16.May.2019,Centric Diatom,15542.12,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Cryptophyte,193973.51,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Cyanobacterium,66852.31,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Green Alga,35612.17,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Pennate Diatom,201239.05,,2019,May,Spring,D16,Central Delta,CED
D26.May.2019,Cyanobacterium,19274.87,,2019,May,Spring,D26,Central Delta,CED
D26.May.2019,Green Alga,10489.84,,2019,May,Spring,D26,Central Delta,CED
D26.May.2019,Pennate Diatom,14273.13,,2019,May,Spring,D26,Central Delta,CED
MD10A.May.2019,Cryptophyte,434082.73,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Cyanobacterium,28460.6,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Green Alga,16102.5,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Haptophyte,2202.88,,2019,May,Spring,MD10A,Southern Interior Delta,SID
P8.May.2019,Centric Diatom,187675.8,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Cryptophyte,444709.65,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Cyanobacterium,64093.84,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Green Alga,23226.33,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Pennate Diatom,69109.57,,2019,May,Spring,P8,Southern Interior Delta,SID
D6.May.2019,Cyanobacterium,187761.35,,2019,May,Spring,D6,San Pablo Bay,SPB
D6.May.2019,Green Alga,46249.57,,2019,May,Spring,D6,San Pablo Bay,SPB
EZ6.May.2019,Cyanobacterium,278443.13,,2019,May,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.May.2019,Green Alga,127060.44,,2019,May,Spring,EZ6,Low Salinity Zone,LSZ
EZ2.May.2019,Centric Diatom,437433.71,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Cryptophyte,434829.94,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Cyanobacterium,88900.56,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Green Alga,16646.8,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Haptophyte,15249.03,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
D8.May.2019,Centric Diatom,98623.63,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Cyanobacterium,53812.33,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Green Alga,155486.12,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D10.May.2019,Centric Diatom,119029.58,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Cyanobacterium,48730.46,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Green Alga,13947.34,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Pennate Diatom,89057.28,,2019,May,Spring,D10,Confluence,CON
D7.May.2019,Centric Diatom,3421414.69,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Cyanobacterium,166240.71,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
