SampleID,Genus,BV.per.mL,,Year,Month,Season,StationCode,Region,RegionAbbreviation
EZ6.Apr.2019,Plagioselmis,218249.03,,2019,Apr,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Apr.2019,Eucapsis,106344.61,,2019,Apr,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Apr.2019,Chlorella,12451.81,,2019,Apr,Spring,EZ6,Low Salinity Zone,LSZ
EZ2.Apr.2019,Cyclotella,34538.05,,2019,Apr,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Apr.2019,Eucapsis,75902.98,,2019,Apr,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Apr.2019,Chlorella,14388.76,,2019,Apr,Spring,EZ2,Low Salinity Zone,LSZ
D8.Apr.2019,Eucapsis,124204.87,,2019,Apr,Spring,D8,Grizzly.Suisun Bay,GSB
D8.Apr.2019,Chlorella,20602.08,,2019,Apr,Spring,D8,Grizzly.Suisun Bay,GSB
D10.Apr.2019,Eucapsis,120664.59,,2019,Apr,Spring,D10,Confluence,CON
D10.Apr.2019,Chlorella,11772.62,,2019,Apr,Spring,D10,Confluence,CON
D10.Apr.2019,Nitzschia,107296.75,,2019,Apr,Spring,D10,Confluence,CON
D6.Apr.2019,Skeletonema,50078.36,,2019,Apr,Spring,D6,San Pablo Bay,SPB
D6.Apr.2019,Plagioselmis,432079.63,,2019,Apr,Spring,D6,San Pablo Bay,SPB
D6.Apr.2019,Eucapsis,72297.14,,2019,Apr,Spring,D6,San Pablo Bay,SPB
D6.Apr.2019,Chlorella,8992.97,,2019,Apr,Spring,D6,San Pablo Bay,SPB
D7.Apr.2019,Eucapsis,93648.87,,2019,Apr,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Apr.2019,Chlorella,18499.83,,2019,Apr,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Apr.2019,Cocconeis,1165206.08,,2019,Apr,Spring,D7,Grizzly.Suisun Bay,GSB
NZS42.Apr.2019,Eucapsis,149281.87,,2019,Apr,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Apr.2019,Chlorella,17985.95,,2019,Apr,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Apr.2019,Monoraphidium,7094.21,,2019,Apr,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZ032.Apr.2019,Cryptomonas,271511.13,,2019,Apr,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Apr.2019,Eucapsis,63444.79,,2019,Apr,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Apr.2019,Chlorella,25899.76,,2019,Apr,Spring,NZ032,Grizzly.Suisun Bay,GSB
D41A.Apr.2019,Eucapsis,67501.37,,2019,Apr,Spring,D41A,San Pablo Bay,SPB
D41A.Apr.2019,Chlorella,12949.88,,2019,Apr,Spring,D41A,San Pablo Bay,SPB
D41.Apr.2019,Cyclotella,84368.69,,2019,Apr,Spring,D41,San Pablo Bay,SPB
D41.Apr.2019,Cryptomonas,201396.23,,2019,Apr,Spring,D41,San Pablo Bay,SPB
D41.Apr.2019,Plagioselmis,191870.73,,2019,Apr,Spring,D41,San Pablo Bay,SPB
D41.Apr.2019,Eucapsis,43378.28,,2019,Apr,Spring,D41,San Pablo Bay,SPB
D41.Apr.2019,Chlorella,7554.1,,2019,Apr,Spring,D41,San Pablo Bay,SPB
D41.Apr.2019,Monoraphidium,4203.03,,2019,Apr,Spring,D41,San Pablo Bay,SPB
NZ325.Apr.2019,Cyclotella,222048.35,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Skeletonema,65204.67,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Eucapsis,57677.08,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Chlorella,21856.11,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Drepanochloris,1577.08,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Monoraphidium,6707.81,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ325.Apr.2019,Nitzschia,9399.77,,2019,Apr,Spring,NZ325,San Pablo Bay,SPB
NZ002.Apr.2019,Aulacoseira,1163110.38,,2019,Apr,Spring,NZ002,San Pablo Bay,SPB
NZ002.Apr.2019,Eucapsis,142070.18,,2019,Apr,Spring,NZ002,San Pablo Bay,SPB
NZ002.Apr.2019,Chlorella,25180.32,,2019,Apr,Spring,NZ002,San Pablo Bay,SPB
NZ002.Apr.2019,Monoraphidium,6669.41,,2019,Apr,Spring,NZ002,San Pablo Bay,SPB
NZ004.Apr.2019,Eucapsis,225004.55,,2019,Apr,Spring,NZ004,San Pablo Bay,SPB
NZ004.Apr.2019,Chlorella,43166.27,,2019,Apr,Spring,NZ004,San Pablo Bay,SPB
C3A.Feb.2019,Aulacoseira,870792.88,,2019,Feb,Winter,C3A,Northern Interior Delta,NID
C3A.Feb.2019,Eucapsis,175243.93,,2019,Feb,Winter,C3A,Northern Interior Delta,NID
C3A.Feb.2019,Chlorella,16187.35,,2019,Feb,Winter,C3A,Northern Interior Delta,NID
C3A.Feb.2019,Geissleria,454241.76,,2019,Feb,Winter,C3A,Northern Interior Delta,NID
C9.Feb.2019,Cyclotella,58683.87,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Plagioselmis,228617.27,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Eucapsis,27111.43,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Chlorella,674.47,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Geissleria,82386.99,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Nitzschia,12039.38,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C9.Feb.2019,Rhoicosphenia,45377.68,,2019,Feb,Winter,C9,Southern Interior Delta,SID
C10A.Feb.2019,Aulacoseira,1915744.33,,2019,Feb,Winter,C10A,Southern Interior Delta,SID
C10A.Feb.2019,Eucapsis,169159.07,,2019,Feb,Winter,C10A,Southern Interior Delta,SID
C10A.Feb.2019,Chlorella,12140.51,,2019,Feb,Winter,C10A,Southern Interior Delta,SID
D4.Feb.2019,Cyclotella,305858.1,,2019,Feb,Winter,D4,Confluence,CON
D4.Feb.2019,Eucapsis,68312.68,,2019,Feb,Winter,D4,Confluence,CON
D4.Feb.2019,Chlorella,8093.68,,2019,Feb,Winter,D4,Confluence,CON
D22.Feb.2019,Eucapsis,141817.77,,2019,Feb,Winter,D22,Confluence,CON
D22.Feb.2019,Microcystis,23908.38,,2019,Feb,Winter,D22,Confluence,CON
D22.Feb.2019,Chlorella,22662.29,,2019,Feb,Winter,D22,Confluence,CON
NZ068.Feb.2019,Eucapsis,146685.66,,2019,Feb,Winter,NZ068,Northern Interior Delta,NID
NZ068.Feb.2019,Chlorella,6474.94,,2019,Feb,Winter,NZ068,Northern Interior Delta,NID
D12.Feb.2019,Eucapsis,133055.58,,2019,Feb,Winter,D12,Confluence,CON
D12.Feb.2019,Chlorella,6474.94,,2019,Feb,Winter,D12,Confluence,CON
D19.Feb.2019,Melosira,2988547.51,,2019,Feb,Winter,D19,Central Delta,CED
D19.Feb.2019,Thalassiosira,13213440.39,,2019,Feb,Winter,D19,Central Delta,CED
D19.Feb.2019,Eucapsis,126024.18,,2019,Feb,Winter,D19,Central Delta,CED
D19.Feb.2019,Chlorella,16187.35,,2019,Feb,Winter,D19,Central Delta,CED
D19.Feb.2019,Cocconeis,2752781.89,,2019,Feb,Winter,D19,Central Delta,CED
D19.Feb.2019,Ulnaria,6345413.3,,2019,Feb,Winter,D19,Central Delta,CED
D28A.Feb.2019,Cyclotella,128037.53,,2019,Feb,Winter,D28A,Central Delta,CED
D28A.Feb.2019,Plagioselmis,128636.44,,2019,Feb,Winter,D28A,Central Delta,CED
D28A.Feb.2019,Eucapsis,58119.62,,2019,Feb,Winter,D28A,Central Delta,CED
D28A.Feb.2019,Chlorella,5886.31,,2019,Feb,Winter,D28A,Central Delta,CED
D28A.Feb.2019,Cocconeis,457587.72,,2019,Feb,Winter,D28A,Central Delta,CED
D28A.Feb.2019,Nitzschia,81119.98,,2019,Feb,Winter,D28A,Central Delta,CED
P8.Feb.2019,Eucapsis,95735.11,,2019,Feb,Winter,P8,Southern Interior Delta,SID
P8.Feb.2019,Euglena,1362725.27,,2019,Feb,Winter,P8,Southern Interior Delta,SID
P8.Feb.2019,Chlorella,9249.91,,2019,Feb,Winter,P8,Southern Interior Delta,SID
P8.Feb.2019,Cocconeis,3175014.41,,2019,Feb,Winter,P8,Southern Interior Delta,SID
D16.Feb.2019,Eucapsis,104080.06,,2019,Feb,Winter,D16,Central Delta,CED
D16.Feb.2019,Chlorella,4660.69,,2019,Feb,Winter,D16,Central Delta,CED
D26.Feb.2019,Eucapsis,88433.28,,2019,Feb,Winter,D26,Central Delta,CED
D26.Feb.2019,Planktolyngbya,21792.39,,2019,Feb,Winter,D26,Central Delta,CED
D26.Feb.2019,Chlorella,10117.1,,2019,Feb,Winter,D26,Central Delta,CED
D26.Feb.2019,Nitzschia,240738.42,,2019,Feb,Winter,D26,Central Delta,CED
MD10A.Feb.2019,Eucapsis,81131.45,,2019,Feb,Winter,MD10A,Southern Interior Delta,SID
MD10A.Feb.2019,Achnanthidium,34107.43,,2019,Feb,Winter,MD10A,Southern Interior Delta,SID
MD10A.Feb.2019,Nitzschia,44044.01,,2019,Feb,Winter,MD10A,Southern Interior Delta,SID
MD10A.Feb.2019,Planothidium,13936.37,,2019,Feb,Winter,MD10A,Southern Interior Delta,SID
EZ6.Feb.2019,Plagioselmis,706360.87,,2019,Feb,Winter,EZ6,Low Salinity Zone,LSZ
EZ6.Feb.2019,Eucapsis,302458.04,,2019,Feb,Winter,EZ6,Low Salinity Zone,LSZ
EZ2.Feb.2019,Eucapsis,188224.96,,2019,Feb,Winter,EZ2,Low Salinity Zone,LSZ
EZ2.Feb.2019,Chlorella,4624.96,,2019,Feb,Winter,EZ2,Low Salinity Zone,LSZ
D6.Feb.2019,Eucapsis,154474.28,,2019,Feb,Winter,D6,San Pablo Bay,SPB
D6.Feb.2019,Chlorella,20103.56,,2019,Feb,Winter,D6,San Pablo Bay,SPB
D7.Feb.2019,Eucapsis,280390.29,,2019,Feb,Winter,D7,Grizzly.Suisun Bay,GSB
D7.Feb.2019,Achnanthidium,568719.06,,2019,Feb,Winter,D7,Grizzly.Suisun Bay,GSB
D8.Feb.2019,Eucapsis,242312.59,,2019,Feb,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Feb.2019,Chlorella,36426.85,,2019,Feb,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Feb.2019,Achnanthidium,315314.68,,2019,Feb,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Feb.2019,Nitzschia,85358.55,,2019,Feb,Winter,D8,Grizzly.Suisun Bay,GSB
D10.Feb.2019,Aulacoseira,44828.21,,2019,Feb,Winter,D10,Confluence,CON
D10.Feb.2019,Eucapsis,183762.73,,2019,Feb,Winter,D10,Confluence,CON
D10.Feb.2019,Nitzschia,268541.71,,2019,Feb,Winter,D10,Confluence,CON
NZS42.Feb.2019,Eucapsis,308948.56,,2019,Feb,Winter,NZS42,Grizzly.Suisun Bay,GSB
NZ325.Feb.2019,Cyclotella,10830496.17,,2019,Feb,Winter,NZ325,San Pablo Bay,SPB
NZ325.Feb.2019,Eucapsis,340103.03,,2019,Feb,Winter,NZ325,San Pablo Bay,SPB
NZ002.Feb.2019,Cyclotella,390195.64,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ002.Feb.2019,Cryptomonas,4722298.01,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ002.Feb.2019,Eucapsis,286231.75,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ002.Feb.2019,Chlamydomonas,759318.22,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ002.Feb.2019,Monoraphidium,100872.76,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ002.Feb.2019,Nitzschia,115578.06,,2019,Feb,Winter,NZ002,San Pablo Bay,SPB
NZ004.Feb.2019,Aulacoseira,1328146.31,,2019,Feb,Winter,NZ004,San Pablo Bay,SPB
NZ004.Feb.2019,Cyclotella,221357.72,,2019,Feb,Winter,NZ004,San Pablo Bay,SPB
NZ004.Feb.2019,Eucapsis,329069.16,,2019,Feb,Winter,NZ004,San Pablo Bay,SPB
NZ004.Feb.2019,Chlorella,6474.94,,2019,Feb,Winter,NZ004,San Pablo Bay,SPB
NZ004.Feb.2019,Rhoicosphenia,1115132.46,,2019,Feb,Winter,NZ004,San Pablo Bay,SPB
NZ032.Feb.2019,Eucapsis,305054.25,,2019,Feb,Winter,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Feb.2019,Microcystis,143450.28,,2019,Feb,Winter,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Feb.2019,Chlorella,19424.82,,2019,Feb,Winter,NZ032,Grizzly.Suisun Bay,GSB
D41A.Feb.2019,Eucapsis,141817.77,,2019,Feb,Winter,D41A,San Pablo Bay,SPB
D41A.Feb.2019,Nitzschia,176176.04,,2019,Feb,Winter,D41A,San Pablo Bay,SPB
D41.Feb.2019,Cyclotella,36129.23,,2019,Feb,Winter,D41,San Pablo Bay,SPB
D41.Feb.2019,Eucapsis,24339.43,,2019,Feb,Winter,D41,San Pablo Bay,SPB
D41.Feb.2019,Chlorella,1798.59,,2019,Feb,Winter,D41,San Pablo Bay,SPB
D41.Feb.2019,Planothidium,30426.38,,2019,Feb,Winter,D41,San Pablo Bay,SPB
C3A.Jan.2019,Eucapsis,236903.83,,2019,Jan,Winter,C3A,Northern Interior Delta,NID
C3A.Jan.2019,Coccomyxa,59637.61,,2019,Jan,Winter,C3A,Northern Interior Delta,NID
C10A.Jan.2019,Aulacoseira,201819.73,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Cyclotella,274425.04,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Thalassiosira,625979.55,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Plagioselmis,128620.88,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Eucapsis,34345.65,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Microcystis,9423.54,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Chlorella,7194.37,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Coccomyxa,22549.95,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Monoraphidium,7697.72,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Navicula,480162.6,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
C10A.Jan.2019,Nitzschia,8735.15,,2019,Jan,Winter,C10A,Southern Interior Delta,SID
D4.Jan.2019,Plagioselmis,348220.86,,2019,Jan,Winter,D4,Confluence,CON
D4.Jan.2019,Eucapsis,75289.98,,2019,Jan,Winter,D4,Confluence,CON
D4.Jan.2019,Coccomyxa,3919.04,,2019,Jan,Winter,D4,Confluence,CON
D4.Jan.2019,Achnanthidium,62901.98,,2019,Jan,Winter,D4,Confluence,CON
D4.Jan.2019,Cocconeis,247160.96,,2019,Jan,Winter,D4,Confluence,CON
D22.Jan.2019,Aulacoseira,103085.51,,2019,Jan,Winter,D22,Confluence,CON
D22.Jan.2019,Eucapsis,98516.76,,2019,Jan,Winter,D22,Confluence,CON
D22.Jan.2019,Coccomyxa,6815.73,,2019,Jan,Winter,D22,Confluence,CON
NZ068.Jan.2019,Eucapsis,197636.21,,2019,Jan,Winter,NZ068,Northern Interior Delta,NID
NZ068.Jan.2019,Chlorella,18880.13,,2019,Jan,Winter,NZ068,Northern Interior Delta,NID
NZ068.Jan.2019,Coccomyxa,83261.37,,2019,Jan,Winter,NZ068,Northern Interior Delta,NID
NZ068.Jan.2019,Monoraphidium,4243.78,,2019,Jan,Winter,NZ068,Northern Interior Delta,NID
NZ068.Jan.2019,Nitzschia,246084.31,,2019,Jan,Winter,NZ068,Northern Interior Delta,NID
D12.Jan.2019,Cyclotella,697866.23,,2019,Jan,Winter,D12,Confluence,CON
D12.Jan.2019,Eucapsis,210014.55,,2019,Jan,Winter,D12,Confluence,CON
D12.Jan.2019,Chlorella,9249.91,,2019,Jan,Winter,D12,Confluence,CON
D12.Jan.2019,Coccomyxa,75388.36,,2019,Jan,Winter,D12,Confluence,CON
D19.Jan.2019,Cyclotella,79694.6,,2019,Jan,Winter,D19,Central Delta,CED
D19.Jan.2019,Eucapsis,74280.35,,2019,Jan,Winter,D19,Central Delta,CED
D19.Jan.2019,Chlorella,3597.19,,2019,Jan,Winter,D19,Central Delta,CED
D19.Jan.2019,Cocconeis,163697.02,,2019,Jan,Winter,D19,Central Delta,CED
D19.Jan.2019,Nitzschia,400952.62,,2019,Jan,Winter,D19,Central Delta,CED
D28A.Jan.2019,Cyclotella,524944.9,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Melosira,1147709.95,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Plagioselmis,486089.59,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Eucapsis,83362.56,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Chlorella,16312.43,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Nitzschia,257914.63,,2019,Jan,Winter,D28A,Central Delta,CED
D28A.Jan.2019,Ulnaria,222421.94,,2019,Jan,Winter,D28A,Central Delta,CED
EZ6.Jan.2019,Eucapsis,131108.42,,2019,Jan,Winter,EZ6,Low Salinity Zone,LSZ
EZ6.Jan.2019,Chlorella,15104.1,,2019,Jan,Winter,EZ6,Low Salinity Zone,LSZ
EZ6.Jan.2019,Entomoneis,6953581.93,,2019,Jan,Winter,EZ6,Low Salinity Zone,LSZ
EZ2.Jan.2019,Eucapsis,58685.08,,2019,Jan,Winter,EZ2,Low Salinity Zone,LSZ
EZ2.Jan.2019,Coccomyxa,28320.19,,2019,Jan,Winter,EZ2,Low Salinity Zone,LSZ
EZ2.Jan.2019,Entomoneis,1647434.09,,2019,Jan,Winter,EZ2,Low Salinity Zone,LSZ
D16.Jan.2019,Plagioselmis,205022.63,,2019,Jan,Winter,D16,Central Delta,CED
D16.Jan.2019,Eucapsis,65391.95,,2019,Jan,Winter,D16,Central Delta,CED
D16.Jan.2019,Chlorella,3237.47,,2019,Jan,Winter,D16,Central Delta,CED
D16.Jan.2019,Coccomyxa,6304.55,,2019,Jan,Winter,D16,Central Delta,CED
D26.Jan.2019,Melosira,1555486.67,,2019,Jan,Winter,D26,Central Delta,CED
D26.Jan.2019,Eucapsis,133055.58,,2019,Jan,Winter,D26,Central Delta,CED
D26.Jan.2019,Achnanthidium,64704.56,,2019,Jan,Winter,D26,Central Delta,CED
D26.Jan.2019,Nitzschia,87454.29,,2019,Jan,Winter,D26,Central Delta,CED
D26.Jan.2019,Ulnaria,2244373.99,,2019,Jan,Winter,D26,Central Delta,CED
MD10A.Jan.2019,Plagioselmis,96986.75,,2019,Jan,Winter,MD10A,Southern Interior Delta,SID
MD10A.Jan.2019,Eucapsis,38375.18,,2019,Jan,Winter,MD10A,Southern Interior Delta,SID
MD10A.Jan.2019,Chlorella,3776.03,,2019,Jan,Winter,MD10A,Southern Interior Delta,SID
MD10A.Jan.2019,Coccomyxa,30806.71,,2019,Jan,Winter,MD10A,Southern Interior Delta,SID
MD10A.Jan.2019,Cocconeis,17514.62,,2019,Jan,Winter,MD10A,Southern Interior Delta,SID
P8.Jan.2019,Eucapsis,45541.79,,2019,Jan,Winter,P8,Southern Interior Delta,SID
P8.Jan.2019,Chlorella,2158.31,,2019,Jan,Winter,P8,Southern Interior Delta,SID
P8.Jan.2019,Coccomyxa,22540.36,,2019,Jan,Winter,P8,Southern Interior Delta,SID
P8.Jan.2019,Monoraphidium,1656.73,,2019,Jan,Winter,P8,Southern Interior Delta,SID
D6.Jan.2019,Thalassiosira,482475.42,,2019,Jan,Winter,D6,San Pablo Bay,SPB
D6.Jan.2019,Eucapsis,74460.64,,2019,Jan,Winter,D6,San Pablo Bay,SPB
D6.Jan.2019,Chlorella,3597.19,,2019,Jan,Winter,D6,San Pablo Bay,SPB
D6.Jan.2019,Coccomyxa,14010.11,,2019,Jan,Winter,D6,San Pablo Bay,SPB
D8.Jan.2019,Plagioselmis,173428.07,,2019,Jan,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Jan.2019,Eucapsis,46708.53,,2019,Jan,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Jan.2019,Chlorella,2312.48,,2019,Jan,Winter,D8,Grizzly.Suisun Bay,GSB
D8.Jan.2019,Coccomyxa,72258.98,,2019,Jan,Winter,D8,Grizzly.Suisun Bay,GSB
D10.Jan.2019,Eucapsis,61822.16,,2019,Jan,Winter,D10,Confluence,CON
D10.Jan.2019,Coccomyxa,164599.8,,2019,Jan,Winter,D10,Confluence,CON
NZS42.Jan.2019,Eucapsis,368661.3,,2019,Jan,Winter,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jan.2019,Microcystis,191267.04,,2019,Jan,Winter,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jan.2019,Chlorella,51799.52,,2019,Jan,Winter,NZS42,Grizzly.Suisun Bay,GSB
D7.Jan.2019,Eucapsis,62397.46,,2019,Jan,Winter,D7,Grizzly.Suisun Bay,GSB
D7.Jan.2019,Chlorella,4414.73,,2019,Jan,Winter,D7,Grizzly.Suisun Bay,GSB
NZ032.Jan.2019,Eucapsis,136949.89,,2019,Jan,Winter,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jan.2019,Microcystis,23908.38,,2019,Jan,Winter,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jan.2019,Chlorella,3237.47,,2019,Jan,Winter,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jan.2019,Ulnaria,328500.09,,2019,Jan,Winter,NZ032,Grizzly.Suisun Bay,GSB
D41A.Jan.2019,Eucapsis,37050.03,,2019,Jan,Winter,D41A,San Pablo Bay,SPB
D41A.Jan.2019,Chlorella,1798.59,,2019,Jan,Winter,D41A,San Pablo Bay,SPB
D41A.Jan.2019,Coccomyxa,3502.53,,2019,Jan,Winter,D41A,San Pablo Bay,SPB
D41.Jan.2019,Eucapsis,22175.93,,2019,Jan,Winter,D41,San Pablo Bay,SPB
D41.Jan.2019,Chlorella,539.58,,2019,Jan,Winter,D41,San Pablo Bay,SPB
D41.Jan.2019,Coccomyxa,7383.7,,2019,Jan,Winter,D41,San Pablo Bay,SPB
NZ325.Jan.2019,Plagioselmis,198351.86,,2019,Jan,Winter,NZ325,San Pablo Bay,SPB
NZ325.Jan.2019,Eucapsis,53662.66,,2019,Jan,Winter,NZ325,San Pablo Bay,SPB
NZ325.Jan.2019,Chlorella,8093.68,,2019,Jan,Winter,NZ325,San Pablo Bay,SPB
NZ325.Jan.2019,Nitzschia,5927.43,,2019,Jan,Winter,NZ325,San Pablo Bay,SPB
NZ002.Jan.2019,Cyclotella,117367.74,,2019,Jan,Winter,NZ002,San Pablo Bay,SPB
NZ002.Jan.2019,Plagioselmis,42377.04,,2019,Jan,Winter,NZ002,San Pablo Bay,SPB
NZ002.Jan.2019,Eucapsis,61119.02,,2019,Jan,Winter,NZ002,San Pablo Bay,SPB
NZ002.Jan.2019,Chlorella,46218.56,,2019,Jan,Winter,NZ002,San Pablo Bay,SPB
NZ004.Jan.2019,Plagioselmis,353972.93,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
NZ004.Jan.2019,Eucapsis,53681.98,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
NZ004.Jan.2019,Microcystis,9961.83,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
NZ004.Jan.2019,Chlorella,12140.51,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
NZ004.Jan.2019,Drepanochloris,1099.18,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
NZ004.Jan.2019,Planothidium,149427.38,,2019,Jan,Winter,NZ004,San Pablo Bay,SPB
C9.Jan.2019,Eucapsis,45217.26,,2019,Jan,Winter,C9,Southern Interior Delta,SID
C9.Jan.2019,Microcystis,7969.46,,2019,Jan,Winter,C9,Southern Interior Delta,SID
C9.Jan.2019,Chlorella,2158.31,,2019,Jan,Winter,C9,Southern Interior Delta,SID
C9.Jan.2019,Coccomyxa,5282.19,,2019,Jan,Winter,C9,Southern Interior Delta,SID
C9.Jan.2019,Rhoicosphenia,60076.57,,2019,Jan,Winter,C9,Southern Interior Delta,SID
D4.45126.2019,Cyclotella,35354.58,,2019,19-Jul,Summer,D4,Confluence,CON
D4.45126.2019,Eucapsis,93454.25,,2019,19-Jul,Summer,D4,Confluence,CON
D4.45126.2019,Chlorella,18314.31,,2019,19-Jul,Summer,D4,Confluence,CON
D4.45126.2019,Nitzschia,73024.72,,2019,19-Jul,Summer,D4,Confluence,CON
D22.45126.2019,Cyclotella,70210.63,,2019,19-Jul,Summer,D22,Confluence,CON
D22.45126.2019,Eucapsis,69381.76,,2019,19-Jul,Summer,D22,Confluence,CON
D22.45126.2019,Chlorella,22304.11,,2019,19-Jul,Summer,D22,Confluence,CON
D22.45126.2019,Nitzschia,46432.52,,2019,19-Jul,Summer,D22,Confluence,CON
NZ068.45126.2019,Cyclotella,31715.08,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Skeletonema,15958.43,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Plagioselmis,91215.14,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Eucapsis,39450.17,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Chlorella,26304.45,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Drepanochloris,1487.47,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Microspora,46116.19,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Cocconeis,280561.09,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
NZ068.45126.2019,Nitzschia,12513.96,,2019,19-Jul,Summer,NZ068,Northern Interior Delta,NID
C3A.45126.2019,Aulacoseira,154963.12,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Cyclotella,859278.71,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Skeletonema,33436.5,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Plagioselmis,21980.59,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Eucapsis,17547.83,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Planktolyngbya,3552.08,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Chlorella,16461.62,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Monoraphidium,1787.16,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Tetrabaena,26047.02,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Achnanthidium,19336.97,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
C3A.45126.2019,Navicula,281076.73,,2019,19-Jul,Summer,C3A,Northern Interior Delta,NID
