Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,Genus,BV.per.mL
2018,Sep,Fall,2018-09-14T17:05:00Z,D28A,Central Delta,CED,Green Alga,Drepanochloris,1264.53
2018,Sep,Fall,2018-09-14T17:05:00Z,D28A,Central Delta,CED,Green Alga,Lagerheimia,6204.02
2018,Sep,Fall,2018-09-17T16:35:00Z,D16,Central Delta,CED,Cryptophyte,Plagioselmis,377366.18
2018,Sep,Fall,2018-09-17T16:35:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,41704.17
2018,Sep,Fall,2018-09-17T16:35:00Z,D16,Central Delta,CED,Cyanobacterium,Microcystis,29865.55
2018,Sep,Fall,2018-09-17T16:35:00Z,D16,Central Delta,CED,Green Alga,Chlorella,10188.47
2018,Sep,Fall,2018-09-17T16:35:00Z,D16,Central Delta,CED,Pennate Diatom,Ulnaria,33901.44
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Centric Diatom,Cyclotella,26198.48
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Cryptophyte,Plagioselmis,96990.51
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,Chroococcus,14651.45
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,43570.59
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Green Alga,Chlamydomonas,7624.52
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Green Alga,Chlorella,1032.45
2018,Sep,Fall,2018-09-17T17:30:00Z,D26,Central Delta,CED,Pennate Diatom,Nitzschia,31328.51
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,50542.35
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,26622.96
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,24079.39
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,86423.52
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Desmodesmus,68436.85
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,13765.96
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Mucidosphaerium,8811.5
2018,Sep,Fall,2018-09-17T18:40:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Scenedesmus,4057.34
2018,Sep,Fall,2018-09-17T19:50:00Z,P8,Southern Interior Delta,SID,Centric Diatom,Cyclotella,111722.87
2018,Sep,Fall,2018-09-17T19:50:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,69133.38
2018,Sep,Fall,2018-09-17T19:50:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,63442.81
2018,Sep,Fall,2018-09-17T19:50:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,26685.58
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,41917.57
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,Cryptomonas,195187.59
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,Plagioselmis,210804.2
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,69133.38
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Microcystis,12199.22
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Euglenoid,Euglena,556904.85
2018,Sep,Fall,2018-09-18T16:20:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,6658.72
2018,Sep,Fall,2018-09-18T17:05:00Z,D10,Confluence,CON,Centric Diatom,Cyclotella,17919.33
2018,Sep,Fall,2018-09-18T17:05:00Z,D10,Confluence,CON,Cryptophyte,Plagioselmis,303932.76
2018,Sep,Fall,2018-09-18T17:05:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,66159.13
2018,Sep,Fall,2018-09-18T17:05:00Z,D10,Confluence,CON,Green Alga,Chlorella,6520.62
2018,Sep,Fall,2018-09-18T17:05:00Z,D10,Confluence,CON,Pennate Diatom,Ulnaria,216969.19
2018,Sep,Fall,2018-09-19T20:10:00Z,D6,San Pablo Bay,SPB,Cryptophyte,Cryptomonas,217883.22
2018,Sep,Fall,2018-09-19T20:10:00Z,D6,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,414709.88
2018,Sep,Fall,2018-09-19T20:10:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,62622.72
2018,Sep,Fall,2018-09-19T20:10:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,4806.27
2018,Sep,Fall,2018-09-19T20:10:00Z,D6,San Pablo Bay,SPB,Pennate Diatom,Navicula,845729.61
2018,Sep,Fall,2018-09-19T20:55:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,319618.58
2018,Sep,Fall,2018-09-19T20:55:00Z,D7,Grizzly.Suisun Bay,GSB,Cryptophyte,Cryptomonas,658758.13
2018,Sep,Fall,2018-09-19T20:55:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,69961.32
2018,Sep,Fall,2018-09-19T20:55:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,21524.52
2018,Sep,Fall,2018-09-19T21:50:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,80469.28
2018,Sep,Fall,2018-09-19T22:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cryptophyte,Cryptomonas,1145061.06
2018,Sep,Fall,2018-09-19T22:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,49913.23
2018,Sep,Fall,2018-09-19T22:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,3776.36
2018,Sep,Fall,2018-09-19T22:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,905.73
2018,Sep,Fall,2018-09-20T16:50:00Z,D41A,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,36948.77
2018,Sep,Fall,2018-09-20T16:50:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,16282.91
2018,Sep,Fall,2018-09-20T16:50:00Z,D41A,San Pablo Bay,SPB,Green Alga,Chlorella,1585.41
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Cryptomonas,220204.73
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,762704
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Chroococcus,33489.03
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,44354.18
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlamydomonas,74058.03
2018,Sep,Fall,2018-09-20T17:35:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,48377.01
2018,Sep,Fall,2018-09-20T18:20:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Cyclotella,19372.25
2018,Sep,Fall,2018-09-20T18:20:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,10156.58
2018,Sep,Fall,2018-09-20T18:20:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlorella,339.36
2018,Sep,Fall,2018-09-20T18:40:00Z,NZ002,San Pablo Bay,SPB,Chrysophyte,Ochromonas,47061.47
2018,Sep,Fall,2018-09-20T18:40:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,61750.87
2018,Sep,Fall,2018-09-20T18:40:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlorella,31747.41
2018,Sep,Fall,2018-09-20T18:55:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,46106.17
2018,Sep,Fall,2018-09-20T18:55:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlamydomonas,46159.23
2018,Sep,Fall,2018-09-20T18:55:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,23130.19
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Cyclotella,79641.47
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Skeletonema,34977.67
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,36755.07
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Microcystis,199103.67
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Pseudanabaena,26178.72
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Dinoflagellate,Ceratium,9098557.49
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,4185.45
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,125112.44
2018,Sep,Fall,2018-09-21T17:20:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Fragilaria,19910.37
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Aulacoseira,205241.13
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,10890725.21
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Skeletonema,539194.27
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Chrysophyte,Pseudokephyrion,19910.37
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,506554.6
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,101616.96
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Microcystis,19910.37
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Romeria,29931
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Lagerheimia,30134.61
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Scenedesmus,114639.19
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Navicula,1801619.18
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,27926.65
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Surirella,5103557.03
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Ulnaria,45201.91
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Aulacoseira,79418.54
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Cyclotella,47821.92
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Thalassiosira,11741988.27
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,24339.43
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Planktolyngbya,3352.68
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,9338.86
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Monoraphidium,3696.97
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Adlafia,2821.13
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Didymosphenia,1238192.66
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Nitzschia,16635.33
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Cyclotella,62748.11
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,24760.12
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,5395.78
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Achnanthidium,59950.44
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Fragilaria,24552.56
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Plagiotropis,1212514.44
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,17269.03
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,35697.84
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Microcystis,6641.22
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,8992.97
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Gomphonema,69980.65
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Navicula,689758.79
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,12315.33
2019,Apr,Spring,2019-04-10T13:50:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,64441.55
2019,Apr,Spring,2019-04-10T13:50:00Z,D4,Confluence,CON,Green Alga,Chlorella,12333.22
2019,Apr,Spring,2019-04-10T15:40:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,82145.59
2019,Apr,Spring,2019-04-10T15:40:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,14163.93
2019,Apr,Spring,2019-04-11T15:10:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,63977.94
2019,Apr,Spring,2019-04-11T15:10:00Z,D12,Confluence,CON,Pennate Diatom,Pinnularia,423160.34
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Cryptophyte,Cryptomonas,231333.51
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Cryptophyte,Plagioselmis,84482.09
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,35697.84
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Green Alga,Chlorella,3597.19
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Pennate Diatom,Ulnaria,45639.57
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,176911.18
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,22608.63
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,2158.31
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Pennate Diatom,Cocconeis,177670.52
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Pennate Diatom,Gomphoneis,152435.74
2019,Apr,Spring,2019-04-12T14:40:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,43303.91
2019,Apr,Spring,2019-04-12T14:40:00Z,D16,Central Delta,CED,Cyanobacterium,Microcystis,14942.74
2019,Apr,Spring,2019-04-12T14:40:00Z,D16,Central Delta,CED,Green Alga,Monoraphidium,2210.3
2019,Apr,Spring,2019-04-12T15:25:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,33507.29
2019,Apr,Spring,2019-04-12T15:25:00Z,D26,Central Delta,CED,Green Alga,Chlorella,4856.21
2019,Apr,Spring,2019-04-12T16:30:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,27043.82
2019,Apr,Spring,2019-04-12T16:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,15512.880000000001
2019,Apr,Spring,2019-04-12T16:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Drepanochloris,2642.33
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Centric Diatom,Cyclotella,422165.99
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,79328.53
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,14388.75
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Green Alga,Monoraphidium,31522.74
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Cymbella,496638.67
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Navicula,300382.86
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,43994.28
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Centric Diatom,Thalassiosira,598264.11
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Cryptophyte,Plagioselmis,218249.03
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,106344.61
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,12451.81
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,Cyclotella,34538.05
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,75902.98
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,14388.76
2019,Apr,Spring,2019-04-15T19:10:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,124204.87
2019,Apr,Spring,2019-04-15T19:10:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,20602.08
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,120664.59
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Green Alga,Chlorella,11772.62
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Pennate Diatom,Nitzschia,107296.75
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Centric Diatom,Skeletonema,50078.36
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,432079.63
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,72297.14
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,8992.97
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,93648.87
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,18499.83
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,Cocconeis,1165206.08
2019,Apr,Spring,2019-04-16T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,149281.87
2019,Apr,Spring,2019-04-16T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,17985.95
2019,Apr,Spring,2019-04-16T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,7094.21
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cryptophyte,Cryptomonas,271511.13
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,63444.79
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,25899.76
2019,Apr,Spring,2019-04-17T17:00:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,67501.37
2019,Apr,Spring,2019-04-17T17:00:00Z,D41A,San Pablo Bay,SPB,Green Alga,Chlorella,12949.88
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Cyclotella,84368.69
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Cryptomonas,201396.23
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,191870.73
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,43378.28
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,7554.1
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Monoraphidium,4203.03
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Cyclotella,222048.35
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Skeletonema,65204.67
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,57677.08
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlorella,21856.11
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Drepanochloris,1577.08
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Monoraphidium,6707.81
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,9399.77
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,Aulacoseira,1163110.38
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,142070.18
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlorella,25180.32
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Monoraphidium,6669.41
2019,Apr,Spring,2019-04-17T20:05:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,225004.55
2019,Apr,Spring,2019-04-17T20:05:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,43166.27
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Aulacoseira,870792.88
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,175243.93
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,16187.35
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Geissleria,454241.76
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Cyclotella,58683.87
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,228617.27000000002
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,27111.43
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,674.47
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Geissleria,82386.99
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,12039.38
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Rhoicosphenia,45377.68
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Aulacoseira,1915744.33
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,169159.07
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,12140.51
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Centric Diatom,Cyclotella,305858.1
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,68312.68
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Green Alga,Chlorella,8093.68
2019,Feb,Winter,2019-02-12T18:10:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,141817.77
2019,Feb,Winter,2019-02-12T18:10:00Z,D22,Confluence,CON,Cyanobacterium,Microcystis,23908.38
2019,Feb,Winter,2019-02-12T18:10:00Z,D22,Confluence,CON,Green Alga,Chlorella,22662.29
2019,Feb,Winter,2019-02-12T19:00:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,146685.66
2019,Feb,Winter,2019-02-12T19:00:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,6474.94
2019,Feb,Winter,2019-02-13T18:25:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,133055.58
2019,Feb,Winter,2019-02-13T18:25:00Z,D12,Confluence,CON,Green Alga,Chlorella,6474.94
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Centric Diatom,Melosira,2988547.51
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Centric Diatom,Thalassiosira,13213440.39
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,126024.18
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Green Alga,Chlorella,16187.35
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Pennate Diatom,Cocconeis,2752781.89
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Pennate Diatom,Ulnaria,6345413.3
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Centric Diatom,Cyclotella,128037.53
