Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,BV.per.mL
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cryptophyte,126539.14
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,50869.97
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Green Alga,36137.51
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,5586877.640000001
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,71936.46
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,27010.260000000002
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Dinoflagellate,1646790.02
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,412185.22000000003
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,659102.91
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Centric Diatom,85473.81
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Cyanobacterium,69795.73
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Green Alga,61404.11
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Pennate Diatom,34806.55
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Centric Diatom,24665.39
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Cryptophyte,24728.16
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Cyanobacterium,21164.34
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Green Alga,11152.06
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Cryptophyte,31782.78
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Cyanobacterium,27348.579999999998
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Green Alga,25798.59
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Centric Diatom,394663.95
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Cyanobacterium,31343.62
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Green Alga,15349.14
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Centric Diatom,13985.85
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,42445.81
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Green Alga,58527.619999999995
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,48462.93
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,93164.88
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Green Alga,53352.63
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,1695158.33
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Cryptophyte,666105.27
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,93870.71
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Green Alga,44515.22
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,125212.87
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,10984.99
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,11008474.77
2019,Jul 19,Summer,2019-07-11T18:35:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,126565.06
2019,Jul 19,Summer,2019-07-11T18:35:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,13489.46
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Centric Diatom,143450.28
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Cyanobacterium,70584.36
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Green Alga,14313.029999999999
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Pennate Diatom,4166764.35
2019,Jul 19,Summer,2019-07-11T19:20:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,116017.97
2019,Jul 19,Summer,2019-07-11T19:20:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,24281.03
2019,Jul 19,Summer,2019-07-12T17:05:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,43202.5
2019,Jul 19,Summer,2019-07-12T17:05:00Z,D6,San Pablo Bay,SPB,Green Alga,2023.42
2019,Jul 19,Summer,2019-07-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,114124.91
2019,Jul 19,Summer,2019-07-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,5437.48
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,301808.99
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,19424.82
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Pennate Diatom,9863040.1
2019,Jul 19,Summer,2019-07-12T20:10:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,243394.35
2019,Jul 19,Summer,2019-07-12T20:10:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,26978.92
2019,Jul 19,Summer,2019-07-15T18:15:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,312842.87
2019,Jul 19,Summer,2019-07-15T18:15:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,208312.02
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Centric Diatom,1062740.8299999998
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,20651.64
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Green Alga,1962.1
2019,Jul 19,Summer,2019-07-15T19:55:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,47867.55
2019,Jul 19,Summer,2019-07-15T19:55:00Z,NZ325,San Pablo Bay,SPB,Euglenoid,2425111.34
2019,Jul 19,Summer,2019-07-15T20:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,62544.97
2019,Jul 19,Summer,2019-07-15T20:25:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,53796.39
2019,Jul 19,Summer,2019-07-15T20:25:00Z,NZ004,San Pablo Bay,SPB,Euglenoid,660331.08
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Chrysophyte,5833.31
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,26589.76
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,10244.19
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,582882.4600000001
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,24093.19
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Green Alga,11721.16
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,60677.01
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,2599877.2199999997
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,88721.63
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,91531.72
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,275141.93
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,207206.91000000003
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Centric Diatom,71725.14
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Cyanobacterium,68474.94
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Green Alga,24281.03
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Haptophyte,11954.19
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Centric Diatom,100600.92
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Cryptophyte,22203.03
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Cyanobacterium,53546.76
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Green Alga,17531.55
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Pennate Diatom,132878.35
2019,Jun,Summer,2019-06-07T15:35:00Z,D28A,Central Delta,CED,Cyanobacterium,30992.21
2019,Jun,Summer,2019-06-07T15:35:00Z,D28A,Central Delta,CED,Green Alga,16187.35
2019,Jun,Summer,2019-06-10T15:20:00Z,D16,Central Delta,CED,Cyanobacterium,47056.24
2019,Jun,Summer,2019-06-10T15:20:00Z,D16,Central Delta,CED,Green Alga,16187.35
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Centric Diatom,3873157.57
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Cyanobacterium,45866.31
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Green Alga,8633.25
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Pennate Diatom,11118.01
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Centric Diatom,153207.63999999998
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,85724.28
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,34678.96
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Green Alga,66261.5
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Cryptophyte,1356727.12
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,43218.71
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Green Alga,37493.84
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,18463.69
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Centric Diatom,79694.6
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,155772.38
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,31421.25
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,62168.49
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Cryptophyte,741847.49
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,127863.16
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,118503.49
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,445715.02
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,378468.42000000004
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,56251.14
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,43792.76
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,348671.53
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Centric Diatom,192279.53999999998
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Cryptophyte,414289.07999999996
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Cyanobacterium,36613.55
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Green Alga,57338.98
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Haptophyte,3881.26
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Pennate Diatom,130987.93
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Centric Diatom,124547.79999999999
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Cryptophyte,25085.8
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Cyanobacterium,48198.21
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Green Alga,33489.03
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Pennate Diatom,34718.48
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Centric Diatom,74783.01
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Cyanobacterium,51653.69
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Green Alga,27659.190000000002
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Pennate Diatom,1720739.7300000002
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,144154.55
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,43433.39
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Green Alga,35375.58
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Centric Diatom,16122.14
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,50823.06
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Green Alga,19060.56
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,225927.86
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,106868.55
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,53220.270000000004
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Centric Diatom,373360.87
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,106868.55
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,5082.82
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Haptophyte,8133.69
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Centric Diatom,292290.08
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cryptophyte,548965.11
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,193076.69
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,17843.29
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Centric Diatom,945662.68
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Chrysophyte,14476.04
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,116464.21
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Green Alga,2753.19
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Centric Diatom,41032.28
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Cryptophyte,47485.45
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,33788.03
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Dinoflagellate,1394197.11
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Green Alga,4013.84
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,168505.51
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,89004.05
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Dinoflagellate,289018.7
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Green Alga,192679.13
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,166806.26
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Green Alga,12949.88
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,510181.22
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,145445.44
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,122778.93
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Green Alga,24281.03
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Haptophyte,19923.65
2019,Mar,Spring,2019-03-11T14:45:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,111150.09
2019,Mar,Spring,2019-03-11T14:45:00Z,C3A,Northern Interior Delta,NID,Green Alga,8093.68
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Centric Diatom,197184.47
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cryptophyte,534006.11
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,90164.35
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Green Alga,21898.85
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,275337.43
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,63607.06
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Green Alga,37328.61
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Haptophyte,23908.38
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,81417.73
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Cryptophyte,1373158.57
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Cyanobacterium,93880.68
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Green Alga,23124.79
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Pennate Diatom,169995.23
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Centric Diatom,121723.74
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Cryptophyte,86036.75
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Cyanobacterium,93909.65
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Green Alga,16187.35
2019,Mar,Spring,2019-03-12T15:10:00Z,D22,Confluence,CON,Pennate Diatom,123776.95
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,2765643.98
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,63931.58
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,14568.62
2019,Mar,Spring,2019-03-12T15:55:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,1641452.62
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Centric Diatom,126573.78
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Cyanobacterium,75404.52
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Green Alga,17139.55
2019,Mar,Spring,2019-03-13T15:45:00Z,D12,Confluence,CON,Pennate Diatom,27228.62
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Cyanobacterium,51674.49
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Green Alga,17427.81
2019,Mar,Spring,2019-03-13T16:50:00Z,D19,Central Delta,CED,Pennate Diatom,422254.1
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Centric Diatom,18695.75
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Cryptophyte,144678.29
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Cyanobacterium,32633.21
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Green Alga,10117.09
2019,Mar,Spring,2019-03-13T17:25:00Z,D28A,Central Delta,CED,Pennate Diatom,75117.55
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Cyanobacterium,165726.15
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Green Alga,22662.29
2019,Mar,Spring,2019-03-14T15:05:00Z,D16,Central Delta,CED,Pennate Diatom,236052.85
2019,Mar,Spring,2019-03-14T15:55:00Z,D26,Central Delta,CED,Cyanobacterium,75302.77
2019,Mar,Spring,2019-03-14T15:55:00Z,D26,Central Delta,CED,Green Alga,12949.88
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Centric Diatom,102464.49
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,860638.5700000001
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,46476.73
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Green Alga,8124.1900000000005
2019,Mar,Spring,2019-03-14T17:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,11542.88
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Centric Diatom,25154.29
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,28617.27
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Green Alga,40683.14
2019,Mar,Spring,2019-03-14T18:15:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,260056.62
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,65229.69
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,12949.88
2019,Mar,Spring,2019-03-15T16:55:00Z,EZ6,Low Salinity Zone,LSZ,Pennate Diatom,326751.49
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,66527.79
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,6474.94
2019,Mar,Spring,2019-03-15T17:20:00Z,EZ2,Low Salinity Zone,LSZ,Pennate Diatom,101955.53
2019,Mar,Spring,2019-03-15T17:40:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,149642.45
2019,Mar,Spring,2019-03-15T17:40:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,21583.13
2019,Mar,Spring,2019-03-15T18:20:00Z,D10,Confluence,CON,Cyanobacterium,148921.28
2019,Mar,Spring,2019-03-15T18:20:00Z,D10,Confluence,CON,Green Alga,7194.38
2019,Mar,Spring,2019-03-18T15:50:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,149642.45
2019,Mar,Spring,2019-03-18T15:50:00Z,D6,San Pablo Bay,SPB,Green Alga,10791.57
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,138152.2
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,170798.56
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,13435.97
2019,Mar,Spring,2019-03-18T18:30:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,68301.66
2019,Mar,Spring,2019-03-18T20:35:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,284933.65
2019,Mar,Spring,2019-03-18T20:35:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,64749.4
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,59299.71
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Green Alga,19130.510000000002
2019,Mar,Spring,2019-03-19T17:05:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,7435
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Cryptophyte,185176.99
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,315157.14
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,72319.22
2019,Mar,Spring,2019-03-19T17:50:00Z,D41,San Pablo Bay,SPB,Pennate Diatom,36259.29
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,36569.7
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,75977.22
2019,Mar,Spring,2019-03-19T18:30:00Z,NZ325,San Pablo Bay,SPB,Green Alga,30470.31
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,107093.51
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,20428.66
2019,Mar,Spring,2019-03-19T19:10:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,37779.86
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,83261.37
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,169159.07
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Green Alga,24281.03
2019,Mar,Spring,2019-03-19T19:50:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,50055.85
