SampleID,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
C3A.Oct.2022,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Microcystis,25.55,2349.3225
C3A.Oct.2022,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Plagioselmis,357.7,56648.949
C3A.Oct.2022,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Stauroforma,102.2,32942.126
C3A.Oct.2022,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Staurosira,25.55,2338.847
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Cocconeis,153.32,74580.9808
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Cyclotella,383.3,44596.955
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Eucapsis,29897.4,10763.064
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fragilaria,536.62,72046.6012
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Nitzschia,76.66,8289.2458
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Stauroforma,76.66,13020.701
C9.Oct.2022,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Staurosira,76.66,18712.706
D12.Oct.2022,10/13/2022,D12,Oct,2022,Confluence,CON,Eucapsis,54251.29,19530.4644
D12.Oct.2022,10/13/2022,D12,Oct,2022,Confluence,CON,Nitzschia,135.29,16206.3891
D12.Oct.2022,10/13/2022,D12,Oct,2022,Confluence,CON,Plagioselmis,270.58,91288.2804
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Chroococcus,51.11,9399.129
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Cocconeis,51.11,58031.3162
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Cyclotella,153.33,14350.1547
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Entomoneis,102.22,99133.9782
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Eucapsis,20188.45,7267.842
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Microcystis,51.11,4699.5645
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Navicula,51.11,11644.3913
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Plagioselmis,255.55,74720.2645
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Planktolyngbya,51.11,962.9124
D16.Oct.2022,10/13/2022,D16,Oct,2022,Central Delta,CED,Scenedesmus,51.11,1082.5098
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Chlorella,2203.86,12297.5388
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Cyclotella,527.01,35183.1876
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Eucapsis,15618.66,5622.7176
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Lagerheimia,47.91,1663.4352
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Nitzschia,47.91,1652.895
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Plagioselmis,143.73,102692.2104
D19.Oct.2022,10/13/2022,D19,Oct,2022,Central Delta,CED,Teleaulax,958.2,103782.642
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Chlorella,135.28,1554.3672
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Cocconeis,67.64,25553.0392
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Cryptomonas,473.48,210040.4628
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Cyclotella,135.28,18222.216
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Eucapsis,26717.8,9691.4592
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Geissleria,67.64,13910.8424
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Plagioselmis,135.28,31486.42
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Planktolyngbya,135.28,1374.4448
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Stauroforma,67.64,13910.8424
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Tetraedron,67.64,54406.9104
D28A.Oct.2022,10/13/2022,D28A,Oct,2022,Central Delta,CED,Thalassiosira,67.64,832858.7604
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Chlorella,255.57,5737.5465
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cocconeis,73.02,28242.6756
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cryptomonas,109.53,83188.035
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cyclotella,73.02,25792.8546
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Eucapsis,17889.9,6519.2256
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Peridinium,36.51,287570.2848
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Plagioselmis,73.02,33015.2628
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Planktolyngbya,36.51,1242.8004
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Thalassionema,73.02,240714.081
EZ2-SJR.Oct.2022,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Tryblionella,36.51,58098.7281
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Chlorella,135.3,3588.156
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Chroococcus,45.1,161.909
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cryptomonas,45.1,48588.936
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cyclotella,90.2,15142.776
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Eucapsis,20700.9,7549.74
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Plagioselmis,225.5,87207.615
EZ6-SJR.Oct.2022,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Planktolyngbya,45.1,572.77
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Aulacoseira,191.64,2101386.259
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Chlorella,702.68,3920.9544
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Chroococcus,63.88,733.9812
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Cyclotella,191.64,29926.5024
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Eucapsis,24593.8,8853.768
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Navicula,63.88,19773.4152
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Nitzschia,127.76,21608.0488
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Plagioselmis,255.52,75891.9952
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Pseudanabaena,63.88,1450.076
D26.Oct.2022,10/14/2022,D26,Oct,2022,Central Delta,CED,Snowella,63.88,132.8704
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Chlorella,919.8,4461.03
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Cryptomonas,164.25,91630.1475
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Cyclotella,459.9,41073.669
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Diatoma,32.85,4804.9695
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Drepanochloris,32.85,187.5735
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Eucapsis,11234.7,4044.492
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Microcystis,65.7,4102.6365
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Pseudanabaena,32.85,626.778
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Snowella,65.7,204.984
MD10A.Oct.2022,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Teleaulax,1182.6,71996.688
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Aphanocapsa,67.64,1351.4472
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Chlorella,270.56,7175.2512
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Cryptomonas,270.56,149316.6528
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Cyclotella,135.28,9328.9088
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Eucapsis,26311.96,9472.3056
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Lagerheimia,67.64,625.67
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Monoraphidium,67.64,572.9108
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Navicula,67.64,58861.6808
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Planktolyngbya,135.28,2123.896
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Skeletonema,67.64,2128.6308
P8.Oct.2022,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Teleaulax,270.56,19713.0016
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Chlorella,170.36,4517.9472
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Cocconeis,85.18,28545.5216
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Cryptomonas,170.36,114952.1136
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Cyclotella,340.72,65132.0352
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Eucapsis,33901.64,12204.5904
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Nitzschia,85.18,1260.664
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Plagioselmis,85.18,28738.0284
D22.Oct.2022,10/17/2022,D22,Oct,2022,Confluence,CON,Teleaulax,85.18,6503.493
D4.Oct.2022,10/17/2022,D4,Oct,2022,Confluence,CON,Chlorella,1533.3,7436.505
D4.Oct.2022,10/17/2022,D4,Oct,2022,Confluence,CON,Cyclotella,204.44,12041.516
D4.Oct.2022,10/17/2022,D4,Oct,2022,Confluence,CON,Eucapsis,38536.94,13873.2984
D4.Oct.2022,10/17/2022,D4,Oct,2022,Confluence,CON,Plagioselmis,204.44,88538.8752
D4.Oct.2022,10/17/2022,D4,Oct,2022,Confluence,CON,Teleaulax,511.1,40867.556
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Chlorella,638.85,5877.42
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Chroococcus,42.59,2258.9736
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Cocconeis,42.59,23079.9469
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Cryptomonas,127.77,71903.8452
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Cyclotella,127.77,36577.9956
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Eucapsis,17674.85,6393.6108
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Plagioselmis,85.18,20612.7082
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Pseudanabaena,42.59,1931.8824
EZ2.Oct.2022,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Scenedesmus,42.59,10349.37
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Cryptomonas,481.91,199568.5692
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Cyclotella,219.05,44042.193
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Eucapsis,17524,6340.1832
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fragilaria,43.81,28780.9795
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Nitzschia,87.62,17587.0864
EZ6.Oct.2022,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Plagioselmis,131.43,65628.2562
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Chlorella,1022.08,4957.088
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Cocconeis,63.88,17018.2708
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Cyclotella,447.16,42529.3876
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Entomoneis,31.94,40375.354
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Eucapsis,10476.32,3771.4752
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Microcystis,63.88,5318.6488
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Nitzschia,31.94,1182.7382
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Plagioselmis,1054.02,221424.3694
NZ068.Oct.2022,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Thalassiosira,31.94,143412.8358
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Chlamydomonas,255.54,84691.0668
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Chlorella,340.72,1652.492
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Cocconeis,85.18,27568.507
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Cyclotella,85.18,5017.102
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Eucapsis,33049.84,11897.9424
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Microcystis,85.18,5291.3816
D10.Oct.2022,10/18/2022,D10,Oct,2022,Confluence,CON,Plagioselmis,511.08,256206.9594
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Chlamydomonas,47.91,18407.5011
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Chlorella,431.19,2406.0402
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Cyclotella,95.82,5643.798
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Eucapsis,17966.25,6467.85
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Plagioselmis,191.64,49366.464
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Stephanocyclus,47.91,1502178.285
D6.Oct.2022,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Teleaulax,574.92,59015.538
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,273.8,78068.594
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cocconeis,54.76,16113.6776
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,164.28,19971.5196
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,21356.4,7688.304
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,383.32,241129.6364
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Skeletonema,54.76,14399.142
D8.Oct.2022,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Teleaulax,273.8,22125.778
D7.Oct.2022,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,135.29,9329.5984
D7.Oct.2022,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,56010.06,20163.6216
D7.Oct.2022,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Fragilaria,270.58,9973.5788
NZ032.Oct.2022,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Chlorella,903.54,3785.8326
NZ032.Oct.2022,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Chroomonas,82.14,56224.83
NZ032.Oct.2022,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cryptomonas,82.14,98356.0788
NZ032.Oct.2022,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,328.56,46537.2384
NZ032.Oct.2022,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,32363.16,11650.7376
NZS42.Oct.2022,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Epithemia,287.48,408258.9724
NZS42.Oct.2022,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,153226.84,55161.6624
D41.Oct.2022,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Chlorella,181.56,4814.9712
D41.Oct.2022,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Cyclotella,121.04,19785.1984
D41.Oct.2022,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Eucapsis,24208,8714.88
D41.Oct.2022,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Peridinium,60.52,120909.882
D41.Oct.2022,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Plagioselmis,60.52,20418.2376
D41A.Oct.2022,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Chlorella,2662.88,19279.2512
D41A.Oct.2022,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Cyclotella,726.24,62609.1504
D41A.Oct.2022,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Eucapsis,45632.08,16427.5488
D41A.Oct.2022,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Thalassiosira,121.04,179077.4696
NZ002.Oct.2022,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Cyclotella,181.56,28891.6428
NZ002.Oct.2022,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Eucapsis,24086.96,8671.3056
NZ002.Oct.2022,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Nitzschia,60.52,1914.8528
NZ002.Oct.2022,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Plagioselmis,60.52,19596.376
NZ004.Oct.2022,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Chlorella,46,1219.92
NZ004.Oct.2022,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Chroomonas,92,30171.4
NZ004.Oct.2022,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Cyclotella,46,7319.98
NZ004.Oct.2022,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Eucapsis,18354,6607.44
NZ004.Oct.2022,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Plagioselmis,46,24779.28
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Chlorella,3136.05,13140.0495
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Cyclotella,348.45,28973.6175
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Cylindrotheca,69.69,3979.9959
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Eucapsis,25018.71,9019.2798
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Nephroselmis,209.07,9960.0948
NZ325.Oct.2022,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Plagioselmis,209.07,106531.6185
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Chlamydomonas,63.88,8910.6212
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Chlorella,2171.92,12119.3136
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Cocconeis,255.52,100697.8768
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Cryptomonas,127.76,76806.7568
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Cyclotella,574.92,123992.9964
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Desmodesmus,63.88,4727.12
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Encyonema,191.64,27847.2084
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Eucapsis,17439.24,6278.1264
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Merismopedia,63.88,884.0992
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Navicula,127.76,40958.5784
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Nitzschia,127.76,57198.152
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Ochromonas,447.16,50095.3348
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Plagioselmis,63.88,7772.2796
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Pseudanabaena,4024.44,204058.272
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Schroederia,63.88,5646.992
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Sellaphora,63.88,37604.2396
C10A.Nov.2022,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Staurosira,383.28,65729.9648
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Chlorella,166.65,10907.2425
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Eucapsis,14098.59,5075.4924
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Nitzschia,33.33,16061.3937
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Plagioselmis,33.33,11244.8754
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Planktolyngbya,33.33,634.9365
C3A.Nov.2022,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Scenedesmus,33.33,3344.9988
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Aphanizomenon,60.52,4164.3812
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Dinobryon,60.52,11030.3752
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Eucapsis,23723.84,8540.5824
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Meridion,60.52,18719.4412
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Nitzschia,60.52,10149.204
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Ochromonas,60.52,5564.814
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Plagioselmis,363.12,122509.4256
C9.Nov.2022,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Skeletonema,60.52,6051.3948
D12.Nov.2022,11/14/2022,D12,Nov,2022,Confluence,CON,Eucapsis,40785.78,14682.8808
D12.Nov.2022,11/14/2022,D12,Nov,2022,Confluence,CON,Nitzschia,102.22,13502.2398
D12.Nov.2022,11/14/2022,D12,Nov,2022,Confluence,CON,Plagioselmis,204.44,45696.4288
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Chlorella,1418.21,9033.9977
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Cryptomonas,38.33,37584.4815
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Cyclotella,843.26,81770.9222
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Eucapsis,11115.7,4001.652
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Gomphonema,38.33,2816.4884
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Plagioselmis,268.31,206292.8266
D19.Nov.2022,11/14/2022,D19,Nov,2022,Central Delta,CED,Teleaulax,1878.17,216045.8951
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Chrysococcus,54.11,6574.9061
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Cocconeis,108.22,60920.8257
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Cryptomonas,162.33,117729.8325
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Eucapsis,20074.81,7226.9316
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Monoraphidium,54.11,1135.2278
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Navicula,54.11,12327.8813
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Ochromonas,54.11,4975.4145
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Plagioselmis,865.76,309154.2384
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Planktolyngbya,108.22,1868.9594
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Skeletonema,108.22,9935.6782
D28A.Nov.2022,11/14/2022,D28A,Nov,2022,Central Delta,CED,Teleaulax,865.76,63261.0832
EZ2-SJR.Nov.2022,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Chlorella,958.2,4647.27
EZ2-SJR.Nov.2022,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Cyclotella,319.4,26558.11
EZ2-SJR.Nov.2022,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Eucapsis,23443.96,8439.8256
EZ2-SJR.Nov.2022,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Microcystis,63.88,3670.5448
EZ2-SJR.Nov.2022,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Monoraphidium,63.88,571.0872
