SampleID,Genus,BV.um3.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv
C10A.Oct.2022,Gomphonema,10268.7288,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Lagerheimia,324.1788,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Mougeotia,3011000.025,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Navicula,105240.1284,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Nitzschia,4840.7634,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Plagioselmis,37304.916,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C10A.Oct.2022,Sellaphora,74010.1824,,10/12/2022,C10A,Oct,2022,Southern Interior Delta,SID
C3A.Oct.2022,Chlorella,7105.966,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Cocconeis,9497.1905,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Cyclotella,2328.3715,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Eucapsis,3173.31,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Microcystis,2349.3225,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Plagioselmis,56648.949,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Stauroforma,32942.126,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C3A.Oct.2022,Staurosira,2338.847,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID
C9.Oct.2022,Cocconeis,74580.9808,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Cyclotella,44596.955,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Eucapsis,10763.064,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Fragilaria,72046.6012,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Nitzschia,8289.2458,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Stauroforma,13020.701,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
C9.Oct.2022,Staurosira,18712.706,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID
D12.Oct.2022,Eucapsis,19530.4644,,10/13/2022,D12,Oct,2022,Confluence,CON
D12.Oct.2022,Nitzschia,16206.3891,,10/13/2022,D12,Oct,2022,Confluence,CON
D12.Oct.2022,Plagioselmis,91288.2804,,10/13/2022,D12,Oct,2022,Confluence,CON
D16.Oct.2022,Chroococcus,9399.129,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Cocconeis,58031.3162,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Cyclotella,14350.1547,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Entomoneis,99133.9782,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Eucapsis,7267.842,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Microcystis,4699.5645,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Navicula,11644.3913,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Plagioselmis,74720.2645,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Planktolyngbya,962.9124,,10/13/2022,D16,Oct,2022,Central Delta,CED
D16.Oct.2022,Scenedesmus,1082.5098,,10/13/2022,D16,Oct,2022,Central Delta,CED
D19.Oct.2022,Chlorella,12297.5388,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Cyclotella,35183.1876,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Eucapsis,5622.7176,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Lagerheimia,1663.4352,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Nitzschia,1652.895,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Plagioselmis,102692.2104,,10/13/2022,D19,Oct,2022,Central Delta,CED
D19.Oct.2022,Teleaulax,103782.642,,10/13/2022,D19,Oct,2022,Central Delta,CED
D28A.Oct.2022,Chlorella,1554.3672,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Cocconeis,25553.0392,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Cryptomonas,210040.4628,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Cyclotella,18222.216,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Eucapsis,9691.4592,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Geissleria,13910.8424,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Plagioselmis,31486.42,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Planktolyngbya,1374.4448,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Stauroforma,13910.8424,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Tetraedron,54406.9104,,10/13/2022,D28A,Oct,2022,Central Delta,CED
D28A.Oct.2022,Thalassiosira,832858.7604,,10/13/2022,D28A,Oct,2022,Central Delta,CED
EZ2-SJR.Oct.2022,Chlorella,5737.5465,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Cocconeis,28242.6756,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Cryptomonas,83188.035,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Cyclotella,25792.8546,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Eucapsis,6519.2256,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Peridinium,287570.2848,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Plagioselmis,33015.2628,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Planktolyngbya,1242.8004,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Thalassionema,240714.081,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ2-SJR.Oct.2022,Tryblionella,58098.7281,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Chlorella,3588.156,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Chroococcus,161.909,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Cryptomonas,48588.936,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Cyclotella,15142.776,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Eucapsis,7549.74,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Plagioselmis,87207.615,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
EZ6-SJR.Oct.2022,Planktolyngbya,572.77,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ
D26.Oct.2022,Aulacoseira,2101386.259,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Chlorella,3920.9544,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Chroococcus,733.9812,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Cyclotella,29926.5024,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Eucapsis,8853.768,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Navicula,19773.4152,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Nitzschia,21608.0488,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Plagioselmis,75891.9952,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Pseudanabaena,1450.076,,10/14/2022,D26,Oct,2022,Central Delta,CED
D26.Oct.2022,Snowella,132.8704,,10/14/2022,D26,Oct,2022,Central Delta,CED
MD10A.Oct.2022,Chlorella,4461.03,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Cryptomonas,91630.1475,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Cyclotella,41073.669,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Diatoma,4804.9695,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Drepanochloris,187.5735,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Eucapsis,4044.492,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Microcystis,4102.6365,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Pseudanabaena,626.778,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Snowella,204.984,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
MD10A.Oct.2022,Teleaulax,71996.688,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Aphanocapsa,1351.4472,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Chlorella,7175.2512,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Cryptomonas,149316.6528,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Cyclotella,9328.9088,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Eucapsis,9472.3056,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Lagerheimia,625.67,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Monoraphidium,572.9108,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Navicula,58861.6808,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Planktolyngbya,2123.896,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Skeletonema,2128.6308,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
P8.Oct.2022,Teleaulax,19713.0016,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID
D22.Oct.2022,Chlorella,4517.9472,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Cocconeis,28545.5216,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Cryptomonas,114952.1136,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Cyclotella,65132.0352,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Eucapsis,12204.5904,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Nitzschia,1260.664,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Plagioselmis,28738.0284,,10/17/2022,D22,Oct,2022,Confluence,CON
D22.Oct.2022,Teleaulax,6503.493,,10/17/2022,D22,Oct,2022,Confluence,CON
D4.Oct.2022,Chlorella,7436.505,,10/17/2022,D4,Oct,2022,Confluence,CON
D4.Oct.2022,Cyclotella,12041.516,,10/17/2022,D4,Oct,2022,Confluence,CON
D4.Oct.2022,Eucapsis,13873.2984,,10/17/2022,D4,Oct,2022,Confluence,CON
D4.Oct.2022,Plagioselmis,88538.8752,,10/17/2022,D4,Oct,2022,Confluence,CON
D4.Oct.2022,Teleaulax,40867.556,,10/17/2022,D4,Oct,2022,Confluence,CON
EZ2.Oct.2022,Chlorella,5877.42,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Chroococcus,2258.9736,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Cocconeis,23079.9469,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Cryptomonas,71903.8452,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Cyclotella,36577.9956,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Eucapsis,6393.6108,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Plagioselmis,20612.7082,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Pseudanabaena,1931.8824,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ2.Oct.2022,Scenedesmus,10349.37,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Cryptomonas,199568.5692,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Cyclotella,44042.193,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Eucapsis,6340.1832,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Fragilaria,28780.9795,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Nitzschia,17587.0864,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
EZ6.Oct.2022,Plagioselmis,65628.2562,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ
NZ068.Oct.2022,Chlorella,4957.088,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Cocconeis,17018.2708,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Cyclotella,42529.3876,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Entomoneis,40375.354,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Eucapsis,3771.4752,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Microcystis,5318.6488,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Nitzschia,1182.7382,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Plagioselmis,221424.3694,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
NZ068.Oct.2022,Thalassiosira,143412.8358,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID
D10.Oct.2022,Chlamydomonas,84691.0668,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Chlorella,1652.492,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Cocconeis,27568.507,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Cyclotella,5017.102,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Eucapsis,11897.9424,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Microcystis,5291.3816,,10/18/2022,D10,Oct,2022,Confluence,CON
D10.Oct.2022,Plagioselmis,256206.9594,,10/18/2022,D10,Oct,2022,Confluence,CON
D6.Oct.2022,Chlamydomonas,18407.5011,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Chlorella,2406.0402,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Cyclotella,5643.798,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Eucapsis,6467.85,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Plagioselmis,49366.464,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Stephanocyclus,1502178.285,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D6.Oct.2022,Teleaulax,59015.538,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB
D8.Oct.2022,Chlamydomonas,78068.594,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Cocconeis,16113.6776,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Cyclotella,19971.5196,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Eucapsis,7688.304,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Plagioselmis,241129.6364,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Skeletonema,14399.142,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D8.Oct.2022,Teleaulax,22125.778,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB
D7.Oct.2022,Cyclotella,9329.5984,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB
D7.Oct.2022,Eucapsis,20163.6216,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB
D7.Oct.2022,Fragilaria,9973.5788,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB
NZ032.Oct.2022,Chlorella,3785.8326,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB
NZ032.Oct.2022,Chroomonas,56224.83,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB
NZ032.Oct.2022,Cryptomonas,98356.0788,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB
NZ032.Oct.2022,Cyclotella,46537.2384,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB
NZ032.Oct.2022,Eucapsis,11650.7376,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB
NZS42.Oct.2022,Epithemia,408258.9724,,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB
NZS42.Oct.2022,Eucapsis,55161.6624,,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB
D41.Oct.2022,Chlorella,4814.9712,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB
D41.Oct.2022,Cyclotella,19785.1984,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB
D41.Oct.2022,Eucapsis,8714.88,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB
D41.Oct.2022,Peridinium,120909.882,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB
D41.Oct.2022,Plagioselmis,20418.2376,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB
D41A.Oct.2022,Chlorella,19279.2512,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB
D41A.Oct.2022,Cyclotella,62609.1504,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB
D41A.Oct.2022,Eucapsis,16427.5488,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB
D41A.Oct.2022,Thalassiosira,179077.4696,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB
NZ002.Oct.2022,Cyclotella,28891.6428,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB
NZ002.Oct.2022,Eucapsis,8671.3056,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB
NZ002.Oct.2022,Nitzschia,1914.8528,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB
NZ002.Oct.2022,Plagioselmis,19596.376,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB
NZ004.Oct.2022,Chlorella,1219.92,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB
NZ004.Oct.2022,Chroomonas,30171.4,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB
NZ004.Oct.2022,Cyclotella,7319.98,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB
NZ004.Oct.2022,Eucapsis,6607.44,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB
NZ004.Oct.2022,Plagioselmis,24779.28,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Chlorella,13140.0495,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Cyclotella,28973.6175,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Cylindrotheca,3979.9959,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Eucapsis,9019.2798,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Nephroselmis,9960.0948,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
NZ325.Oct.2022,Plagioselmis,106531.6185,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB
C10A.Nov.2022,Chlamydomonas,8910.6212,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Chlorella,12119.3136,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Cocconeis,100697.8768,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Cryptomonas,76806.7568,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Cyclotella,123992.9964,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Desmodesmus,4727.12,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Encyonema,27847.2084,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Eucapsis,6278.1264,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Merismopedia,884.0992,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Navicula,40958.5784,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Nitzschia,57198.152,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Ochromonas,50095.3348,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Plagioselmis,7772.2796,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Pseudanabaena,204058.272,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Schroederia,5646.992,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Sellaphora,37604.2396,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C10A.Nov.2022,Staurosira,65729.9648,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID
C3A.Nov.2022,Chlorella,10907.2425,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C3A.Nov.2022,Eucapsis,5075.4924,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C3A.Nov.2022,Nitzschia,16061.3937,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C3A.Nov.2022,Plagioselmis,11244.8754,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C3A.Nov.2022,Planktolyngbya,634.9365,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C3A.Nov.2022,Scenedesmus,3344.9988,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID
C9.Nov.2022,Aphanizomenon,4164.3812,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Dinobryon,11030.3752,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Eucapsis,8540.5824,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Meridion,18719.4412,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Nitzschia,10149.204,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Ochromonas,5564.814,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Plagioselmis,122509.4256,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
C9.Nov.2022,Skeletonema,6051.3948,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID
D12.Nov.2022,Eucapsis,14682.8808,,11/14/2022,D12,Nov,2022,Confluence,CON
D12.Nov.2022,Nitzschia,13502.2398,,11/14/2022,D12,Nov,2022,Confluence,CON
D12.Nov.2022,Plagioselmis,45696.4288,,11/14/2022,D12,Nov,2022,Confluence,CON
D19.Nov.2022,Chlorella,9033.9977,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Cryptomonas,37584.4815,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Cyclotella,81770.9222,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Eucapsis,4001.652,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Gomphonema,2816.4884,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Plagioselmis,206292.8266,,11/14/2022,D19,Nov,2022,Central Delta,CED
D19.Nov.2022,Teleaulax,216045.8951,,11/14/2022,D19,Nov,2022,Central Delta,CED
D28A.Nov.2022,Chrysococcus,6574.9061,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Cocconeis,60920.8257,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Cryptomonas,117729.8325,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Eucapsis,7226.9316,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Monoraphidium,1135.2278,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Navicula,12327.8813,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Ochromonas,4975.4145,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Plagioselmis,309154.2384,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Planktolyngbya,1868.9594,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Skeletonema,9935.6782,,11/14/2022,D28A,Nov,2022,Central Delta,CED
D28A.Nov.2022,Teleaulax,63261.0832,,11/14/2022,D28A,Nov,2022,Central Delta,CED
EZ2-SJR.Nov.2022,Chlorella,4647.27,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Cyclotella,26558.11,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Eucapsis,8439.8256,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Microcystis,3670.5448,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Monoraphidium,571.0872,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Nitzschia,7232.4936,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
EZ2-SJR.Nov.2022,Plagioselmis,378818.6208,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ
