SampleDate,StationCode,Month,Year,Region,RegionAbbv,AlgalType,Units.per.mL,BV.um3.per.mL
2022-08-16,D28A,Aug,2022,Central Delta,CED,Pennate Diatom,172.5,155482.875
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Centric Diatom,503.09000000000003,65104.8769
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Cryptophyte,287.48,72223.6004
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Cyanobacterium,28604.260000000002,37464.393599999996
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Green Alga,934.3100000000001,5241.4791000000005
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Pennate Diatom,503.09000000000003,22578.679200000006
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Centric Diatom,127.77,8811.019199999999
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Cryptophyte,255.54,86214.0852
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Cyanobacterium,51363.54,18421.8786
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Pennate Diatom,127.77,15305.5683
2022-08-17,D16,Aug,2022,Central Delta,CED,Centric Diatom,681.44,79285.54400000001
2022-08-17,D16,Aug,2022,Central Delta,CED,Cryptophyte,85.18,50830.313200000004
2022-08-17,D16,Aug,2022,Central Delta,CED,Cyanobacterium,33646.100000000006,305518.51320000004
2022-08-17,D16,Aug,2022,Central Delta,CED,Pennate Diatom,85.18,2521.3280000000004
2022-08-17,D26,Aug,2022,Central Delta,CED,Centric Diatom,383.31,47331.1188
2022-08-17,D26,Aug,2022,Central Delta,CED,Cryptophyte,127.77,47624.9898
2022-08-17,D26,Aug,2022,Central Delta,CED,Cyanobacterium,52257.92999999999,45299.5758
2022-08-17,D26,Aug,2022,Central Delta,CED,Green Alga,127.77,872.6691
2022-08-17,MD10A,Aug,2022,Southern Interior Delta,SID,Centric Diatom,501.84000000000003,54544.9896
2022-08-17,MD10A,Aug,2022,Southern Interior Delta,SID,Cryptophyte,669.12,190453.2984
2022-08-17,MD10A,Aug,2022,Southern Interior Delta,SID,Cyanobacterium,14260.62,921888.4439999999
2022-08-17,MD10A,Aug,2022,Southern Interior Delta,SID,Green Alga,1254.6,15588.8232
2022-08-17,MD10A,Aug,2022,Southern Interior Delta,SID,Pennate Diatom,83.64,8553.8628
2022-08-17,P8,Aug,2022,Southern Interior Delta,SID,Centric Diatom,172.5,22323.225000000002
2022-08-17,P8,Aug,2022,Southern Interior Delta,SID,Cryptophyte,2875,1740275.45
2022-08-17,P8,Aug,2022,Southern Interior Delta,SID,Cyanobacterium,18342.5,66548.2
2022-08-17,P8,Aug,2022,Southern Interior Delta,SID,Green Alga,2300,26665.625
2022-08-17,P8,Aug,2022,Southern Interior Delta,SID,Pennate Diatom,57.5,22257.1
2022-08-18,D22,Aug,2022,Confluence,CON,Centric Diatom,104.54,17984.016200000002
2022-08-18,D22,Aug,2022,Confluence,CON,Chrysophyte,104.54,19783.1496
2022-08-18,D22,Aug,2022,Confluence,CON,Cryptophyte,104.54,34559.8786
2022-08-18,D22,Aug,2022,Confluence,CON,Cyanobacterium,40770.600000000006,19967.14
2022-08-18,D22,Aug,2022,Confluence,CON,Green Alga,418.16,2028.076
2022-08-18,D22,Aug,2022,Confluence,CON,Pennate Diatom,313.62,832395.5684
2022-08-18,D4,Aug,2022,Confluence,CON,Centric Diatom,511.08,83541.13680000001
2022-08-18,D4,Aug,2022,Confluence,CON,Cryptophyte,255.54,86214.0852
2022-08-18,D4,Aug,2022,Confluence,CON,Cyanobacterium,105282.48,38131.6788
2022-08-18,EZ2,Aug,2022,Entrapment Zone,EZ,Centric Diatom,104.54,18433.538200000003
2022-08-18,EZ2,Aug,2022,Entrapment Zone,EZ,Cryptophyte,104.54,56313.6072
2022-08-18,EZ2,Aug,2022,Entrapment Zone,EZ,Cyanobacterium,41606.920000000006,18443.9922
2022-08-18,EZ2,Aug,2022,Entrapment Zone,EZ,Green Alga,104.54,546.7442000000001
2022-08-18,EZ2,Aug,2022,Entrapment Zone,EZ,Pennate Diatom,209.08,48246.2554
2022-08-18,EZ6,Aug,2022,Entrapment Zone,EZ,Chrysophyte,99.99,20226.977099999996
2022-08-18,EZ6,Aug,2022,Entrapment Zone,EZ,Cyanobacterium,40895.909999999996,14722.527599999998
2022-08-18,EZ6,Aug,2022,Entrapment Zone,EZ,Pennate Diatom,299.96999999999997,28741.125599999996
2022-08-18,NZ068,Aug,2022,Northern Interior Delta,NID,Centric Diatom,115,18299.95
2022-08-18,NZ068,Aug,2022,Northern Interior Delta,NID,Cryptophyte,172.5,48879.600000000006
2022-08-18,NZ068,Aug,2022,Northern Interior Delta,NID,Cyanobacterium,23402.5,11499.999999999998
2022-08-18,NZ068,Aug,2022,Northern Interior Delta,NID,Pennate Diatom,115,13997.8
2022-08-19,D10,Aug,2022,Confluence,CON,Centric Diatom,484.18,53017.71
2022-08-19,D10,Aug,2022,Confluence,CON,Cryptophyte,242.09,90236.6266
2022-08-19,D10,Aug,2022,Confluence,CON,Cyanobacterium,98772.72,35558.1792
2022-08-19,D6,Aug,2022,San Pablo Bay,SPB,Centric Diatom,122.66,16366.5238
2022-08-19,D6,Aug,2022,San Pablo Bay,SPB,Cryptophyte,245.32,18883.506999999998
2022-08-19,D6,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,24041.36,8654.8896
2022-08-19,D6,Aug,2022,San Pablo Bay,SPB,Green Alga,183.99,892.3514999999999
2022-08-19,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,63.88,81322.434
2022-08-19,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,26190.8,9428.688
2022-08-19,D8,Aug,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,63.88,1890.8480000000002
2022-08-22,D7,Aug,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,54251.29,579214.3711999998
2022-08-22,NZ032,Aug,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,27666.929999999997,12099.5778
2022-08-22,NZ032,Aug,2022,Grizzly and Suisun Bay,GSB,Green Alga,278.76,1351.9859999999999
2022-08-22,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,766.62,6784147.4712
2022-08-22,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,104771.4,37717.704
2022-08-22,NZS42,Aug,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,255.54,506150.6334
2022-08-23,D41,Aug,2022,San Pablo Bay,SPB,Centric Diatom,215.61,26623.522800000002
2022-08-23,D41,Aug,2022,San Pablo Bay,SPB,Cryptophyte,503.09000000000003,132594.4004
2022-08-23,D41,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,25010.760000000002,9003.8736
2022-08-23,D41,Aug,2022,San Pablo Bay,SPB,Green Alga,71.87,30268.769200000002
2022-08-23,D41,Aug,2022,San Pablo Bay,SPB,Raphidophyte,3809.11,2329765.9493
2022-08-23,D41A,Aug,2022,San Pablo Bay,SPB,Centric Diatom,95.83,6608.4367999999995
2022-08-23,D41A,Aug,2022,San Pablo Bay,SPB,Cryptophyte,287.49,70677.4999
2022-08-23,D41A,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,34402.97,12385.0692
2022-08-23,D41A,Aug,2022,San Pablo Bay,SPB,Pennate Diatom,95.83,47095.6535
2022-08-23,D41A,Aug,2022,San Pablo Bay,SPB,Raphidophyte,4983.16,16203143.3928
2022-08-23,NZ002,Aug,2022,San Pablo Bay,SPB,Centric Diatom,180.38,12439.004799999999
2022-08-23,NZ002,Aug,2022,San Pablo Bay,SPB,Cryptophyte,180.38,37314.308699999994
2022-08-23,NZ002,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,35444.67,12760.081199999999
2022-08-23,NZ002,Aug,2022,San Pablo Bay,SPB,Raphidophyte,1443.04,3630529.9055999997
2022-08-23,NZ004,Aug,2022,San Pablo Bay,SPB,Centric Diatom,180.38,29484.914800000002
2022-08-23,NZ004,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,36256.38,13052.2968
2022-08-23,NZ004,Aug,2022,San Pablo Bay,SPB,Raphidophyte,721.52,888797.1967999999
2022-08-23,NZ325,Aug,2022,San Pablo Bay,SPB,Centric Diatom,1149.9,143381.031
2022-08-23,NZ325,Aug,2022,San Pablo Bay,SPB,Cyanobacterium,72635.35,26148.726
2022-08-23,NZ325,Aug,2022,San Pablo Bay,SPB,Green Alga,1533.2,96896.3235
2022-08-23,NZ325,Aug,2022,San Pablo Bay,SPB,Raphidophyte,1724.8500000000001,2418274.197
2022-09-13,C10A,Sep,2022,Southern Interior Delta,SID,Centric Diatom,167.28,29285.7096
2022-09-13,C10A,Sep,2022,Southern Interior Delta,SID,Cryptophyte,209.1,107692.77299999999
2022-09-13,C10A,Sep,2022,Southern Interior Delta,SID,Cyanobacterium,15013.38,202332.6876
2022-09-13,C10A,Sep,2022,Southern Interior Delta,SID,Green Alga,961.86,12495.397799999999
2022-09-13,C10A,Sep,2022,Southern Interior Delta,SID,Pennate Diatom,752.76,718879.527
2022-09-13,C3A,Sep,2022,Northern Interior Delta,NID,Centric Diatom,121.04,13253.880000000001
2022-09-13,C3A,Sep,2022,Northern Interior Delta,NID,Cryptophyte,30.26,2310.351
2022-09-13,C3A,Sep,2022,Northern Interior Delta,NID,Cyanobacterium,11952.7,4302.972
2022-09-13,C3A,Sep,2022,Northern Interior Delta,NID,Green Alga,30.26,133198.46800000002
2022-09-13,C3A,Sep,2022,Northern Interior Delta,NID,Pennate Diatom,181.56,89838.0062
2022-09-13,C9,Sep,2022,Southern Interior Delta,SID,Centric Diatom,216.44,17752.408799999997
2022-09-13,C9,Sep,2022,Southern Interior Delta,SID,Cryptophyte,54.11,4131.2985
2022-09-13,C9,Sep,2022,Southern Interior Delta,SID,Cyanobacterium,21427.56,7713.9216
2022-09-13,C9,Sep,2022,Southern Interior Delta,SID,Pennate Diatom,270.54999999999995,72930.54019999999
2022-09-14,D12,Sep,2022,Confluence,CON,Centric Diatom,246.42000000000002,19319.328
2022-09-14,D12,Sep,2022,Confluence,CON,Cryptophyte,328.56,151776.64919999999
2022-09-14,D12,Sep,2022,Confluence,CON,Cyanobacterium,33184.56,17786.5956
2022-09-14,D12,Sep,2022,Confluence,CON,Green Alga,246.42000000000002,1195.137
2022-09-14,D19,Sep,2022,Central Delta,CED,Centric Diatom,180.4,277334.783
2022-09-14,D19,Sep,2022,Central Delta,CED,Cryptophyte,270.6,208258.26999999996
2022-09-14,D19,Sep,2022,Central Delta,CED,Cyanobacterium,17769.399999999998,10527.693
2022-09-14,D19,Sep,2022,Central Delta,CED,Pennate Diatom,90.2,17114.999
2022-09-14,D28A,Sep,2022,Central Delta,CED,Centric Diatom,146.04,20204.634
2022-09-14,D28A,Sep,2022,Central Delta,CED,Cryptophyte,1058.79,114588.09539999999
2022-09-14,D28A,Sep,2022,Central Delta,CED,Cyanobacterium,12778.5,27262.747199999998
2022-09-14,D28A,Sep,2022,Central Delta,CED,Green Alga,876.24,4249.763999999999
2022-09-14,D28A,Sep,2022,Central Delta,CED,Pennate Diatom,36.51,9673.324499999999
2022-09-15,D16,Sep,2022,Central Delta,CED,Centric Diatom,229.98,42353.116799999996
2022-09-15,D16,Sep,2022,Central Delta,CED,Cryptophyte,76.66,8648.7812
2022-09-15,D16,Sep,2022,Central Delta,CED,Cyanobacterium,30663.999999999996,74326.4696
2022-09-15,D16,Sep,2022,Central Delta,CED,Green Alga,766.5999999999999,4883.242
2022-09-15,D16,Sep,2022,Central Delta,CED,Pennate Diatom,229.98,7948.1088
2022-09-15,D26,Sep,2022,Central Delta,CED,Centric Diatom,161.4,168993.87
2022-09-15,D26,Sep,2022,Central Delta,CED,Cryptophyte,161.4,36076.128000000004
2022-09-15,D26,Sep,2022,Central Delta,CED,Cyanobacterium,33167.700000000004,11940.372000000001
2022-09-15,D26,Sep,2022,Central Delta,CED,Pennate Diatom,80.7,18385.881
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Centric Diatom,616.05,2516731.4049000004
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Chrysophyte,41.07,19665.5481
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Cryptophyte,1601.73,329687.7822
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Cyanobacterium,13635.24,95284.8642
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Green Alga,739.26,16051.3881
2022-09-15,MD10A,Sep,2022,Southern Interior Delta,SID,Pennate Diatom,82.14,34239.2376
2022-09-15,P8,Sep,2022,Southern Interior Delta,SID,Centric Diatom,541.12,5536298.150800001
2022-09-15,P8,Sep,2022,Southern Interior Delta,SID,Cryptophyte,946.96,299727.0444
2022-09-15,P8,Sep,2022,Southern Interior Delta,SID,Cyanobacterium,25635.559999999998,20710.6916
2022-09-15,P8,Sep,2022,Southern Interior Delta,SID,Green Alga,135.28,1586.8344
2022-09-15,P8,Sep,2022,Southern Interior Delta,SID,Pennate Diatom,135.28,24516.7944
2022-09-19,D10,Sep,2022,Confluence,CON,Centric Diatom,479.15,73458.4865
2022-09-19,D10,Sep,2022,Confluence,CON,Cryptophyte,287.49,83641.3823
2022-09-19,D10,Sep,2022,Confluence,CON,Cyanobacterium,36798.72,19166
2022-09-19,D10,Sep,2022,Confluence,CON,Green Alga,287.49,2644.908
2022-09-19,D10,Sep,2022,Confluence,CON,Pennate Diatom,479.15,487910.77859999996
2022-09-19,D6,Sep,2022,San Pablo Bay,SPB,Centric Diatom,474.63,43599.5118
2022-09-19,D6,Sep,2022,San Pablo Bay,SPB,Cryptophyte,36.51,5966.8293
2022-09-19,D6,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,14165.88,5099.7168
2022-09-19,D6,Sep,2022,San Pablo Bay,SPB,Green Alga,73.02,19740.226799999997
2022-09-19,D6,Sep,2022,San Pablo Bay,SPB,Pennate Diatom,36.51,52810.9848
2022-09-19,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,219.03000000000003,50893.81080000001
2022-09-19,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,584.08,104077.2152
2022-09-19,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,28400.890000000003,10224.3204
2022-09-19,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Dinoflagellate,73.01,302122.68100000004
2022-09-19,D8,Sep,2022,Grizzly and Suisun Bay,GSB,Green Alga,1241.17,5999.9618
2022-09-20,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,46,8764.38
2022-09-20,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,46,11787.04
2022-09-20,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,18308,6590.88
2022-09-20,D7,Sep,2022,Grizzly and Suisun Bay,GSB,Green Alga,92,446.2
2022-09-20,NZ032,Sep,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,85.18,5874.0127999999995
2022-09-20,NZ032,Sep,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,85.18,31749.993200000004
2022-09-20,NZ032,Sep,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,34668.26,12480.5736
2022-09-20,NZ032,Sep,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,170.36,32146.932
2022-09-20,NZS42,Sep,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,306.64,48157.812
2022-09-20,NZS42,Sep,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,61021.36,21967.689599999998
2022-09-20,NZS42,Sep,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,153.32,817151.1372
2022-09-21,D41,Sep,2022,San Pablo Bay,SPB,Centric Diatom,1101.9299999999998,394394.1618
2022-09-21,D41,Sep,2022,San Pablo Bay,SPB,Chrysophyte,47.91,4405.3245
2022-09-21,D41,Sep,2022,San Pablo Bay,SPB,Cryptophyte,1006.1099999999999,132266.57429999998
2022-09-21,D41,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,17630.879999999997,6347.116799999999
2022-09-21,D41,Sep,2022,San Pablo Bay,SPB,Pennate Diatom,191.64,373867.6014
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Centric Diatom,946.96,169461.1976
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Chrysophyte,135.28,12660.8552
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Cryptophyte,135.28,80726.9872
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,25838.48,9301.852799999999
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Green Alga,879.32,7192.8376
2022-09-21,D41A,Sep,2022,San Pablo Bay,SPB,Pennate Diatom,135.28,19365.332000000002
2022-09-21,NZ002,Sep,2022,San Pablo Bay,SPB,Centric Diatom,894.32,16512187.888
2022-09-21,NZ002,Sep,2022,San Pablo Bay,SPB,Cryptophyte,63.88,10165.224400000001
2022-09-21,NZ002,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,24849.32,8945.7552
2022-09-21,NZ004,Sep,2022,San Pablo Bay,SPB,Centric Diatom,408.88,163669.0419
2022-09-21,NZ004,Sep,2022,San Pablo Bay,SPB,Chrysophyte,51.11,4699.5645
2022-09-21,NZ004,Sep,2022,San Pablo Bay,SPB,Cryptophyte,153.32999999999998,20168.517099999997
2022-09-21,NZ004,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,20392.89,7341.4403999999995
2022-09-21,NZ325,Sep,2022,San Pablo Bay,SPB,Centric Diatom,2388.42,2384647.1809999994
2022-09-21,NZ325,Sep,2022,San Pablo Bay,SPB,Cryptophyte,530.76,253213.21159999998
2022-09-21,NZ325,Sep,2022,San Pablo Bay,SPB,Cyanobacterium,32464.819999999996,11687.3352
2022-09-21,NZ325,Sep,2022,San Pablo Bay,SPB,Pennate Diatom,265.38,36572.9024
2022-09-30,D22,Sep,2022,Confluence,CON,Cryptophyte,340.72,131071.57680000001
2022-09-30,D22,Sep,2022,Confluence,CON,Cyanobacterium,33901.64,12204.590400000001
2022-09-30,D22,Sep,2022,Confluence,CON,Pennate Diatom,170.36,82696.15120000001
2022-09-30,D4,Sep,2022,Confluence,CON,Centric Diatom,63.88,1687093.7968000001
2022-09-30,D4,Sep,2022,Confluence,CON,Cryptophyte,127.76,38186.1864
2022-09-30,D4,Sep,2022,Confluence,CON,Cyanobacterium,25807.520000000004,48990.8496
2022-09-30,D4,Sep,2022,Confluence,CON,Green Alga,63.88,26903.700800000002
2022-09-30,D4,Sep,2022,Confluence,CON,Pennate Diatom,191.64000000000001,292215.86600000004
2022-09-30,EZ2,Sep,2022,Entrapment Zone,EZ,Centric Diatom,90.19,6219.502399999999
2022-09-30,EZ2,Sep,2022,Entrapment Zone,EZ,Cryptophyte,811.71,233403.60289999997
2022-09-30,EZ2,Sep,2022,Entrapment Zone,EZ,Cyanobacterium,35444.67,12760.081199999999
2022-09-30,EZ2,Sep,2022,Entrapment Zone,EZ,Green Alga,180.38,55979.129199999996
2022-09-30,EZ2,Sep,2022,Entrapment Zone,EZ,Pennate Diatom,90.19,2002.2179999999998
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Centric Diatom,127.76,50861.25600000001
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Cryptophyte,766.5600000000001,354817.6272
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Cyanobacterium,24849.32,8945.7552
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Euglenoid,63.88,126288.84360000001
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Green Alga,319.40000000000003,1549.0900000000001
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Pennate Diatom,127.76,43194.3784
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Centric Diatom,353.84,60718.943999999996
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Cryptophyte,442.29999999999995,88889.031
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Cyanobacterium,35826.299999999996,38567.67539999999
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Green Alga,88.46,813.8319999999999
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Pennate Diatom,353.84,256150.08359999998
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Centric Diatom,378.84,32102.901599999997
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Cryptophyte,135.29999999999998,37304.916000000005
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Cyanobacterium,8632.14,3107.5703999999996
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Green Alga,1380.06,3021237.9054
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Pennate Diatom,297.65999999999997,203764.77659999998
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Centric Diatom,25.55,2328.3714999999997
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Cryptophyte,357.7,56648.94900000001
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Cyanobacterium,8840.3,5522.6325
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Green Alga,868.7,7105.966
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Pennate Diatom,153.3,44778.163499999995
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Centric Diatom,383.29999999999995,44596.954999999994
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Cyanobacterium,29897.399999999998,10763.064
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Pennate Diatom,919.92,186650.23479999998
2022-10-13,D12,Oct,2022,Confluence,CON,Cryptophyte,270.58,91288.28039999999
2022-10-13,D12,Oct,2022,Confluence,CON,Cyanobacterium,54251.28999999999,19530.464399999997
2022-10-13,D12,Oct,2022,Confluence,CON,Pennate Diatom,135.29,16206.3891
2022-10-13,D16,Oct,2022,Central Delta,CED,Centric Diatom,153.32999999999998,14350.1547
2022-10-13,D16,Oct,2022,Central Delta,CED,Cryptophyte,255.55,74720.26449999999
2022-10-13,D16,Oct,2022,Central Delta,CED,Cyanobacterium,20341.780000000002,22329.4479
2022-10-13,D16,Oct,2022,Central Delta,CED,Green Alga,51.11,1082.5098
2022-10-13,D16,Oct,2022,Central Delta,CED,Pennate Diatom,204.44,168809.6857
2022-10-13,D19,Oct,2022,Central Delta,CED,Centric Diatom,527.01,35183.1876
2022-10-13,D19,Oct,2022,Central Delta,CED,Cryptophyte,1101.9299999999998,206474.85239999997
2022-10-13,D19,Oct,2022,Central Delta,CED,Cyanobacterium,15618.659999999998,5622.7176
2022-10-13,D19,Oct,2022,Central Delta,CED,Green Alga,2251.7699999999995,13960.974
2022-10-13,D19,Oct,2022,Central Delta,CED,Pennate Diatom,47.91,1652.895
2022-10-13,D28A,Oct,2022,Central Delta,CED,Centric Diatom,202.92000000000002,851080.9764
2022-10-13,D28A,Oct,2022,Central Delta,CED,Cryptophyte,608.76,241526.88280000002
2022-10-13,D28A,Oct,2022,Central Delta,CED,Cyanobacterium,26853.079999999998,11065.903999999999
2022-10-13,D28A,Oct,2022,Central Delta,CED,Green Alga,202.92000000000002,55961.2776
2022-10-13,D28A,Oct,2022,Central Delta,CED,Pennate Diatom,202.92000000000002,53374.724
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Centric Diatom,73.02,25792.8546
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cryptophyte,182.55,116203.29779999999
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cyanobacterium,17926.409999999996,7762.026
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Dinoflagellate,36.51,287570.28479999996
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Green Alga,255.57,5737.5464999999995
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Pennate Diatom,182.54999999999998,327055.4847
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Centric Diatom,90.2,15142.776
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cryptophyte,270.6,135796.551
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cyanobacterium,20791.100000000002,8284.419
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Green Alga,135.3,3588.1560000000004
2022-10-14,D26,Oct,2022,Central Delta,CED,Centric Diatom,383.28000000000003,2131312.7616000003
2022-10-14,D26,Oct,2022,Central Delta,CED,Cryptophyte,255.52,75891.9952
2022-10-14,D26,Oct,2022,Central Delta,CED,Cyanobacterium,24785.44,11170.695600000001
2022-10-14,D26,Oct,2022,Central Delta,CED,Green Alga,702.6800000000001,3920.9544000000005
2022-10-14,D26,Oct,2022,Central Delta,CED,Pennate Diatom,191.64000000000001,41381.46400000001
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Centric Diatom,459.90000000000003,41073.66900000001
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Cryptophyte,1346.8500000000001,163626.83550000002
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Cyanobacterium,11398.95,8978.8905
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Green Alga,952.6500000000001,4648.6035
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Pennate Diatom,32.85,4804.9695
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Centric Diatom,202.92000000000002,11457.5396
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Cryptophyte,541.12,169029.6544
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Cyanobacterium,26514.879999999997,12947.648799999999
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Green Alga,405.84000000000003,8373.832
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Pennate Diatom,67.64,58861.6808
2022-10-17,D22,Oct,2022,Confluence,CON,Centric Diatom,340.72,65132.035200000006
2022-10-17,D22,Oct,2022,Confluence,CON,Cryptophyte,340.72,150193.635
2022-10-17,D22,Oct,2022,Confluence,CON,Cyanobacterium,33901.64,12204.590400000001
2022-10-17,D22,Oct,2022,Confluence,CON,Green Alga,170.36,4517.9472000000005
2022-10-17,D22,Oct,2022,Confluence,CON,Pennate Diatom,170.36,29806.185600000004
2022-10-17,D4,Oct,2022,Confluence,CON,Centric Diatom,204.44,12041.516
2022-10-17,D4,Oct,2022,Confluence,CON,Cryptophyte,715.54,129406.43119999999
2022-10-17,D4,Oct,2022,Confluence,CON,Cyanobacterium,38536.94,13873.2984
2022-10-17,D4,Oct,2022,Confluence,CON,Green Alga,1533.3,7436.505
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Centric Diatom,127.77000000000001,36577.9956
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Cryptophyte,212.95000000000002,92516.5534
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Cyanobacterium,17760.030000000002,10584.4668
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Green Alga,681.44,16226.79
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Pennate Diatom,42.59,23079.9469
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Centric Diatom,219.05,44042.193
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Cryptophyte,613.34,265196.8254
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Cyanobacterium,17524,6340.1832
