SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Mayamaea,63.88,7137.9511999999995
2022-09-30,EZ6,Sep,2022,Entrapment Zone,EZ,Plagioselmis,766.5600000000001,354817.6272
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Chlorella,88.46,813.8319999999999
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Cyclotella,353.84,60718.943999999996
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Entomoneis,88.46,213378.789
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Eucapsis,35649.38,12833.776799999998
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Microcystis,176.92,25733.898599999997
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Nitzschia,265.38,42771.294599999994
2022-09-30,NZ068,Sep,2022,Northern Interior Delta,NID,Plagioselmis,442.29999999999995,88889.031
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Chlamydomonas,27.06,2665.9512
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Chlorella,1298.8799999999999,7247.750400000001
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Cocconeis,27.06,6601.5576
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Cyclotella,378.84,32102.901599999997
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Encyonema,27.06,2803.4159999999997
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Eucapsis,8632.14,3107.5703999999996
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Gomphonema,27.06,10268.7288
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Lagerheimia,27.06,324.1788
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Mougeotia,27.06,3011000.025
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Navicula,162.35999999999999,105240.1284
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Nitzschia,27.06,4840.7634
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Plagioselmis,135.29999999999998,37304.916000000005
2022-10-12,C10A,Oct,2022,Southern Interior Delta,SID,Sellaphora,27.06,74010.18239999999
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Chlorella,868.7,7105.966
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Cocconeis,25.55,9497.1905
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Cyclotella,25.55,2328.3714999999997
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Eucapsis,8814.75,3173.31
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Microcystis,25.55,2349.3225
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Plagioselmis,357.7,56648.94900000001
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Stauroforma,102.2,32942.126
2022-10-12,C3A,Oct,2022,Northern Interior Delta,NID,Staurosira,25.55,2338.847
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Cocconeis,153.32,74580.98079999999
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Cyclotella,383.29999999999995,44596.954999999994
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Eucapsis,29897.399999999998,10763.064
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Fragilaria,536.62,72046.60119999999
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Nitzschia,76.66,8289.245799999999
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Stauroforma,76.66,13020.701
2022-10-12,C9,Oct,2022,Southern Interior Delta,SID,Staurosira,76.66,18712.706
2022-10-13,D12,Oct,2022,Confluence,CON,Eucapsis,54251.28999999999,19530.464399999997
2022-10-13,D12,Oct,2022,Confluence,CON,Nitzschia,135.29,16206.3891
2022-10-13,D12,Oct,2022,Confluence,CON,Plagioselmis,270.58,91288.28039999999
2022-10-13,D16,Oct,2022,Central Delta,CED,Chroococcus,51.11,9399.129
2022-10-13,D16,Oct,2022,Central Delta,CED,Cocconeis,51.11,58031.3162
2022-10-13,D16,Oct,2022,Central Delta,CED,Cyclotella,153.32999999999998,14350.1547
2022-10-13,D16,Oct,2022,Central Delta,CED,Entomoneis,102.22,99133.9782
2022-10-13,D16,Oct,2022,Central Delta,CED,Eucapsis,20188.45,7267.842
2022-10-13,D16,Oct,2022,Central Delta,CED,Microcystis,51.11,4699.5645
2022-10-13,D16,Oct,2022,Central Delta,CED,Navicula,51.11,11644.391300000001
2022-10-13,D16,Oct,2022,Central Delta,CED,Plagioselmis,255.55,74720.26449999999
2022-10-13,D16,Oct,2022,Central Delta,CED,Planktolyngbya,51.11,962.9123999999999
2022-10-13,D16,Oct,2022,Central Delta,CED,Scenedesmus,51.11,1082.5098
2022-10-13,D19,Oct,2022,Central Delta,CED,Chlorella,2203.8599999999997,12297.5388
2022-10-13,D19,Oct,2022,Central Delta,CED,Cyclotella,527.01,35183.1876
2022-10-13,D19,Oct,2022,Central Delta,CED,Eucapsis,15618.659999999998,5622.7176
2022-10-13,D19,Oct,2022,Central Delta,CED,Lagerheimia,47.91,1663.4352
2022-10-13,D19,Oct,2022,Central Delta,CED,Nitzschia,47.91,1652.895
2022-10-13,D19,Oct,2022,Central Delta,CED,Plagioselmis,143.73,102692.2104
2022-10-13,D19,Oct,2022,Central Delta,CED,Teleaulax,958.1999999999999,103782.64199999998
2022-10-13,D28A,Oct,2022,Central Delta,CED,Chlorella,135.28,1554.3672000000001
2022-10-13,D28A,Oct,2022,Central Delta,CED,Cocconeis,67.64,25553.0392
2022-10-13,D28A,Oct,2022,Central Delta,CED,Cryptomonas,473.48,210040.4628
2022-10-13,D28A,Oct,2022,Central Delta,CED,Cyclotella,135.28,18222.216
2022-10-13,D28A,Oct,2022,Central Delta,CED,Eucapsis,26717.8,9691.4592
2022-10-13,D28A,Oct,2022,Central Delta,CED,Geissleria,67.64,13910.8424
2022-10-13,D28A,Oct,2022,Central Delta,CED,Plagioselmis,135.28,31486.420000000002
2022-10-13,D28A,Oct,2022,Central Delta,CED,Planktolyngbya,135.28,1374.4448
2022-10-13,D28A,Oct,2022,Central Delta,CED,Stauroforma,67.64,13910.8424
2022-10-13,D28A,Oct,2022,Central Delta,CED,Tetraedron,67.64,54406.9104
2022-10-13,D28A,Oct,2022,Central Delta,CED,Thalassiosira,67.64,832858.7604
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Chlorella,255.57,5737.5464999999995
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cocconeis,73.02,28242.675599999995
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cryptomonas,109.53,83188.03499999999
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Cyclotella,73.02,25792.8546
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Eucapsis,17889.899999999998,6519.2256
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Peridinium,36.51,287570.28479999996
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Plagioselmis,73.02,33015.2628
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Planktolyngbya,36.51,1242.8003999999999
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Thalassionema,73.02,240714.081
2022-10-13,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Tryblionella,36.51,58098.72809999999
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Chlorella,135.3,3588.1560000000004
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Chroococcus,45.1,161.909
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cryptomonas,45.1,48588.935999999994
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Cyclotella,90.2,15142.776
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Eucapsis,20700.9,7549.740000000001
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Plagioselmis,225.5,87207.615
2022-10-13,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Planktolyngbya,45.1,572.77
2022-10-14,D26,Oct,2022,Central Delta,CED,Aulacoseira,191.64000000000001,2101386.2592
2022-10-14,D26,Oct,2022,Central Delta,CED,Chlorella,702.6800000000001,3920.9544000000005
2022-10-14,D26,Oct,2022,Central Delta,CED,Chroococcus,63.88,733.9812000000001
2022-10-14,D26,Oct,2022,Central Delta,CED,Cyclotella,191.64000000000001,29926.5024
2022-10-14,D26,Oct,2022,Central Delta,CED,Eucapsis,24593.8,8853.768
2022-10-14,D26,Oct,2022,Central Delta,CED,Navicula,63.88,19773.415200000003
2022-10-14,D26,Oct,2022,Central Delta,CED,Nitzschia,127.76,21608.0488
2022-10-14,D26,Oct,2022,Central Delta,CED,Plagioselmis,255.52,75891.9952
2022-10-14,D26,Oct,2022,Central Delta,CED,Pseudanabaena,63.88,1450.076
2022-10-14,D26,Oct,2022,Central Delta,CED,Snowella,63.88,132.87040000000002
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Chlorella,919.8000000000001,4461.03
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Cryptomonas,164.25,91630.1475
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Cyclotella,459.90000000000003,41073.66900000001
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Diatoma,32.85,4804.9695
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Drepanochloris,32.85,187.5735
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Eucapsis,11234.7,4044.4919999999997
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Microcystis,65.7,4102.6365000000005
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Pseudanabaena,32.85,626.778
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Snowella,65.7,204.984
2022-10-14,MD10A,Oct,2022,Southern Interior Delta,SID,Teleaulax,1182.6000000000001,71996.68800000001
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Aphanocapsa,67.64,1351.4472
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Chlorella,270.56,7175.2512
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Cryptomonas,270.56,149316.6528
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Cyclotella,135.28,9328.9088
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Eucapsis,26311.96,9472.3056
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Lagerheimia,67.64,625.67
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Monoraphidium,67.64,572.9108
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Navicula,67.64,58861.6808
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Planktolyngbya,135.28,2123.896
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Skeletonema,67.64,2128.6308
2022-10-14,P8,Oct,2022,Southern Interior Delta,SID,Teleaulax,270.56,19713.0016
2022-10-17,D22,Oct,2022,Confluence,CON,Chlorella,170.36,4517.9472000000005
2022-10-17,D22,Oct,2022,Confluence,CON,Cocconeis,85.18,28545.521600000004
2022-10-17,D22,Oct,2022,Confluence,CON,Cryptomonas,170.36,114952.11360000001
2022-10-17,D22,Oct,2022,Confluence,CON,Cyclotella,340.72,65132.035200000006
2022-10-17,D22,Oct,2022,Confluence,CON,Eucapsis,33901.64,12204.590400000001
2022-10-17,D22,Oct,2022,Confluence,CON,Nitzschia,85.18,1260.6640000000002
2022-10-17,D22,Oct,2022,Confluence,CON,Plagioselmis,85.18,28738.028400000003
2022-10-17,D22,Oct,2022,Confluence,CON,Teleaulax,85.18,6503.493
2022-10-17,D4,Oct,2022,Confluence,CON,Chlorella,1533.3,7436.505
2022-10-17,D4,Oct,2022,Confluence,CON,Cyclotella,204.44,12041.516
2022-10-17,D4,Oct,2022,Confluence,CON,Eucapsis,38536.94,13873.2984
2022-10-17,D4,Oct,2022,Confluence,CON,Plagioselmis,204.44,88538.8752
2022-10-17,D4,Oct,2022,Confluence,CON,Teleaulax,511.1,40867.556
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Chlorella,638.85,5877.42
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Chroococcus,42.59,2258.9736000000003
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Cocconeis,42.59,23079.9469
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Cryptomonas,127.77000000000001,71903.84520000001
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Cyclotella,127.77000000000001,36577.9956
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Eucapsis,17674.850000000002,6393.6108
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Plagioselmis,85.18,20612.7082
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Pseudanabaena,42.59,1931.8824000000002
2022-10-17,EZ2,Oct,2022,Entrapment Zone,EZ,Scenedesmus,42.59,10349.37
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Cryptomonas,481.91,199568.5692
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Cyclotella,219.05,44042.193
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Eucapsis,17524,6340.1832
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Fragilaria,43.81,28780.979500000005
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Nitzschia,87.62,17587.0864
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Plagioselmis,131.43,65628.2562
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Chlorella,1022.08,4957.088
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Cocconeis,63.88,17018.270800000002
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Cyclotella,447.16,42529.3876
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Entomoneis,31.94,40375.354
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Eucapsis,10476.32,3771.4752000000003
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Microcystis,63.88,5318.648800000001
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Nitzschia,31.94,1182.7382
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Plagioselmis,1054.02,221424.36940000003
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Thalassiosira,31.94,143412.8358
2022-10-18,D10,Oct,2022,Confluence,CON,Chlamydomonas,255.54000000000002,84691.0668
2022-10-18,D10,Oct,2022,Confluence,CON,Chlorella,340.72,1652.492
2022-10-18,D10,Oct,2022,Confluence,CON,Cocconeis,85.18,27568.507
2022-10-18,D10,Oct,2022,Confluence,CON,Cyclotella,85.18,5017.102
2022-10-18,D10,Oct,2022,Confluence,CON,Eucapsis,33049.840000000004,11897.942400000002
2022-10-18,D10,Oct,2022,Confluence,CON,Microcystis,85.18,5291.381600000001
2022-10-18,D10,Oct,2022,Confluence,CON,Plagioselmis,511.08000000000004,256206.95940000002
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Chlamydomonas,47.91,18407.501099999998
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Chlorella,431.18999999999994,2406.0402
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Cyclotella,95.82,5643.798
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Eucapsis,17966.25,6467.8499999999995
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Plagioselmis,191.64,49366.464
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Stephanocyclus,47.91,1502178.2846999997
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Teleaulax,574.92,59015.53800000001
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,273.8,78068.594
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cocconeis,54.76,16113.677599999999
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,164.28,19971.5196
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,21356.399999999998,7688.304
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,383.32,241129.6364
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Skeletonema,54.76,14399.141999999998
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Teleaulax,273.8,22125.778
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,135.29,9329.598399999999
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,56010.06,20163.6216
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Fragilaria,270.58,9973.5788
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Chlorella,903.54,3785.8326
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Chroomonas,82.14,56224.83
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cryptomonas,82.14,98356.0788
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cyclotella,328.56,46537.238399999995
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,32363.16,11650.7376
2022-10-19,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Epithemia,287.48,408258.9724000001
2022-10-19,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Eucapsis,153226.84,55161.6624
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Chlorella,181.56,4814.9712
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Cyclotella,121.04,19785.1984
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Eucapsis,24208,8714.880000000001
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Peridinium,60.52,120909.882
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Plagioselmis,60.52,20418.2376
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Chlorella,2662.88,19279.251200000002
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Cyclotella,726.24,62609.1504
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Eucapsis,45632.08,16427.5488
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Thalassiosira,121.04,179077.4696
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Cyclotella,181.56,28891.6428
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Eucapsis,24086.960000000003,8671.3056
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Nitzschia,60.52,1914.8528000000001
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Plagioselmis,60.52,19596.376
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Chlorella,46,1219.92
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Chroomonas,92,30171.399999999998
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Cyclotella,46,7319.98
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Eucapsis,18354,6607.44
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Plagioselmis,46,24779.28
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Chlorella,3136.0499999999997,13140.049500000001
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Cyclotella,348.45,28973.6175
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Cylindrotheca,69.69,3979.9959
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Eucapsis,25018.71,9019.279799999998
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Nephroselmis,209.07,9960.0948
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Plagioselmis,209.07,106531.6185
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Chlamydomonas,63.88,8910.621200000001
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Chlorella,2171.92,12119.313600000001
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Cocconeis,255.52,100697.8768
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Cryptomonas,127.76,76806.7568
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Cyclotella,574.9200000000001,123992.9964
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Desmodesmus,63.88,4727.12
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Encyonema,191.64000000000001,27847.208400000003
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Eucapsis,17439.24,6278.1264
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Merismopedia,63.88,884.0992
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Navicula,127.76,40958.5784
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Nitzschia,127.76,57198.152
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Ochromonas,447.16,50095.334800000004
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Plagioselmis,63.88,7772.279600000001
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Pseudanabaena,4024.44,204058.27200000003
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Schroederia,63.88,5646.992
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Sellaphora,63.88,37604.2396
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Staurosira,383.28000000000003,65729.9648
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Chlorella,166.64999999999998,10907.2425
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Eucapsis,14098.59,5075.4924
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Nitzschia,33.33,16061.393699999999
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Plagioselmis,33.33,11244.875399999999
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Planktolyngbya,33.33,634.9365
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Scenedesmus,33.33,3344.9988
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Aphanizomenon,60.52,4164.381200000001
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Dinobryon,60.52,11030.3752
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Eucapsis,23723.84,8540.582400000001
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Meridion,60.52,18719.4412
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Nitzschia,60.52,10149.204
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Ochromonas,60.52,5564.814
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Plagioselmis,363.12,122509.4256
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Skeletonema,60.52,6051.3948
2022-11-14,D12,Nov,2022,Confluence,CON,Eucapsis,40785.78,14682.880799999999
2022-11-14,D12,Nov,2022,Confluence,CON,Nitzschia,102.22,13502.2398
2022-11-14,D12,Nov,2022,Confluence,CON,Plagioselmis,204.44,45696.4288
2022-11-14,D19,Nov,2022,Central Delta,CED,Chlorella,1418.21,9033.9977
2022-11-14,D19,Nov,2022,Central Delta,CED,Cryptomonas,38.33,37584.481499999994
2022-11-14,D19,Nov,2022,Central Delta,CED,Cyclotella,843.26,81770.9222
2022-11-14,D19,Nov,2022,Central Delta,CED,Eucapsis,11115.699999999999,4001.6519999999996
2022-11-14,D19,Nov,2022,Central Delta,CED,Gomphonema,38.33,2816.4884
2022-11-14,D19,Nov,2022,Central Delta,CED,Plagioselmis,268.31,206292.8266
2022-11-14,D19,Nov,2022,Central Delta,CED,Teleaulax,1878.1699999999998,216045.8951
2022-11-14,D28A,Nov,2022,Central Delta,CED,Chrysococcus,54.11,6574.9061
2022-11-14,D28A,Nov,2022,Central Delta,CED,Cocconeis,108.22,60920.825699999994
2022-11-14,D28A,Nov,2022,Central Delta,CED,Cryptomonas,162.32999999999998,117729.8325
2022-11-14,D28A,Nov,2022,Central Delta,CED,Eucapsis,20074.81,7226.9316
2022-11-14,D28A,Nov,2022,Central Delta,CED,Monoraphidium,54.11,1135.2278000000001
2022-11-14,D28A,Nov,2022,Central Delta,CED,Navicula,54.11,12327.881300000001
2022-11-14,D28A,Nov,2022,Central Delta,CED,Ochromonas,54.11,4975.4145
2022-11-14,D28A,Nov,2022,Central Delta,CED,Plagioselmis,865.76,309154.2384
2022-11-14,D28A,Nov,2022,Central Delta,CED,Planktolyngbya,108.22,1868.9594
2022-11-14,D28A,Nov,2022,Central Delta,CED,Skeletonema,108.22,9935.6782
2022-11-14,D28A,Nov,2022,Central Delta,CED,Teleaulax,865.76,63261.083199999994
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Chlorella,958.2,4647.27
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Cyclotella,319.40000000000003,26558.11
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Eucapsis,23443.96,8439.8256
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Microcystis,63.88,3670.5448
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Monoraphidium,63.88,571.0871999999999
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Nitzschia,63.88,7232.4936
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Plagioselmis,766.5600000000001,378818.62080000003
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Teleaulax,830.44,66401.98240000001
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Cyclotella,180.38,19751.61
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Eucapsis,35895.62,12922.4232
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Plagioselmis,90.19,30428.3022
2022-11-15,D16,Nov,2022,Central Delta,CED,Aphanizomenon,43.81,20442.6222
2022-11-15,D16,Nov,2022,Central Delta,CED,Chlorella,788.58,3824.6130000000003
2022-11-15,D16,Nov,2022,Central Delta,CED,Cryptomonas,43.81,37497.4171
2022-11-15,D16,Nov,2022,Central Delta,CED,Cyclotella,788.58,63212.5728
2022-11-15,D16,Nov,2022,Central Delta,CED,Eucapsis,15508.740000000002,5583.1464000000005
2022-11-15,D16,Nov,2022,Central Delta,CED,Nitzschia,43.81,4850.6432
2022-11-15,D16,Nov,2022,Central Delta,CED,Plagioselmis,175.24,79711.4188
2022-11-15,D16,Nov,2022,Central Delta,CED,Staurosira,87.62,2342.0826
2022-11-15,D16,Nov,2022,Central Delta,CED,Teleaulax,613.34,56648.0824
2022-11-15,D26,Nov,2022,Central Delta,CED,Cryptomonas,67.64,51154.7792
2022-11-15,D26,Nov,2022,Central Delta,CED,Cyclotella,270.56,495562.43080000003
2022-11-15,D26,Nov,2022,Central Delta,CED,Eucapsis,26447.24,9521.0064
2022-11-15,D26,Nov,2022,Central Delta,CED,Gomphonema,67.64,10995.5584
2022-11-15,D26,Nov,2022,Central Delta,CED,Plagioselmis,473.48,159742.6824
2022-11-15,D26,Nov,2022,Central Delta,CED,Planktolyngbya,67.64,1592.922
2022-11-15,D26,Nov,2022,Central Delta,CED,Teleaulax,67.64,5164.313999999999
