SampleDate,StationCode
8/17/1987,MD7A
8/17/1987,P8
8/18/1987,D24
8/18/1987,D26
8/18/1987,D4
8/18/1987,D7
8/18/1987,D9
8/19/1987,D12
8/19/1987,D15
9/1/1987,C3
9/1/1987,C7
9/1/1987,C9
9/1/1987,MD10
9/1/1987,MD7A
9/1/1987,P8
9/2/1987,D24
9/2/1987,D26
9/2/1987,D4
9/2/1987,D9
9/3/1987,D12
9/3/1987,D15
9/3/1987,D41
9/3/1987,D8
9/15/1987,C3
9/15/1987,C7
9/15/1987,MD10
9/15/1987,MD7A
9/15/1987,P8
9/16/1987,C9
9/16/1987,D24
9/16/1987,D26
9/16/1987,D4
9/16/1987,D7
9/16/1987,D9
9/17/1987,D12
9/17/1987,D15
9/17/1987,D41
9/17/1987,D8
10/13/1987,C3
10/13/1987,C7
10/13/1987,MD10
10/14/1987,C9
10/14/1987,MD7A
10/14/1987,P8
10/15/1987,D24
10/15/1987,D26
10/15/1987,D4
10/15/1987,D7
10/15/1987,D9
10/16/1987,D12
10/16/1987,D15
10/16/1987,D41
10/16/1987,D8
10/27/1987,C3
10/27/1987,C7
10/27/1987,MD10
10/27/1987,MD7A
10/27/1987,P8
10/28/1987,C9
10/28/1987,D24
10/28/1987,D26
10/28/1987,D4
10/28/1987,D7
10/28/1987,D9
10/29/1987,D12
10/29/1987,D15
10/29/1987,D41
10/29/1987,D8
11/2/1987,C9
11/2/1987,P8
11/3/1987,C3
11/3/1987,C7
11/3/1987,D24
11/3/1987,D26
11/3/1987,D4
11/3/1987,D7
11/3/1987,D9
11/3/1987,MD10
11/4/1987,D12
11/4/1987,D15
11/4/1987,D41
11/4/1987,D8
11/16/1987,C9
11/17/1987,C3
11/17/1987,C7
11/17/1987,MD10
11/18/1987,MD7A
11/18/1987,P8
11/19/1987,D24
11/19/1987,D26
11/19/1987,D4
11/19/1987,D7
11/19/1987,D9
11/20/1987,D12
12/1/1987,C3
12/1/1987,C7
12/1/1987,MD10
12/1/1987,P8
12/2/1987,C9
12/2/1987,D24
12/2/1987,D26
12/2/1987,D4
12/2/1987,D9
12/3/1987,D12
12/3/1987,D41
12/3/1987,D8
1/11/1988,C3
1/11/1988,C7
1/11/1988,MD10
1/12/1988,C9
1/12/1988,MD7A
1/12/1988,P8
1/13/1988,D24
1/13/1988,D26
1/13/1988,D4
1/13/1988,D7
1/13/1988,D9
1/14/1988,D12
1/14/1988,D15
1/14/1988,D41
1/14/1988,D8
2/22/1988,C7
2/23/1988,C3
2/23/1988,MD10
2/24/1988,C9
2/24/1988,P12
2/25/1988,D12
2/25/1988,D15
2/25/1988,D19
2/25/1988,D26
2/25/1988,D28A
2/25/1988,MD7A
2/25/1988,P8
2/26/1988,D24
2/26/1988,D4
2/29/1988,D7
2/29/1988,D8
2/29/1988,D9
3/10/1988,C3
3/10/1988,C7
3/10/1988,MD10
3/11/1988,C9
3/11/1988,P12
3/14/1988,D28A
3/14/1988,MD7A
3/14/1988,P8
3/15/1988,D19
3/15/1988,D24
3/15/1988,D26
3/15/1988,D4
3/15/1988,D7
3/15/1988,D9
3/16/1988,D12
3/16/1988,D15
3/16/1988,D8
3/24/1988,C3
3/24/1988,C7
3/24/1988,MD10
3/25/1988,C9
3/25/1988,P12
3/28/1988,D28A
3/28/1988,MD7A
3/28/1988,P8
3/29/1988,D19
3/29/1988,D24
3/29/1988,D26
3/29/1988,D4
3/29/1988,D7
3/29/1988,D9
3/30/1988,D12
3/30/1988,D15
3/30/1988,D8
4/7/1988,C3
4/7/1988,C7
4/7/1988,MD10
4/8/1988,C9
4/8/1988,P12
4/11/1988,D28A
4/11/1988,MD7A
4/11/1988,P8
4/12/1988,D19
4/12/1988,D24
4/12/1988,D26
4/12/1988,D4
4/12/1988,D7
4/12/1988,D9
4/13/1988,D12
4/13/1988,D41
4/13/1988,D8
4/21/1988,C3
4/21/1988,C7
4/21/1988,MD10
4/22/1988,C9
4/22/1988,P12
4/25/1988,D28A
4/25/1988,MD7A
4/25/1988,P8
4/26/1988,D19
4/26/1988,D24
4/26/1988,D26
4/26/1988,D4
4/26/1988,D7
4/26/1988,D9
4/27/1988,D12
4/27/1988,D15
4/27/1988,D41
4/27/1988,D8
5/5/1988,C3
5/5/1988,C7
5/5/1988,MD10
5/6/1988,C9
5/6/1988,P12
5/9/1988,D28A
5/9/1988,MD7A
5/9/1988,P8
5/10/1988,D19
5/10/1988,D24
5/10/1988,D26
5/10/1988,D4
5/10/1988,D7
5/10/1988,D9
5/11/1988,D12
5/11/1988,D15
5/11/1988,D41
5/11/1988,D8
5/23/1988,C3
5/23/1988,C7
5/23/1988,MD10
5/24/1988,C9
5/24/1988,D28A
5/24/1988,MD7A
5/24/1988,P12
5/24/1988,P8
5/25/1988,D19
5/25/1988,D24
5/25/1988,D26
5/25/1988,D4
5/25/1988,D7
5/25/1988,D9
5/26/1988,D12
5/26/1988,D15
5/26/1988,D41
5/26/1988,D8
6/6/1988,C3
6/6/1988,C7
6/6/1988,MD10
6/7/1988,C9
6/7/1988,D28A
6/7/1988,MD7A
6/7/1988,P12
6/7/1988,P8
6/8/1988,D19
6/8/1988,D24
6/8/1988,D26
6/8/1988,D4
6/8/1988,D7
6/9/1988,D12
6/9/1988,D15
6/9/1988,D41
6/9/1988,D8
6/20/1988,C3
6/20/1988,C7
6/20/1988,MD10
6/21/1988,C9
6/21/1988,D28A
6/21/1988,MD7A
6/21/1988,P12
6/21/1988,P8
6/22/1988,D19
6/22/1988,D24
6/22/1988,D26
6/22/1988,D4
6/22/1988,D7
6/22/1988,D9
6/23/1988,D12
6/23/1988,D15
6/23/1988,D41
6/23/1988,D8
7/5/1988,C3
7/5/1988,MD10
7/6/1988,C9
7/6/1988,D28A
7/6/1988,MD7A
7/6/1988,P12
7/6/1988,P8
7/7/1988,D19
7/7/1988,D24
7/7/1988,D26
7/7/1988,D4
7/7/1988,D7
7/7/1988,D9
7/8/1988,D12
7/8/1988,D15
7/8/1988,D41
7/8/1988,D8
7/18/1988,C3
7/18/1988,C7
7/18/1988,MD10
7/19/1988,C9
7/19/1988,D28A
7/19/1988,MD7A
7/19/1988,P12
7/19/1988,P8
7/20/1988,D19
7/20/1988,D24
7/20/1988,D26
7/20/1988,D4
7/20/1988,D9
7/21/1988,D12
7/21/1988,D15
7/21/1988,D41
8/1/1988,C9
8/2/1988,C3
8/2/1988,C7
8/2/1988,MD10
8/3/1988,D28A
8/3/1988,MD7A
8/3/1988,P8
8/4/1988,D19
8/4/1988,D24
8/4/1988,D26
8/4/1988,D4
8/4/1988,D7
8/4/1988,D9
8/5/1988,D12
8/5/1988,D15
8/5/1988,D8
8/16/1988,C9
8/16/1988,P12
8/17/1988,C3
8/17/1988,C7
8/17/1988,D28A
8/17/1988,MD10
8/17/1988,MD7A
8/17/1988,P8
8/18/1988,D19
8/18/1988,D24
8/18/1988,D26
8/18/1988,D4
8/18/1988,D7
8/18/1988,D9
8/19/1988,D12
8/19/1988,D15
8/19/1988,D41
8/19/1988,D8
9/1/1988,C3
9/1/1988,C7
9/1/1988,MD10
9/2/1988,C9
9/2/1988,D28A
9/2/1988,MD7A
9/2/1988,P12
9/2/1988,P8
9/6/1988,D19
9/6/1988,D24
9/6/1988,D26
9/6/1988,D4
9/6/1988,D9
9/7/1988,D12
9/7/1988,D15
9/7/1988,D41
9/7/1988,D8
9/15/1988,C3
9/15/1988,C7
9/15/1988,MD10
9/16/1988,C9
9/16/1988,P12
9/19/1988,D28A
9/19/1988,MD7A
9/19/1988,P8
9/20/1988,D19
9/20/1988,D24
9/20/1988,D26
9/20/1988,D4
9/20/1988,D7
9/20/1988,D9
9/21/1988,D12
9/21/1988,D15
9/21/1988,D41
9/21/1988,D8
10/3/1988,C3
10/3/1988,C7
10/3/1988,D28A
10/3/1988,MD10
10/3/1988,MD7A
10/3/1988,P8
10/4/1988,C9
10/4/1988,D19
10/4/1988,D24
10/4/1988,D26
10/4/1988,D4
10/4/1988,D7
10/4/1988,D9
10/4/1988,P12
10/5/1988,D12
10/5/1988,D15
10/5/1988,D41
10/5/1988,D8
10/17/1988,C3
10/17/1988,C7
10/17/1988,MD10
10/18/1988,C9
10/18/1988,D28A
10/18/1988,MD7A
10/18/1988,P12
10/18/1988,P8
10/19/1988,D19
10/19/1988,D24
10/19/1988,D26
10/19/1988,D4
10/19/1988,D7
10/19/1988,D9
10/20/1988,D12
10/20/1988,D15
10/20/1988,D41
10/20/1988,D8
11/1/1988,C3
11/1/1988,C7
11/1/1988,D28A
11/1/1988,MD10
11/1/1988,MD7A
11/1/1988,P8
11/2/1988,C9
11/2/1988,D19
11/2/1988,D24
11/2/1988,D26
11/2/1988,D4
11/2/1988,D7
11/2/1988,P12
11/3/1988,D12
11/3/1988,D15
11/3/1988,D41
11/3/1988,D8
12/1/1988,C3
12/1/1988,C7
12/1/1988,MD10
12/2/1988,C9
12/2/1988,P12
12/5/1988,D28A
12/5/1988,MD7A
12/5/1988,P8
12/6/1988,D19
12/6/1988,D24
12/6/1988,D26
12/6/1988,D4
12/6/1988,D7
12/6/1988,D9
12/7/1988,D12
12/7/1988,D15
12/7/1988,D41
12/7/1988,D8
1/12/1989,C3
1/12/1989,C7
1/12/1989,MD10
1/13/1989,C9
1/13/1989,P12
1/17/1989,D28A
1/17/1989,MD7A
1/17/1989,P8
1/18/1989,D19
1/18/1989,D24
1/18/1989,D26
1/18/1989,D4
1/18/1989,D7
1/18/1989,D9
1/19/1989,D12
1/19/1989,D15
1/19/1989,D41
1/19/1989,D8
2/1/1989,C3
2/1/1989,C7
2/1/1989,D28A
2/1/1989,MD10
2/1/1989,MD7A
2/1/1989,P8
2/2/1989,C9
2/2/1989,D19
2/2/1989,D24
2/2/1989,D26
2/2/1989,D4
2/2/1989,D7
2/2/1989,D9
2/2/1989,P12
2/3/1989,D12
2/3/1989,D15
2/3/1989,D41
2/3/1989,D8
3/28/1989,C3
3/28/1989,C7
3/28/1989,D28A
3/28/1989,MD10
3/28/1989,MD7A
3/28/1989,P8
3/29/1989,C9
3/29/1989,D19
3/29/1989,D24
3/29/1989,D26
3/29/1989,D4
3/29/1989,D7
3/29/1989,D9
3/29/1989,P12
3/30/1989,D12
3/30/1989,D15
3/30/1989,D8
4/12/1989,C3
4/12/1989,C7
4/12/1989,D28A
4/12/1989,MD10
4/12/1989,MD7A
4/12/1989,P8
4/13/1989,C9
4/13/1989,D19
4/13/1989,D24
4/13/1989,D26
4/13/1989,D4
4/13/1989,D7
4/13/1989,D9
4/13/1989,P12
4/14/1989,D12
4/14/1989,D15
4/14/1989,D8
4/26/1989,C3
4/26/1989,C7
4/26/1989,MD10
4/27/1989,C9
4/27/1989,P12
5/10/1989,C9
5/10/1989,D28A
5/10/1989,MD7A
5/10/1989,P12
5/10/1989,P8
5/11/1989,C3
5/11/1989,C7
5/11/1989,D19
5/11/1989,D24
5/11/1989,D26
5/11/1989,D4
5/11/1989,D7
5/11/1989,D9
5/11/1989,MD10
5/12/1989,D12
5/12/1989,D15
5/12/1989,D8
5/25/1989,C3
5/25/1989,C7
5/25/1989,D28A
5/25/1989,MD10
5/25/1989,MD7A
5/25/1989,P8
5/26/1989,C9
5/26/1989,P12
5/30/1989,D19
5/30/1989,D24
5/30/1989,D26
5/30/1989,D4
5/30/1989,D7
5/30/1989,D9
5/31/1989,D12
5/31/1989,D15
5/31/1989,D8
6/8/1989,C3
6/8/1989,C7
6/8/1989,D28A
6/8/1989,MD10
6/8/1989,MD7A
6/8/1989,P8
6/9/1989,C9
6/9/1989,D19
6/9/1989,D24
6/9/1989,D26
6/9/1989,D4
6/9/1989,D7
6/9/1989,D9
6/9/1989,P12
6/12/1989,D12
6/12/1989,D15
6/12/1989,D8
6/26/1989,C3
6/26/1989,C7
6/26/1989,MD10
6/27/1989,C9
6/27/1989,D28A
6/27/1989,MD7A
6/27/1989,P12
6/27/1989,P8
6/28/1989,D19
6/28/1989,D24
6/28/1989,D26
6/28/1989,D4
6/28/1989,D7
6/28/1989,D9
6/30/1989,D12
6/30/1989,D15
6/30/1989,D41
6/30/1989,D8
7/10/1989,C3
7/10/1989,C7
7/10/1989,MD10
7/11/1989,C9
7/11/1989,D28A
7/11/1989,MD7A
7/11/1989,P12
7/11/1989,P8
7/12/1989,D19
7/12/1989,D24
7/12/1989,D26
7/12/1989,D4
7/12/1989,D7
7/12/1989,D9
7/13/1989,D12
7/13/1989,D15
7/13/1989,D41
7/13/1989,D8
7/24/1989,C3
7/24/1989,C7
7/24/1989,MD10
7/25/1989,C9
7/25/1989,D28A
7/25/1989,MD7A
7/25/1989,P12
7/25/1989,P8
7/26/1989,D19
7/26/1989,D24
7/26/1989,D26
7/26/1989,D4
7/26/1989,D7
7/26/1989,D9
7/27/1989,D12
7/27/1989,D15
7/27/1989,D41
7/27/1989,D8
8/8/1989,C3
8/8/1989,C7
8/8/1989,MD10
8/9/1989,C9
8/9/1989,D28A
8/9/1989,MD7A
8/9/1989,P12
8/9/1989,P8
8/10/1989,D19
8/10/1989,D24
8/10/1989,D26
8/10/1989,D4
8/10/1989,D7
8/10/1989,D9
8/11/1989,D12
8/11/1989,D15
8/11/1989,D41
8/11/1989,D8
8/22/1989,C3
8/22/1989,C7
8/22/1989,D28A
8/22/1989,MD10
8/22/1989,MD7A
8/22/1989,P8
8/23/1989,C9
8/23/1989,D19
8/23/1989,D24
8/23/1989,D26
8/23/1989,D4
8/23/1989,D7
8/23/1989,D9
8/23/1989,P12
8/24/1989,D12
8/24/1989,D15
8/24/1989,D41
8/24/1989,D8
9/5/1989,C3
9/5/1989,C7
9/5/1989,MD10
9/6/1989,C9
9/6/1989,D28A
9/6/1989,MD7A
9/6/1989,P12
9/6/1989,P8
9/7/1989,D19
9/7/1989,D24
9/7/1989,D26
9/7/1989,D4
9/7/1989,D7
9/7/1989,D9
9/8/1989,D12
9/8/1989,D15
9/8/1989,D41
9/8/1989,D8
9/20/1989,C3
9/20/1989,C7
9/20/1989,D28A
9/20/1989,MD10
9/20/1989,MD7A
9/20/1989,P8
9/21/1989,C9
9/21/1989,D19
9/21/1989,D24
9/21/1989,D26
9/21/1989,D4
9/21/1989,D7
9/21/1989,D9
9/21/1989,P12
9/22/1989,D12
9/22/1989,D15
9/22/1989,D41
9/22/1989,D8
10/4/1989,C3
10/4/1989,C7
10/4/1989,D28A
10/4/1989,MD10
10/4/1989,MD7A
10/4/1989,P8
10/5/1989,C9
10/5/1989,D19
10/5/1989,D24
10/5/1989,D26
10/5/1989,D4
10/5/1989,D7
10/5/1989,D9
10/5/1989,P12
10/6/1989,D12
10/6/1989,D15
10/6/1989,D41
10/6/1989,D8
10/18/1989,D28A
10/18/1989,MD7A
10/18/1989,P8
10/19/1989,C9
10/19/1989,D19
10/19/1989,D24
10/19/1989,D26
10/19/1989,D4
10/19/1989,D7
10/19/1989,D9
10/19/1989,P12
10/20/1989,C3
10/20/1989,C7
10/20/1989,D12
10/20/1989,D15
10/20/1989,D41
10/20/1989,MD10
11/6/1989,C3
11/6/1989,C7
11/6/1989,MD10
11/7/1989,C9
11/7/1989,D28A
11/7/1989,MD7A
11/7/1989,P12
11/7/1989,P8
11/8/1989,D19
11/8/1989,D24
11/8/1989,D26
11/8/1989,D4
11/8/1989,D7
11/8/1989,D9
11/9/1989,D12
11/9/1989,D15
11/9/1989,D41
11/9/1989,D8
12/5/1989,C3
12/5/1989,C7
12/5/1989,D28A
12/5/1989,MD10
12/5/1989,MD7A
12/5/1989,P8
12/6/1989,D19
12/6/1989,D24
12/6/1989,D26
12/6/1989,D4
12/6/1989,D7
12/6/1989,D9
12/7/1989,C9
12/7/1989,D12
12/7/1989,D15
12/7/1989,D41
12/7/1989,D8
12/7/1989,P12
1/16/1990,C3
1/16/1990,C7
1/16/1990,MD10
1/17/1990,C9
1/17/1990,D28A
1/17/1990,MD7A
1/17/1990,P12
1/17/1990,P8
1/18/1990,D19
1/18/1990,D24
1/18/1990,D26
1/18/1990,D4
1/18/1990,D7
1/18/1990,D9
1/19/1990,D12
1/19/1990,D15
1/19/1990,D41
1/19/1990,D8
2/20/1990,C3
2/20/1990,C7
2/20/1990,MD10
2/21/1990,C9
2/21/1990,D12
2/21/1990,D15
2/21/1990,D19
2/21/1990,D26
2/21/1990,D28A
2/21/1990,MD7A
2/21/1990,P12
2/21/1990,P8
2/22/1990,D24
2/22/1990,D4
2/22/1990,D7
2/22/1990,D8
2/22/1990,D9
3/19/1990,C3
3/19/1990,C7
3/19/1990,MD10
3/20/1990,C9
3/20/1990,D28A
3/20/1990,MD7A
3/20/1990,P12
3/20/1990,P8
3/21/1990,D19
3/21/1990,D24
3/21/1990,D26
3/21/1990,D4
3/21/1990,D7
3/21/1990,D9
3/22/1990,D12
3/22/1990,D15
3/22/1990,D41
3/22/1990,D8
4/2/1990,C3
4/3/1990,D28A
4/3/1990,MD7A
4/3/1990,P8
4/4/1990,C7
4/4/1990,D19
4/4/1990,D24
4/4/1990,D26
4/4/1990,D4
4/4/1990,D7
4/4/1990,D9
4/4/1990,MD10
4/5/1990,C9
4/5/1990,D12
4/5/1990,D15
4/5/1990,D41
4/5/1990,D8
4/5/1990,P12
4/16/1990,C3
4/16/1990,C7
4/16/1990,MD10
4/17/1990,C9
4/17/1990,D28A
4/17/1990,MD7A
4/17/1990,P12
4/17/1990,P8
4/18/1990,D19
4/18/1990,D24
4/18/1990,D26
4/18/1990,D4
4/18/1990,D7
4/18/1990,D9
4/19/1990,D12
4/19/1990,D15
4/19/1990,D41
4/19/1990,D8
5/1/1990,C3
5/1/1990,C7
5/1/1990,MD10
5/2/1990,C9
5/2/1990,D28A
5/2/1990,MD7A
5/2/1990,P12
5/2/1990,P8
5/3/1990,D19
5/3/1990,D24
5/3/1990,D26
5/3/1990,D4
5/3/1990,D7
5/3/1990,D9
5/4/1990,D12
5/4/1990,D15
5/4/1990,D41
5/4/1990,D8
5/29/1990,C3
5/29/1990,C7
5/29/1990,D28A
5/29/1990,MD10
5/29/1990,MD7A
5/29/1990,P8
5/30/1990,C9
5/30/1990,D19
5/30/1990,D24
5/30/1990,D26
5/30/1990,D4
5/30/1990,D7
5/30/1990,D9
5/30/1990,P12
5/31/1990,D12
5/31/1990,D15
5/31/1990,D41
5/31/1990,D8
6/14/1990,C3
6/14/1990,C7
6/14/1990,D28A
6/14/1990,MD10
6/14/1990,MD7A
6/14/1990,P8
6/15/1990,C9
6/15/1990,D19
6/15/1990,D24
6/15/1990,D26
6/15/1990,D4
6/15/1990,D7
6/15/1990,D9
6/15/1990,P12
6/19/1990,D12
6/19/1990,D15
6/19/1990,D41
6/19/1990,D8
6/27/1990,C3
6/27/1990,C7
6/27/1990,D28A
6/27/1990,MD10
6/27/1990,MD7A
6/27/1990,P8
6/28/1990,C9
6/28/1990,D19
6/28/1990,D24
6/28/1990,D26
6/28/1990,D4
6/28/1990,D7
6/28/1990,D9
6/28/1990,P12
6/29/1990,D12
6/29/1990,D15
6/29/1990,D41
6/29/1990,D8
7/12/1990,C3
7/12/1990,C7
7/12/1990,MD10
7/13/1990,C9
7/13/1990,D28A
7/13/1990,MD7A
7/13/1990,P12
7/13/1990,P8
7/16/1990,D19
7/16/1990,D24
7/16/1990,D26
7/16/1990,D4
7/16/1990,D7
7/16/1990,D9
7/17/1990,D12
7/17/1990,D15
7/17/1990,D41
7/17/1990,D8
7/26/1990,C3
7/26/1990,C7
7/26/1990,MD10
7/27/1990,C9
7/27/1990,D28A
7/27/1990,MD7A
7/27/1990,P12
7/27/1990,P8
7/30/1990,D19
7/30/1990,D24
7/30/1990,D26
7/30/1990,D4
7/30/1990,D7
7/30/1990,D9
7/31/1990,D12
7/31/1990,D15
7/31/1990,D41
7/31/1990,D8
8/10/1990,C3
8/10/1990,C7
8/10/1990,MD10
8/13/1990,C9
8/13/1990,D28A
8/13/1990,MD7A
8/13/1990,P12
8/13/1990,P8
8/16/1990,D19
8/16/1990,D24
8/16/1990,D26
8/16/1990,D4
8/16/1990,D7
8/16/1990,D9
8/24/1990,D12
8/24/1990,D15
8/27/1990,C3
8/27/1990,C7
8/27/1990,D28A
8/27/1990,MD10
8/27/1990,MD7A
8/27/1990,P8
8/28/1990,C9
8/28/1990,D19
8/28/1990,D24
8/28/1990,D26
8/28/1990,D4
8/28/1990,D7
8/28/1990,D9
8/28/1990,P12
8/29/1990,D12
8/29/1990,D15
8/29/1990,D41
8/29/1990,D8
9/10/1990,C3
9/10/1990,C7
9/10/1990,D28A
9/10/1990,MD10
9/10/1990,MD7A
9/10/1990,P8
9/11/1990,C9
9/11/1990,D19
9/11/1990,D24
9/11/1990,D26
9/11/1990,D4
9/11/1990,D7
9/11/1990,D9
9/11/1990,P12
9/12/1990,D12
9/12/1990,D15
9/12/1990,D41
9/12/1990,D8
9/24/1990,C3
9/24/1990,C7
9/24/1990,MD10
9/25/1990,C9
9/25/1990,D28A
9/25/1990,MD7A
9/25/1990,P12
9/25/1990,P8
9/26/1990,D19
9/26/1990,D24
9/26/1990,D26
9/26/1990,D4
9/26/1990,D7
9/26/1990,D9
9/28/1990,D12
9/28/1990,D15
9/28/1990,D41
9/28/1990,D8
10/23/1990,C3
10/23/1990,C7
10/23/1990,D28A
10/23/1990,MD10
10/23/1990,MD7A
10/23/1990,P8
10/24/1990,C9
10/24/1990,D19
10/24/1990,D24
10/24/1990,D26
10/24/1990,D4
10/24/1990,D7
10/24/1990,D9
10/24/1990,P12
10/25/1990,D12
10/25/1990,D15
10/25/1990,D41
10/25/1990,D8
11/7/1990,C9
11/7/1990,D28A
11/7/1990,MD7A
11/7/1990,P12
11/7/1990,P8
11/8/1990,C3
11/8/1990,C7
11/8/1990,D19
11/8/1990,D24
11/8/1990,D26
11/8/1990,D4
11/8/1990,D7
11/8/1990,D9
11/8/1990,MD10
11/9/1990,D12
11/9/1990,D15
11/9/1990,D41
11/9/1990,D8
12/6/1990,C3
12/6/1990,C7
12/6/1990,MD10
12/7/1990,C9
12/7/1990,P12
12/10/1990,D28A
12/10/1990,MD7A
12/10/1990,P8
12/11/1990,D19
12/11/1990,D24
12/11/1990,D26
12/11/1990,D4
12/11/1990,D7
12/12/1990,D12
12/12/1990,D15
12/12/1990,D8
1/7/1991,C3
1/7/1991,C7
1/7/1991,MD10
1/8/1991,C9
1/8/1991,D28A
1/8/1991,MD7A
1/8/1991,P12
1/8/1991,P8
1/9/1991,D19
1/9/1991,D24
1/9/1991,D26
1/9/1991,D4
1/9/1991,D7
1/9/1991,D9
1/10/1991,D12
1/10/1991,D15
1/10/1991,D8
2/15/1991,C9
2/15/1991,P12
2/19/1991,C3
2/19/1991,C7
2/19/1991,MD10
2/20/1991,D28A
2/20/1991,MD7A
2/20/1991,P8
2/21/1991,D19
2/21/1991,D24
2/21/1991,D26
2/21/1991,D4
2/21/1991,D7
2/21/1991,D9
2/22/1991,D12
2/22/1991,D15
2/22/1991,D8
3/5/1991,C3
3/5/1991,C7
3/5/1991,C9
3/5/1991,MD10
3/5/1991,P12
3/6/1991,D28A
3/6/1991,MD7A
3/6/1991,P8
3/7/1991,D19
3/7/1991,D24
3/7/1991,D26
3/7/1991,D4
3/7/1991,D7
3/7/1991,D9
3/8/1991,D12
3/8/1991,D15
3/8/1991,D41
3/8/1991,D8
3/21/1991,C3
3/21/1991,C7
3/21/1991,MD10
3/22/1991,C9
3/22/1991,D28A
3/22/1991,MD7A
3/22/1991,P12
3/22/1991,P8
3/25/1991,D19
3/25/1991,D24
3/25/1991,D26
3/25/1991,D4
3/25/1991,D7
3/25/1991,D9
3/26/1991,D12
3/26/1991,D15
3/26/1991,D41
3/26/1991,D8
4/4/1991,C3
4/4/1991,C7
4/4/1991,MD10
4/5/1991,C9
4/5/1991,P12
4/8/1991,D28A
4/8/1991,MD7A
4/8/1991,P8
4/9/1991,D19
4/9/1991,D24
4/9/1991,D26
4/9/1991,D4
4/9/1991,D7
4/9/1991,D9
4/10/1991,D12
4/10/1991,D15
4/10/1991,D41
4/10/1991,D8
4/18/1991,C9
4/18/1991,P12
4/19/1991,C3
4/19/1991,C7
4/19/1991,MD10
4/22/1991,D28A
4/22/1991,MD7A
4/22/1991,P8
4/23/1991,D19
4/23/1991,D24
4/23/1991,D26
4/23/1991,D4
4/23/1991,D7
4/23/1991,D9
4/24/1991,D12
4/24/1991,D15
4/24/1991,D41
4/24/1991,D8
5/2/1991,C9
5/2/1991,P12
5/3/1991,C3
5/3/1991,C7
5/3/1991,MD10
5/6/1991,D28A
5/6/1991,MD7A
5/6/1991,P8
5/7/1991,D19
5/7/1991,D24
5/7/1991,D26
5/7/1991,D4
5/7/1991,D7
5/7/1991,D9
5/8/1991,D12
5/8/1991,D15
5/8/1991,D41
5/8/1991,D8
5/16/1991,C9
5/16/1991,P12
5/17/1991,C3
5/17/1991,C7
5/17/1991,MD10
5/20/1991,D28A
5/20/1991,MD7A
5/20/1991,P8
5/21/1991,D19
5/21/1991,D24
5/21/1991,D26
5/21/1991,D4
5/21/1991,D7
5/21/1991,D9
5/22/1991,D12
5/22/1991,D15
5/22/1991,D41
5/22/1991,D8
6/3/1991,C3
6/3/1991,C7
6/3/1991,MD10
6/4/1991,C9
6/4/1991,P12
6/5/1991,D28A
6/5/1991,MD7A
6/5/1991,P8
6/6/1991,D19
6/6/1991,D24
6/6/1991,D26
6/6/1991,D4
6/6/1991,D7
6/6/1991,D9
6/7/1991,D12
6/7/1991,D15
6/7/1991,D41
6/7/1991,D8
6/17/1991,C3
6/17/1991,C7
6/17/1991,MD10
6/18/1991,C9
6/18/1991,P12
6/19/1991,D28A
6/19/1991,MD7A
6/19/1991,P8
6/20/1991,D19
6/20/1991,D24
6/20/1991,D26
6/20/1991,D4
6/20/1991,D7
6/20/1991,D9
6/21/1991,D12
6/21/1991,D15
6/21/1991,D41
6/21/1991,D8
7/1/1991,C9
7/1/1991,P12
7/2/1991,C3
7/2/1991,C7
7/2/1991,D28A
7/2/1991,MD10
7/2/1991,MD7A
7/2/1991,P8
7/8/1991,D19
7/8/1991,D24
7/8/1991,D26
7/8/1991,D4
7/8/1991,D7
7/8/1991,D9
7/9/1991,D12
7/9/1991,D15
7/9/1991,D41
7/9/1991,D8
7/15/1991,C9
7/15/1991,P12
7/16/1991,C3
7/16/1991,C7
7/16/1991,MD10
8/1/1991,C3
8/1/1991,C7
8/1/1991,MD10
8/2/1991,C9
8/2/1991,P12
8/5/1991,D12
8/5/1991,D15
8/5/1991,D19
8/5/1991,D26
8/5/1991,D28A
8/5/1991,MD7A
8/5/1991,P8
8/6/1991,D24
8/6/1991,D4
8/6/1991,D7
8/6/1991,D8
8/6/1991,D9
8/15/1991,C3
8/15/1991,C7
8/15/1991,MD10
8/16/1991,C9
8/16/1991,P12
8/20/1991,D28A
8/20/1991,MD7A
8/20/1991,P8
8/21/1991,D19
8/21/1991,D24
8/21/1991,D26
8/21/1991,D4
8/21/1991,D7
8/23/1991,D12
8/23/1991,D15
8/23/1991,D41
8/23/1991,D8
9/3/1991,C3
9/3/1991,C7
9/3/1991,D28A
9/3/1991,MD10
9/3/1991,MD7A
9/3/1991,P8
9/4/1991,C9
9/4/1991,D19
9/4/1991,D24
9/4/1991,D26
9/4/1991,D4
9/4/1991,D9
9/4/1991,P12A
9/5/1991,D12
9/5/1991,D15
9/5/1991,D41
9/5/1991,D8
9/12/1991,C3
9/12/1991,C7
9/12/1991,MD10
9/13/1991,C9
9/13/1991,P12A
9/16/1991,D28A
9/16/1991,MD7A
9/16/1991,P8
9/17/1991,D19
9/17/1991,D24
9/17/1991,D26
9/17/1991,D4
9/17/1991,D7
9/19/1991,D12
9/19/1991,D15
9/19/1991,D41
9/19/1991,D8
10/1/1991,C9
10/1/1991,D28A
10/1/1991,MD7A
10/1/1991,P12A
10/1/1991,P8
