SampleID,Genus,Units.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Season
C3A.Oct.2022,Plagioselmis,357.7,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Fall
C3A.Oct.2022,Stauroforma,102.2,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Fall
C3A.Oct.2022,Staurosira,25.55,,10/12/2022,C3A,Oct,2022,Northern Interior Delta,NID,Fall
C9.Oct.2022,Cocconeis,153.32,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Cyclotella,383.3,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Eucapsis,29897.4,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Fragilaria,536.62,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Nitzschia,76.66,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Stauroforma,76.66,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
C9.Oct.2022,Staurosira,76.66,,10/12/2022,C9,Oct,2022,Southern Interior Delta,SID,Fall
D12.Oct.2022,Eucapsis,54251.29,,10/13/2022,D12,Oct,2022,Confluence,CON,Fall
D12.Oct.2022,Nitzschia,135.29,,10/13/2022,D12,Oct,2022,Confluence,CON,Fall
D12.Oct.2022,Plagioselmis,270.58,,10/13/2022,D12,Oct,2022,Confluence,CON,Fall
D16.Oct.2022,Chroococcus,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Cocconeis,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Cyclotella,153.33,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Entomoneis,102.22,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Eucapsis,20188.45,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Microcystis,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Navicula,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Plagioselmis,255.55,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Planktolyngbya,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D16.Oct.2022,Scenedesmus,51.11,,10/13/2022,D16,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Chlorella,2203.86,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Cyclotella,527.01,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Eucapsis,15618.66,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Lagerheimia,47.91,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Nitzschia,47.91,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Plagioselmis,143.73,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D19.Oct.2022,Teleaulax,958.2,,10/13/2022,D19,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Chlorella,135.28,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Cocconeis,67.64,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Cryptomonas,473.48,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Cyclotella,135.28,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Eucapsis,26717.8,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Geissleria,67.64,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Plagioselmis,135.28,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Planktolyngbya,135.28,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Stauroforma,67.64,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Tetraedron,67.64,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
D28A.Oct.2022,Thalassiosira,67.64,,10/13/2022,D28A,Oct,2022,Central Delta,CED,Fall
EZ2-SJR.Oct.2022,Chlorella,255.57,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Cocconeis,73.02,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Cryptomonas,109.53,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Cyclotella,73.02,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Eucapsis,17889.9,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Peridinium,36.51,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Plagioselmis,73.02,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Planktolyngbya,36.51,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Thalassionema,73.02,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Oct.2022,Tryblionella,36.51,,10/13/2022,EZ2-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Chlorella,135.3,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Chroococcus,45.1,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Cryptomonas,45.1,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Cyclotella,90.2,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Eucapsis,20700.9,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Plagioselmis,225.5,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
EZ6-SJR.Oct.2022,Planktolyngbya,45.1,,10/13/2022,EZ6-SJR,Oct,2022,Entrapment Zone,EZ,Fall
D26.Oct.2022,Aulacoseira,191.64,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Chlorella,702.68,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Chroococcus,63.88,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Cyclotella,191.64,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Eucapsis,24593.8,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Navicula,63.88,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Nitzschia,127.76,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Plagioselmis,255.52,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Pseudanabaena,63.88,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
D26.Oct.2022,Snowella,63.88,,10/14/2022,D26,Oct,2022,Central Delta,CED,Fall
MD10A.Oct.2022,Chlorella,919.8,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Cryptomonas,164.25,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Cyclotella,459.9,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Diatoma,32.85,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Drepanochloris,32.85,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Eucapsis,11234.7,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Microcystis,65.7,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Pseudanabaena,32.85,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Snowella,65.7,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
MD10A.Oct.2022,Teleaulax,1182.6,,10/14/2022,MD10A,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Aphanocapsa,67.64,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Chlorella,270.56,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Cryptomonas,270.56,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Cyclotella,135.28,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Eucapsis,26311.96,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Lagerheimia,67.64,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Monoraphidium,67.64,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Navicula,67.64,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Planktolyngbya,135.28,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Skeletonema,67.64,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
P8.Oct.2022,Teleaulax,270.56,,10/14/2022,P8,Oct,2022,Southern Interior Delta,SID,Fall
D22.Oct.2022,Chlorella,170.36,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Cocconeis,85.18,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Cryptomonas,170.36,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Cyclotella,340.72,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Eucapsis,33901.64,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Nitzschia,85.18,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Plagioselmis,85.18,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D22.Oct.2022,Teleaulax,85.18,,10/17/2022,D22,Oct,2022,Confluence,CON,Fall
D4.Oct.2022,Chlorella,1533.3,,10/17/2022,D4,Oct,2022,Confluence,CON,Fall
D4.Oct.2022,Cyclotella,204.44,,10/17/2022,D4,Oct,2022,Confluence,CON,Fall
D4.Oct.2022,Eucapsis,38536.94,,10/17/2022,D4,Oct,2022,Confluence,CON,Fall
D4.Oct.2022,Plagioselmis,204.44,,10/17/2022,D4,Oct,2022,Confluence,CON,Fall
D4.Oct.2022,Teleaulax,511.1,,10/17/2022,D4,Oct,2022,Confluence,CON,Fall
EZ2.Oct.2022,Chlorella,638.85,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Chroococcus,42.59,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Cocconeis,42.59,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Cryptomonas,127.77,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Cyclotella,127.77,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Eucapsis,17674.85,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Plagioselmis,85.18,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Pseudanabaena,42.59,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ2.Oct.2022,Scenedesmus,42.59,,10/17/2022,EZ2,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Cryptomonas,481.91,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Cyclotella,219.05,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Eucapsis,17524,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Fragilaria,43.81,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Nitzschia,87.62,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
EZ6.Oct.2022,Plagioselmis,131.43,,10/17/2022,EZ6,Oct,2022,Entrapment Zone,EZ,Fall
NZ068.Oct.2022,Chlorella,1022.08,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Cocconeis,63.88,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Cyclotella,447.16,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Entomoneis,31.94,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Eucapsis,10476.32,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Microcystis,63.88,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Nitzschia,31.94,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Plagioselmis,1054.02,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
NZ068.Oct.2022,Thalassiosira,31.94,,10/17/2022,NZ068,Oct,2022,Northern Interior Delta,NID,Fall
D10.Oct.2022,Chlamydomonas,255.54,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Chlorella,340.72,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Cocconeis,85.18,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Cyclotella,85.18,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Eucapsis,33049.84,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Microcystis,85.18,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D10.Oct.2022,Plagioselmis,511.08,,10/18/2022,D10,Oct,2022,Confluence,CON,Fall
D6.Oct.2022,Chlamydomonas,47.91,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Chlorella,431.19,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Cyclotella,95.82,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Eucapsis,17966.25,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Plagioselmis,191.64,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Stephanocyclus,47.91,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D6.Oct.2022,Teleaulax,574.92,,10/18/2022,D6,Oct,2022,San Pablo Bay,SPB,Fall
D8.Oct.2022,Chlamydomonas,273.8,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Cocconeis,54.76,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Cyclotella,164.28,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Eucapsis,21356.4,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Plagioselmis,383.32,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Skeletonema,54.76,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D8.Oct.2022,Teleaulax,273.8,,10/18/2022,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D7.Oct.2022,Cyclotella,135.29,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D7.Oct.2022,Eucapsis,56010.06,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D7.Oct.2022,Fragilaria,270.58,,10/19/2022,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZ032.Oct.2022,Chlorella,903.54,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZ032.Oct.2022,Chroomonas,82.14,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZ032.Oct.2022,Cryptomonas,82.14,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZ032.Oct.2022,Cyclotella,328.56,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZ032.Oct.2022,Eucapsis,32363.16,,10/19/2022,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZS42.Oct.2022,Epithemia,287.48,,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
NZS42.Oct.2022,Eucapsis,153226.84,,10/19/2022,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Fall
D41.Oct.2022,Chlorella,181.56,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Fall
D41.Oct.2022,Cyclotella,121.04,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Fall
D41.Oct.2022,Eucapsis,24208,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Fall
D41.Oct.2022,Peridinium,60.52,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Fall
D41.Oct.2022,Plagioselmis,60.52,,10/20/2022,D41,Oct,2022,San Pablo Bay,SPB,Fall
D41A.Oct.2022,Chlorella,2662.88,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Fall
D41A.Oct.2022,Cyclotella,726.24,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Fall
D41A.Oct.2022,Eucapsis,45632.08,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Fall
D41A.Oct.2022,Thalassiosira,121.04,,10/20/2022,D41A,Oct,2022,San Pablo Bay,SPB,Fall
NZ002.Oct.2022,Cyclotella,181.56,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Fall
NZ002.Oct.2022,Eucapsis,24086.96,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Fall
NZ002.Oct.2022,Nitzschia,60.52,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Fall
NZ002.Oct.2022,Plagioselmis,60.52,,10/20/2022,NZ002,Oct,2022,San Pablo Bay,SPB,Fall
NZ004.Oct.2022,Chlorella,46,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Fall
NZ004.Oct.2022,Chroomonas,92,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Fall
NZ004.Oct.2022,Cyclotella,46,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Fall
NZ004.Oct.2022,Eucapsis,18354,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Fall
NZ004.Oct.2022,Plagioselmis,46,,10/20/2022,NZ004,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Chlorella,3136.05,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Cyclotella,348.45,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Cylindrotheca,69.69,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Eucapsis,25018.71,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Nephroselmis,209.07,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
NZ325.Oct.2022,Plagioselmis,209.07,,10/20/2022,NZ325,Oct,2022,San Pablo Bay,SPB,Fall
C10A.Nov.2022,Chlamydomonas,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Chlorella,2171.92,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Cocconeis,255.52,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Cryptomonas,127.76,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Cyclotella,574.92,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Desmodesmus,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Encyonema,191.64,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Eucapsis,17439.24,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Merismopedia,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Navicula,127.76,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Nitzschia,127.76,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Ochromonas,447.16,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Plagioselmis,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Pseudanabaena,4024.44,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Schroederia,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Sellaphora,63.88,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C10A.Nov.2022,Staurosira,383.28,,11/10/2022,C10A,Nov,2022,Southern Interior Delta,SID,Fall
C3A.Nov.2022,Chlorella,166.65,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C3A.Nov.2022,Eucapsis,14098.59,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C3A.Nov.2022,Nitzschia,33.33,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C3A.Nov.2022,Plagioselmis,33.33,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C3A.Nov.2022,Planktolyngbya,33.33,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C3A.Nov.2022,Scenedesmus,33.33,,11/10/2022,C3A,Nov,2022,Northern Interior Delta,NID,Fall
C9.Nov.2022,Aphanizomenon,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Dinobryon,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Eucapsis,23723.84,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Meridion,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Nitzschia,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Ochromonas,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Plagioselmis,363.12,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
C9.Nov.2022,Skeletonema,60.52,,11/10/2022,C9,Nov,2022,Southern Interior Delta,SID,Fall
D12.Nov.2022,Eucapsis,40785.78,,11/14/2022,D12,Nov,2022,Confluence,CON,Fall
D12.Nov.2022,Nitzschia,102.22,,11/14/2022,D12,Nov,2022,Confluence,CON,Fall
D12.Nov.2022,Plagioselmis,204.44,,11/14/2022,D12,Nov,2022,Confluence,CON,Fall
D19.Nov.2022,Chlorella,1418.21,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Cryptomonas,38.33,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Cyclotella,843.26,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Eucapsis,11115.7,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Gomphonema,38.33,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Plagioselmis,268.31,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D19.Nov.2022,Teleaulax,1878.17,,11/14/2022,D19,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Chrysococcus,54.11,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Cocconeis,108.22,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Cryptomonas,162.33,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Eucapsis,20074.81,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Monoraphidium,54.11,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Navicula,54.11,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Ochromonas,54.11,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Plagioselmis,865.76,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Planktolyngbya,108.22,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Skeletonema,108.22,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
D28A.Nov.2022,Teleaulax,865.76,,11/14/2022,D28A,Nov,2022,Central Delta,CED,Fall
EZ2-SJR.Nov.2022,Chlorella,958.2,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Cyclotella,319.4,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Eucapsis,23443.96,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Microcystis,63.88,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Monoraphidium,63.88,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Nitzschia,63.88,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Plagioselmis,766.56,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
EZ2-SJR.Nov.2022,Teleaulax,830.44,,11/14/2022,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Fall
