MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,94.5,,,i,BSA.06-27,AB,,elliptic prism,2345.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,24,24,3,,,i,BSA.06-27,AB,,sphere,7.24,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,,,i,BSA.06-27,AB,,ellipsoid,29.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,5.6,,,i,BSA.06-27,AB,,2 cones,4.22,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,12,12,17.1,,,i,BSA.06-27,AB,,cone + half sphere,1730.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,47,47,13.2,,,i,BSA.06-27,AB,,cone + half sphere,680.92,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,306,612,0.8,0.8,0.8,c,BSA.06-27,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,4,6,5.6,,,c,BSA.06-27,AB,,sphere,47.71,,,,,,,,,
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,,,,i,BSA.06-28,CB,,cylinder,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,31.5,,,i,BSA.06-28,CB,,prism on parallelogram,485.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,31.5,,,i,BSA.06-28,CB,,prolate spheroid,4599.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.06-28,CB,,cone + half sphere,294.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,802,0.8,0.8,0.8,c,BSA.06-28,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/28/2022,15:00,E0622B1379,NZ325,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,13,2,,,f,BSA.06-28,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,13:55,E0622B1335,D7,3,64,1,1.56%,0.0683,314.159,1.5709,23,199.99,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,9.3,,,i,BSA.06-29,CB,,cylinder,191.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,13:55,E0622B1335,D7,3,64,1,1.56%,0.0683,314.159,1.5709,23,199.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,806,0.8,0.8,0.8,c,BSA.06-29,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
