SampleDate,SampleTime,Full Code,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,96,Aulacoseira spp. ,Centric Diatom,Aulacoseira,spp.,,13,13,31.7,,,i,BSA.09-18,AB,,cylinder,4696.51,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,24.1,,,i,BSA.09-18,AB,,elliptic prism,416.84,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.5,,,i,BSA.09-18,AB,,cylinder,112.22,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,10,10,2.6,,,i,BSA.09-18,AB,,sphere,5.58,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,7,7,5.6,,,i,BSA.09-18,AB,,2 cones,4.82,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1162,Oocystis sp.,Green Alga,Oocystis,sp.,,1,1,11.1,,,i,BSA.09-18,AB,,prolate spheroid,301.29,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1313,Dinobryon sp.,Chrysophyte,Dinobryon,sp.,,1,1,16.7,,,i,BSA.09-18,AB,,prolate spheroid,478.83,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,10,10,13,,,i,BSA.09-18,AB,,cone + half sphere,455.50,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,29,29,7.4,,,i,BSA.09-18,AB,,cone + half sphere,119.74,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1393,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,sp.,,1,19,5.6,,,f,BSA.09-18,AB,,cylinder,60.21,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1423,Chroococcus sp.,Cyanobacterium,Chroococcus,sp.,,1,4,1.9,,,c,BSA.09-18,AB,,sphere,3.05,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1766,Dolichospermum sp.,Cyanobacterium,Dolichospermum,sp.,,1,7,5.6,,,c,BSA.09-18,AB,,sphere,70.61,,,,,,,,,
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,320,640,0.8,0.8,0.8,c,BSA.09-18,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/15/2022,9:40,E0922B2056,MD10A,64,8,12.50%,0.0683,314.159,0.9562,14,41.07,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,9,9,6.2,,,i,BSA.09-18,AB,,sphere,61.60,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,2,2,35.2,,,i,BSA.09-19,CB,,elliptic prism,461.81,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,7.4,,,i,BSA.09-19,CB,,cylinder,109.50,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,1,1,22.3,,,i,BSA.09-19,CB,,gomphonemoid,839.30,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,2,2,37,,,i,BSA.09-19,CB,,elliptic prism,586.28,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.09-19,CB,,prism on parallelogram,33.39,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1141,cf. Mougeotia sp.,Green Alga,Mougeotia,sp.,,1,1,64.8,,,i,BSA.09-19,CB,,cylinder,4401.80,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.09-19,CB,,cone + half sphere,76.35,,,,,,,,,
9/13/2022,8:00,E0922B2027,C3A,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,395,790,0.8,0.8,0.8,c,BSA.09-19,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,16.7,,,i,BSA.09-20,AB,Low sediment.,elliptic prism,264.95,,,,,,,,,
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,7.8,,,i,BSA.09-20,AB,Low sediment.,cylinder,138.35,,,,,,,,,
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,24,24,2.6,,,i,BSA.09-20,AB,Low sediment.,sphere,4.85,,,,,,,,,
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,6,6,11.1,,,i,BSA.09-20,AB,Low sediment.,cone + half sphere,298.61,,,,,,,,,
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,23,23,5.6,,,i,BSA.09-20,AB,Low sediment.,cone + half sphere,58.56,,,,,,,,,
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,342,684,0.8,0.8,0.8,c,BSA.09-20,AB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,11:30,E0922B2034,D28A,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,8,8,5.6,,,i,BSA.09-20,AB,Low sediment.,sphere,77.95,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.9,,,i,BSA.09-21,AB,,cylinder,184.16,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,3,3,14.8,,,i,BSA.09-21,AB,,prism on parallelogram,34.56,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,10,10,3.1,,,i,BSA.09-21,AB,,sphere,6.37,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,6.5,,,i,BSA.09-21,AB,,cone + half sphere,112.82,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1423,Chroococcus sp.,Cyanobacterium,Chroococcus,sp.,,1,2,3.7,,,c,BSA.09-21,AB,,sphere,26.52,,,,,,,,,
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,391,782,0.8,0.8,0.8,c,BSA.09-21,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/15/2022,7:15,E0922B2054,D16,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,8,8,6.4,,,i,BSA.09-21,AB,,sphere,96.97,,,,,,,,,
9/20/2022,13:55,E0922B2168,NZ032,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,147,cf. Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,14.8,,,i,BSA.09-22,CB,,elliptic prism,189.24,,,,,,,,,
9/20/2022,13:55,E0922B2168,NZ032,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.09-22,CB,,cylinder,68.96,,,,,,,,,
9/20/2022,13:55,E0922B2168,NZ032,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,1,1,18.5,,,i,BSA.09-22,CB,,elliptic prism,188.16,,,,,,,,,
9/20/2022,13:55,E0922B2168,NZ032,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.09-22,CB,,prolate spheroid,372.74,,,,,,,,,
9/20/2022,13:55,E0922B2168,NZ032,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,407,814,0.8,0.8,0.8,c,BSA.09-22,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,9.3,,,i,BSA.09-23,CB,,elliptic prism,94.59,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,16.7,,,i,BSA.09-23,CB,,cylinder,1134.41,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.09-23,CB,,cylinder,68.96,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.09-23,CB,,cylinder,2472.98,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.09-23,CB,,prism on parallelogram,284.90,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,5,5,27.8,,,i,BSA.09-23,CB,,prolate spheroid,911.06,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.09-23,CB,,cone + half sphere,62.40,,,,,,,,,
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,393,786,0.8,0.8,0.8,c,BSA.09-23,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,10:30,E0922B2033,D19,59,6,10.17%,0.0683,314.159,1.1611,17,45.10,1477,Microcystis sp.,Cyanobacterium,Microcystis,sp.,,1,1,5.6,,,i,BSA.09-23,CB,,sphere,91.95,,,,,,,,,
9/15/2022,8:15,E0922B2055,D26,64,3,4.69%,0.0683,314.159,1.2977,19,80.70,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.09-24,CB,,cylinder,1047.05,,,,,,,,,
9/15/2022,8:15,E0922B2055,D26,64,3,4.69%,0.0683,314.159,1.2977,19,80.70,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.09-24,CB,,elliptic prism,227.83,,,,,,,,,
9/15/2022,8:15,E0922B2055,D26,64,3,4.69%,0.0683,314.159,1.2977,19,80.70,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.09-24,CB,,cone + half sphere,223.52,,,,,,,,,
9/15/2022,8:15,E0922B2055,D26,64,3,4.69%,0.0683,314.159,1.2977,19,80.70,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,411,822,0.8,0.8,0.8,c,BSA.09-24,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,7.4,,,i,BSA.09-25,CB,,elliptic prism,75.26,,,,,,,,,
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,3,3,18.5,,,i,BSA.09-25,CB,,elliptic prism,415.52,,,,,,,,,
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,7.4,,,i,BSA.09-25,CB,,cylinder,82.02,,,,,,,,,
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,13,,,i,BSA.09-25,CB,,prism on parallelogram,26.00,,,,,,,,,
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.09-25,CB,,cone + half sphere,76.35,,,,,,,,,
9/13/2022,10:00,E0922B2028,C9,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,396,792,0.8,0.8,0.8,c,BSA.09-25,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,5.8,,,i,BSA.09-26,AB,Moderate sediment and detritus.,cylinder,78.40,,,,,,,,,
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,3,3,2.5,,,i,BSA.09-26,AB,Moderate sediment and detritus.,sphere,4.85,,,,,,,,,
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,14.8,,,i,BSA.09-26,AB,Moderate sediment and detritus.,prolate spheroid,401.72,,,,,,,,,
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,13,,,i,BSA.09-26,AB,Moderate sediment and detritus.,cone + half sphere,482.02,,,,,,,,,
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,403,806,0.8,0.8,0.8,c,BSA.09-26,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/14/2022,8:30,E0922B2032,D12,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,9,3.9,,,f,BSA.09-26,AB,Moderate sediment and detritus.,cylinder,7.94,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,2,2,25.9,,,i,BSA.09-27,AB,,elliptic prism,460.31,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,9,,,i,BSA.09-27,AB,,cylinder,175.07,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,2,2,14.5,,,i,BSA.09-27,AB,,cymbelloid,108.27,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,2,2,66.7,,,i,BSA.09-27,AB,,elliptic prism,831.81,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,632,Navicula spp.,Pennate Diatom,Navicula,spp.,,5,5,25.9,,,i,BSA.09-27,AB,,elliptic prism,414.24,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,749,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,35.2,,,i,BSA.09-27,AB,,prism on parallelogram,88.00,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,33.3,,,i,BSA.09-27,AB,,prism on parallelogram,233.10,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,923,Staurosira cf. venter,Pennate Diatom,Staurosira,venter,,4,4,11,,,i,BSA.09-27,AB,,elliptic prism,83.97,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1005,Ulnaria sp.,Pennate Diatom,Ulnaria,sp.,,1,1,242.6,,,i,BSA.09-27,AB,,elliptic prism,11660.89,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,6.5,,,i,BSA.09-27,AB,,sphere,143.79,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,19,19,2.6,,,i,BSA.09-27,AB,,sphere,5.58,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,2,2,7,,,i,BSA.09-27,AB,,2 cones,5.64,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,1,1,42.6,,,i,BSA.09-27,AB,,2 cones,37.70,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1352,cf. Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.09-27,AB,,prolate spheroid,551.35,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,4,4,13,,,i,BSA.09-27,AB,,cone + half sphere,505.95,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,314,628,0.8,0.8,0.8,c,BSA.09-27,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1448,cf. Komvophoron sp.,Cyanobacterium,Komvophoron,sp.,,1,48,1.5,,,f,BSA.09-27,AB,,cylinder,1.94,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,43,59,6.5,,,c,BSA.09-27,AB,,sphere,77.95,,,,,,,,,
9/13/2022,11:30,E0922B2029,C10A,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,1,21,2,,,f,BSA.09-27,AB,,cylinder,1.57,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,cylinder,201.06,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,61.1,,,i,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,elliptic prism,656.95,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,2,2,35.2,,,i,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,prism on parallelogram,200.72,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,11,11,16.7,,,i,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,prolate spheroid,414.12,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,11.1,,,i,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,499.34,,,,,,,,,
10/17/2022,12:05,E1022B2336,EZ6,55,5,9.09%,0.0683,314.159,1.4343,21,43.81,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,400,804,0.8,0.8,0.8,c,BSA.10-01,ACS,High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,22.2,,,i,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,elliptic prism,541.91,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,11.1,,,i,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,cylinder,286.28,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,15,15,2.7,,,i,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,sphere,9.20,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,1,4,5.6,,,c,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,prolate spheroid,60.75,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,3,3,16.7,,,i,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,prolate spheroid,562.76,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,cone + half sphere,241.99,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1423,Chroococcus sp.,Cyanobacterium,Chroococcus,sp.,,1,2,3.7,,,c,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,sphere,26.52,,,,,,,,,
10/17/2022,13:00,E1022B2337,EZ2,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,415,834,0.8,0.8,0.8,c,BSA.10-02,ACS,High sediment and low detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
