SampleID,Genus,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-05-08-C3A-Regular,Achnanthidium,153.32,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Asterionella,153.32,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Chlorella,1226.56,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Cyclotella,306.64,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Eucapsis,59181.52,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Gymnodinium,153.32,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Monoraphidium,306.64,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Plagioselmis,153.32,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Regular,Skeletonema,153.32,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Regular
2019-05-08-C3A-Surface,Asterionella,306.65,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Chlorella,1533.25,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Chroococcus,306.65,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Cyclotella,613.3,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Eucapsis,126339.8,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Hannaea,306.65,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Navicula,306.65,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C3A-Surface,Staurosirella,1533.25,,5/8/2019,Spring,May,C3A,Northern Interior Delta,NID,Surface
2019-05-08-C9-Regular,Chlorella,968.36,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Regular
2019-05-08-C9-Regular,Eucapsis,97320.18,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Regular
2019-05-08-C9-Regular,Navicula,242.09,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Regular
2019-05-08-C9-Surface,Chlorella,2453.2,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Surface
2019-05-08-C9-Surface,Eucapsis,166817.6,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Surface
2019-05-08-C9-Surface,Monoraphidium,306.65,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Surface
2019-05-08-C9-Surface,Staurosirella,306.65,,5/8/2019,Spring,May,C9,Southern Interior Delta,SID,Surface
2019-05-09-D22-Regular,Chlorella,985.65,,5/9/2019,Spring,May,D22,Confluence,CON,Regular
2019-05-09-D22-Regular,Cyclotella,328.55,,5/9/2019,Spring,May,D22,Confluence,CON,Regular
2019-05-09-D22-Regular,Eucapsis,131748.55,,5/9/2019,Spring,May,D22,Confluence,CON,Regular
2019-05-09-D22-Regular,Monoraphidium,657.1,,5/9/2019,Spring,May,D22,Confluence,CON,Regular
2019-05-09-D22-Regular,Skeletonema,328.55,,5/9/2019,Spring,May,D22,Confluence,CON,Regular
2019-05-09-D22-Surface,Chlorella,1502.44,,5/9/2019,Spring,May,D22,Confluence,CON,Surface
2019-05-09-D22-Surface,Cyclotella,751.22,,5/9/2019,Spring,May,D22,Confluence,CON,Surface
2019-05-09-D22-Surface,Eucapsis,316263.62,,5/9/2019,Spring,May,D22,Confluence,CON,Surface
2019-05-09-D4-Regular,Aulacoseira,1533.24,,5/9/2019,Spring,May,D4,Confluence,CON,Regular
2019-05-09-D4-Regular,Chlorella,2044.32,,5/9/2019,Spring,May,D4,Confluence,CON,Regular
2019-05-09-D4-Regular,Cyclotella,511.08,,5/9/2019,Spring,May,D4,Confluence,CON,Regular
2019-05-09-D4-Regular,Eucapsis,203409.84,,5/9/2019,Spring,May,D4,Confluence,CON,Regular
2019-05-09-D4-Surface,Chlorella,574.96,,5/9/2019,Spring,May,D4,Confluence,CON,Surface
2019-05-09-D4-Surface,Chrysochromulina,574.96,,5/9/2019,Spring,May,D4,Confluence,CON,Surface
2019-05-09-D4-Surface,Cyclotella,574.96,,5/9/2019,Spring,May,D4,Confluence,CON,Surface
2019-05-09-D4-Surface,Eucapsis,250682.56,,5/9/2019,Spring,May,D4,Confluence,CON,Surface
2019-05-09-D4-Surface,Skeletonema,574.96,,5/9/2019,Spring,May,D4,Confluence,CON,Surface
2019-05-09-NZ068-Regular,Chlorella,657.08,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Cyclotella,492.81,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Eucapsis,65379.46,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Nitzschia,328.54,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Plagioselmis,164.27,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Surface,Asterionella,176.91,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Chlorella,2476.74,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Chroococcus,176.91,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Cyclotella,353.82,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Diatoma,176.91,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Eucapsis,68287.26,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Monoraphidium,176.91,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Skeletonema,176.91,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-10-D12-Regular,Chlorella,242.09,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Regular,Cyclotella,484.18,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Regular,Eucapsis,99983.17,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Surface,Chlorella,2704.38,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D12-Surface,Eucapsis,271339.46,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D12-Surface,Plagioselmis,450.73,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D19-Regular,Chlorella,2759.85,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Regular,Desmodesmus,306.65,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Regular,Eucapsis,119286.85,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Regular,Skeletonema,306.65,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Surface,Chlamydomonas,250.41,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Chlorella,2504.1,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Eucapsis,112934.91,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Monoraphidium,250.41,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Plagioselmis,250.41,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D28A-Regular,Chlorella,5736.64,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Eucapsis,80722.72,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Melosira,409.76,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Plagioselmis,409.76,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Surface,Chlorella,4068.93,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-10-D28A-Surface,Chroococcus,353.82,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-10-D28A-Surface,Cyclotella,353.82,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-10-D28A-Surface,Eucapsis,68110.35,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-13-D16-Regular,Chlorella,9916.06,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Eucapsis,181644.19,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Fragilaria,901.46,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Plagioselmis,450.73,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Skeletonema,450.73,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Surface,Aulacoseira,557.52,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Chlorella,2787.6,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Eucapsis,56030.76,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Ochromonas,139.38,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D26-Regular,Chlorella,1912.12,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Regular,Eucapsis,53129.62,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Regular,Nitzschia,136.58,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Regular,Sphaerocystis,136.58,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Surface,Chlorella,1149.9,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Chroococcus,191.65,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Cyclotella,191.65,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Eucapsis,78384.85,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Plagioselmis,191.65,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-MD10A-Regular,Chlorella,2491.45,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Chrysochromulina,191.65,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Cryptomonas,383.3,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Eucapsis,78384.85,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Monoraphidium,191.65,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Plagioselmis,574.95,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Surface,Chlorella,8563.87,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Eucapsis,190658.79,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Nitzschia,450.73,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Skeletonema,450.73,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-P8-Regular,Chlorella,1802.92,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Cyclotella,901.46,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Drepanochloris,2253.65,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Eucapsis,175333.97,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Nitzschia,450.73,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Plagioselmis,450.73,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Skeletonema,901.46,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Surface,Chlorella,4507.3,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-13-P8-Surface,Eucapsis,243844.93,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-13-P8-Surface,Kephyrion,450.73,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-14-D10-Regular,Chlorella,657.1,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Cyclotella,985.65,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Eucapsis,132405.65,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Nitzschia,657.1,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Scenedesmus,328.55,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Surface,Chlorella,6439,,5/14/2019,Spring,May,D10,Confluence,CON,Surface
2019-05-14-D10-Surface,Eucapsis,516407.8,,5/14/2019,Spring,May,D10,Confluence,CON,Surface
2019-05-14-D10-Surface,Monoraphidium,1287.8,,5/14/2019,Spring,May,D10,Confluence,CON,Surface
2019-05-14-D6-Regular,Chlorella,12878,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Regular
2019-05-14-D6-Regular,Eucapsis,518983.4,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Regular
2019-05-14-D6-Surface,Chlorella,3756.1,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D6-Surface,Eucapsis,330536.8,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D6-Surface,Plagioselmis,1502.44,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D8-Regular,Chlamydomonas,353.82,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Chlorella,353.82,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Cyclotella,707.64,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Eucapsis,145420.02,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Monoraphidium,353.82,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Snowella,353.82,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Surface,Chlorella,3380.49,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-D8-Surface,Eucapsis,475522.26,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-D8-Surface,Plagioselmis,1126.83,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-EZ2-Regular,Chlorella,2299.84,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Chrysochromulina,574.96,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Cryptomonas,574.96,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Cyclotella,1149.92,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Eucapsis,242633.12,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Surface,Chlorella,3605.84,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ2-Surface,Eucapsis,906868.76,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Regular,Chlorella,21635.04,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ6-Regular,Eucapsis,755423.48,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ6-Regular,Monoraphidium,1802.92,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ6-Surface,Chlorella,6009.72,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Cyclotella,1502.43,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Eucapsis,682103.22,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Nitzschia,1502.43,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Skeletonema,1502.43,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-15-D7-Regular,Aneumastus,919.94,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Chlorella,919.94,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Cyclotella,1839.88,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Eucapsis,455370.3,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Monoraphidium,919.94,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Nitzschia,919.94,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Snowella,919.94,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Surface,Chlorella,901.46,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-D7-Surface,Eucapsis,577835.86,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-D7-Surface,Monoraphidium,901.46,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-D7-Surface,Skeletonema,901.46,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZ032-Regular,Chlorella,2759.82,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Cyclotella,919.94,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Eucapsis,467329.52,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Nitzschia,1839.88,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Thalassiosira,1839.88,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Surface,Chlorella,5110.76,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZ032-Surface,Eucapsis,1086036.5,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Regular,Cyclotella,1839.88,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Eucapsis,861063.84,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Monoraphidium,1839.88,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Navicula,1839.88,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Nitzschia,1839.88,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Surface,Chlorella,3679.76,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Surface,Cymbella,1839.88,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Surface,Eucapsis,1050571.48,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-16-D41-Regular,Chlorella,1502.45,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Cyclotella,600.98,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Eucapsis,136121.97,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Surface,Chlorella,707.64,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Chrysosaccus,353.82,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Cyclotella,353.82,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Eucapsis,145420.02,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Regular,Chrysochromulina,574.96,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Cyclotella,1149.92,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Eucapsis,241483.2,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Surface,Cyclotella,1314.2,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Surface,Eucapsis,278610.4,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Regular,Cyclotella,418.15,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Regular,Eucapsis,170605.2,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Surface,Chlorella,1802.92,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Surface,Eucapsis,402051.16,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Cyclotella,751.22,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Eucapsis,348566.08,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Regular,Chlorella,919.94,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Eucapsis,183068.06,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Plagioselmis,459.97,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Surface,Chlorella,751.22,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Cyclotella,1502.44,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Eucapsis,323775.82,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Monoraphidium,751.22,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Skeletonema,751.22,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-06-06-C10A-Regular,Chlamydomonas,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Chlorella,2718.04,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cryptomonas,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cyclotella,836.32,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Desmodesmus,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Drepanochloris,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Eucapsis,81332.12,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Geissleria,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Gomphonema,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Melosira,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Monoraphidium,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Pseudanabaena,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Skeletonema,209.08,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Surface,Chlorella,563.41,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Eucapsis,234378.56,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Monoraphidium,563.41,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Navicula,563.41,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Nitzschia,563.41,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Pseudanabaena,563.41,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C3A-Regular,Achnanthidium,176.91,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Chlorella,1415.28,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Encyonema,176.91,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Eucapsis,70764,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Navicula,176.91,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Nitzschia,353.82,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
