SampleID,AlgalType,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-05-09-NZ068-Regular,Cyanobacterium,24187.1148,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Green Alga,7549.8492,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Regular,Pennate Diatom,41146.3496,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Regular
2019-05-09-NZ068-Surface,Centric Diatom,52069.9203,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Cyanobacterium,26363.1282,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Green Alga,17029.3566,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-09-NZ068-Surface,Pennate Diatom,558129.8208,,5/9/2019,Spring,May,NZ068,Northern Interior Delta,NID,Surface
2019-05-10-D12-Regular,Centric Diatom,56048.6768,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Regular,Cyanobacterium,36647.5842,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Regular,Green Alga,869.1031,,5/10/2019,Spring,May,D12,Confluence,CON,Regular
2019-05-10-D12-Surface,Cryptophyte,31082.3408,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D12-Surface,Cyanobacterium,100765.1988,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D12-Surface,Green Alga,9708.7242,,5/10/2019,Spring,May,D12,Confluence,CON,Surface
2019-05-10-D19-Regular,Centric Diatom,13974.0405,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Regular,Cyanobacterium,43550.433,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Regular,Green Alga,57920.052,,5/10/2019,Spring,May,D19,Central Delta,CED,Regular
2019-05-10-D19-Surface,Cryptophyte,58260.3906,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Cyanobacterium,43090.5528,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D19-Surface,Green Alga,36942.9873,,5/10/2019,Spring,May,D19,Central Delta,CED,Surface
2019-05-10-D28A-Regular,Centric Diatom,3469548.555,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Cryptophyte,100587.8848,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Cyanobacterium,29281.4496,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Regular,Green Alga,20594.5376,,5/10/2019,Spring,May,D28A,Central Delta,CED,Regular
2019-05-10-D28A-Surface,Centric Diatom,32243.6166,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-10-D28A-Surface,Cyanobacterium,27442.2792,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-10-D28A-Surface,Green Alga,19734.3105,,5/10/2019,Spring,May,D28A,Central Delta,CED,Surface
2019-05-13-D16-Regular,Centric Diatom,15541.1704,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Cryptophyte,193971.6555,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Cyanobacterium,66852.2736,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Green Alga,35598.6554,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Regular,Pennate Diatom,201241.9304,,5/13/2019,Spring,May,D16,Central Delta,CED,Regular
2019-05-13-D16-Surface,Centric Diatom,136899.036,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Chrysophyte,27774.2526,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Cyanobacterium,20848.4604,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D16-Surface,Green Alga,17757.012,,5/13/2019,Spring,May,D16,Central Delta,CED,Surface
2019-05-13-D26-Regular,Cyanobacterium,19274.1696,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Regular,Green Alga,10486.6124,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Regular,Pennate Diatom,14272.61,,5/13/2019,Spring,May,D26,Central Delta,CED,Regular
2019-05-13-D26-Surface,Centric Diatom,11784.5585,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Cryptophyte,91873.177,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Cyanobacterium,32967.633,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-D26-Surface,Green Alga,5577.015,,5/13/2019,Spring,May,D26,Central Delta,CED,Surface
2019-05-13-MD10A-Regular,Cryptophyte,434073.8345,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Cyanobacterium,28460.025,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Green Alga,16104.3495,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Regular,Haptophyte,2202.0585,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Regular
2019-05-13-MD10A-Surface,Centric Diatom,55430.7754,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Cyanobacterium,71395.632,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Green Alga,30744.2933,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-MD10A-Surface,Pennate Diatom,141921.3551,,5/13/2019,Spring,May,MD10A,Southern Interior Delta,SID,Surface
2019-05-13-P8-Regular,Centric Diatom,187674.9574,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Cryptophyte,444708.2472,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Cyanobacterium,64093.806,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Green Alga,23217.1023,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Regular,Pennate Diatom,69110.4309,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Regular
2019-05-13-P8-Surface,Chrysophyte,24438.5806,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-13-P8-Surface,Cyanobacterium,91029.4308,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-13-P8-Surface,Green Alga,21860.405,,5/13/2019,Spring,May,P8,Southern Interior Delta,SID,Surface
2019-05-14-D10-Regular,Centric Diatom,119027.094,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Cyanobacterium,48730.536,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Green Alga,13950.233,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Regular,Pennate Diatom,89056.763,,5/14/2019,Spring,May,D10,Confluence,CON,Regular
2019-05-14-D10-Surface,Cyanobacterium,191933.712,,5/14/2019,Spring,May,D10,Confluence,CON,Surface
2019-05-14-D10-Surface,Green Alga,32568.462,,5/14/2019,Spring,May,D10,Confluence,CON,Surface
2019-05-14-D6-Regular,Cyanobacterium,187761.24,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Regular
2019-05-14-D6-Regular,Green Alga,46232.02,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Regular
2019-05-14-D6-Surface,Cryptophyte,1198451.315,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D6-Surface,Cyanobacterium,124131.5928,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D6-Surface,Green Alga,15738.059,,5/14/2019,Spring,May,D6,San Pablo Bay,SPB,Surface
2019-05-14-D8-Regular,Centric Diatom,98623.7868,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Cyanobacterium,53816.022,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Regular,Green Alga,155482.6608,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Regular
2019-05-14-D8-Surface,Cryptophyte,77706.1968,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-D8-Surface,Cyanobacterium,181329.4836,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-D8-Surface,Green Alga,14164.2531,,5/14/2019,Spring,May,D8,Grizzly.Suisun Bay,GSB,Surface
2019-05-14-EZ2-Regular,Centric Diatom,437429.568,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Cryptophyte,434830.7488,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Cyanobacterium,88900.3152,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Green Alga,16650.8416,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Regular,Haptophyte,15247.9392,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ2-Surface,Cyanobacterium,339453.7776,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ2-Surface,Green Alga,20120.5872,,5/14/2019,Spring,May,EZ2,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Regular,Cyanobacterium,278442.9648,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ6-Regular,Green Alga,127087.8308,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Regular
2019-05-14-EZ6-Surface,Centric Diatom,187518.2883,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Cyanobacterium,250425.0324,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Green Alga,43510.3728,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-14-EZ6-Surface,Pennate Diatom,76563.8328,,5/14/2019,Spring,May,EZ6,Low Salinity Zone,LSZ,Surface
2019-05-15-D7-Regular,Centric Diatom,3421422.449,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Cyanobacterium,166251.5568,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Green Alga,40569.354,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Regular,Pennate Diatom,7564280.245,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-D7-Surface,Centric Diatom,80446.2904,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-D7-Surface,Cyanobacterium,224247.1896,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-D7-Surface,Green Alga,10655.2572,,5/15/2019,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZ032-Regular,Centric Diatom,736485.5652,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Cyanobacterium,169894.5192,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Green Alga,31710.3318,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Regular,Pennate Diatom,77606.1384,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZ032-Surface,Cyanobacterium,399712.5396,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZ032-Surface,Green Alga,58722.6324,,5/15/2019,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Regular,Centric Diatom,332797.4944,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Cyanobacterium,319587.156,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Green Alga,19484.3292,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Regular,Pennate Diatom,836906.2156,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-05-15-NZS42-Surface,Cyanobacterium,387809.9064,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Surface,Green Alga,26641.4624,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Surface,Pennate Diatom,409207.7108,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-16-D41-Regular,Centric Diatom,41443.5808,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Cyanobacterium,50951.0844,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Green Alga,6295.2655,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Surface,Centric Diatom,85953.4926,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Chrysophyte,42992.6682,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Cyanobacterium,53242.8336,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Green Alga,8130.7836,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Regular,Centric Diatom,682017.552,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Cyanobacterium,90349.2144,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Haptophyte,6606.2904,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Surface,Centric Diatom,644339.118,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Surface,Cyanobacterium,102547.026,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Regular,Centric Diatom,4258598.497,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Regular,Cyanobacterium,62095.275,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Surface,Cyanobacterium,147659.148,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Surface,Green Alga,6472.4828,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Centric Diatom,119541.6386,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Cyanobacterium,129810.816,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Regular,Cryptophyte,73195.0261,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Cyanobacterium,66980.8314,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Green Alga,6660.3656,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Surface,Centric Diatom,342706.564,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Cyanobacterium,122779.3968,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Green Alga,22371.3316,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-06-06-C10A-Regular,Centric Diatom,2599911.891,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cryptophyte,88723.098,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cyanobacterium,91535.224,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Green Alga,275151.3708,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Pennate Diatom,207210.8248,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Surface,Cyanobacterium,105740.7888,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Green Alga,10625.9126,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Pennate Diatom,176307.8913,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C3A-Regular,Chrysophyte,5832.7227,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Cyanobacterium,26589.573,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Green Alga,10246.6272,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Pennate Diatom,582877.7607,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Surface,Cyanobacterium,36419.6304,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Green Alga,8090.7471,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Pennate Diatom,21662.9691,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C9-Regular,Cyanobacterium,24092.7048,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Green Alga,11719.7808,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Pennate Diatom,60676.39,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Surface,Centric Diatom,90953.9202,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Chrysophyte,44515.3857,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Cyanobacterium,40746.7152,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Green Alga,1797.9438,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-07-D12-Regular,Centric Diatom,71724.6649,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Cyanobacterium,68474.9016,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Green Alga,24271.8105,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Haptophyte,11953.3596,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Surface,Cryptophyte,90097.5707,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Cyanobacterium,58955.7456,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Green Alga,24208.0645,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D19-Regular,Centric Diatom,100599.7165,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cryptophyte,22201.672,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cyanobacterium,53546.724,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Green Alga,17536.6165,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Pennate Diatom,132878.4235,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Surface,Cyanobacterium,40848.3816,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Green Alga,23933.3913,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Pennate Diatom,127387.1976,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D28A-Regular,Cyanobacterium,30992.8824,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Regular,Green Alga,16181.566,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Surface,Cyanobacterium,27528.606,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Green Alga,12208.105,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Pennate Diatom,230539.618,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-10-D16-Regular,Cyanobacterium,47056.212,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Regular,Green Alga,16181.207,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Surface,Centric Diatom,28371.453,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Cryptophyte,107763.9435,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Cyanobacterium,37050.6636,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Green Alga,30307.1223,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D26-Regular,Centric Diatom,3873198.909,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Cyanobacterium,45866.7936,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Green Alga,8630.0728,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Pennate Diatom,11118.13,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Surface,Centric Diatom,52635.3934,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Cyanobacterium,24364.5264,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Green Alga,7556.42,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Pennate Diatom,14836.8664,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-MD10A-Regular,Centric Diatom,153203.4768,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cryptophyte,85722.7452,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cyanobacterium,34676.3844,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Green Alga,66271.0368,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Surface,Centric Diatom,98284.896,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cyanobacterium,67892.816,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Green Alga,83053.4415,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Pennate Diatom,502966.3875,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-P8-Regular,Cryptophyte,1356742.26,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Cyanobacterium,43219.251,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Green Alga,37503.295,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Pennate Diatom,18463.3965,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Surface,Centric Diatom,68458.6786,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Cyanobacterium,55980.9144,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Green Alga,14956.7902,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-11-D10-Regular,Centric Diatom,192275.9622,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cryptophyte,414289.1142,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cyanobacterium,36613.7712,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Green Alga,57353.3976,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Haptophyte,3881.6526,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Pennate Diatom,130989.804,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Surface,Centric Diatom,48799.4853,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Cyanobacterium,87761.799,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Green Alga,105510.4116,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D22-Regular,Centric Diatom,74783.951,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Cyanobacterium,51653.8872,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Green Alga,27663.6765,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Pennate Diatom,1720744.532,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Surface,Centric Diatom,34155.6632,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D22-Surface,Cyanobacterium,15801.7968,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D4-Regular,Centric Diatom,124543.4485,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cryptophyte,25084.7925,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cyanobacterium,48198.285,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Green Alga,33485.816,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
