SampleID,Genus,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-05-15-NZS42-Surface,Cymbella,409207.7108,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-15-NZS42-Surface,Eucapsis,387809.9064,,5/15/2019,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-05-16-D41-Regular,Chlorella,6295.2655,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Cyclotella,41443.5808,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Regular,Eucapsis,50951.0844,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Regular
2019-05-16-D41-Surface,Chlorella,8130.7836,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Chrysosaccus,42992.6682,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Cyclotella,85953.4926,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41-Surface,Eucapsis,53242.8336,,5/16/2019,Spring,May,D41,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Regular,Chrysochromulina,6606.2904,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Cyclotella,682017.552,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Regular,Eucapsis,90349.2144,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Regular
2019-05-16-D41A-Surface,Cyclotella,644339.118,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-D41A-Surface,Eucapsis,102547.026,,5/16/2019,Spring,May,D41A,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Regular,Cyclotella,4258598.497,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Regular,Eucapsis,62095.275,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Regular
2019-05-16-NZ002-Surface,Chlorella,6472.4828,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ002-Surface,Eucapsis,147659.148,,5/16/2019,Spring,May,NZ002,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Cyclotella,119541.6386,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ004-Surface,Eucapsis,129810.816,,5/16/2019,Spring,May,NZ004,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Regular,Chlorella,6660.3656,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Eucapsis,66980.8314,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Regular,Plagioselmis,73195.0261,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Regular
2019-05-16-NZ325-Surface,Chlorella,2696.8798,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Cyclotella,239083.2772,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Eucapsis,122779.3968,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Monoraphidium,19674.4518,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-05-16-NZ325-Surface,Skeletonema,103623.2868,,5/16/2019,Spring,May,NZ325,San Pablo Bay,SPB,Surface
2019-06-06-C10A-Regular,Chlamydomonas,203512.1996,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Chlorella,46641.5664,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cryptomonas,88723.098,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Cyclotella,303349.9904,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Desmodesmus,22313.0176,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Drepanochloris,1043.3092,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Eucapsis,29881.7136,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Geissleria,69410.3784,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Gomphonema,137800.4464,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Melosira,2275655.991,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Monoraphidium,1641.278,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Pseudanabaena,61653.5104,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Regular,Skeletonema,20905.9092,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Regular
2019-06-06-C10A-Surface,Chlorella,4079.0884,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Eucapsis,84781.9368,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Monoraphidium,6546.8242,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Navicula,93390.8416,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Nitzschia,82917.0497,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C10A-Surface,Pseudanabaena,20958.852,,6/6/2019,Summer,Jun,C10A,Southern Interior Delta,SID,Surface
2019-06-06-C3A-Regular,Achnanthidium,10129.8666,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Chlorella,10246.6272,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Encyonema,65339.9394,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Eucapsis,26589.573,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Navicula,117461.1636,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Nitzschia,19141.662,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Pseudokephyrion,5832.7227,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Staurosira,370805.1291,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Surface,Chlorella,8090.7471,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Eucapsis,36419.6304,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Nitzschia,21662.9691,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C9-Regular,Chlorella,11719.7808,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Cocconeis,60676.39,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Eucapsis,24092.7048,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Surface,Chlorella,1797.9438,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Cyclotella,90953.9202,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Eucapsis,40746.7152,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Ochromonas,44515.3857,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-07-D12-Regular,Chlorella,24271.8105,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Chrysochromulina,11953.3596,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Cyclotella,71724.6649,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Eucapsis,68474.9016,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Surface,Chlorella,20959.038,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Eucapsis,58955.7456,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Monoraphidium,3249.0265,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Plagioselmis,90097.5707,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D19-Regular,Chlorella,17536.6165,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cocconeis,132878.4235,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cyclotella,100599.7165,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Eucapsis,53546.724,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Plagioselmis,22201.672,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Surface,Chlamydomonas,15457.6526,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Chlorella,8475.7387,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Chroococcus,9246.2604,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Cocconeis,127387.1976,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Eucapsis,31602.1212,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D28A-Regular,Chlorella,16181.566,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Regular,Eucapsis,30992.8824,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Surface,Chlorella,12208.105,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Cocconeis,164673.346,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Eucapsis,27528.606,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Gomphonema,65866.272,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-10-D16-Regular,Chlorella,16181.207,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Regular,Eucapsis,47056.212,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Surface,Chlamydomonas,12760.8936,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Chlorella,17546.2287,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Cyclotella,28371.453,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Eucapsis,37050.6636,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Plagioselmis,107763.9435,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D26-Regular,Chlorella,8630.0728,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Eucapsis,45866.7936,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Nitzschia,11118.13,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Thalassiosira,3873198.909,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Surface,Achnanthidium,14836.8664,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Chlorella,7556.42,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Cyclotella,39564.4295,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Eucapsis,24364.5264,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Skeletonema,13070.9639,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-MD10A-Regular,Chlorella,56885.553,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Chroococcus,4953.7692,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cryptomonas,85722.7452,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cyclotella,153203.4768,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Drepanochloris,607.1472,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Eucapsis,29722.6152,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Monoraphidium,4781.2842,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Scenedesmus,3997.0524,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Surface,Chlorella,57506.709,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Chroococcus,18492.808,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cocconeis,502966.3875,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cyclotella,98284.896,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Desmodesmus,10530.9845,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Eucapsis,44738.172,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Monoraphidium,15015.748,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Synechococcus,4661.836,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-P8-Regular,Chlorella,31082.044,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Cryptomonas,1356742.26,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Eucapsis,43219.251,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Monoraphidium,6421.251,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Staurosirella,18463.3965,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Surface,Chlorella,11016.6413,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Cyclotella,68458.6786,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Drepanochloris,848.8786,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Eucapsis,55980.9144,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Monoraphidium,3091.2703,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-11-D10-Regular,Chlorella,57353.3976,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Chrysochromulina,3881.6526,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cryptomonas,150441.5088,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cyclotella,180631.0044,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Eucapsis,36613.7712,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Nitzschia,115603.7406,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Plagioselmis,263847.6054,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Skeletonema,11644.9578,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Staurosirella,15386.0634,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Surface,Chlorella,35521.7568,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Eucapsis,87761.799,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Monoraphidium,69988.6548,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Skeletonema,48799.4853,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D22-Regular,Achnanthidium,28422.4087,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Chlorella,25503.919,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Cyclotella,74783.951,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Eucapsis,51653.8872,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Monoraphidium,2159.7575,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Ulnaria,1692322.123,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Surface,Cyclotella,34155.6632,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D22-Surface,Eucapsis,15801.7968,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D4-Regular,Chlorella,33485.816,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cyclotella,91691.734,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Eucapsis,48198.285,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Nitzschia,34717.8785,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Plagioselmis,25084.7925,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Skeletonema,32851.7145,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Surface,Chlorella,7191.6316,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Cyclotella,124646.6009,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Eucapsis,76984.5132,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Monoraphidium,9044.6286,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Planothidium,67644.4067,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D8-Regular,Aulacoseira,76785.9523,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Chlorella,37771.3416,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Cryptomonas,251745.0903,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Drepanochloris,6032.2966,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Eucapsis,56251.3536,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Fragilaria,104599.8728,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Nitzschia,32813.2896,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Plagioselmis,126723.3018,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Synedra,211261.8445,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Thalassiosira,368931.6542,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Surface,Chlorella,23489.2368,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Cylindrotheca,33114.5768,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Eucapsis,49370.328,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Synechococcus,2446.3696,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-EZ2-Regular,Chlamydomonas,82889.247,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Chlorella,35598.6554,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Cyclotella,62164.6816,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Eucapsis,127863.0864,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Plagioselmis,741847.4924,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Surface,Chlorella,39553.9738,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cryptomonas,534714.837,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cyclotella,151404.8792,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Eucapsis,152887.2768,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Monoraphidium,14803.9436,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Pseudanabaena,23858.5884,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Regular,Chlorella,21574.8948,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Eucapsis,155771.9424,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Monoraphidium,9835.9084,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Skeletonema,79698.9034,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Surface,Chlorella,15738.059,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Eucapsis,113584.464,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Plagioselmis,448283.0228,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-NZ068-Regular,Chlorella,10498.116,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Cyclotella,8146.8627,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Desmodesmus,24881.6172,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Eucapsis,39546.5112,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Synechococcus,3885.3852,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Thalassiosira,136007.4219,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Surface,Achnanthidium,8733.4905,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Chlorella,4703.091,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Cyclotella,23530.787,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Eucapsis,30081.384,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Fragilaria,144400.609,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Kephyrion,15713.3835,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Monoraphidium,1577.2795,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Nitzschia,36206.518,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-12-D6-Regular,Chlorella,19053.207,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Eucapsis,50822.7048,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Skeletonema,16123.5774,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Surface,Chlorella,27266.118,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D6-Surface,Eucapsis,74515.464,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D6-Surface,Monoraphidium,10722.4584,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D7-Regular,Chlorella,30888.9225,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Cyclotella,201524.567,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Eucapsis,106869.303,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Monoraphidium,12440.487,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Scenedesmus,9892.947,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
