SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,AlgalType,Units.per.mL,BV.um3.per.mL
2019-05-15-D7-Regular,2019-05-15,Spring,May,D7,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1839.88,7564280.2452
2019-05-15-D7-Surface,2019-05-15,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,901.46,80446.2904
2019-05-15-D7-Surface,2019-05-15,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,577835.86,224247.1896
2019-05-15-D7-Surface,2019-05-15,Spring,May,D7,Grizzly.Suisun Bay,GSB,Surface,Green Alga,1802.92,10655.2572
2019-05-15-NZ032-Regular,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,2759.82,736485.5652
2019-05-15-NZ032-Regular,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,467329.52,169894.5192
2019-05-15-NZ032-Regular,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,2759.82,31710.3318
2019-05-15-NZ032-Regular,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1839.88,77606.13840000001
2019-05-15-NZ032-Surface,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1086036.5,399712.53959999996
2019-05-15-NZ032-Surface,2019-05-15,Spring,May,NZ032,Grizzly.Suisun Bay,GSB,Surface,Green Alga,5110.76,58722.6324
2019-05-15-NZS42-Regular,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,1839.88,332797.4944
2019-05-15-NZS42-Regular,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,861063.8400000001,319587.156
2019-05-15-NZS42-Regular,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular,Green Alga,1839.88,19484.3292
2019-05-15-NZS42-Regular,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,3679.76,836906.2156000001
2019-05-15-NZS42-Surface,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1050571.48,387809.90640000004
2019-05-15-NZS42-Surface,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface,Green Alga,3679.76,26641.462400000004
2019-05-15-NZS42-Surface,2019-05-15,Spring,May,NZS42,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,1839.88,409207.7108
2019-05-16-D41-Regular,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Regular,Centric Diatom,600.98,41443.580799999996
2019-05-16-D41-Regular,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,136121.97,50951.0844
2019-05-16-D41-Regular,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Regular,Green Alga,1502.45,6295.265500000001
2019-05-16-D41-Surface,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Surface,Centric Diatom,353.82,85953.4926
2019-05-16-D41-Surface,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Surface,Chrysophyte,353.82,42992.6682
2019-05-16-D41-Surface,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Surface,Cyanobacterium,145420.02,53242.8336
2019-05-16-D41-Surface,2019-05-16,Spring,May,D41,San Pablo Bay,SPB,Surface,Green Alga,707.64,8130.7836
2019-05-16-D41A-Regular,2019-05-16,Spring,May,D41A,San Pablo Bay,SPB,Regular,Centric Diatom,1149.92,682017.552
2019-05-16-D41A-Regular,2019-05-16,Spring,May,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,241483.2,90349.2144
2019-05-16-D41A-Regular,2019-05-16,Spring,May,D41A,San Pablo Bay,SPB,Regular,Haptophyte,574.96,6606.290400000001
2019-05-16-D41A-Surface,2019-05-16,Spring,May,D41A,San Pablo Bay,SPB,Surface,Centric Diatom,1314.2,644339.118
2019-05-16-D41A-Surface,2019-05-16,Spring,May,D41A,San Pablo Bay,SPB,Surface,Cyanobacterium,278610.4,102547.026
2019-05-16-NZ002-Regular,2019-05-16,Spring,May,NZ002,San Pablo Bay,SPB,Regular,Centric Diatom,418.15,4258598.4969999995
2019-05-16-NZ002-Regular,2019-05-16,Spring,May,NZ002,San Pablo Bay,SPB,Regular,Cyanobacterium,170605.19999999998,62095.274999999994
2019-05-16-NZ002-Surface,2019-05-16,Spring,May,NZ002,San Pablo Bay,SPB,Surface,Cyanobacterium,402051.16000000003,147659.148
2019-05-16-NZ002-Surface,2019-05-16,Spring,May,NZ002,San Pablo Bay,SPB,Surface,Green Alga,1802.92,6472.4828
2019-05-16-NZ004-Surface,2019-05-16,Spring,May,NZ004,San Pablo Bay,SPB,Surface,Centric Diatom,751.22,119541.6386
2019-05-16-NZ004-Surface,2019-05-16,Spring,May,NZ004,San Pablo Bay,SPB,Surface,Cyanobacterium,348566.08,129810.81599999999
2019-05-16-NZ325-Regular,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Regular,Cryptophyte,459.97,73195.0261
2019-05-16-NZ325-Regular,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Regular,Cyanobacterium,183068.06,66980.83140000001
2019-05-16-NZ325-Regular,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Regular,Green Alga,919.94,6660.365600000001
2019-05-16-NZ325-Surface,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Surface,Centric Diatom,2253.66,342706.564
2019-05-16-NZ325-Surface,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Surface,Cyanobacterium,323775.82,122779.3968
2019-05-16-NZ325-Surface,2019-05-16,Spring,May,NZ325,San Pablo Bay,SPB,Surface,Green Alga,1502.44,22371.3316
2019-06-06-C10A-Regular,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Regular,Centric Diatom,1254.48,2599911.8908
2019-06-06-C10A-Regular,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Regular,Cryptophyte,209.08,88723.09800000001
2019-06-06-C10A-Regular,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Regular,Cyanobacterium,81541.20000000001,91535.224
2019-06-06-C10A-Regular,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Regular,Green Alga,3554.36,275151.37080000003
2019-06-06-C10A-Regular,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Regular,Pennate Diatom,418.16,207210.8248
2019-06-06-C10A-Surface,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Surface,Cyanobacterium,234941.97,105740.7888
2019-06-06-C10A-Surface,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Surface,Green Alga,1126.82,10625.9126
2019-06-06-C10A-Surface,2019-06-06,Summer,Jun,C10A,Southern Interior Delta,SID,Surface,Pennate Diatom,1126.82,176307.89129999996
2019-06-06-C3A-Regular,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Regular,Chrysophyte,176.91,5832.722699999999
2019-06-06-C3A-Regular,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,70764,26589.572999999997
2019-06-06-C3A-Regular,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Regular,Green Alga,1415.28,10246.6272
2019-06-06-C3A-Regular,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Regular,Pennate Diatom,2122.92,582877.7607
2019-06-06-C3A-Surface,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,99412.77,36419.6304
2019-06-06-C3A-Surface,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Surface,Green Alga,2253.69,8090.7471000000005
2019-06-06-C3A-Surface,2019-06-06,Summer,Jun,C3A,Northern Interior Delta,NID,Surface,Pennate Diatom,250.41,21662.969100000002
2019-06-06-C9-Regular,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Regular,Cyanobacterium,65314.32,24092.704799999996
2019-06-06-C9-Regular,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Regular,Green Alga,1839.84,11719.780799999999
2019-06-06-C9-Regular,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Regular,Pennate Diatom,153.32,60676.39
2019-06-06-C9-Surface,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Surface,Centric Diatom,500.82,90953.92020000001
2019-06-06-C9-Surface,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Surface,Chrysophyte,250.41,44515.3857
2019-06-06-C9-Surface,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Surface,Cyanobacterium,110180.4,40746.7152
2019-06-06-C9-Surface,2019-06-06,Summer,Jun,C9,Southern Interior Delta,SID,Surface,Green Alga,500.82,1797.9438
2019-06-07-D12-Regular,2019-06-07,Summer,Jun,D12,Confluence,CON,Regular,Centric Diatom,450.73,71724.6649
2019-06-07-D12-Regular,2019-06-07,Summer,Jun,D12,Confluence,CON,Regular,Cyanobacterium,188855.87,68474.9016
2019-06-07-D12-Regular,2019-06-07,Summer,Jun,D12,Confluence,CON,Regular,Green Alga,6760.950000000001,24271.8105
2019-06-07-D12-Regular,2019-06-07,Summer,Jun,D12,Confluence,CON,Regular,Haptophyte,450.73,11953.3596
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Cryptophyte,375.61,90097.57070000001
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Cyanobacterium,160761.08000000002,58955.7456
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Green Alga,4131.71,24208.0645
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Centric Diatom,321.95,100599.71650000001
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Cryptophyte,321.95,22201.672
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Cyanobacterium,145199.44999999998,53546.723999999995
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Green Alga,4185.3499999999995,17536.6165
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Pennate Diatom,321.95,132878.4235
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Cyanobacterium,86495.89,40848.38159999999
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Green Alga,2575.56,23933.391299999996
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Pennate Diatom,214.63,127387.1976
2019-06-07-D28A-Regular,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Regular,Cyanobacterium,85865.97,30992.882399999995
2019-06-07-D28A-Regular,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Regular,Green Alga,4507.4,16181.565999999999
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Cyanobacterium,75318.45,27528.606
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Green Alga,1916.5,12208.105000000001
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Pennate Diatom,766.6,230539.61800000002
2019-06-10-D16-Regular,2019-06-10,Summer,Jun,D16,Central Delta,CED,Regular,Cyanobacterium,129423.9,47056.212
2019-06-10-D16-Regular,2019-06-10,Summer,Jun,D16,Central Delta,CED,Regular,Green Alga,4507.3,16181.206999999999
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Centric Diatom,250.41,28371.452999999998
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Cryptophyte,250.41,107763.94350000001
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Cyanobacterium,99162.36,37050.6636
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Green Alga,3004.9199999999996,30307.122300000003
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Centric Diatom,300.49,3873198.9089
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Cyanobacterium,125304.33,45866.7936
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Green Alga,2403.92,8630.0728
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Pennate Diatom,300.49,11118.130000000001
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Centric Diatom,328.54,52635.3934
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Cyanobacterium,66365.08,24364.5264
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Green Alga,821.35,7556.42
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Pennate Diatom,164.27,14836.866399999999
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Centric Diatom,459.96,153203.4768
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Cryptophyte,229.98,85722.7452
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,82102.86,34676.3844
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Green Alga,13798.8,66271.03679999999
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Centric Diatom,643.9,98284.896
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,123950.74999999999,67892.81599999999
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Green Alga,10946.3,83053.44149999999
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Pennate Diatom,321.95,502966.38749999995
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Cryptophyte,613.3,1356742.2599999998
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Cyanobacterium,118366.9,43219.251
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Green Alga,4906.4,37503.295
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Pennate Diatom,306.65,18463.3965
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Centric Diatom,751.22,68458.6786
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Cyanobacterium,150995.22,55980.9144
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Green Alga,3380.49,14956.790200000001
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Centric Diatom,2044.32,192275.9622
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Cryptophyte,1022.16,414289.1142
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Cyanobacterium,99405.06,36613.771199999996
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Green Alga,7921.74,57353.3976
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Haptophyte,255.54,3881.6526
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Pennate Diatom,766.62,130989.804
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Centric Diatom,613.29,48799.48529999999
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Cyanobacterium,239183.09999999998,87761.79899999998
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Green Alga,6132.9,105510.41159999999
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Centric Diatom,751.22,74783.951
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Cyanobacterium,143483.02000000002,51653.8872
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Green Alga,5634.15,27663.676499999998
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Pennate Diatom,751.22,1720744.532
2019-06-11-D22-Surface,2019-06-11,Summer,Jun,D22,Confluence,CON,Surface,Centric Diatom,214.64,34155.663199999995
2019-06-11-D22-Surface,2019-06-11,Summer,Jun,D22,Confluence,CON,Surface,Cyanobacterium,43249.96,15801.796799999996
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Centric Diatom,1642.75,124543.4485
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Cryptophyte,328.55,25084.7925
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Cyanobacterium,130434.35,48198.284999999996
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Green Alga,5256.8,33485.816
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Pennate Diatom,328.55,34717.8785
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Centric Diatom,500.81,124646.60089999999
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Cyanobacterium,210841.01,76984.5132
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Green Alga,3004.86,16236.2602
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Pennate Diatom,500.81,67644.40669999999
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,751.22,445717.60650000005
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Cryptophyte,751.22,378468.3921
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,155126.93,56251.3536
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Green Alga,9765.859999999999,43803.6382
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1502.44,348675.00690000004
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,135606.56,51816.69760000001
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,2044.3200000000002,23489.236800000002
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,340.72,33114.5768
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Centric Diatom,901.46,62164.681599999996
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Cryptophyte,901.46,741847.4924000001
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,351569.4,127863.08640000001
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,10817.52,118487.90239999999
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Centric Diatom,2003.24,151404.8792
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Cryptophyte,1001.62,534714.837
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,416673.92,176745.8652
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Green Alga,12019.44,54357.91739999999
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Centric Diatom,1001.62,79698.9034
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,428693.36,155771.94239999997
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,7011.34,31410.8032
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Cryptophyte,751.22,448283.02280000004
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,300488,113584.46399999999
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Green Alga,3756.1000000000004,15738.059000000003
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Centric Diatom,541.14,144154.28459999998
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,108498.56999999999,43431.8964
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Green Alga,2435.13,35379.733199999995
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Centric Diatom,191.65,23530.787
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Chrysophyte,191.65,15713.3835
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,80493,30081.384000000002
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Green Alga,766.6,6280.370500000001
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Pennate Diatom,574.95,189340.6175
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Centric Diatom,353.82,16123.5774
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,136220.7,50822.70479999999
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Green Alga,5307.3,19053.207
2019-06-12-D6-Surface,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,202387.68,74515.46399999999
2019-06-12-D6-Surface,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Surface,Green Alga,6132.96,37988.57639999999
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,2122.95,225924.33899999998
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,292967.1,106869.30299999999
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Green Alga,7784.15,53222.356499999994
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,766.62,121992.24059999999
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,296681.94,113413.7628
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Green Alga,13032.54,92914.34400000001
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,766.62,43896.6612
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,2759.82,292292.53620000003
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cryptophyte,919.94,548964.9956
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,528965.5,193077.0072
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,3679.76,17846.836
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cryptophyte,2090.77,705383.9826
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,836308,308221.3134
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Green Alga,2090.77,24022.9473
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,2122.95,373363.2165
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,293674.75,106869.30299999999
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Green Alga,1415.3,5080.927
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Haptophyte,707.65,8130.8985
2019-06-12-NZS42-Surface,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,894181.68,331840.7568
2019-06-12-NZS42-Surface,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface,Green Alga,3679.76,26641.462400000004
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Centric Diatom,657.09,41028.6996
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Cryptophyte,438.06,47485.704000000005
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,90459.39,33787.5678
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Dinoflagellate,219.03,1394178.5172
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Green Alga,657.09,4014.8199
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Centric Diatom,353.82,318420.309
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Chrysophyte,353.82,43442.0196
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Cyanobacterium,144004.74,52351.207200000004
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Centric Diatom,1533.24,945671.7672000001
