"","Year","Month","DateTime","Region","StationCode","Group","Units.per.mL","BV.um3.per.mL"
"5370","2020","Feb",2020-02-13 08:50:00,"Central Delta","D19","Cyanobacteria",50596.92,19452.9825
"5371","2020","Feb",2020-02-13 08:50:00,"Central Delta","D19","Diatoms",1405.47,837642.2322
"5372","2020","Feb",2020-02-13 08:50:00,"Central Delta","D19","Green Algae",255.54,7937.0724
"5373","2020","Feb",2020-02-13 09:30:00,"Central Delta","D28A","Cyanobacteria",191347.52,69713.0532
"5374","2020","Feb",2020-02-13 09:30:00,"Central Delta","D28A","Diatoms",1839.88,449680.4711
"5375","2020","Feb",2020-02-14 07:50:00,"Central Delta","D16","Cryptophytes",97.87,52720.6116
"5376","2020","Feb",2020-02-14 07:50:00,"Central Delta","D16","Cyanobacteria",37777.82,14349.6994
"5377","2020","Feb",2020-02-14 07:50:00,"Central Delta","D16","Diatoms",1370.18,851203.7723
"5378","2020","Feb",2020-02-14 07:50:00,"Central Delta","D16","Green Algae",97.87,12813.1404
"5379","2020","Feb",2020-02-14 08:20:00,"Central Delta","D26","Cyanobacteria",67803.28,24807.8232
"5380","2020","Feb",2020-02-14 08:20:00,"Central Delta","D26","Diatoms",511.08,223612.8324
"5381","2020","Feb",2020-02-14 09:30:00,"Southern Interior Delta","MD10A","Cryptophytes",143.74,72380.277
"5382","2020","Feb",2020-02-14 09:30:00,"Southern Interior Delta","MD10A","Cyanobacteria",28963.61,10517.4558
"5383","2020","Feb",2020-02-14 09:30:00,"Southern Interior Delta","MD10A","Diatoms",71.87,1972649.6689
"5384","2020","Feb",2020-02-14 10:40:00,"Southern Interior Delta","P8","Cryptophytes",155.4,77787.024
"5385","2020","Feb",2020-02-14 10:40:00,"Southern Interior Delta","P8","Cyanobacteria",12183.36,4386.0096
"5386","2020","Feb",2020-02-14 10:40:00,"Southern Interior Delta","P8","Diatoms",155.4,382503.114
"5387","2020","Feb",2020-02-14 10:40:00,"Southern Interior Delta","P8","Green Algae",93.24,19477.2144
"5388","2020","Feb",2020-02-18 11:50:00,"Entrapment Zone","EZ6","Cyanobacteria",109039.71,39254.2956
"5389","2020","Feb",2020-02-18 11:50:00,"Entrapment Zone","EZ6","Diatoms",1623.42,2559654.4311
"5390","2020","Feb",2020-02-18 12:30:00,"Confluence","D4","Cyanobacteria",100709.44,36255.3984
"5391","2020","Feb",2020-02-18 12:30:00,"Confluence","D4","Diatoms",242.09,427192.014
"5392","2020","Feb",2020-02-18 13:30:00,"Entrapment Zone","EZ2","Cyanobacteria",74331.96,26759.5056
"5393","2020","Feb",2020-02-18 13:30:00,"Entrapment Zone","EZ2","Diatoms",919.95,347983.9668
"5394","2020","Feb",2020-02-18 14:10:00,"Confluence","D22","Cyanobacteria",52305.16,18829.8576
"5395","2020","Feb",2020-02-18 14:10:00,"Confluence","D22","Diatoms",788.52,1494606.805
"5396","2020","Feb",2020-02-18 14:10:00,"Confluence","D22","Green Algae",131.42,1237.9764
"5397","2020","Feb",2020-02-18 14:55:00,"Northern Interior Delta","NZ068","Cyanobacteria",48450.7,17442.252
"5398","2020","Feb",2020-02-18 14:55:00,"Northern Interior Delta","NZ068","Diatoms",1103.94,625167.355
"5399","2020","Feb",2020-02-18 14:55:00,"Northern Interior Delta","NZ068","Green Algae",122.66,61657.5022
"5400","2020","Feb",2020-02-19 10:20:00,"San Pablo Bay","D6","Cyanobacteria",76851.65,28046.061
"5401","2020","Feb",2020-02-19 10:20:00,"San Pablo Bay","D6","Diatoms",766.6,465203.544
"5402","2020","Feb",2020-02-19 10:20:00,"San Pablo Bay","D6","Green Algae",574.95,2064.0705
"5403","2020","Feb",2020-02-19 11:20:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",50722.56,18260.1216
"5404","2020","Feb",2020-02-19 11:20:00,"Grizzly and Suisun Bay","D8","Diatoms",124.32,534145.8528
"5405","2020","Feb",2020-02-19 11:20:00,"Grizzly and Suisun Bay","D8","Green Algae",124.32,69078.408
"5406","2020","Feb",2020-02-19 12:06:00,"Confluence","D10","Cryptophytes",459.97,35118.7095
"5407","2020","Feb",2020-02-19 12:06:00,"Confluence","D10","Cyanobacteria",194567.31,71037.7668
"5408","2020","Feb",2020-02-19 12:06:00,"Confluence","D10","Diatoms",1839.88,8280274.1469
"5409","2020","Feb",2020-02-19 12:06:00,"Confluence","D10","Green Algae",459.97,19300.3412
"5410","2020","Feb",2020-02-20 11:20:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",88707.15,32644.2312
"5411","2020","Feb",2020-02-20 11:20:00,"Grizzly and Suisun Bay","D7","Diatoms",1314.18,243762.8676
"5412","2020","Feb",2020-02-20 11:20:00,"Grizzly and Suisun Bay","D7","Green Algae",657.09,5374.9962
"5413","2020","Feb",2020-02-20 12:15:00,"Grizzly and Suisun Bay","NZS42","Cyanobacteria",245514.96,89138.0592
"5414","2020","Feb",2020-02-20 12:15:00,"Grizzly and Suisun Bay","NZS42","Diatoms",1792.08,156048.3528
"5415","2020","Feb",2020-02-20 13:10:00,"Grizzly and Suisun Bay","NZ032","Cyanobacteria",226150.54,84371.1264
"5416","2020","Feb",2020-02-20 13:10:00,"Grizzly and Suisun Bay","NZ032","Diatoms",547.58,88165.8558
"5417","2020","Feb",2020-02-21 09:20:00,"San Pablo Bay","D41A","Cryptophytes",115,53448.55
"5418","2020","Feb",2020-02-21 09:20:00,"San Pablo Bay","D41A","Cyanobacteria",6923,2492.28
"5419","2020","Feb",2020-02-21 09:20:00,"San Pablo Bay","D41A","Diatoms",115,69704.95
"5420","2020","Feb",2020-02-21 09:20:00,"San Pablo Bay","D41A","Green Algae",23,3011.16
"5421","2020","Feb",2020-02-21 10:30:00,"San Pablo Bay","D41","Cryptophytes",884.55,452850.6798
"5422","2020","Feb",2020-02-21 10:30:00,"San Pablo Bay","D41","Cyanobacteria",70764,25825.3218
"5423","2020","Feb",2020-02-21 10:30:00,"San Pablo Bay","D41","Diatoms",176.91,28151.6883
"5424","2020","Feb",2020-02-21 10:30:00,"San Pablo Bay","D41","Green Algae",176.91,2759.796
"5425","2020","Feb",2020-02-21 11:15:00,"San Pablo Bay","NZ325","Cryptophytes",707.67,234909.4839
"5426","2020","Feb",2020-02-21 11:15:00,"San Pablo Bay","NZ325","Cyanobacteria",30822.96,11096.2656
"5427","2020","Feb",2020-02-21 11:15:00,"San Pablo Bay","NZ325","Diatoms",314.52,104856.2502
"5428","2020","Feb",2020-02-21 11:15:00,"San Pablo Bay","NZ325","Green Algae",78.63,3751.4373
"5429","2020","Feb",2020-02-21 11:30:00,"San Pablo Bay","NZ002","Cryptophytes",62.58,26931.303
"5430","2020","Feb",2020-02-21 11:30:00,"San Pablo Bay","NZ002","Cyanobacteria",25407.48,9146.6928
"5431","2020","Feb",2020-02-21 11:30:00,"San Pablo Bay","NZ002","Diatoms",312.9,139679.1858
"5432","2020","Feb",2020-02-21 11:55:00,"San Pablo Bay","NZ004","Cryptophytes",270.58,115152.0835
"5433","2020","Feb",2020-02-21 11:55:00,"San Pablo Bay","NZ004","Cyanobacteria",54927.74,19773.9864
"5434","2020","Feb",2020-02-21 11:55:00,"San Pablo Bay","NZ004","Diatoms",541.16,116371.0464
"5435","2020","Mar",2020-03-02 09:15:00,"Confluence","D12","Cyanobacteria",138341.28,50926.2336
"5436","2020","Mar",2020-03-02 09:15:00,"Confluence","D12","Diatoms",1040.16,2143204.6064
"5437","2020","Mar",2020-03-02 09:15:00,"Confluence","D12","Green Algae",1040.16,5804.0928
"5438","2020","Mar",2020-03-02 10:20:00,"Central Delta","D19","Cryptophytes",589.65,335098.095
"5439","2020","Mar",2020-03-02 10:20:00,"Central Delta","D19","Cyanobacteria",13011.61,4684.1796
"5440","2020","Mar",2020-03-02 10:20:00,"Central Delta","D19","Diatoms",2044.12,1396067.5261
"5441","2020","Mar",2020-03-02 10:20:00,"Central Delta","D19","Green Algae",78.62,16680.8054
"5442","2020","Mar",2020-03-02 10:45:00,"Northern Interior Delta","C3A","Cyanobacteria",48577.6,18614.736
"5443","2020","Mar",2020-03-02 10:45:00,"Northern Interior Delta","C3A","Diatoms",250.4,158187.696
"5444","2020","Mar",2020-03-02 10:45:00,"Northern Interior Delta","C3A","Green Algae",1377.2,6134.8
"5445","2020","Mar",2020-03-02 11:00:00,"Central Delta","D28A","Cryptophytes",250.41,43078.0323
"5446","2020","Mar",2020-03-02 11:00:00,"Central Delta","D28A","Cyanobacteria",102417.69,37771.8444
"5447","2020","Mar",2020-03-02 11:00:00,"Central Delta","D28A","Diatoms",751.23,790046.0541
"5448","2020","Mar",2020-03-02 12:20:00,"Southern Interior Delta","C9","Cryptophytes",375.6,120680.28
"5449","2020","Mar",2020-03-02 12:20:00,"Southern Interior Delta","C9","Cyanobacteria",50956.4,18930.24
"5450","2020","Mar",2020-03-02 12:20:00,"Southern Interior Delta","C9","Diatoms",125.2,681347.164
"5451","2020","Mar",2020-03-02 14:30:00,"Southern Interior Delta","C10A","Cyanobacteria",66001.8,24456.0816
"5452","2020","Mar",2020-03-02 14:30:00,"Southern Interior Delta","C10A","Diatoms",1126.86,699825.1344
"5453","2020","Mar",2020-03-03 08:35:00,"Central Delta","D16","Cryptophytes",160.98,78649.9986
"5454","2020","Mar",2020-03-03 08:35:00,"Central Delta","D16","Cyanobacteria",31471.59,11503.6308
"5455","2020","Mar",2020-03-03 08:35:00,"Central Delta","D16","Diatoms",563.43,252325.6863
"5456","2020","Mar",2020-03-03 08:35:00,"Central Delta","D16","Golden Algae",80.49,7401.0555
"5457","2020","Mar",2020-03-03 08:35:00,"Central Delta","D16","Green Algae",321.96,3699.3204
"5458","2020","Mar",2020-03-03 09:25:00,"Central Delta","D26","Cryptophytes",83.64,21994.3926
"5459","2020","Mar",2020-03-03 09:25:00,"Central Delta","D26","Cyanobacteria",15557.04,5600.5344
"5460","2020","Mar",2020-03-03 09:25:00,"Central Delta","D26","Diatoms",961.86,1774140.315
"5461","2020","Mar",2020-03-03 09:25:00,"Central Delta","D26","Green Algae",250.92,28379.052
"5462","2020","Mar",2020-03-03 10:30:00,"Southern Interior Delta","MD10A","Cyanobacteria",50455.6,18704.88
"5463","2020","Mar",2020-03-03 11:35:00,"Southern Interior Delta","P8","Cyanobacteria",77373.6,28868.616
"5464","2020","Mar",2020-03-03 11:35:00,"Southern Interior Delta","P8","Green Algae",751.2,4798.29
"5465","2020","Mar",2020-03-04 10:25:00,"Confluence","D4","Cyanobacteria",241139.48,90055.4544
"5466","2020","Mar",2020-03-04 10:25:00,"Confluence","D4","Diatoms",563.41,9103128.052
"5467","2020","Mar",2020-03-04 11:05:00,"Entrapment Zone","EZ6","Cryptophytes",563.41,43016.3535
"5468","2020","Mar",2020-03-04 11:05:00,"Entrapment Zone","EZ6","Cyanobacteria",225927.41,82348.0056
"5469","2020","Mar",2020-03-04 11:05:00,"Entrapment Zone","EZ6","Diatoms",1126.82,4523111.821
"5470","2020","Mar",2020-03-04 11:50:00,"Entrapment Zone","EZ2","Cyanobacteria",132643.4,48447.036
"5471","2020","Mar",2020-03-04 11:50:00,"Entrapment Zone","EZ2","Diatoms",321.95,74904.887
"5472","2020","Mar",2020-03-04 12:25:00,"Confluence","D22","Cyanobacteria",24677.52,8883.9072
"5473","2020","Mar",2020-03-04 12:25:00,"Confluence","D22","Diatoms",372.96,679989.3744
"5474","2020","Mar",2020-03-04 13:10:00,"Northern Interior Delta","NZ068","Cryptophytes",273.8,92729.4888
"5475","2020","Mar",2020-03-04 13:10:00,"Northern Interior Delta","NZ068","Cyanobacteria",22506.36,8141.7168
"5476","2020","Mar",2020-03-04 13:10:00,"Northern Interior Delta","NZ068","Diatoms",164.28,46433.1944
"5477","2020","Mar",2020-03-04 13:10:00,"Northern Interior Delta","NZ068","Green Algae",54.76,1452.2352
"5478","2020","Mar",2020-03-05 10:05:00,"San Pablo Bay","D6","Cryptophytes",353.82,27014.157
"5479","2020","Mar",2020-03-05 10:05:00,"San Pablo Bay","D6","Cyanobacteria",146127.66,53879.7096
"5480","2020","Mar",2020-03-05 10:05:00,"San Pablo Bay","D6","Diatoms",1061.46,137798.7372
"5481","2020","Mar",2020-03-05 11:10:00,"Grizzly and Suisun Bay","D8","Cryptophytes",657.1,194386.6075
"5482","2020","Mar",2020-03-05 11:10:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",134705.5,48907.953
"5483","2020","Mar",2020-03-05 11:10:00,"Grizzly and Suisun Bay","D8","Diatoms",657.1,67976.995
"5484","2020","Mar",2020-03-05 11:10:00,"Grizzly and Suisun Bay","D8","Green Algae",657.1,2358.989
"5485","2020","Mar",2020-03-05 11:50:00,"Confluence","D10","Cyanobacteria",171023.35,62471.61
"5486","2020","Mar",2020-03-05 11:50:00,"Confluence","D10","Diatoms",2927.05,8754045.517
"5487","2020","Mar",2020-03-06 10:15:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",237458.48,87244.4304
"5488","2020","Mar",2020-03-06 10:15:00,"Grizzly and Suisun Bay","D7","Diatoms",1149.92,86910.9536
"5489","2020","Mar",2020-03-06 11:15:00,"Grizzly and Suisun Bay","NZS42","Cyanobacteria",77618.25,27942.57
"5490","2020","Mar",2020-03-06 11:15:00,"Grizzly and Suisun Bay","NZS42","Diatoms",1341.55,4263466.9815
"5491","2020","Mar",2020-03-06 11:15:00,"Grizzly and Suisun Bay","NZS42","Green Algae",191.65,9143.6215
"5492","2020","Mar",2020-03-06 12:15:00,"Grizzly and Suisun Bay","NZ032","Cyanobacteria",54521.87,19627.8732
"5493","2020","Mar",2020-03-06 12:15:00,"Grizzly and Suisun Bay","NZ032","Diatoms",1082.32,2962090.6702
"5494","2020","Mar",2020-03-09 11:20:00,"San Pablo Bay","D41A","Cyanobacteria",49446.99,17800.9164
"5495","2020","Mar",2020-03-09 11:20:00,"San Pablo Bay","D41A","Diatoms",1405.47,541737.1338
"5496","2020","Mar",2020-03-09 11:20:00,"San Pablo Bay","D41A","Green Algae",255.54,36442.5594
"5497","2020","Mar",2020-03-09 12:00:00,"San Pablo Bay","D41","Cryptophytes",750.96,237742.6716
"5498","2020","Mar",2020-03-09 12:00:00,"San Pablo Bay","D41","Cyanobacteria",36890.91,13280.7276
"5499","2020","Mar",2020-03-09 12:00:00,"San Pablo Bay","D41","Diatoms",469.35,746457.9948
"5500","2020","Mar",2020-03-09 12:00:00,"San Pablo Bay","D41","Green Algae",93.87,8631.3465
"5501","2020","Mar",2020-03-09 12:40:00,"San Pablo Bay","NZ325","Cryptophytes",162.33,48715.7741
"5502","2020","Mar",2020-03-09 12:40:00,"San Pablo Bay","NZ325","Cyanobacteria",21157.01,7869.7584
"5503","2020","Mar",2020-03-09 12:40:00,"San Pablo Bay","NZ325","Diatoms",432.88,45864.1771
"5504","2020","Mar",2020-03-09 12:40:00,"San Pablo Bay","NZ325","Green Algae",108.22,9052.0619
"5505","2020","Mar",2020-03-09 12:40:00,"San Pablo Bay","NZ325","Other",54.11,621.7239
"5506","2020","Mar",2020-03-09 12:55:00,"San Pablo Bay","NZ002","Cyanobacteria",21806.33,7869.7584
"5507","2020","Mar",2020-03-09 12:55:00,"San Pablo Bay","NZ002","Diatoms",378.77,4170355.098
"5508","2020","Mar",2020-03-09 13:10:00,"San Pablo Bay","NZ004","Cyanobacteria",17874.48,6568.8714
"5509","2020","Mar",2020-03-09 13:10:00,"San Pablo Bay","NZ004","Diatoms",131.43,438649.8155
"5510","2020","Jun",2020-06-10 06:40:00,"Confluence","D12","Cyanobacteria",56551.22,23329.4076
"5511","2020","Jun",2020-06-10 06:40:00,"Confluence","D12","Diatoms",405.87,3869337.2928
"5512","2020","Jun",2020-06-10 07:05:00,"Entrapment Zone","EZ2-SJR","Cryptophytes",657.1,206815.654
"5513","2020","Jun",2020-06-10 07:05:00,"Entrapment Zone","EZ2-SJR","Cyanobacteria",128463.05,55676.083
"5514","2020","Jun",2020-06-10 07:05:00,"Entrapment Zone","EZ2-SJR","Diatoms",1314.2,639486.4345
"5515","2020","Jun",2020-06-10 07:05:00,"Entrapment Zone","EZ2-SJR","Green Algae",985.65,5499.927
"5516","2020","Jun",2020-06-10 07:40:00,"Central Delta","D16","Cyanobacteria",48900.16,25937.6616
"5517","2020","Jun",2020-06-10 07:40:00,"Central Delta","D16","Diatoms",605.2,55159.1384
"5518","2020","Jun",2020-06-10 07:40:00,"Central Delta","D16","Green Algae",242.08,869.0672
"5519","2020","Jun",2020-06-10 08:55:00,"Central Delta","D19","Cryptophytes",43.81,14780.6178
"5520","2020","Jun",2020-06-10 08:55:00,"Central Delta","D19","Cyanobacteria",17129.71,878195.5455
"5521","2020","Jun",2020-06-10 08:55:00,"Central Delta","D19","Diatoms",350.48,265698.888
"5522","2020","Jun",2020-06-10 08:55:00,"Central Delta","D19","Green Algae",131.43,20165.3049
"5523","2020","Jun",2020-06-10 09:35:00,"Central Delta","D28A","Cryptophytes",59.36,18548.2192
"5524","2020","Jun",2020-06-10 09:35:00,"Central Delta","D28A","Cyanobacteria",11397.12,532135.0944
"5525","2020","Jun",2020-06-10 09:35:00,"Central Delta","D28A","Diatoms",504.56,523395.5216
"5526","2020","Jun",2020-06-10 09:35:00,"Central Delta","D28A","Green Algae",207.76,4558.848
"5527","2020","Jun",2020-06-11 06:40:00,"Central Delta","D26","Cryptophytes",76.66,25863.5508
"5528","2020","Jun",2020-06-11 06:40:00,"Central Delta","D26","Cyanobacteria",30050.72,243263.6448
"5529","2020","Jun",2020-06-11 06:40:00,"Central Delta","D26","Diatoms",383.3,88107.6378
"5530","2020","Jun",2020-06-11 06:40:00,"Central Delta","D26","Green Algae",843.26,9075.0108
"5531","2020","Jun",2020-06-11 08:00:00,"Southern Interior Delta","MD10A","Cryptophytes",517.5,224185.6
"5532","2020","Jun",2020-06-11 08:00:00,"Southern Interior Delta","MD10A","Cyanobacteria",21907.5,18554.1
"5533","2020","Jun",2020-06-11 08:00:00,"Southern Interior Delta","MD10A","Diatoms",115,401195.325
"5534","2020","Jun",2020-06-11 08:00:00,"Southern Interior Delta","MD10A","Green Algae",862.5,7203.6
"5535","2020","Jun",2020-06-11 09:00:00,"Northern Interior Delta","C3A","Cryptophytes",114.99,47294.2371
"5536","2020","Jun",2020-06-11 09:00:00,"Northern Interior Delta","C3A","Cyanobacteria",14565.4,10239.0929
"5537","2020","Jun",2020-06-11 09:00:00,"Northern Interior Delta","C3A","Diatoms",881.59,313943.7815
"5538","2020","Jun",2020-06-11 09:00:00,"Northern Interior Delta","C3A","Dinoflagellates",38.33,488581.7776
"5539","2020","Jun",2020-06-11 09:00:00,"Northern Interior Delta","C3A","Green Algae",229.98,45740.7222
"5540","2020","Jun",2020-06-11 09:25:00,"Southern Interior Delta","C9","Cyanobacteria",3993.75,52219.293
"5541","2020","Jun",2020-06-11 09:25:00,"Southern Interior Delta","C9","Diatoms",106.5,82435.047
"5542","2020","Jun",2020-06-11 09:25:00,"Southern Interior Delta","C9","Green Algae",213,8753.235
"5543","2020","Jun",2020-06-11 09:30:00,"Southern Interior Delta","P8","Cryptophytes",51.11,19050.7414
"5544","2020","Jun",2020-06-11 09:30:00,"Southern Interior Delta","P8","Cyanobacteria",21261.76,38243.5686
"5545","2020","Jun",2020-06-11 09:30:00,"Southern Interior Delta","P8","Diatoms",408.88,373170.9763
"5546","2020","Jun",2020-06-11 09:30:00,"Southern Interior Delta","P8","Green Algae",357.77,75291.1632
"5547","2020","Jun",2020-06-11 11:00:00,"Southern Interior Delta","C10A","Cryptophytes",235.88,90668.7338
"5548","2020","Jun",2020-06-11 11:00:00,"Southern Interior Delta","C10A","Cyanobacteria",35735.82,13034.7288
"5549","2020","Jun",2020-06-11 11:00:00,"Southern Interior Delta","C10A","Diatoms",10024.9,10088348.1818
"5550","2020","Jun",2020-06-11 11:00:00,"Southern Interior Delta","C10A","Green Algae",2122.92,51505.5774
"5551","2020","Jun",2020-06-15 12:10:00,"Confluence","D4","Cyanobacteria",122046.7,44599.176
"5552","2020","Jun",2020-06-15 12:10:00,"Confluence","D4","Diatoms",306.65,20015.0455
"5553","2020","Jun",2020-06-15 12:10:00,"Confluence","D4","Golden Algae",306.65,14286.8235
"5554","2020","Jun",2020-06-15 13:45:00,"Confluence","D22","Cryptophytes",153.32,48255.9368
"5555","2020","Jun",2020-06-15 13:45:00,"Confluence","D22","Cyanobacteria",60561.4,43377.2944
"5556","2020","Jun",2020-06-15 13:45:00,"Confluence","D22","Diatoms",613.28,327336.6668
"5557","2020","Jun",2020-06-15 13:45:00,"Confluence","D22","Green Algae",613.28,4440.1472
"5558","2020","Jun",2020-06-15 13:45:00,"Entrapment Zone","EZ6","Cryptophytes",158.61,132881.8719
"5559","2020","Jun",2020-06-15 13:45:00,"Entrapment Zone","EZ6","Cyanobacteria",63444,28097.7615
"5560","2020","Jun",2020-06-15 13:45:00,"Entrapment Zone","EZ6","Diatoms",793.05,461543.9973
"5561","2020","Jun",2020-06-15 13:45:00,"Entrapment Zone","EZ6","Other",158.61,757193.0373
"5562","2020","Jun",2020-06-15 14:35:00,"Northern Interior Delta","NZ068","Cryptophytes",127.77,60111.9519
"5563","2020","Jun",2020-06-15 14:35:00,"Northern Interior Delta","NZ068","Cyanobacteria",16908.23,135051.1864
"5564","2020","Jun",2020-06-15 14:35:00,"Northern Interior Delta","NZ068","Diatoms",298.13,139488.6385
"5565","2020","Jun",2020-06-15 14:35:00,"Northern Interior Delta","NZ068","Dinoflagellates",42.59,479115.7791
"5566","2020","Jun",2020-06-15 14:35:00,"Northern Interior Delta","NZ068","Green Algae",85.18,4985.5854
"5567","2020","Jun",2020-06-15 14:45:00,"Entrapment Zone","EZ2","Cyanobacteria",167260,61116.804
"5568","2020","Jun",2020-06-15 14:45:00,"Entrapment Zone","EZ2","Diatoms",418.15,28158.221
"5569","2020","Jun",2020-06-15 14:45:00,"Entrapment Zone","EZ2","Green Algae",836.3,9379.1045
"5570","2020","Jun",2020-06-16 11:30:00,"San Pablo Bay","D6","Cyanobacteria",103458.6,37956.87
"5571","2020","Jun",2020-06-16 11:30:00,"San Pablo Bay","D6","Diatoms",1323,702417.744
"5572","2020","Jun",2020-06-16 11:30:00,"San Pablo Bay","D6","Green Algae",1587.6,66107.664
"5573","2020","Jun",2020-06-16 12:55:00,"Grizzly and Suisun Bay","D8","Cryptophytes",511.08,302932.4484
"5574","2020","Jun",2020-06-16 12:55:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",104260.32,37993.6872
"5575","2020","Jun",2020-06-16 12:55:00,"Grizzly and Suisun Bay","D8","Diatoms",255.54,13022.3184
"5576","2020","Jun",2020-06-16 13:45:00,"Confluence","D10","Cyanobacteria",150373.5,87368.7726
"5577","2020","Jun",2020-06-16 13:45:00,"Confluence","D10","Diatoms",353.82,52499.8116
"5578","2020","Jun",2020-06-16 13:45:00,"Confluence","D10","Green Algae",353.82,1270.2138
"5579","2020","Jun",2020-06-17 11:45:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",68314.36,24593.1696
"5580","2020","Jun",2020-06-17 11:45:00,"Grizzly and Suisun Bay","D7","Diatoms",340.72,874100.124
"5581","2020","Jun",2020-06-17 11:45:00,"Grizzly and Suisun Bay","D7","Green Algae",170.36,8991.6008
"5582","2020","Jun",2020-06-17 12:50:00,"Grizzly and Suisun Bay","NZS42","Cyanobacteria",117291.84,828428.2412
"5583","2020","Jun",2020-06-17 12:50:00,"Grizzly and Suisun Bay","NZS42","Diatoms",287.48,26198.0524
"5584","2020","Jun",2020-06-17 12:50:00,"Grizzly and Suisun Bay","NZS42","Green Algae",1437.4,44070.684
"5585","2020","Jun",2020-06-17 13:55:00,"Grizzly and Suisun Bay","NZ032","Cyanobacteria",53487.94,19255.6584
"5586","2020","Jun",2020-06-17 13:55:00,"Grizzly and Suisun Bay","NZ032","Diatoms",262.84,89884.709
"5587","2020","Jun",2020-06-18 10:55:00,"San Pablo Bay","D41A","Cryptophytes",1581.14,520212.3088
"5588","2020","Jun",2020-06-18 10:55:00,"San Pablo Bay","D41A","Cyanobacteria",53471.28,19379.0268
"5589","2020","Jun",2020-06-18 10:55:00,"San Pablo Bay","D41A","Diatoms",143.74,54678.696
"5590","2020","Jun",2020-06-18 10:55:00,"San Pablo Bay","D41A","Green Algae",3880.98,28098.2952
"5591","2020","Jun",2020-06-18 10:55:00,"San Pablo Bay","D41A","Other",143.74,2183.4106
"5592","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","D41","Cryptophytes",1708.59,786734.7228
"5593","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","D41","Cyanobacteria",14413.49,5896.3879
"5594","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","D41","Diatoms",394.29,201648.668
"5595","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","D41","Green Algae",1095.25,223091.4725
"5596","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","NZ325","Cyanobacteria",22123.04,10833.7184
"5597","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","NZ325","Diatoms",219.04,48314.748
"5598","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","NZ325","Green Algae",109.52,792.9248
"5599","2020","Jun",2020-06-18 12:55:00,"San Pablo Bay","NZ325","Other",54.76,104932.2072
"5600","2020","Jun",2020-06-18 13:15:00,"San Pablo Bay","NZ002","Cryptophytes",42.59,4805.0038
"5601","2020","Jun",2020-06-18 13:15:00,"San Pablo Bay","NZ002","Cyanobacteria",16908.23,6148.2924
"5602","2020","Jun",2020-06-18 13:15:00,"San Pablo Bay","NZ002","Diatoms",127.77,12121.5399
"5603","2020","Jun",2020-06-18 13:15:00,"San Pablo Bay","NZ002","Green Algae",85.18,978.7182
"5604","2020","Jun",2020-06-18 13:35:00,"San Pablo Bay","NZ004","Cryptophytes",191.64,172970.4312
"5605","2020","Jun",2020-06-18 13:35:00,"San Pablo Bay","NZ004","Cyanobacteria",25168.72,9279.2088
"5606","2020","Jun",2020-06-18 13:35:00,"San Pablo Bay","NZ004","Diatoms",255.52,191801.6164
"5607","2020","Jul",2020-07-08 06:45:00,"Northern Interior Delta","C3A","Cyanobacteria",30434.02,10956.2472
"5608","2020","Jul",2020-07-08 06:45:00,"Northern Interior Delta","C3A","Diatoms",536.62,1506088.4244
"5609","2020","Jul",2020-07-08 08:30:00,"Southern Interior Delta","C9","Cyanobacteria",42338.7,2955469.1572
"5610","2020","Jul",2020-07-08 08:30:00,"Southern Interior Delta","C9","Diatoms",522.7,331321.7582
"5611","2020","Jul",2020-07-08 10:00:00,"Southern Interior Delta","C10A","Cyanobacteria",43101.08,921177.4064
"5612","2020","Jul",2020-07-08 10:00:00,"Southern Interior Delta","C10A","Diatoms",21124.64,35182663.7236
"5613","2020","Jul",2020-07-08 10:00:00,"Southern Interior Delta","C10A","Green Algae",4770.08,834317.6568
"5614","2020","Jul",2020-07-09 06:25:00,"Confluence","D12","Cyanobacteria",71471.64,1005526.3653
"5615","2020","Jul",2020-07-09 06:25:00,"Confluence","D12","Diatoms",176.91,94399.176
"5616","2020","Jul",2020-07-09 07:05:00,"Entrapment Zone","EZ2-SJR","Cyanobacteria",75435.9,1080553.0311
"5617","2020","Jul",2020-07-09 07:05:00,"Entrapment Zone","EZ2-SJR","Diatoms",367.98,270178.2756
"5618","2020","Jul",2020-07-09 07:50:00,"Central Delta","D16","Cyanobacteria",72886.92,240420.69
"5619","2020","Jul",2020-07-09 07:50:00,"Central Delta","D16","Diatoms",176.91,15506.1615
"5620","2020","Jul",2020-07-09 08:55:00,"Central Delta","D19","Cyanobacteria",33006.3,1885169.754
"5621","2020","Jul",2020-07-09 08:55:00,"Central Delta","D19","Diatoms",564.9,1044736.551
"5622","2020","Jul",2020-07-09 08:55:00,"Central Delta","D19","Green Algae",322.8,24003.408
