SampleID,Genus,Units.per.L,,Year,Month,Region,StationCode
EMP.C10A.2021.03.03,Achnanthidium,104540,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Actinocyclus,209080,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Cyclotella,313620,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Gomphoneis,104540,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Navicula,209080,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Chlorella,627240,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Cosmarium,104540,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Monoraphidium,104540,,2021,Mar,Southern Interior Delta,C10A
EMP.C10A.2021.03.03,Oocystis,731780,,2021,Mar,Southern Interior Delta,C10A
EMP.D12.2021.03.04,Plagioselmis,1623480,,2021,Mar,Confluence,D12
EMP.D12.2021.03.04,Eucapsis,53574840,,2021,Mar,Confluence,D12
EMP.D12.2021.03.04,Planktolyngbya,270580,,2021,Mar,Confluence,D12
EMP.D12.2021.03.04,Chlorella,405870,,2021,Mar,Confluence,D12
EMP.D12.2021.03.04,Coccomyxa,135290,,2021,Mar,Confluence,D12
EMP.EZ6-SJR.2021.03.04,Cryptomonas,121040,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Hemiselmis,242080,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Plagioselmis,2783920,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Eucapsis,46721440,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Cyclotella,242080,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Tryblionella,121040,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.03.04,Chlorella,363120,,2021,Mar,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2021.03.04,Plagioselmis,1533280,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Eucapsis,37086210,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Actinocyclus,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Amphora,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Cocconeis,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Cyclotella,191660,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Surirella,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Chlamydomonas,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.03.04,Chlorella,95830,,2021,Mar,Entrapment Zone,EZ2-SJR
EMP.D16.2021.03.04,Cryptomonas,90190,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Plagioselmis,1172470,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Eucapsis,35895620,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Planktolyngbya,90190,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Achnanthidium,90190,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Cocconeis,180380,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Cyclotella,90190,,2021,Mar,Central Delta,D16
EMP.D16.2021.03.04,Chlorella,270570,,2021,Mar,Central Delta,D16
EMP.D19.2021.03.04,Cryptomonas,442300,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Plagioselmis,265380,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Eucapsis,34234020,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Merismopedia,176920,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Planktolyngbya,265380,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Ochromonas,88460,,2021,Mar,Central Delta,D19
EMP.D19.2021.03.04,Chlorella,442300,,2021,Mar,Central Delta,D19
EMP.D28A.2021.03.04,Cryptomonas,143730,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Hemiselmis,287460,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Plagioselmis,574920,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Chroococcus,95820,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Eucapsis,18062070,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Planktolyngbya,287460,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Amphora,47910,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Cocconeis,95820,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Cyclotella,95820,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Navicula,47910,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Chlorella,287460,,2021,Mar,Central Delta,D28A
EMP.D28A.2021.03.04,Oocystis,95820,,2021,Mar,Central Delta,D28A
EMP.D26.2021.03.05,Cryptomonas,170360,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Plagioselmis,340720,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Eucapsis,33816460,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Planktolyngbya,425900,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Aulacoseira,85180,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Cocconeis,85180,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Cyclotella,85180,,2021,Mar,Central Delta,D26
EMP.D26.2021.03.05,Synedra,170360,,2021,Mar,Central Delta,D26
EMP.MD10A.2021.03.05,Cryptomonas,176920,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Plagioselmis,707680,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Rhodomonas,44230,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Chroococcus,88460,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Eucapsis,17338160,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Planktolyngbya,88460,,2021,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2021.03.05,Chlorella,221150,,2021,Mar,Southern Interior Delta,MD10A
EMP.P8.2021.03.05,Cryptomonas,227160,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Plagioselmis,1476540,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Eucapsis,21636990,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Merismopedia,56790,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Planktolyngbya,170370,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Cyclotella,56790,,2021,Mar,Southern Interior Delta,P8
EMP.P8.2021.03.05,Gymnodinium,56790,,2021,Mar,Southern Interior Delta,P8
EMP.D4.2021.03.08,Hemiselmis,574960,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Plagioselmis,1293660,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Eucapsis,58502180,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Planktolyngbya,287480,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Cocconeis,143740,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Chlorella,431220,,2021,Mar,Confluence,D4
EMP.D4.2021.03.08,Tetrastrum,574960,,2021,Mar,Confluence,D4
EMP.EZ6.2021.03.08,Cryptomonas,191650,,2021,Mar,Entrapment Zone,EZ6
EMP.EZ6.2021.03.08,Plagioselmis,3258050,,2021,Mar,Entrapment Zone,EZ6
EMP.EZ6.2021.03.08,Eucapsis,75318450,,2021,Mar,Entrapment Zone,EZ6
EMP.EZ6.2021.03.08,Planktolyngbya,574950,,2021,Mar,Entrapment Zone,EZ6
EMP.EZ6.2021.03.08,Chlorella,1724850,,2021,Mar,Entrapment Zone,EZ6
EMP.D22.2021.03.08,Cryptomonas,127770,,2021,Mar,Confluence,D22
EMP.D22.2021.03.08,Plagioselmis,1916550,,2021,Mar,Confluence,D22
EMP.D22.2021.03.08,Eucapsis,49830300,,2021,Mar,Confluence,D22
EMP.D22.2021.03.08,Planktolyngbya,255540,,2021,Mar,Confluence,D22
EMP.D22.2021.03.08,Achnanthidium,255540,,2021,Mar,Confluence,D22
EMP.D22.2021.03.08,Chlorella,127770,,2021,Mar,Confluence,D22
EMP.EZ2.2021.03.08,Cryptomonas,219030,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Plagioselmis,8980230,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Eucapsis,79726920,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Planktolyngbya,438060,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Cocconeis,219030,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Cyclotella,219030,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Encyonema,219030,,2021,Mar,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Tryblionella,219030,,2021,Mar,Entrapment Zone,EZ2
EMP.NZ068.2021.03.08,Plagioselmis,1840000,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Eucapsis,22022500,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Planktolyngbya,230000,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Aulacoseira,115000,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Cyclotella,115000,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Ochromonas,57500,,2021,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Coccomyxa,57500,,2021,Mar,Northern Interior Delta,NZ068
EMP.D8.2021.03.09,Cryptomonas,143740,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Hemiselmis,1006180,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Plagioselmis,2731060,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Eucapsis,56777300,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Planktolyngbya,143740,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Chlorella,1149920,,2021,Mar,Grizzly and Suisun Bay,D8
EMP.D6.2021.03.09,Cryptomonas,265380,,2021,Mar,San Pablo Bay,D6
EMP.D6.2021.03.09,Plagioselmis,2211500,,2021,Mar,San Pablo Bay,D6
EMP.D6.2021.03.09,Eucapsis,33703260,,2021,Mar,San Pablo Bay,D6
EMP.D6.2021.03.09,Planktolyngbya,88460,,2021,Mar,San Pablo Bay,D6
EMP.D6.2021.03.09,Navicula,88460,,2021,Mar,San Pablo Bay,D6
EMP.D6.2021.03.09,Chlorella,530760,,2021,Mar,San Pablo Bay,D6
EMP.D10.2021.03.09,Eucapsis,188405140,,2021,Mar,Confluence,D10
EMP.D10.2021.03.09,Entomoneis,1352190,,2021,Mar,Confluence,D10
EMP.D7.2021.03.10,Plagioselmis,7155120,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Rhodomonas,255540,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Eucapsis,92505480,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Planktolyngbya,255540,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Cyclotella,255540,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Chlorella,4599720,,2021,Mar,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.03.10,Plagioselmis,3538200,,2021,Mar,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Eucapsis,72002370,,2021,Mar,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Planktolyngbya,176910,,2021,Mar,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Tryblionella,176910,,2021,Mar,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Chlorella,1238370,,2021,Mar,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.03.10,Cryptomonas,306640,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Plagioselmis,3373040,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Aphanocapsa,766600,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Eucapsis,59181520,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Planktolyngbya,306640,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Synechococcus,306640,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Coscinodiscus,153320,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Chlorella,1073240,,2021,Mar,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.03.11,Eucapsis,100915230,,2021,Mar,San Pablo Bay,D41A
EMP.D41A.2021.03.11,Cyclotella,250410,,2021,Mar,San Pablo Bay,D41A
EMP.D41A.2021.03.11,Gyrosigma,250410,,2021,Mar,San Pablo Bay,D41A
EMP.D41A.2021.03.11,Nitzschia,250410,,2021,Mar,San Pablo Bay,D41A
EMP.D41.2021.03.11,Plagioselmis,497280,,2021,Mar,San Pablo Bay,D41
EMP.D41.2021.03.11,Eucapsis,24428880,,2021,Mar,San Pablo Bay,D41
EMP.D41.2021.03.11,Trachelomonas,62160,,2021,Mar,San Pablo Bay,D41
EMP.NZ325.2021.03.11,Hemiselmis,209080,,2021,Mar,San Pablo Bay,NZ325
EMP.NZ325.2021.03.11,Plagioselmis,3031660,,2021,Mar,San Pablo Bay,NZ325
EMP.NZ325.2021.03.11,Eucapsis,39829740,,2021,Mar,San Pablo Bay,NZ325
EMP.NZ004.2021.03.11,Eucapsis,51457200,,2021,Mar,San Pablo Bay,NZ004
EMP.NZ004.2021.03.11,Nitzschia,125200,,2021,Mar,San Pablo Bay,NZ004
EMP.C3A.2021.04.01,Eucapsis,14522620,,2021,Apr,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Planktolyngbya,35770,,2021,Apr,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Cyclotella,35770,,2021,Apr,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Pseudostaurosira,35770,,2021,Apr,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Chlamydomonas,35770,,2021,Apr,Northern Interior Delta,C3A
EMP.C9.2021.04.01,Plagioselmis,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Eucapsis,12613900,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Cocconeis,125200,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Cyclotella,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Nitzschia,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Pinnularia,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Staurosira,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C9.2021.04.01,Monoraphidium,31300,,2021,Apr,Southern Interior Delta,C9
EMP.C10A.2021.04.01,Eucapsis,22013520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Adlafia,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Amphora,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Cyclotella,13361440,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Diploneis,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Fragilaria,2080880,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Navicula,547600,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Nitzschia,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Skeletonema,3066560,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Surirella,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Thalassiosira,328560,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Ulnaria,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Chlorella,547600,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Desmodesmus,438080,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Monoraphidium,328560,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Raphidocelis,876160,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Selenastrum,219040,,2021,Apr,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Trachelomonas,109520,,2021,Apr,Southern Interior Delta,C10A
EMP.D12.2021.04.02,Plagioselmis,1925460,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Eucapsis,40541630,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Planktolyngbya,748790,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Woronichinia,855760,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Amphora,106970,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Cocconeis,106970,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Surirella,106970,,2021,Apr,Confluence,D12
EMP.D12.2021.04.02,Crucigenia,106970,,2021,Apr,Confluence,D12
EMP.EZ2-SJR.2021.04.02,Plagioselmis,1089360,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Aphanocapsa,242080,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Chroococcus,121040,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Eucapsis,46600400,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Planktolyngbya,484160,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Achnanthidium,121040,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Coscinodiscus,121040,,2021,Apr,Entrapment Zone,EZ2-SJR
EMP.D16.2021.04.02,Plagioselmis,735920,,2021,Apr,Central Delta,D16
EMP.D16.2021.04.02,Eucapsis,14902380,,2021,Apr,Central Delta,D16
EMP.D16.2021.04.02,Planktolyngbya,275970,,2021,Apr,Central Delta,D16
EMP.D16.2021.04.02,Achnanthes,91990,,2021,Apr,Central Delta,D16
EMP.D19.2021.04.02,Plagioselmis,54110,,2021,Apr,Central Delta,D19
EMP.D19.2021.04.02,Eucapsis,21752220,,2021,Apr,Central Delta,D19
EMP.D19.2021.04.02,Cocconeis,216440,,2021,Apr,Central Delta,D19
EMP.D19.2021.04.02,Cyclotella,108220,,2021,Apr,Central Delta,D19
EMP.D19.2021.04.02,Gyrosigma,54110,,2021,Apr,Central Delta,D19
EMP.D28A.2021.04.02,Plagioselmis,80490,,2021,Apr,Central Delta,D28A
EMP.D28A.2021.04.02,Eucapsis,32356980,,2021,Apr,Central Delta,D28A
EMP.D28A.2021.04.02,Cocconeis,160980,,2021,Apr,Central Delta,D28A
EMP.D28A.2021.04.02,Staurosira,80490,,2021,Apr,Central Delta,D28A
EMP.D26.2021.04.05,Plagioselmis,30450,,2021,Apr,Central Delta,D26
EMP.D26.2021.04.05,Eucapsis,12088650,,2021,Apr,Central Delta,D26
EMP.D26.2021.04.05,Cocconeis,243600,,2021,Apr,Central Delta,D26
EMP.D26.2021.04.05,Monoraphidium,30450,,2021,Apr,Central Delta,D26
EMP.MD10A.2021.04.05,Plagioselmis,230000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Eucapsis,8970000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Planktolyngbya,92000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Achnanthes,46000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Cocconeis,46000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Navicula,46000,,2021,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Chlorella,138000,,2021,Apr,Southern Interior Delta,MD10A
EMP.P8.2021.04.05,Cryptomonas,112180,,2021,Apr,Southern Interior Delta,P8
EMP.P8.2021.04.05,Plagioselmis,1121800,,2021,Apr,Southern Interior Delta,P8
EMP.P8.2021.04.05,Eucapsis,22043370,,2021,Apr,Southern Interior Delta,P8
EMP.P8.2021.04.05,Achnanthes,56090,,2021,Apr,Southern Interior Delta,P8
EMP.P8.2021.04.05,Chlorella,336540,,2021,Apr,Southern Interior Delta,P8
EMP.P8.2021.04.05,Crucigenia,224360,,2021,Apr,Southern Interior Delta,P8
EMP.D4.2021.04.06,Eucapsis,107911980,,2021,Apr,Confluence,D4
EMP.D4.2021.04.06,Cyclotella,265140,,2021,Apr,Confluence,D4
EMP.D4.2021.04.06,Entomoneis,265140,,2021,Apr,Confluence,D4
EMP.EZ6.2021.04.06,Plagioselmis,1293660,,2021,Apr,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Cyanodictyon,143740,,2021,Apr,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Eucapsis,56058600,,2021,Apr,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Planktolyngbya,143740,,2021,Apr,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Achnanthes,287480,,2021,Apr,Entrapment Zone,EZ6
EMP.D22.2021.04.06,Plagioselmis,551940,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Cyanodictyon,735920,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Eucapsis,29804760,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Planktolyngbya,275970,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Amphora,91990,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Cyclotella,91990,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Gomphonema,91990,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Tryblionella,183980,,2021,Apr,Confluence,D22
EMP.D22.2021.04.06,Crucigenia,183980,,2021,Apr,Confluence,D22
EMP.EZ2.2021.04.06,Cryptomonas,170360,,2021,Apr,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Plagioselmis,170360,,2021,Apr,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Eucapsis,67973640,,2021,Apr,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Actinocyclus,170360,,2021,Apr,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Entomoneis,340720,,2021,Apr,Entrapment Zone,EZ2
EMP.NZ068.2021.04.06,Plagioselmis,306640,,2021,Apr,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Eucapsis,30127380,,2021,Apr,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Actinocyclus,153320,,2021,Apr,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Cyclotella,153320,,2021,Apr,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Selenastrum,76660,,2021,Apr,Northern Interior Delta,NZ068
EMP.D6.2021.04.07,Plagioselmis,115000,,2021,Apr,San Pablo Bay,D6
EMP.D6.2021.04.07,Eucapsis,22367500,,2021,Apr,San Pablo Bay,D6
EMP.D6.2021.04.07,Cyclotella,517500,,2021,Apr,San Pablo Bay,D6
EMP.D6.2021.04.07,Thalassiosira,57500,,2021,Apr,San Pablo Bay,D6
EMP.D8.2021.04.07,Plagioselmis,2012360,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Eucapsis,55914860,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Planktolyngbya,1437400,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Actinocyclus,143740,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Cyclotella,718700,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Gomphonema,143740,,2021,Apr,Grizzly and Suisun Bay,D8
EMP.D10.2021.04.07,Eucapsis,92282470,,2021,Apr,Confluence,D10
EMP.D10.2021.04.07,Cyclotella,237230,,2021,Apr,Confluence,D10
EMP.D10.2021.04.07,Entomoneis,3321220,,2021,Apr,Confluence,D10
EMP.D7.2021.04.08,Eucapsis,44271150,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Actinocyclus,114990,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Cocconeis,114990,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Cyclotella,1149900,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Entomoneis,114990,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Thalassiosira,229980,,2021,Apr,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.04.08,Eucapsis,43926180,,2021,Apr,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Cyclotella,229980,,2021,Apr,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Entomoneis,1954830,,2021,Apr,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Thalassiosira,114990,,2021,Apr,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Raphidocelis,114990,,2021,Apr,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.04.08,Eucapsis,82377520,,2021,Apr,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.04.08,Achnanthes,209080,,2021,Apr,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.04.08,Cyclotella,627240,,2021,Apr,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.04.08,Entomoneis,1045400,,2021,Apr,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.04.09,Eucapsis,11352510,,2021,Apr,San Pablo Bay,D41A
EMP.D41A.2021.04.09,Cyclotella,281700,,2021,Apr,San Pablo Bay,D41A
EMP.D41A.2021.04.09,Cylindrotheca,28170,,2021,Apr,San Pablo Bay,D41A
EMP.D41A.2021.04.09,Nitzschia,28170,,2021,Apr,San Pablo Bay,D41A
EMP.D41A.2021.04.09,Thalassiosira,28170,,2021,Apr,San Pablo Bay,D41A
EMP.D41.2021.04.09,Plagioselmis,23000,,2021,Apr,San Pablo Bay,D41
EMP.D41.2021.04.09,Eucapsis,8993000,,2021,Apr,San Pablo Bay,D41
EMP.D41.2021.04.09,Cyclotella,115000,,2021,Apr,San Pablo Bay,D41
EMP.D41.2021.04.09,Cylindrotheca,69000,,2021,Apr,San Pablo Bay,D41
