SampleID,Genus,BV.um3.per.L,,Year,Month,Region,StationCode
EMP.EZ6-SJR.2021.08.13,Plagioselmis,38769895.2,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Eucapsis,9472305.6,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Microcystis,54838453.6,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Pseudanabaena,1893920,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Acanthoceras,39108095.2,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Cyclotella,45571773.6,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.08.13,Phacus,172218204,,2021,Aug,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2021.08.13,Cryptomonas,34000598.8,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Plagioselmis,68952216,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Aphanizomenon,286230835.2,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Dolichospermum,453148768.8,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Eucapsis,7816478.4,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Komvophoron,2916636.8,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Microcystis,169137878.4,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Cyclotella,81999972,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Gomphonema,2904461.6,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Nitzschia,5737224.8,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.08.13,Monoraphidium,741334.4,,2021,Aug,Entrapment Zone,EZ2-SJR
EMP.D16.2021.08.13,Plagioselmis,52613130.6,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Aphanizomenon,353879458.2,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Dolichospermum,189419025,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Eucapsis,15708043.8,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Microcystis,416714188.8,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Pseudanabaena,4783708.8,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Cyclotella,90642593.4,,2021,Aug,Central Delta,D16
EMP.D16.2021.08.13,Drepanochloris,5270512.5,,2021,Aug,Central Delta,D16
EMP.D19.2021.08.13,Cryptomonas,77932479.2,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Plagioselmis,257080586.4,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Aphanizomenon,903192147.2,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Cyanodictyon,602150.4,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Dolichospermum,1922193706,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Eucapsis,10876341.6,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Microcystis,122587785.6,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Pseudanabaena,25222365.8,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Cocconeis,317294581,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Cyclotella,45788520,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Nitzschia,16462959.2,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Skeletonema,26977592.4,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Chlamydomonas,22180251.8,,2021,Aug,Central Delta,D19
EMP.D19.2021.08.13,Monoraphidium,5038828,,2021,Aug,Central Delta,D19
EMP.D28A.2021.08.13,Plagioselmis,280236663.3,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Aphanizomenon,115395475.5,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Aphanocapsa,7042682.4,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Dolichospermum,1553236005,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Eucapsis,16099020,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Microcystis,351058296.6,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Pseudanabaena,5071191.3,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Cocconeis,87144250.8,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Nitzschia,6278617.8,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Drepanochloris,14961867,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Monoraphidium,4875703.2,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Sphaerocystis,63828781.2,,2021,Aug,Central Delta,D28A
EMP.D28A.2021.08.13,Chrysochromulina,7694309.4,,2021,Aug,Central Delta,D28A
EMP.D26.2021.08.16,Plagioselmis,49020993.6,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Aphanizomenon,314244419.4,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Dolichospermum,1087966002,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Eucapsis,12504705.6,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Microcystis,147795429.6,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Oscillatoria,2593618893,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Pseudanabaena,6675191.6,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Cocconeis,134892654,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Cyclotella,182996317.4,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Navicula,9964134.4,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Nitzschia,4601689.2,,2021,Aug,Central Delta,D26
EMP.D26.2021.08.16,Scenedesmus,4950221.6,,2021,Aug,Central Delta,D26
EMP.MD10A.2021.08.16,Cryptomonas,186698820,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Plagioselmis,33459020,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Aphanizomenon,156883460,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Eucapsis,6243120,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Achnanthidium,4266960,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Cocconeis,238121760,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Cyclotella,22942500,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Navicula,67129180,,2021,Aug,Southern Interior Delta,MD10A
EMP.MD10A.2021.08.16,Chlorella,1219920,,2021,Aug,Southern Interior Delta,MD10A
EMP.P8.2021.08.16,Cryptomonas,272654781,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Plagioselmis,106095380.3,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Dolichospermum,45114348,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Eucapsis,7970446.8,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Microcystis,113337840,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Pseudanabaena,5357788.8,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Achnanthidium,23810759.2,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Cyclotella,18779859.3,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Navicula,3468211.5,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Nitzschia,9445433.3,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Ochromonas,2763529.8,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Chlorella,14096087.2,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Drepanochloris,2739611.1,,2021,Aug,Southern Interior Delta,P8
EMP.P8.2021.08.16,Lagerheimia,1003358.8,,2021,Aug,Southern Interior Delta,P8
EMP.D4.2021.08.17,Eucapsis,11969424,,2021,Aug,Confluence,D4
EMP.D4.2021.08.17,Pseudanabaena,903840,,2021,Aug,Confluence,D4
EMP.D4.2021.08.17,Drepanochloris,1786698,,2021,Aug,Confluence,D4
EMP.D22.2021.08.17,Plagioselmis,34999131.4,,2021,Aug,Confluence,D22
EMP.D22.2021.08.17,Eucapsis,14156222.4,,2021,Aug,Confluence,D22
EMP.D22.2021.08.17,Microcystis,11205205.6,,2021,Aug,Confluence,D22
EMP.D22.2021.08.17,Cyclotella,48874862.9,,2021,Aug,Confluence,D22
EMP.D22.2021.08.17,Drepanochloris,1388024.1,,2021,Aug,Confluence,D22
EMP.EZ6.2021.08.17,Hemiselmis,20958077.4,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ6.2021.08.17,Plagioselmis,68377653.6,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ6.2021.08.17,Eucapsis,15999708.6,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ6.2021.08.17,Microcystis,55910437.8,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ6.2021.08.17,Cyclotella,39014957.1,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ6.2021.08.17,Navicula,19541400.6,,2021,Aug,Entrapment Zone,EZ6
EMP.EZ2.2021.08.17,Cryptomonas,69122788.8,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Plagioselmis,34969225.6,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Eucapsis,10404295.2,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Microcystis,132223168,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Pseudanabaena,7175376,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Cyclotella,33537983.4,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Navicula,5569349,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Ochromonas,2568876.6,,2021,Aug,Entrapment Zone,EZ2
EMP.EZ2.2021.08.17,Chlorella,4762119.2,,2021,Aug,Entrapment Zone,EZ2
EMP.NZ068.2021.08.17,Cryptomonas,52835870.5,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Plagioselmis,160911027.9,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Aphanizomenon,184637577.6,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Eucapsis,13454532,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Microcystis,53718464.8,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Cyclotella,33963110.3,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Nitzschia,3811159.1,,2021,Aug,Northern Interior Delta,NZ068
EMP.NZ068.2021.08.17,Drepanochloris,3668372.4,,2021,Aug,Northern Interior Delta,NZ068
EMP.D6.2021.08.18,Eucapsis,8802028.8,,2021,Aug,San Pablo Bay,D6
EMP.D6.2021.08.18,Aulacoseira,53444001.6,,2021,Aug,San Pablo Bay,D6
EMP.D6.2021.08.18,Cyclotella,404169505.6,,2021,Aug,San Pablo Bay,D6
EMP.D6.2021.08.18,Epithemia,302852973.6,,2021,Aug,San Pablo Bay,D6
EMP.D6.2021.08.18,Thalassiosira,149664749.6,,2021,Aug,San Pablo Bay,D6
EMP.D8.2021.08.18,Cryptomonas,54298517.2,,2021,Aug,Grizzly and Suisun Bay,D8
EMP.D8.2021.08.18,Plagioselmis,75888064.8,,2021,Aug,Grizzly and Suisun Bay,D8
EMP.D8.2021.08.18,Eucapsis,12738240,,2021,Aug,Grizzly and Suisun Bay,D8
EMP.D8.2021.08.18,Navicula,13131002.4,,2021,Aug,Grizzly and Suisun Bay,D8
EMP.D8.2021.08.18,Skeletonema,1667471,,2021,Aug,Grizzly and Suisun Bay,D8
EMP.D10.2021.08.18,Plagioselmis,12198905.8,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Eucapsis,11094235.2,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Achnanthidium,7752625.8,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Cyclotella,159520260.8,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Skeletonema,13329640.8,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Coccomyxa,2673134.2,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Drepanochloris,2282934.8,,2021,Aug,Confluence,D10
EMP.D10.2021.08.18,Monoraphidium,948284.2,,2021,Aug,Confluence,D10
EMP.D7.2021.08.19,Eucapsis,17865504,,2021,Aug,Grizzly and Suisun Bay,D7
EMP.D7.2021.08.19,Cyclotella,37821368.8,,2021,Aug,Grizzly and Suisun Bay,D7
EMP.D7.2021.08.19,Thalassiosira,5941531634,,2021,Aug,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.08.19,Plagioselmis,26693946,,2021,Aug,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.08.19,Eucapsis,11737008,,2021,Aug,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.08.19,Cyclotella,129112737,,2021,Aug,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.08.19,Plagioselmis,22374114.6,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Eucapsis,11709878.4,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Microcystis,2178352.8,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Pseudanabaena,5017111.2,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Coscinodiscus,3903009417,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Cyclotella,35326771.2,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.08.19,Monoraphidium,2236672.2,,2021,Aug,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.08.20,Plagioselmis,22873346.2,,2021,Aug,San Pablo Bay,D41A
EMP.D41A.2021.08.20,Eucapsis,21733488,,2021,Aug,San Pablo Bay,D41A
EMP.D41A.2021.08.20,Cocconeis,251635556.2,,2021,Aug,San Pablo Bay,D41A
EMP.D41A.2021.08.20,Cyclotella,126338835.6,,2021,Aug,San Pablo Bay,D41A
EMP.D41A.2021.08.20,Nitzschia,8401603,,2021,Aug,San Pablo Bay,D41A
EMP.D41.2021.08.20,Eucapsis,21216024,,2021,Aug,San Pablo Bay,D41
EMP.D41.2021.08.20,Nitzschia,21939036.2,,2021,Aug,San Pablo Bay,D41
EMP.D41.2021.08.20,Coccomyxa,5079771.6,,2021,Aug,San Pablo Bay,D41
EMP.D41.2021.08.20,Drepanochloris,2664939.6,,2021,Aug,San Pablo Bay,D41
EMP.NZ325.2021.08.20,Plagioselmis,20418237.6,,2021,Aug,San Pablo Bay,NZ325
EMP.NZ325.2021.08.20,Eucapsis,8693092.8,,2021,Aug,San Pablo Bay,NZ325
EMP.NZ325.2021.08.20,Cyclotella,73834400,,2021,Aug,San Pablo Bay,NZ325
EMP.NZ325.2021.08.20,Gomphonema,7249085.6,,2021,Aug,San Pablo Bay,NZ325
EMP.NZ325.2021.08.20,Gyrosigma,248591952,,2021,Aug,San Pablo Bay,NZ325
EMP.NZ002.2021.08.20,Plagioselmis,7073261.6,,2021,Aug,San Pablo Bay,NZ002
EMP.NZ002.2021.08.20,Eucapsis,13152232.8,,2021,Aug,San Pablo Bay,NZ002
EMP.NZ002.2021.08.20,Cyclotella,121744844.2,,2021,Aug,San Pablo Bay,NZ002
EMP.NZ004.2021.08.20,Plagioselmis,30495673.2,,2021,Aug,San Pablo Bay,NZ004
EMP.NZ004.2021.08.20,Eucapsis,9129729.6,,2021,Aug,San Pablo Bay,NZ004
EMP.NZ004.2021.08.20,Cyclotella,23663707.2,,2021,Aug,San Pablo Bay,NZ004
EMP.NZ004.2021.08.20,Gyrosigma,265503166.4,,2021,Aug,San Pablo Bay,NZ004
EMP.C10A.2021.09.09,Dolichospermum,7550934,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Eucapsis,2645906.4,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Pseudanabaena,10658765.4,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Achnanthes,13488620.6,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Cocconeis,35867347.1,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Encyonema,1979913.2,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Navicula,32938742.6,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Nitzschia,327967776.5,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Chlamydomonas,1909290,,2021,Sep,Southern Interior Delta,C10A
EMP.C10A.2021.09.09,Chlorella,17854530.4,,2021,Sep,Southern Interior Delta,C10A
EMP.C3A.2021.09.09,Eucapsis,3725416.8,,2021,Sep,Northern Interior Delta,C3A
EMP.C3A.2021.09.09,Cocconeis,18113141.2,,2021,Sep,Northern Interior Delta,C3A
EMP.C3A.2021.09.09,Navicula,3675145.6,,2021,Sep,Northern Interior Delta,C3A
EMP.C3A.2021.09.09,Skeletonema,11372522,,2021,Sep,Northern Interior Delta,C3A
EMP.C3A.2021.09.09,Drepanochloris,3426998.4,,2021,Sep,Northern Interior Delta,C3A
EMP.C9.2021.09.09,Cryptomonas,9392383.2,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Aphanocapsa,1207395,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Eucapsis,5105556,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Microcystis,31948821.6,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Cyclotella,20829671.9,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Nitzschia,7978772.8,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Chlamydomonas,3524443.5,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Drepanochloris,3031136.4,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Lagerheimia,1637457.6,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Monoraphidium,203149,,2021,Sep,Southern Interior Delta,C9
EMP.C9.2021.09.09,Sphaerocystis,6745313.4,,2021,Sep,Southern Interior Delta,C9
EMP.D26.2021.09.10,Plagioselmis,20368357.2,,2021,Sep,Central Delta,D26
EMP.D26.2021.09.10,Eucapsis,7599034.8,,2021,Sep,Central Delta,D26
EMP.D26.2021.09.10,Cyclotella,5780541,,2021,Sep,Central Delta,D26
EMP.D26.2021.09.10,Chlamydomonas,4699564.5,,2021,Sep,Central Delta,D26
EMP.D26.2021.09.10,Drepanochloris,1463790.4,,2021,Sep,Central Delta,D26
EMP.MD10A.2021.09.10,Cryptomonas,166683300,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Plagioselmis,32840550,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Eucapsis,8052300,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Microcystis,361339200,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Nitzschia,8610050,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Skeletonema,13503300,,2021,Sep,Southern Interior Delta,MD10A
EMP.MD10A.2021.09.10,Monoraphidium,608925,,2021,Sep,Southern Interior Delta,MD10A
EMP.P8.2021.09.10,Cryptomonas,196190000,,2021,Sep,Southern Interior Delta,P8
EMP.P8.2021.09.10,Plagioselmis,13170375,,2021,Sep,Southern Interior Delta,P8
EMP.P8.2021.09.10,Eucapsis,7907400,,2021,Sep,Southern Interior Delta,P8
EMP.P8.2021.09.10,Microcystis,65839800,,2021,Sep,Southern Interior Delta,P8
EMP.P8.2021.09.10,Melosira,343126075,,2021,Sep,Southern Interior Delta,P8
EMP.P8.2021.09.10,Schroederia,1565725,,2021,Sep,Southern Interior Delta,P8
EMP.D12.2021.09.13,Plagioselmis,29958154.2,,2021,Sep,Confluence,D12
EMP.D12.2021.09.13,Eucapsis,6308640,,2021,Sep,Confluence,D12
EMP.D12.2021.09.13,Microcystis,12766672.1,,2021,Sep,Confluence,D12
EMP.D12.2021.09.13,Cyclotella,76819958.8,,2021,Sep,Confluence,D12
EMP.D12.2021.09.13,Nitzschia,4868167.2,,2021,Sep,Confluence,D12
EMP.EZ6-SJR.2021.09.13,Cryptomonas,43885908,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Plagioselmis,58011031.2,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Chroococcus,2043325.2,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Eucapsis,5645700,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Microcystis,11191032,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Cocconeis,36720887.4,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Cyclotella,10168114.8,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Navicula,7679406.6,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Chlorella,5633154,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.09.13,Drepanochloris,563315.4,,2021,Sep,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2021.09.13,Cryptomonas,17146040,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Plagioselmis,112541760,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Dolichospermum,29278080,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Eucapsis,6210000,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Microcystis,6099600,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Cocconeis,109479540,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Cyclotella,182876220,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Encyonema,3559020,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.09.13,Nitzschia,18216000,,2021,Sep,Entrapment Zone,EZ2-SJR
EMP.D16.2021.09.13,Cryptomonas,8666856.8,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Plagioselmis,40998468,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Eucapsis,4156387.2,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Microcystis,14626304,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Cyclotella,3356808,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Entomoneis,35189795.2,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Nitzschia,3074848,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Desmodesmus,839053.6,,2021,Sep,Central Delta,D16
EMP.D16.2021.09.13,Drepanochloris,1098753.6,,2021,Sep,Central Delta,D16
EMP.D19.2021.09.13,Cryptomonas,96767174.4,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Plagioselmis,64924108.4,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Eucapsis,9639657,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Merismopedia,525680,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Microcystis,32147960.4,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Aulacoseira,848884491.5,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Cyclotella,59949204.3,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Nitzschia,3351210,,2021,Sep,Central Delta,D19
EMP.D19.2021.09.13,Drepanochloris,2683596.4,,2021,Sep,Central Delta,D19
EMP.D28A.2021.09.13,Cryptomonas,271639524,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Plagioselmis,136304738.7,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Aphanocapsa,2641743,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Eucapsis,5685661.8,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Merismopedia,350480,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Cocconeis,30860202.1,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Cyclotella,8742723.6,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Gomphonema,239015093.2,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Chlamydomonas,1468073.1,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Drepanochloris,3651125.4,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Monoraphidium,1625789.1,,2021,Sep,Central Delta,D28A
EMP.D28A.2021.09.13,Sphaerocystis,2569894.6,,2021,Sep,Central Delta,D28A
EMP.D4.2021.09.14,Cryptomonas,33072850,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Plagioselmis,11560950,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Eucapsis,8031600,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Acanthoceras,17781875,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Nitzschia,1121250,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Skeletonema,1264425,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Chlamydomonas,12364800,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Drepanochloris,4498800,,2021,Sep,Confluence,D4
EMP.D4.2021.09.14,Lagerheimia,541650,,2021,Sep,Confluence,D4
EMP.EZ6.2021.09.14,Cryptomonas,41543750,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Plagioselmis,9149975,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Chroococcus,2642700,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Eucapsis,8259300,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Microcystis,3571900,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Cyclotella,11546000,,2021,Sep,Entrapment Zone,EZ6
EMP.EZ6.2021.09.14,Ochromonas,1926825,,2021,Sep,Entrapment Zone,EZ6
EMP.D22.2021.09.14,Plagioselmis,407613520.8,,2021,Sep,Confluence,D22
