"","DateTime","Month","Year","StationCode","Study","Region","Factor","Group","Taxon","Genus","Species","UnitAbundance","TotalCells","BV.Avg","Units.per.mL","BV.um3.per.mL"
"13558",2018-10-12 07:50:00,"Oct","2018","D22","EMP","Confluence",204.88,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,159.13,204.88,32602.5544
"13559",2018-10-12 07:50:00,"Oct","2018","D22","EMP","Confluence",204.88,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",423,848,0.18,86664.24,31272.8832
"13560",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",7,7,1.44,1314.6,1893.024
"13561",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",7,7,10.14,1314.6,13330.044
"13562",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cryptophytes","Hemiselmis sp.","Hemiselmis","sp.",1,1,6.99,187.8,1312.722
"13563",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",2,2,619.99,375.6,232868.244
"13564",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,227.25,187.8,42677.55
"13565",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,76.35,187.8,14338.53
"13566",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",388,784,0.18,72866.4,26502.336
"13567",2018-10-19 10:20:00,"Oct","2018","NZ325","EMP","San Pablo Bay",187.8,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",2,2,26.52,375.6,9960.912
"13568",2018-10-19 10:50:00,"Oct","2018","NZ004","EMP","San Pablo Bay",250.41,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",2,2,1.15,500.82,575.943
"13569",2018-10-19 10:50:00,"Oct","2018","NZ004","EMP","San Pablo Bay",250.41,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",14,14,11.53,3505.74,40421.1822
"13570",2018-10-19 10:50:00,"Oct","2018","NZ004","EMP","San Pablo Bay",250.41,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,159.13,250.41,39847.7433
"13571",2018-10-19 10:50:00,"Oct","2018","NZ004","EMP","San Pablo Bay",250.41,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",380,768,0.18,95155.8,34616.6784
"13572",2018-10-19 10:50:00,"Oct","2018","NZ004","EMP","San Pablo Bay",250.41,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",3,3,41.63,751.23,31273.7049
"13573",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",3,3,2.57,676.11,1737.6027
"13574",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",8,8,8.47,1802.96,15271.0712
"13575",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cryptophytes","Hemiselmis sp.","Hemiselmis","sp.",1,1,15.19,225.37,3423.3703
"13576",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",2,2,822.94,450.74,370931.9756
"13577",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",5,5,229.05,1126.85,258104.9925
"13578",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,159.13,225.37,35863.1281
"13579",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",413,828,0.18,93077.81,33589.1448
"13580",2018-10-19 10:30:00,"Oct","2018","NZ002","EMP","San Pablo Bay",225.37,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",1,1,50.96,225.37,11484.8552
"13581",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Diatoms","Cyclotella sp.","Cyclotella","sp.",2,2,243.28,321.96,78326.4288
"13582",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",5,5,3.05,804.9,2454.945
"13583",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",10,10,10.69,1609.8,17208.762
"13584",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",3,3,476.25,482.94,230000.175
"13585",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",9,9,132.13,1448.82,191432.5866
"13586",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",384,770,0.18,61816.32,22311.828
"13587",2018-10-19 09:35:00,"Oct","2018","D41","EMP","San Pablo Bay",160.98,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",2,2,38.79,321.96,12488.8284
"13588",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Diatoms","cf. Achnanthidium sp.","Achnanthidium","sp.",1,1,60.21,176.91,10651.7511
"13589",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",4,4,4.85,707.64,3432.054
"13590",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",13,13,15.51,2299.83,35670.3633
"13591",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Green Algae","Drepanochloris nannoselene","Drepanochloris","nannoselene",1,1,3.85,176.91,681.1035
"13592",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,242.93,176.91,42976.7463
"13593",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Cyanobacteria","Chroococcus minutus","Chroococcus","minutus",6,9,65.45,1061.46,104208.8355
"13594",2018-10-16 11:35:00,"Oct","2018","MD10A","EMP","Southern Interior Delta",176.91,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",388,799,0.18,68641.08,25443.1962
"13595",2018-10-18 13:55:00,"Oct","2018","D7","EMP","Grizzly and Suisun Bay",328.55,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",1,1,11.49,328.55,3775.0395
"13596",2018-10-18 13:55:00,"Oct","2018","D7","EMP","Grizzly and Suisun Bay",328.55,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",11,11,21.59,3614.05,78027.3395
"13597",2018-10-18 13:55:00,"Oct","2018","D7","EMP","Grizzly and Suisun Bay",328.55,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",433,888,0.18,142262.15,52515.432
"13598",2018-10-17 09:55:00,"Oct","2018","D8","EMP","Grizzly and Suisun Bay",459.97,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",1,1,26.52,459.97,12198.4044
"13599",2018-10-17 09:55:00,"Oct","2018","D8","EMP","Grizzly and Suisun Bay",459.97,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",4,4,16.55,1839.88,30450.014
"13600",2018-10-17 09:55:00,"Oct","2018","D8","EMP","Grizzly and Suisun Bay",459.97,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,166.3,919.94,152986.022
"13601",2018-10-17 09:55:00,"Oct","2018","D8","EMP","Grizzly and Suisun Bay",459.97,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",423,866,0.18,194567.31,71700.1236
"13602",2018-10-18 15:45:00,"Oct","2018","NZ032","EMP","Grizzly and Suisun Bay",287.48,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",3,3,21.76,862.44,18766.6944
"13603",2018-10-18 15:45:00,"Oct","2018","NZ032","EMP","Grizzly and Suisun Bay",287.48,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",407,836,0.18,117004.36,43259.9904
"13604",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Cocconeis sp.","Cocconeis","sp.",1,1,337.62,60.1,20290.962
"13605",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Gomphonema sp.","Gomphonema","sp.",1,1,1567.65,60.1,94215.765
"13606",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Navicula lanceolata","Navicula","lanceolata",1,1,1555.65,60.1,93494.565
"13607",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Navicula sp.","Navicula","sp.",1,1,1243.17,60.1,74714.517
"13608",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Nitzschia sp.","Nitzschia","sp.",2,2,22.34,120.2,2685.268
"13609",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,64.13,60.1,3854.213
"13610",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Diatoms","Ulnaria ulna","Ulnaria","ulna",2,2,59414.05,120.2,7141568.81
"13611",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",11,11,2.57,661.1,1699.027
"13612",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",7,7,9.45,420.7,3975.615
"13613",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,314.74,60.1,18915.874
"13614",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",5,5,146.57,300.5,44044.285
"13615",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",371,750,0.18,22297.1,8113.5
"13616",2018-10-12 10:10:00,"Oct","2018","C3A","EMP","Northern Interior Delta",60.1,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",1,1,26.52,60.1,1593.852
"13617",2018-10-16 09:30:00,"Oct","2018","D16","EMP","Central Delta",209.08,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",5,5,14.14,1045.4,14781.956
"13618",2018-10-16 09:30:00,"Oct","2018","D16","EMP","Central Delta",209.08,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",5,5,16.89,1045.4,17656.806
"13619",2018-10-16 09:30:00,"Oct","2018","D16","EMP","Central Delta",209.08,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,314.74,209.08,65805.8392
"13620",2018-10-16 09:30:00,"Oct","2018","D16","EMP","Central Delta",209.08,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",428,871,0.18,89486.24,32779.5624
"13621",2018-10-18 14:50:00,"Oct","2018","NZS42","EMP","Grizzly and Suisun Bay",383.31,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",2,2,3.59,766.62,2752.1658
"13622",2018-10-18 14:50:00,"Oct","2018","NZS42","EMP","Grizzly and Suisun Bay",383.31,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",4,4,26.68,1533.24,40906.8432
"13623",2018-10-18 14:50:00,"Oct","2018","NZS42","EMP","Grizzly and Suisun Bay",383.31,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",454,933,0.18,174022.74,64373.0814
"13624",2018-10-19 08:45:00,"Oct","2018","D41A","EMP","San Pablo Bay",328.55,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",1,1,26.52,328.55,8713.146
"13625",2018-10-19 08:45:00,"Oct","2018","D41A","EMP","San Pablo Bay",328.55,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",9,9,20.53,2956.95,60706.1835
"13626",2018-10-19 08:45:00,"Oct","2018","D41A","EMP","San Pablo Bay",328.55,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,314.74,328.55,103407.827
"13627",2018-10-19 08:45:00,"Oct","2018","D41A","EMP","San Pablo Bay",328.55,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,143.68,657.1,94412.128
"13628",2018-10-19 08:45:00,"Oct","2018","D41A","EMP","San Pablo Bay",328.55,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",422,865,0.18,138648.1,51155.235
"13629",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Diatoms","cf. Achnanthidium sp.","Achnanthidium","sp.",1,1,59.28,88.38,5239.1664
"13630",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Diatoms","Cyclotella sp.","Cyclotella","sp.",2,2,68.96,176.76,12189.3696
"13631",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Diatoms","cf. Nitzschia sp.","Nitzschia","sp.",1,1,120.74,88.38,10671.0012
"13632",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Diatoms","Skeletonema cf. costatum","Skeletonema","costatum",5,5,32.97,441.9,14569.443
"13633",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",57,57,4.85,5037.66,24432.651
"13634",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Green Algae","cf. Coccomyxa sp.","Coccomyxa","sp.",1,1,16.89,88.38,1492.7382
"13635",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",3,3,12.36,265.14,3277.1304
"13636",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Green Algae","Desmodesmus bicaudatus","Desmodesmus","bicaudatus",1,4,53.04,88.38,18750.7008
"13637",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cyanobacteria","Lemmermannia triangularis","Lemmermannia","triangularis",1,4,26.52,88.38,9375.3504
"13638",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Green Algae","Monoraphidium convolutum","Monoraphidium","convolutum",2,2,34.48,176.76,6094.6848
"13639",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cryptophytes","Cryptomonas erosa","Cryptomonas","erosa",1,1,837.79,88.38,74043.8802
"13640",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",5,5,929.13,441.9,410582.547
"13641",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,281.8,176.76,49810.968
"13642",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,118.35,176.76,20919.546
"13643",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cyanobacteria","cf. Chroococcus sp.","Chroococcus","sp.",14,45,4.19,1237.32,16664.049
"13644",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",308,622,0.18,27221.04,9895.0248
"13645",2018-10-16 12:50:00,"Oct","2018","P8","EMP","Southern Interior Delta",88.38,"Cyanobacteria","Snowella sp.","Snowella","sp.",2,11,0.27,176.76,262.4886
"13646",2018-10-16 10:20:00,"Oct","2018","D26","EMP","Central Delta",229.98,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",2,2,91.13,459.96,41916.1548
"13647",2018-10-16 10:20:00,"Oct","2018","D26","EMP","Central Delta",229.98,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",4,4,7.24,919.92,6660.2208
"13648",2018-10-16 10:20:00,"Oct","2018","D26","EMP","Central Delta",229.98,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",9,9,17.79,2069.82,36822.0978
"13649",2018-10-16 10:20:00,"Oct","2018","D26","EMP","Central Delta",229.98,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,118.35,459.96,54436.266
"13650",2018-10-16 10:20:00,"Oct","2018","D26","EMP","Central Delta",229.98,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",412,844,0.18,94751.76,34938.5616
"13651",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,122.78,150.24,18446.4672
"13652",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",10,10,4.85,1502.4,7286.64
"13653",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,314.74,150.24,47286.5376
"13654",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,122.78,150.24,18446.4672
"13655",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cyanobacteria","Chroococcus sp.","Chroococcus","sp.",5,10,18.82,751.2,28275.168
"13656",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",350,710,0.18,52584,19200.672
"13657",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",33,33,15.6,4957.92,77343.552
"13658",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cyanobacteria","Pseudanabaena sp.","Pseudanabaena","sp.",1,3,3.72,150.24,1676.6784
"13659",2018-10-11 09:30:00,"Oct","2018","C9","EMP","Southern Interior Delta",150.24,"Cyanobacteria","cf. Synechococcus sp.","Synechococcus","sp.",3,3,36.09,450.72,16266.4848
"13660",2019-10-07 10:20:00,"Oct","2019","D6","EMP","San Pablo Bay",500.81,"Diatoms","Cylindrotheca closterium","Cylindrotheca","closterium",1,1,94.48,500.81,47316.5288
"13661",2019-10-07 10:20:00,"Oct","2019","D6","EMP","San Pablo Bay",500.81,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",423,868,0.18,211842.63,78246.5544
"13662",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",13,13,88.67,964.47,85519.5549
"13663",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,304.82,74.19,22614.5958
"13664",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",5,5,723.63,370.95,268430.5485
"13665",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,552.9,74.19,41019.651
"13666",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","cf. Navicula sp.","Navicula","sp.",2,2,337.87,148.38,50133.1506
"13667",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Navicula viridula","Navicula","viridula",1,1,4053.83,74.19,300753.6477
"13668",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Nitzschia dissipata","Nitzschia","dissipata",1,1,377.89,74.19,28035.6591
"13669",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Diatoms","Nitzschia inconspicua","Nitzschia","inconspicua",1,1,32.54,74.19,2414.1426
"13670",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Green Algae","cf. Chlamydomonas sp.","Chlamydomonas","sp.",1,1,335.12,74.19,24862.5528
"13671",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Green Algae","Chlorella sp.","Chlorella","sp.",2,2,3.59,148.38,532.6842
"13672",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,13.99,74.19,1037.9181
"13673",2019-10-01 09:00:00,"Oct","2019","C3A","EMP","Northern Interior Delta",74.19,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",379,772,0.18,28118.01,10309.4424
"13674",2019-10-08 11:50:00,"Oct","2019","D7","EMP","Grizzly and Suisun Bay",643.9,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,84.82,643.9,54615.598
"13675",2019-10-08 11:50:00,"Oct","2019","D7","EMP","Grizzly and Suisun Bay",643.9,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",420,876,0.18,270438,101530.152
"13676",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",1,1,57.26,139.38,7980.8988
"13677",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",2,2,134.43,278.76,37473.7068
"13678",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Diatoms","cf. Navicula sp.","Navicula","sp.",1,1,684.72,139.38,95436.2736
"13679",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Diatoms","cf. Tryblionella levidensis","Tryblionella","levidensis",1,1,1653.96,139.38,230528.9448
"13680",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,159.13,278.76,44359.0788
"13681",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",319,814,0.18,44462.22,20421.9576
"13682",2019-10-01 11:00:00,"Oct","2019","C9","EMP","Southern Interior Delta",139.38,"Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",1,1,26.52,139.38,3696.3576
"13683",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",1,1,57.26,229.98,13168.6548
"13684",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Diatoms","Navicula sp.","Navicula","sp.",1,1,502.45,229.98,115553.451
"13685",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Diatoms","cf. Nitzschia sp.","Nitzschia","sp.",1,1,468.98,229.98,107856.0204
"13686",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Green Algae","Kirchneriella sp.","Kirchneriella","sp.",1,6,24.57,229.98,33903.6516
"13687",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,7.01,229.98,1612.1598
"13688",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",420,849,0.18,96591.6,35145.5436
"13689",2019-10-01 12:30:00,"Oct","2019","C10A","EMP","Southern Interior Delta",229.98,"Other","Trachelomonas sp.","Trachelomonas","sp.",1,1,4599.83,229.98,1057868.9034
"13690",2019-10-07 11:25:00,"Oct","2019","D8","EMP","Grizzly and Suisun Bay",643.9,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",2,2,796.39,1287.8,1025591.042
"13691",2019-10-07 11:25:00,"Oct","2019","D8","EMP","Grizzly and Suisun Bay",643.9,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,33.39,643.9,21499.821
"13692",2019-10-07 11:25:00,"Oct","2019","D8","EMP","Grizzly and Suisun Bay",643.9,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",400,834,0.18,257560,96662.268
"13693",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",3,3,67.49,1724.88,116412.1512
"13694",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,1087.07,574.96,625021.7672
"13695",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,240.85,574.96,138479.116
"13696",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Diatoms","cf. Nitzschia sp.","Nitzschia","sp.",1,1,126.63,574.96,72807.1848
"13697",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",1,1,942.4,574.96,541842.304
"13698",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",2,2,112.82,1149.92,129733.9744
"13699",2019-10-17 13:05:00,"Oct","2019","D4","EMP","Confluence",574.96,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",435,875,0.18,250107.6,90556.2
"13700",2019-10-03 08:30:00,"Oct","2019","D12","EMP","Confluence",574.96,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",3,3,137.93,1724.88,237912.6984
"13701",2019-10-03 08:30:00,"Oct","2019","D12","EMP","Confluence",574.96,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,332.93,574.96,191421.4328
"13702",2019-10-03 08:30:00,"Oct","2019","D12","EMP","Confluence",574.96,"Green Algae","Chlorella sp.","Chlorella","sp.",2,2,7.24,1149.92,8325.4208
