"","DateTime","Month","Year","StationCode","Region","Study","Factor","Taxon","Genus","Species","UnitAbundance","TotalCells","GALD","BV.Avg","Units.per.mL","BV.um3.per.mL","Group"
"11827",2021-10-14 12:25:00,"Oct","2021","D12","Confluence","EMP",54.11,"Cryptomonas sp.","Cryptomonas","sp.",4,4,16.7,358.4,216.44,77572.096,"Cryptophytes"
"11828",2021-10-14 12:25:00,"Oct","2021","D12","Confluence","EMP",54.11,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,7.4,159.13,54.11,8610.5243,"Cryptophytes"
"11829",2021-10-14 12:25:00,"Oct","2021","D12","Confluence","EMP",54.11,"Eucapsis microscopica","Eucapsis","microscopica",398,796,0.8,0.18,21535.78,7752.8808,"Cyanobacteria"
"11830",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Achnanthidium sp.","Achnanthidium","sp.",2,2,10.1,78.89,60.52,4774.4228,"Diatoms"
"11831",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Cocconeis placentula","Cocconeis","placentula",4,4,19,377.22,121.04,45658.7088,"Diatoms"
"11832",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Cyclotella sp.","Cyclotella","sp.",4,4,7.5,144.55,121.04,17496.332,"Diatoms"
"11833",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Navicula spp.","Navicula","spp.",10,10,38.9,818.01,302.6,247529.826,"Diatoms"
"11834",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Nitzschia sp.","Nitzschia","sp.",12,12,46.3,103.36,363.12,37532.0832,"Diatoms"
"11835",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"cf. Planothidium sp.","Planothidium","sp.",3,3,33,496.92,90.78,45110.3976,"Diatoms"
"11836",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Skeletonema sp.","Skeletonema","sp.",2,2,7.4,52.31,60.52,3165.8012,"Diatoms"
"11837",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Chlamydomonas sp.","Chlamydomonas","sp.",2,2,12,286.7,60.52,17351.084,"Green Algae"
"11838",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Chlorella sp.","Chlorella","sp.",21,21,3.5,15.6,635.46,9913.176,"Green Algae"
"11839",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Oocystis sp.","Oocystis","sp.",2,2,8.5,90.22,60.52,5460.1144,"Green Algae"
"11840",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Pediastrum tetras","Pediastrum","tetras",1,1,22.1,43.39,30.26,1312.9814,"Green Algae"
"11841",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,5.6,76.35,30.26,2310.351,"Cryptophytes"
"11842",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Plagioselmis prolonga","Plagioselmis","prolonga",3,3,13,441.61,90.78,40089.3558,"Cryptophytes"
"11843",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"Eucapsis microscopica","Eucapsis","microscopica",336,672,0.8,0.18,10167.36,3660.2496,"Cyanobacteria"
"11844",2021-10-11 12:30:00,"Oct","2021","C10A","Southern Interior Delta","EMP",30.26,"cf. Microcystis sp.","Microcystis","sp.",7,8,4,28.73,211.82,6954.9584,"Cyanobacteria"
"11845",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Cocconeis sp.","Cocconeis","sp.",2,2,22.2,1163.21,47.92,55741.0232,"Diatoms"
"11846",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Cyclotella sp.","Cyclotella","sp.",6,6,9.3,99.75,143.76,14340.06,"Diatoms"
"11847",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Epithemia sp.","Epithemia","sp.",1,1,90.7,5202.69,23.96,124656.4524,"Diatoms"
"11848",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Gomphonema sp.","Gomphonema","sp.",1,1,9.9,95.79,23.96,2295.1284,"Diatoms"
"11849",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Nitzschia sp.","Nitzschia","sp.",9,9,33.3,102.46,215.64,22094.4744,"Diatoms"
"11850",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Skeletonema sp.","Skeletonema","sp.",1,1,22.2,238.7,23.96,5719.252,"Diatoms"
"11851",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Monoraphidium sp.","Monoraphidium","sp.",1,1,42.6,80.52,23.96,1929.2592,"Green Algae"
"11852",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Scenedesmus sp.","Scenedesmus","sp.",2,6,9.3,47.5,47.92,6828.6,"Green Algae"
"11853",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",25,25,7.4,141.11,599,84524.89,"Cryptophytes"
"11854",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Eucapsis microscopica","Eucapsis","microscopica",360,720,0.8,0.18,8625.6,3105.216,"Cyanobacteria"
"11855",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"Planktolyngbya sp.","Planktolyngbya","sp.",1,12,2,1.57,23.96,451.4064,"Cyanobacteria"
"11856",2021-10-11 09:15:00,"Oct","2021","C3A","Northern Interior Delta","EMP",23.96,"cf. Planktothrix sp.","Planktothrix","sp.",1,45,3.7,32.26,23.96,34782.732,"Cyanobacteria"
"11857",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Cyclotella sp.","Cyclotella","sp.",3,3,11.1,517.44,139.38,72120.7872,"Diatoms"
"11858",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Navicula sp.","Navicula","sp.",2,2,19,70.86,92.92,6584.3112,"Diatoms"
"11859",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Nitzschia sp.","Nitzschia","sp.",1,1,20.4,35.7,46.46,1658.622,"Diatoms"
"11860",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"cf. Nitzschia sp.","Nitzschia","sp.",1,1,38.9,1624.08,46.46,75454.7568,"Diatoms"
"11861",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Chlorella sp.","Chlorella","sp.",3,3,3,11.49,139.38,1601.4762,"Green Algae"
"11862",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Drepanochloris nannoselene","Drepanochloris","nannoselene",2,2,4.5,14.32,92.92,1330.6144,"Green Algae"
"11863",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"cf. Sphaerocystis sp.","Sphaerocystis","sp.",1,3,4,26.52,46.46,3696.3576,"Green Algae"
"11864",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",6,6,9.3,166.41,278.76,46388.4516,"Cryptophytes"
"11865",2021-10-18 14:30:00,"Oct","2021","NZ032","Grizzly and Suisun Bay","EMP",46.46,"Eucapsis microscopica","Eucapsis","microscopica",386,772,0.8,0.18,17933.56,6456.0816,"Cyanobacteria"
"11866",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Cyclotella sp.","Cyclotella","sp.",1,1,12,633.34,51.11,32370.0074,"Diatoms"
"11867",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Navicula sp.","Navicula","sp.",1,1,22.2,258.05,51.11,13188.9355,"Diatoms"
"11868",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Thalassiosira sp.","Thalassiosira","sp.",1,1,32.5,13853.92,51.11,708073.8512,"Diatoms"
"11869",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"cf. Chlamydomonas sp.","Chlamydomonas","sp.",1,1,9,258.05,51.11,13188.9355,"Green Algae"
"11870",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Chlorella sp.","Chlorella","sp.",11,11,4,24.43,562.21,13734.7903,"Green Algae"
"11871",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Sphaerocystis sp.","Sphaerocystis","sp.",1,3,3.7,24.43,51.11,3745.8519,"Green Algae"
"11872",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Plagioselmis prolonga","Plagioselmis","prolonga",9,9,7.4,95.47,459.99,43915.2453,"Cryptophytes"
"11873",2021-10-19 11:00:00,"Oct","2021","D41A","San Pablo Bay","EMP",51.11,"Eucapsis microscopica","Eucapsis","microscopica",375,750,0.8,0.18,19166.25,6899.85,"Cyanobacteria"
"11874",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Cyclotella sp.","Cyclotella","sp.",4,4,20.4,541.91,216.44,117291.0004,"Diatoms"
"11875",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Encyonema sp.","Encyonema","sp.",1,1,35.2,321.32,54.11,17386.6252,"Diatoms"
"11876",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Gyrosigma sp.","Gyrosigma","sp.",1,1,142.6,1117.98,54.11,60493.8978,"Diatoms"
"11877",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Thalassiosira sp.","Thalassiosira","sp.",2,2,51.9,46578.73,108.22,5040750.1606,"Diatoms"
"11878",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,9.3,294.36,54.11,15927.8196,"Cryptophytes"
"11879",2021-10-15 11:00:00,"Oct","2021","D6","San Pablo Bay","EMP",54.11,"Eucapsis microscopica","Eucapsis","microscopica",402,804,0.8,0.18,21752.22,7830.7992,"Cyanobacteria"
"11880",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Cocconeis sp.","Cocconeis","sp.",1,1,16.7,359.12,54.11,19431.9832,"Diatoms"
"11881",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Cyclotella sp.","Cyclotella","sp.",1,1,5.6,68.96,54.11,3731.4256,"Diatoms"
"11882",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Gomphonema sp.","Gomphonema","sp.",1,1,13.7,132.13,54.11,7149.5543,"Diatoms"
"11883",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Navicula sp.","Navicula","sp.",1,1,22.2,745.9,54.11,40360.649,"Diatoms"
"11884",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Nitzschia sp.","Nitzschia","sp.",1,1,100,784,54.11,42422.24,"Diatoms"
"11885",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Cryptomonas sp.","Cryptomonas","sp.",1,1,14.8,424.35,54.11,22961.5785,"Cryptophytes"
"11886",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",11,11,9.5,309.6,595.21,184277.016,"Cryptophytes"
"11887",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Eucapsis microscopica","Eucapsis","microscopica",394,788,0.8,0.18,21319.34,7674.9624,"Cyanobacteria"
"11888",2021-10-14 15:00:00,"Oct","2021","EZ2-SJR","Entrapment Zone","EMP",54.11,"Planktothrix sp.","Planktothrix","sp.",1,67,11.1,119.35,54.11,432687.9095,"Cyanobacteria"
"11889",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Cyclotella sp.","Cyclotella","sp.",2,2,14.8,1077.57,63.88,68835.1716,"Diatoms"
"11890",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Gyrosigma sp.","Gyrosigma","sp.",2,2,133.3,1410.34,63.88,90092.5192,"Diatoms"
"11891",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Thalassiosira sp.","Thalassiosira","sp.",2,2,50,46578.73,63.88,2975449.2724,"Diatoms"
"11892",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,9.3,294.36,63.88,18803.7168,"Cryptophytes"
"11893",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Eucapsis microscopica","Eucapsis","microscopica",393,786,0.8,0.18,12552.42,4518.8712,"Cyanobacteria"
"11894",2021-10-15 12:35:00,"Oct","2021","D10","Confluence","EMP",31.94,"Euglena sp.","Euglena","sp.",2,2,27.8,1289.82,63.88,82393.7016,"Other"
"11895",2021-10-15 11:55:00,"Oct","2021","D8","Grizzly and Suisun Bay","EMP",31.94,"Cyclotella sp.","Cyclotella","sp.",1,1,14.8,1273.05,31.94,40661.217,"Diatoms"
"11896",2021-10-15 11:55:00,"Oct","2021","D8","Grizzly and Suisun Bay","EMP",31.94,"Entomoneis sp.","Entomoneis","sp.",1,1,35.2,3832.01,31.94,122394.3994,"Diatoms"
"11897",2021-10-15 11:55:00,"Oct","2021","D8","Grizzly and Suisun Bay","EMP",31.94,"Thalassiosira sp.","Thalassiosira","sp.",2,2,50,43974.47,63.88,2809089.1436,"Diatoms"
"11898",2021-10-15 11:55:00,"Oct","2021","D8","Grizzly and Suisun Bay","EMP",31.94,"Eucapsis microscopica","Eucapsis","microscopica",418,836,0.8,0.18,13350.92,4806.3312,"Cyanobacteria"
"11899",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"Entomoneis paludosa","Entomoneis","paludosa",1,1,28.7,1758.19,70.76,124409.5244,"Diatoms"
"11900",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"Nitzschia sp.","Nitzschia","sp.",2,2,15,39.26,141.52,5556.0752,"Diatoms"
"11901",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"cf. Skeletonema sp.","Skeletonema","sp.",1,1,8.5,81.78,70.76,5786.7528,"Diatoms"
"11902",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"Chlorella sp.","Chlorella","sp.",2,2,3.5,18.82,141.52,2663.4064,"Green Algae"
"11903",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"Plagioselmis prolonga","Plagioselmis","prolonga",3,3,9.3,225.01,212.28,47765.1228,"Cryptophytes"
"11904",2021-10-22 07:50:00,"Oct","2021","EZ6","Entrapment Zone","EMP",70.76,"Eucapsis microscopica","Eucapsis","microscopica",408,816,0.8,0.18,28870.08,10393.2288,"Cyanobacteria"
"11905",2021-10-18 13:25:00,"Oct","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Nitzschia acicularis","Nitzschia","acicularis",2,2,55.6,169.83,255.54,43398.3582,"Diatoms"
"11906",2021-10-18 13:25:00,"Oct","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Chlamydomonas sp.","Chlamydomonas","sp.",1,1,9.8,370.73,127.77,47368.1721,"Green Algae"
"11907",2021-10-18 13:25:00,"Oct","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Eucapsis microscopica","Eucapsis","microscopica",412,824,0.8,0.18,52641.24,18950.8464,"Cyanobacteria"
"11908",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"Cyclotella sp.","Cyclotella","sp.",1,1,9.3,441.54,66.66,29433.0564,"Diatoms"
"11909",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"Chlorella sp.","Chlorella","sp.",1,1,3,14.14,66.66,942.5724,"Green Algae"
"11910",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"cf. Sphaerocystis sp.","Sphaerocystis","sp.",3,4,3.5,17.16,199.98,4575.5424,"Green Algae"
"11911",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"Cryptomonas sp.","Cryptomonas","sp.",1,1,13,333.53,66.66,22233.1098,"Cryptophytes"
"11912",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,9.3,236.45,133.32,31523.514,"Cryptophytes"
"11913",2021-10-18 12:30:00,"Oct","2021","D7","Grizzly and Suisun Bay","EMP",66.66,"Eucapsis microscopica","Eucapsis","microscopica",400,800,0.8,0.18,26664,9599.04,"Cyanobacteria"
"11914",2021-10-22 06:30:00,"Oct","2021","D4","Confluence","EMP",88.46,"Cyclotella sp.","Cyclotella","sp.",1,1,12,836.92,88.46,74033.9432,"Diatoms"
"11915",2021-10-22 06:30:00,"Oct","2021","D4","Confluence","EMP",88.46,"Entomoneis paludosa","Entomoneis","paludosa",1,1,32.1,3088.38,88.46,273198.0948,"Diatoms"
"11916",2021-10-22 06:30:00,"Oct","2021","D4","Confluence","EMP",88.46,"Chlorella sp.","Chlorella","sp.",11,11,3.7,14.14,973.06,13759.0684,"Green Algae"
"11917",2021-10-22 06:30:00,"Oct","2021","D4","Confluence","EMP",88.46,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,9.3,323.8,88.46,28643.348,"Cryptophytes"
"11918",2021-10-22 06:30:00,"Oct","2021","D4","Confluence","EMP",88.46,"Eucapsis microscopica","Eucapsis","microscopica",404,808,0.8,0.18,35737.84,12865.6224,"Cyanobacteria"
"11919",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"Cyclotella sp.","Cyclotella","sp.",2,2,15,561.57,73.6,41331.552,"Diatoms"
"11920",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"Chlamydomonas sp.","Chlamydomonas","sp.",1,1,9,258.05,36.8,9496.24,"Green Algae"
"11921",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"Chlorella sp.","Chlorella","sp.",6,6,3.7,11.49,220.8,2536.992,"Green Algae"
"11922",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"cf. Ochromonas sp.","Ochromonas","sp.",1,1,7,166.77,36.8,6137.136,"Golden Algae"
"11923",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"Plagioselmis prolonga","Plagioselmis","prolonga",4,4,10.1,267.51,147.2,39377.472,"Cryptophytes"
"11924",2021-10-19 13:00:00,"Oct","2021","NZ004","San Pablo Bay","EMP",36.8,"Eucapsis microscopica","Eucapsis","microscopica",396,792,0.8,0.18,14572.8,5246.208,"Cyanobacteria"
"11925",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Cyclotella sp.","Cyclotella","sp.",1,1,5.6,98.52,63.88,6293.4576,"Diatoms"
"11926",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Chlorella sp.","Chlorella","sp.",3,3,3.5,18.82,191.64,3606.6648,"Green Algae"
"11927",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"cf. Sphaerocystis sp.","Sphaerocystis","sp.",4,6,3.7,17.16,255.52,6577.0848,"Green Algae"
"11928",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Ochromonas sp.","Ochromonas","sp.",2,2,7,124.99,127.76,15968.7224,"Golden Algae"
"11929",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",3,3,9.3,286.17,191.64,54841.6188,"Cryptophytes"
"11930",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Plagioselmis sp.","Plagioselmis","sp.",2,2,12,379.34,127.76,48464.4784,"Cryptophytes"
"11931",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"Eucapsis microscopica","Eucapsis","microscopica",390,780,0.8,0.18,24913.2,8968.752,"Cyanobacteria"
"11932",2021-10-22 08:45:00,"Oct","2021","NZ068","Northern Interior Delta","EMP",63.88,"cf. Microcystis sp.","Microcystis","sp.",2,2,5,57.91,127.76,7398.5816,"Cyanobacteria"
"11933",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"Gomphonema sp.","Gomphonema","sp.",1,1,14.8,1073.61,102.22,109744.4142,"Diatoms"
"11934",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"cf. Pseudostaurosira sp.","Pseudostaurosira","sp.",1,1,7.4,72.65,102.22,7426.283,"Diatoms"
"11935",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"Chlorella sp.","Chlorella","sp.",2,2,4,22.45,204.44,4589.678,"Green Algae"
"11936",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"Cryptomonas sp.","Cryptomonas","sp.",1,1,15.7,665.86,102.22,68064.2092,"Cryptophytes"
"11937",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,7.4,149.1,102.22,15241.002,"Cryptophytes"
"11938",2021-10-19 12:15:00,"Oct","2021","NZ325","San Pablo Bay","EMP",102.22,"Eucapsis microscopica","Eucapsis","microscopica",398,796,0.8,0.18,40683.56,14646.0816,"Cyanobacteria"
"11939",2021-10-22 07:10:00,"Oct","2021","D22","Confluence","EMP",90.19,"Navicula sp.","Navicula","sp.",1,1,31.5,1058.38,90.19,95455.2922,"Diatoms"
"11940",2021-10-22 07:10:00,"Oct","2021","D22","Confluence","EMP",90.19,"cf. Ochromonas sp.","Ochromonas","sp.",1,1,5.6,91.95,90.19,8292.9705,"Golden Algae"
"11941",2021-10-22 07:10:00,"Oct","2021","D22","Confluence","EMP",90.19,"Eucapsis microscopica","Eucapsis","microscopica",419,838,0.8,0.18,37789.61,13604.2596,"Cyanobacteria"
"11942",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Cocconeis sp.","Cocconeis","sp.",6,6,33.3,1010.58,231.9,234353.502,"Diatoms"
"11943",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Cyclotella sp.","Cyclotella","sp.",9,9,13,159.13,347.85,55353.3705,"Diatoms"
"11944",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Navicula sp.","Navicula","sp.",1,1,29.6,636.52,38.65,24601.498,"Diatoms"
"11945",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Nitzschia sp.","Nitzschia","sp.",2,2,35.2,151.72,77.3,11727.956,"Diatoms"
"11946",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Thalassiosira sp.","Thalassiosira","sp.",1,1,42.6,30359.06,38.65,1173377.669,"Diatoms"
"11947",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Cryptomonas sp.","Cryptomonas","sp.",2,2,13,328.43,77.3,25387.639,"Cryptophytes"
"11948",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",4,4,9.3,249.38,154.6,38554.148,"Cryptophytes"
"11949",2021-10-13 11:20:00,"Oct","2021","D26","Central Delta","EMP",38.65,"Eucapsis microscopica","Eucapsis","microscopica",380,460,0.8,0.18,14687,3200.22,"Cyanobacteria"
"11950",2021-10-19 12:35:00,"Oct","2021","NZ002","San Pablo Bay","EMP",95.83,"Cyclotella sp.","Cyclotella","sp.",5,5,13,186.36,479.15,89294.394,"Diatoms"
"11951",2021-10-19 12:35:00,"Oct","2021","NZ002","San Pablo Bay","EMP",95.83,"Nitzschia sp.","Nitzschia","sp.",1,1,22.2,78.03,95.83,7477.6149,"Diatoms"
"11952",2021-10-19 12:35:00,"Oct","2021","NZ002","San Pablo Bay","EMP",95.83,"Eucapsis microscopica","Eucapsis","microscopica",408,816,0.8,0.18,39098.64,14075.5104,"Cyanobacteria"
"11953",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Achnanthidium sp.","Achnanthidium","sp.",2,2,11.1,13.19,73.02,963.1338,"Diatoms"
"11954",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Cocconeis sp.","Cocconeis","sp.",1,1,16.7,815.3,36.51,29766.603,"Diatoms"
"11955",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Melosira sp.","Melosira","sp.",1,1,20.4,2707.74,36.51,98859.5874,"Diatoms"
"11956",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Nitzschia sp.","Nitzschia","sp.",2,2,27.8,583.36,73.02,42596.9472,"Diatoms"
"11957",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Planothidium sp.","Planothidium","sp.",1,1,18.5,397.83,36.51,14524.7733,"Diatoms"
"11958",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Skeletonema sp.","Skeletonema","sp.",3,3,14.8,132.69,109.53,14533.5357,"Diatoms"
"11959",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Scenedesmus sp.","Scenedesmus","sp.",1,2,5.6,40.14,36.51,2931.0228,"Green Algae"
"11960",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Cryptomonas sp.","Cryptomonas","sp.",3,3,18.5,475.85,109.53,52119.8505,"Cryptophytes"
"11961",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",15,15,7.4,117.46,547.65,64326.969,"Cryptophytes"
"11962",2021-10-13 14:25:00,"Oct","2021","P8","Southern Interior Delta","EMP",36.51,"Eucapsis microscopica","Eucapsis","microscopica",385,770,0.8,0.18,14056.35,5060.286,"Cyanobacteria"
"11963",2021-10-13 12:55:00,"Oct","2021","MD10A","Southern Interior Delta","EMP",23.23,"Cocconeis sp.","Cocconeis","sp.",1,1,20.4,1395.53,23.23,32418.1619,"Diatoms"
