SampleID,Group,BV.um3.per.L,,Year,Month,DateTime,Region,StationCode
EMP.EZ2.2021.03.08,Cryptophytes,1155707414,,2021,Mar,3/8/2021 13:35,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Cyanobacteria,41024319,,2021,Mar,3/8/2021 13:35,Entrapment Zone,EZ2
EMP.EZ2.2021.03.08,Diatoms,665007934.5,,2021,Mar,3/8/2021 13:35,Entrapment Zone,EZ2
EMP.NZ068.2021.03.08,Cryptophytes,129922400,,2021,Mar,3/8/2021 14:15,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Cyanobacteria,13957550,,2021,Mar,3/8/2021 14:15,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Diatoms,174330800,,2021,Mar,3/8/2021 14:15,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Golden Algae,11375800,,2021,Mar,3/8/2021 14:15,Northern Interior Delta,NZ068
EMP.NZ068.2021.03.08,Green Algae,608925,,2021,Mar,3/8/2021 14:15,Northern Interior Delta,NZ068
EMP.D8.2021.03.09,Cryptophytes,438358128.4,,2021,Mar,3/9/2021 11:15,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Cyanobacteria,23311753.2,,2021,Mar,3/9/2021 11:15,Grizzly and Suisun Bay,D8
EMP.D8.2021.03.09,Green Algae,33037201.6,,2021,Mar,3/9/2021 11:15,Grizzly and Suisun Bay,D8
EMP.D6.2021.03.09,Cryptophytes,262958849.8,,2021,Mar,3/9/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.03.09,Cyanobacteria,15667150.6,,2021,Mar,3/9/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.03.09,Diatoms,4883876.6,,2021,Mar,3/9/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.03.09,Green Algae,16485405.6,,2021,Mar,3/9/2021 11:35,San Pablo Bay,D6
EMP.D10.2021.03.09,Cyanobacteria,69935266.8,,2021,Mar,3/9/2021 12:00,Confluence,D10
EMP.D10.2021.03.09,Diatoms,7322960730,,2021,Mar,3/9/2021 12:00,Confluence,D10
EMP.D7.2021.03.10,Cryptophytes,1048902261,,2021,Mar,3/10/2021 12:20,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Cyanobacteria,38895743.4,,2021,Mar,3/10/2021 12:20,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Diatoms,138479681.4,,2021,Mar,3/10/2021 12:20,Grizzly and Suisun Bay,D7
EMP.D7.2021.03.10,Green Algae,219452641.2,,2021,Mar,3/10/2021 12:20,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.03.10,Cryptophytes,367654362,,2021,Mar,3/10/2021 13:10,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Cyanobacteria,37501381.8,,2021,Mar,3/10/2021 13:10,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Diatoms,383473654.2,,2021,Mar,3/10/2021 13:10,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.03.10,Green Algae,35578370.1,,2021,Mar,3/10/2021 13:10,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.03.10,Cryptophytes,448657249.6,,2021,Mar,3/10/2021 14:05,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Cyanobacteria,45802816.8,,2021,Mar,3/10/2021 14:05,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Diatoms,278740359.6,,2021,Mar,3/10/2021 14:05,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.03.10,Green Algae,83510337.6,,2021,Mar,3/10/2021 14:05,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.03.11,Cyanobacteria,36599925.6,,2021,Mar,3/11/2021 9:45,San Pablo Bay,D41A
EMP.D41A.2021.03.11,Diatoms,1469335765,,2021,Mar,3/11/2021 9:45,San Pablo Bay,D41A
EMP.D41.2021.03.11,Cryptophytes,28444416,,2021,Mar,3/11/2021 10:30,San Pablo Bay,D41
EMP.D41.2021.03.11,Cyanobacteria,8816774.4,,2021,Mar,3/11/2021 10:30,San Pablo Bay,D41
EMP.D41.2021.03.11,Other,43309358.4,,2021,Mar,3/11/2021 10:30,San Pablo Bay,D41
EMP.NZ325.2021.03.11,Cryptophytes,278376429.8,,2021,Mar,3/11/2021 11:10,San Pablo Bay,NZ325
EMP.NZ325.2021.03.11,Cyanobacteria,14846770.8,,2021,Mar,3/11/2021 11:10,San Pablo Bay,NZ325
EMP.NZ004.2021.03.11,Cyanobacteria,18524592,,2021,Mar,3/11/2021 12:15,San Pablo Bay,NZ004
EMP.NZ004.2021.03.11,Diatoms,39690904,,2021,Mar,3/11/2021 12:15,San Pablo Bay,NZ004
EMP.C3A.2021.04.01,Cyanobacteria,6439315.4,,2021,Apr,4/1/2021 8:00,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Diatoms,23935137.8,,2021,Apr,4/1/2021 8:00,Northern Interior Delta,C3A
EMP.C3A.2021.04.01,Green Algae,41148019.5,,2021,Apr,4/1/2021 8:00,Northern Interior Delta,C3A
EMP.C9.2021.04.01,Cryptophytes,10559994,,2021,Apr,4/1/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.04.01,Cyanobacteria,4676220,,2021,Apr,4/1/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.04.01,Diatoms,163020729,,2021,Apr,4/1/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.04.01,Green Algae,550254,,2021,Apr,4/1/2021 9:45,Southern Interior Delta,C9
EMP.C10A.2021.04.01,Cyanobacteria,7924867.2,,2021,Apr,4/1/2021 11:15,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Diatoms,15324245393,,2021,Apr,4/1/2021 11:15,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Green Algae,221232590.4,,2021,Apr,4/1/2021 11:15,Southern Interior Delta,C10A
EMP.C10A.2021.04.01,Other,16841985.6,,2021,Apr,4/1/2021 11:15,Southern Interior Delta,C10A
EMP.D12.2021.04.02,Cryptophytes,274435813.8,,2021,Apr,4/2/2021 7:15,Confluence,D12
EMP.D12.2021.04.02,Cyanobacteria,45487922.8,,2021,Apr,4/2/2021 7:15,Confluence,D12
EMP.D12.2021.04.02,Diatoms,237586788.2,,2021,Apr,4/2/2021 7:15,Confluence,D12
EMP.D12.2021.04.02,Green Algae,2928838.6,,2021,Apr,4/2/2021 7:15,Confluence,D12
EMP.EZ2-SJR.2021.04.02,Cryptophytes,122247979.2,,2021,Apr,4/2/2021 8:10,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Cyanobacteria,80448025.6,,2021,Apr,4/2/2021 8:10,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.04.02,Diatoms,1821355452,,2021,Apr,4/2/2021 8:10,Entrapment Zone,EZ2-SJR
EMP.D16.2021.04.02,Cryptophytes,89944142.4,,2021,Apr,4/2/2021 9:00,Central Delta,D16
EMP.D16.2021.04.02,Cyanobacteria,11107792.5,,2021,Apr,4/2/2021 9:00,Central Delta,D16
EMP.D16.2021.04.02,Diatoms,4723686.5,,2021,Apr,4/2/2021 9:00,Central Delta,D16
EMP.D19.2021.04.02,Cryptophytes,29845993.8,,2021,Apr,4/2/2021 10:05,Central Delta,D19
EMP.D19.2021.04.02,Cyanobacteria,7830799.2,,2021,Apr,4/2/2021 10:05,Central Delta,D19
EMP.D19.2021.04.02,Diatoms,976765582.8,,2021,Apr,4/2/2021 10:05,Central Delta,D19
EMP.D28A.2021.04.02,Cryptophytes,27155716.2,,2021,Apr,4/2/2021 11:00,Central Delta,D28A
EMP.D28A.2021.04.02,Cyanobacteria,11822371.2,,2021,Apr,4/2/2021 11:00,Central Delta,D28A
EMP.D28A.2021.04.02,Diatoms,90228485.1,,2021,Apr,4/2/2021 11:00,Central Delta,D28A
EMP.D26.2021.04.05,Cryptophytes,7633510.5,,2021,Apr,4/5/2021 10:15,Central Delta,D26
EMP.D26.2021.04.05,Cyanobacteria,4406724,,2021,Apr,4/5/2021 10:15,Central Delta,D26
EMP.D26.2021.04.05,Diatoms,97123320,,2021,Apr,4/5/2021 10:15,Central Delta,D26
EMP.D26.2021.04.05,Green Algae,961306.5,,2021,Apr,4/5/2021 10:15,Central Delta,D26
EMP.MD10A.2021.04.05,Cryptophytes,25810600,,2021,Apr,4/5/2021 11:35,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Cyanobacteria,6546720,,2021,Apr,4/5/2021 11:35,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Diatoms,119771580,,2021,Apr,4/5/2021 11:35,Southern Interior Delta,MD10A
EMP.MD10A.2021.04.05,Green Algae,6154800,,2021,Apr,4/5/2021 11:35,Southern Interior Delta,MD10A
EMP.P8.2021.04.05,Cryptophytes,189789489.4,,2021,Apr,4/5/2021 13:05,Southern Interior Delta,P8
EMP.P8.2021.04.05,Cyanobacteria,7854843.6,,2021,Apr,4/5/2021 13:05,Southern Interior Delta,P8
EMP.P8.2021.04.05,Diatoms,11535469.4,,2021,Apr,4/5/2021 13:05,Southern Interior Delta,P8
EMP.P8.2021.04.05,Green Algae,37309946.2,,2021,Apr,4/5/2021 13:05,Southern Interior Delta,P8
EMP.D4.2021.04.06,Cyanobacteria,39230114.4,,2021,Apr,4/6/2021 11:20,Confluence,D4
EMP.D4.2021.04.06,Diatoms,1817646059,,2021,Apr,4/6/2021 11:20,Confluence,D4
EMP.EZ6.2021.04.06,Cryptophytes,170271529.2,,2021,Apr,4/6/2021 11:20,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Cyanobacteria,24756340.2,,2021,Apr,4/6/2021 11:20,Entrapment Zone,EZ6
EMP.EZ6.2021.04.06,Diatoms,177424031.6,,2021,Apr,4/6/2021 11:20,Entrapment Zone,EZ6
EMP.D22.2021.04.06,Cryptophytes,74594691,,2021,Apr,4/6/2021 12:15,Confluence,D22
EMP.D22.2021.04.06,Cyanobacteria,44544317.7,,2021,Apr,4/6/2021 12:15,Confluence,D22
EMP.D22.2021.04.06,Diatoms,319634893.3,,2021,Apr,4/6/2021 12:15,Confluence,D22
EMP.D22.2021.04.06,Green Algae,14103906.8,,2021,Apr,4/6/2021 12:15,Confluence,D22
EMP.EZ2.2021.04.06,Cryptophytes,201975408.8,,2021,Apr,4/6/2021 12:15,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Cyanobacteria,24470510.4,,2021,Apr,4/6/2021 12:15,Entrapment Zone,EZ2
EMP.EZ2.2021.04.06,Diatoms,5889960200,,2021,Apr,4/6/2021 12:15,Entrapment Zone,EZ2
EMP.NZ068.2021.04.06,Cryptophytes,164049333.6,,2021,Apr,4/6/2021 13:10,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Cyanobacteria,10845856.8,,2021,Apr,4/6/2021 13:10,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Diatoms,5065217508,,2021,Apr,4/6/2021 13:10,Northern Interior Delta,NZ068
EMP.NZ068.2021.04.06,Green Algae,1605260.4,,2021,Apr,4/6/2021 13:10,Northern Interior Delta,NZ068
EMP.D6.2021.04.07,Cryptophytes,65286650,,2021,Apr,4/7/2021 11:20,San Pablo Bay,D6
EMP.D6.2021.04.07,Cyanobacteria,8052300,,2021,Apr,4/7/2021 11:20,San Pablo Bay,D6
EMP.D6.2021.04.07,Diatoms,276110975,,2021,Apr,4/7/2021 11:20,San Pablo Bay,D6
EMP.D8.2021.04.07,Cryptophytes,170145038,,2021,Apr,4/7/2021 12:15,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Cyanobacteria,43538846,,2021,Apr,4/7/2021 12:15,Grizzly and Suisun Bay,D8
EMP.D8.2021.04.07,Diatoms,1257473455,,2021,Apr,4/7/2021 12:15,Grizzly and Suisun Bay,D8
EMP.D10.2021.04.07,Cyanobacteria,34673536.8,,2021,Apr,4/7/2021 13:00,Confluence,D10
EMP.D10.2021.04.07,Diatoms,14836658365,,2021,Apr,4/7/2021 13:00,Confluence,D10
EMP.D7.2021.04.08,Cyanobacteria,15937614,,2021,Apr,4/8/2021 11:40,Grizzly and Suisun Bay,D7
EMP.D7.2021.04.08,Diatoms,6748030614,,2021,Apr,4/8/2021 11:40,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.04.08,Cyanobacteria,15813424.8,,2021,Apr,4/8/2021 12:45,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Diatoms,16066379802,,2021,Apr,4/8/2021 12:45,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.04.08,Green Algae,336920.7,,2021,Apr,4/8/2021 12:45,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.04.08,Cyanobacteria,29655907.2,,2021,Apr,4/8/2021 13:50,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.04.08,Diatoms,10620392136,,2021,Apr,4/8/2021 13:50,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.04.09,Cyanobacteria,4188315.6,,2021,Apr,4/9/2021 10:40,San Pablo Bay,D41A
EMP.D41A.2021.04.09,Diatoms,6594197268,,2021,Apr,4/9/2021 10:40,San Pablo Bay,D41A
EMP.D41.2021.04.09,Cryptophytes,7239020,,2021,Apr,4/9/2021 11:25,San Pablo Bay,D41
EMP.D41.2021.04.09,Cyanobacteria,3237480,,2021,Apr,4/9/2021 11:25,San Pablo Bay,D41
EMP.D41.2021.04.09,Diatoms,796242980,,2021,Apr,4/9/2021 11:25,San Pablo Bay,D41
EMP.D41.2021.04.09,Dinoflagellates,47267300,,2021,Apr,4/9/2021 11:25,San Pablo Bay,D41
EMP.NZ325.2021.04.09,Cryptophytes,335713980,,2021,Apr,4/9/2021 12:10,San Pablo Bay,NZ325
EMP.NZ325.2021.04.09,Cyanobacteria,2666160,,2021,Apr,4/9/2021 12:10,San Pablo Bay,NZ325
EMP.NZ325.2021.04.09,Diatoms,1086179140,,2021,Apr,4/9/2021 12:10,San Pablo Bay,NZ325
EMP.NZ325.2021.04.09,Other,292433500,,2021,Apr,4/9/2021 12:10,San Pablo Bay,NZ325
EMP.NZ002.2021.04.09,Cryptophytes,95005344,,2021,Apr,4/9/2021 12:35,San Pablo Bay,NZ002
EMP.NZ002.2021.04.09,Cyanobacteria,4195800,,2021,Apr,4/9/2021 12:35,San Pablo Bay,NZ002
EMP.NZ002.2021.04.09,Diatoms,912087355.2,,2021,Apr,4/9/2021 12:35,San Pablo Bay,NZ002
EMP.NZ004.2021.04.09,Cryptophytes,187415632.8,,2021,Apr,4/9/2021 12:50,San Pablo Bay,NZ004
EMP.NZ004.2021.04.09,Cyanobacteria,2171577.6,,2021,Apr,4/9/2021 12:50,San Pablo Bay,NZ004
EMP.NZ004.2021.04.09,Diatoms,10872942158,,2021,Apr,4/9/2021 12:50,San Pablo Bay,NZ004
EMP.C3A.2021.05.03,Cryptophytes,24657885,,2021,May,5/3/2021 8:00,Northern Interior Delta,C3A
EMP.C3A.2021.05.03,Cyanobacteria,11278632,,2021,May,5/3/2021 8:00,Northern Interior Delta,C3A
EMP.C3A.2021.05.03,Diatoms,2896323,,2021,May,5/3/2021 8:00,Northern Interior Delta,C3A
EMP.C3A.2021.05.03,Green Algae,3599220,,2021,May,5/3/2021 8:00,Northern Interior Delta,C3A
EMP.C9.2021.05.03,Cryptophytes,110195874.6,,2021,May,5/3/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.05.03,Cyanobacteria,11580326.1,,2021,May,5/3/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.05.03,Diatoms,3341243.4,,2021,May,5/3/2021 9:45,Southern Interior Delta,C9
EMP.C9.2021.05.03,Green Algae,2876037.3,,2021,May,5/3/2021 9:45,Southern Interior Delta,C9
EMP.C10A.2021.05.03,Cyanobacteria,5984600,,2021,May,5/3/2021 11:30,Southern Interior Delta,C10A
EMP.C10A.2021.05.03,Diatoms,380559380,,2021,May,5/3/2021 11:30,Southern Interior Delta,C10A
EMP.C10A.2021.05.03,Green Algae,7584480,,2021,May,5/3/2021 11:30,Southern Interior Delta,C10A
EMP.D12.2021.05.04,Cryptophytes,36507873,,2021,May,5/4/2021 10:15,Confluence,D12
EMP.D12.2021.05.04,Cyanobacteria,11577222,,2021,May,5/4/2021 10:15,Confluence,D12
EMP.D12.2021.05.04,Diatoms,101731227,,2021,May,5/4/2021 10:15,Confluence,D12
EMP.D12.2021.05.04,Green Algae,13455918,,2021,May,5/4/2021 10:15,Confluence,D12
EMP.EZ6-SJR.2021.05.04,Cryptophytes,62879063,,2021,May,5/4/2021 10:15,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.05.04,Cyanobacteria,22857534.8,,2021,May,5/4/2021 10:15,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.05.04,Golden Algae,10974549,,2021,May,5/4/2021 10:15,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.05.04,Green Algae,7023136.4,,2021,May,5/4/2021 10:15,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2021.05.04,Other,30497315.8,,2021,May,5/4/2021 10:15,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2021.05.04,Cryptophytes,210106987.2,,2021,May,5/4/2021 11:10,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.05.04,Cyanobacteria,9755024.4,,2021,May,5/4/2021 11:10,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.05.04,Diatoms,998014855.2,,2021,May,5/4/2021 11:10,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2021.05.04,Green Algae,103815617.4,,2021,May,5/4/2021 11:10,Entrapment Zone,EZ2-SJR
EMP.D16.2021.05.04,Cryptophytes,81813933.2,,2021,May,5/4/2021 12:00,Central Delta,D16
EMP.D16.2021.05.04,Cyanobacteria,10181104.2,,2021,May,5/4/2021 12:00,Central Delta,D16
EMP.D16.2021.05.04,Diatoms,3091011552,,2021,May,5/4/2021 12:00,Central Delta,D16
EMP.D16.2021.05.04,Green Algae,7781364.9,,2021,May,5/4/2021 12:00,Central Delta,D16
EMP.D19.2021.05.04,Cryptophytes,21980477.8,,2021,May,5/4/2021 12:50,Central Delta,D19
EMP.D19.2021.05.04,Cyanobacteria,11050388.3,,2021,May,5/4/2021 12:50,Central Delta,D19
EMP.D19.2021.05.04,Diatoms,97354162.7,,2021,May,5/4/2021 12:50,Central Delta,D19
EMP.D19.2021.05.04,Green Algae,9130914.8,,2021,May,5/4/2021 12:50,Central Delta,D19
EMP.D19.2021.05.04,Other,49404476.3,,2021,May,5/4/2021 12:50,Central Delta,D19
EMP.D28A.2021.05.04,Cryptophytes,83252175.6,,2021,May,5/4/2021 13:30,Central Delta,D28A
EMP.D28A.2021.05.04,Cyanobacteria,10493658.8,,2021,May,5/4/2021 13:30,Central Delta,D28A
EMP.D28A.2021.05.04,Diatoms,51504518,,2021,May,5/4/2021 13:30,Central Delta,D28A
EMP.D28A.2021.05.04,Green Algae,5629875.6,,2021,May,5/4/2021 13:30,Central Delta,D28A
EMP.D26.2021.05.05,Cryptophytes,54337599.7,,2021,May,5/5/2021 10:50,Central Delta,D26
EMP.D26.2021.05.05,Cyanobacteria,9466053.4,,2021,May,5/5/2021 10:50,Central Delta,D26
EMP.D26.2021.05.05,Diatoms,194896099,,2021,May,5/5/2021 10:50,Central Delta,D26
EMP.D26.2021.05.05,Green Algae,7417048.5,,2021,May,5/5/2021 10:50,Central Delta,D26
EMP.MD10A.2021.05.05,Cryptophytes,300836260.4,,2021,May,5/5/2021 12:15,Southern Interior Delta,MD10A
EMP.MD10A.2021.05.05,Cyanobacteria,6056294.4,,2021,May,5/5/2021 12:15,Southern Interior Delta,MD10A
EMP.MD10A.2021.05.05,Diatoms,62622890.2,,2021,May,5/5/2021 12:15,Southern Interior Delta,MD10A
EMP.MD10A.2021.05.05,Green Algae,48892836.2,,2021,May,5/5/2021 12:15,Southern Interior Delta,MD10A
EMP.EZ6.2021.05.05,Cryptophytes,140540778,,2021,May,5/5/2021 13:05,Entrapment Zone,EZ6
EMP.EZ6.2021.05.05,Cyanobacteria,44221321,,2021,May,5/5/2021 13:05,Entrapment Zone,EZ6
EMP.EZ6.2021.05.05,Diatoms,20439472.5,,2021,May,5/5/2021 13:05,Entrapment Zone,EZ6
EMP.EZ6.2021.05.05,Golden Algae,17160341,,2021,May,5/5/2021 13:05,Entrapment Zone,EZ6
EMP.P8.2021.05.05,Cryptophytes,764454646.5,,2021,May,5/5/2021 13:40,Southern Interior Delta,P8
EMP.P8.2021.05.05,Cyanobacteria,9623904,,2021,May,5/5/2021 13:40,Southern Interior Delta,P8
EMP.P8.2021.05.05,Green Algae,7340585.6,,2021,May,5/5/2021 13:40,Southern Interior Delta,P8
EMP.EZ2.2021.05.05,Cryptophytes,140287800,,2021,May,5/5/2021 14:20,Entrapment Zone,EZ2
EMP.EZ2.2021.05.05,Cyanobacteria,37565316.5,,2021,May,5/5/2021 14:20,Entrapment Zone,EZ2
EMP.EZ2.2021.05.05,Green Algae,9057379,,2021,May,5/5/2021 14:20,Entrapment Zone,EZ2
EMP.D4.2021.05.06,Cryptophytes,87691374,,2021,May,5/6/2021 12:00,Confluence,D4
EMP.D4.2021.05.06,Cyanobacteria,32712738.5,,2021,May,5/6/2021 12:00,Confluence,D4
EMP.D4.2021.05.06,Green Algae,14822211,,2021,May,5/6/2021 12:00,Confluence,D4
EMP.D22.2021.05.06,Cyanobacteria,22133275.2,,2021,May,5/6/2021 13:35,Confluence,D22
EMP.D22.2021.05.06,Diatoms,104039885.6,,2021,May,5/6/2021 13:35,Confluence,D22
EMP.D22.2021.05.06,Golden Algae,39561159.6,,2021,May,5/6/2021 13:35,Confluence,D22
EMP.D22.2021.05.06,Green Algae,7765658,,2021,May,5/6/2021 13:35,Confluence,D22
EMP.NZ068.2021.05.06,Cryptophytes,42832332,,2021,May,5/6/2021 15:00,Northern Interior Delta,NZ068
EMP.NZ068.2021.05.06,Cyanobacteria,15253157.8,,2021,May,5/6/2021 15:00,Northern Interior Delta,NZ068
EMP.NZ068.2021.05.06,Diatoms,2761882197,,2021,May,5/6/2021 15:00,Northern Interior Delta,NZ068
EMP.D6.2021.05.07,Cryptophytes,104940394.3,,2021,May,5/7/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.05.07,Cyanobacteria,28475839.2,,2021,May,5/7/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.05.07,Diatoms,60917028.3,,2021,May,5/7/2021 11:35,San Pablo Bay,D6
EMP.D6.2021.05.07,Green Algae,18511730.7,,2021,May,5/7/2021 11:35,San Pablo Bay,D6
EMP.D8.2021.05.07,Cryptophytes,231428874,,2021,May,5/7/2021 12:30,Grizzly and Suisun Bay,D8
EMP.D8.2021.05.07,Cyanobacteria,44090999,,2021,May,5/7/2021 12:30,Grizzly and Suisun Bay,D8
EMP.D10.2021.05.07,Cryptophytes,103785374.4,,2021,May,5/7/2021 13:10,Confluence,D10
EMP.D10.2021.05.07,Cyanobacteria,51593713.2,,2021,May,5/7/2021 13:10,Confluence,D10
EMP.D10.2021.05.07,Diatoms,463644279.6,,2021,May,5/7/2021 13:10,Confluence,D10
EMP.D10.2021.05.07,Golden Algae,19069941.6,,2021,May,5/7/2021 13:10,Confluence,D10
EMP.D7.2021.05.10,Cryptophytes,47345982.6,,2021,May,5/10/2021 14:10,Grizzly and Suisun Bay,D7
EMP.D7.2021.05.10,Cyanobacteria,16806938.4,,2021,May,5/10/2021 14:10,Grizzly and Suisun Bay,D7
EMP.D7.2021.05.10,Diatoms,300756345,,2021,May,5/10/2021 14:10,Grizzly and Suisun Bay,D7
EMP.NZS42.2021.05.10,Cryptophytes,192706945.2,,2021,May,5/10/2021 15:00,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.05.10,Cyanobacteria,30032251.2,,2021,May,5/10/2021 15:00,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.05.10,Diatoms,513406394,,2021,May,5/10/2021 15:00,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2021.05.10,Green Algae,4386498.4,,2021,May,5/10/2021 15:00,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2021.05.10,Cryptophytes,85620901.8,,2021,May,5/10/2021 15:50,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.05.10,Cyanobacteria,30907946.1,,2021,May,5/10/2021 15:50,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2021.05.10,Green Algae,14074959.6,,2021,May,5/10/2021 15:50,Grizzly and Suisun Bay,NZ032
EMP.D41A.2021.05.11,Cryptophytes,397380519,,2021,May,5/11/2021 11:45,San Pablo Bay,D41A
EMP.D41A.2021.05.11,Cyanobacteria,11199546,,2021,May,5/11/2021 11:45,San Pablo Bay,D41A
EMP.D41A.2021.05.11,Green Algae,3460416,,2021,May,5/11/2021 11:45,San Pablo Bay,D41A
EMP.D41.2021.05.11,Cryptophytes,29654182.8,,2021,May,5/11/2021 12:35,San Pablo Bay,D41
EMP.D41.2021.05.11,Cyanobacteria,11938227.6,,2021,May,5/11/2021 12:35,San Pablo Bay,D41
EMP.D41.2021.05.11,Diatoms,113343343.2,,2021,May,5/11/2021 12:35,San Pablo Bay,D41
EMP.D41.2021.05.11,Green Algae,26435937.6,,2021,May,5/11/2021 12:35,San Pablo Bay,D41
EMP.NZ325.2021.05.11,Cryptophytes,209508035.8,,2021,May,5/11/2021 13:20,San Pablo Bay,NZ325
EMP.NZ325.2021.05.11,Cyanobacteria,10592290.8,,2021,May,5/11/2021 13:20,San Pablo Bay,NZ325
EMP.NZ325.2021.05.11,Diatoms,7894243485,,2021,May,5/11/2021 13:20,San Pablo Bay,NZ325
EMP.NZ325.2021.05.11,Green Algae,4195154.6,,2021,May,5/11/2021 13:20,San Pablo Bay,NZ325
EMP.NZ002.2021.05.11,Cryptophytes,121676500,,2021,May,5/11/2021 13:40,San Pablo Bay,NZ002
EMP.NZ002.2021.05.11,Cyanobacteria,7903000,,2021,May,5/11/2021 13:40,San Pablo Bay,NZ002
EMP.NZ002.2021.05.11,Diatoms,59289500,,2021,May,5/11/2021 13:40,San Pablo Bay,NZ002
EMP.NZ004.2021.05.11,Cryptophytes,125505650.2,,2021,May,5/11/2021 14:00,San Pablo Bay,NZ004
EMP.NZ004.2021.05.11,Cyanobacteria,10657999.8,,2021,May,5/11/2021 14:00,San Pablo Bay,NZ004
EMP.NZ004.2021.05.11,Diatoms,39564849.1,,2021,May,5/11/2021 14:00,San Pablo Bay,NZ004
EMP.NZ004.2021.05.11,Golden Algae,27213747.4,,2021,May,5/11/2021 14:00,San Pablo Bay,NZ004
EMP.NZ004.2021.05.11,Green Algae,1936225.2,,2021,May,5/11/2021 14:00,San Pablo Bay,NZ004
EMP.C3A.2021.06.01,Cyanobacteria,2735750.4,,2021,Jun,6/1/2021 8:45,Northern Interior Delta,C3A
EMP.C3A.2021.06.01,Diatoms,5164963.2,,2021,Jun,6/1/2021 8:45,Northern Interior Delta,C3A
EMP.C3A.2021.06.01,Green Algae,1211587.2,,2021,Jun,6/1/2021 8:45,Northern Interior Delta,C3A
EMP.C9.2021.06.01,Cyanobacteria,4987035,,2021,Jun,6/1/2021 10:50,Southern Interior Delta,C9
EMP.C9.2021.06.01,Diatoms,267010942,,2021,Jun,6/1/2021 10:50,Southern Interior Delta,C9
EMP.C9.2021.06.01,Green Algae,4941381.5,,2021,Jun,6/1/2021 10:50,Southern Interior Delta,C9
EMP.C10A.2021.06.01,Cryptophytes,5391037.4,,2021,Jun,6/1/2021 12:15,Southern Interior Delta,C10A
EMP.C10A.2021.06.01,Cyanobacteria,27770152.4,,2021,Jun,6/1/2021 12:15,Southern Interior Delta,C10A
